,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
Indirect Heating Coal,49.78509399154165,50.728446346416426,51.69947571431289,52.657660208367155,53.628916513325386,54.51775201464918,55.40230531814368,56.330761586982526,57.27397607064675,58.2304706048669,59.198374489366635,60.176898403202635,61.16648788362609,62.16759159072847,63.18059354020649,64.20651539790931,65.24283241820703,66.28989604457975,67.34828331465398,68.41823399853875,69.49914246355084,70.58964399722623,71.69093929479605,72.80328217866781,73.92621119906818,75.05994253120969,76.20155101453538,77.35072892572657,78.5071696011496,79.670974284921,80.84254929713434,82.02041786048221,83.20464136335353,84.39538839273888,85.59291094852236,86.79755215916651,88.00955811364327,89.22938066753416,90.4572053968053,91.69320379129653,92.93755927597236,94.19039295459996,95.45199291497015,96.72277337387109,98.00300422997248,99.29259901314285
Indirect Heating Oil,138.46365133622226,139.85931952712394,141.2942924090859,142.73353028016697,144.183779423579,145.4988950208572,146.8025913417116,148.16023557716443,149.53188546746333,150.91561767934368,152.309111595315,153.7112427243917,155.12189881079485,156.54127334033006,157.96962885493943,159.40849185131515,160.8576051172274,162.31674966971244,163.7857093960569,165.26511639726806,166.75592858700713,168.25696657825424,169.76744938856584,171.28792712919082,172.81883109637937,174.3604691746056,175.91048597997508,177.4688132322033,179.03478238798473,180.6083248468497,182.18961556491138,183.77759785711825,185.37240620918854,186.97459453009103,188.58456246157834,190.2028655321812,191.8302035824245,193.46769809086396,195.11621316047626,196.77647885084446,198.44909412483932,200.13464127586883,201.83386391373642,203.547422985653,205.27542075038303,207.01844667959344
Indirect Heating Gas,497.11104476984804,505.87219457778485,514.8322232210097,523.6491059144041,532.551484695128,540.6101928097339,548.5787874656662,556.8912974831524,565.2963490347256,573.7810414560121,582.3315222101778,590.9325520768583,599.583534478045,608.286683727863,617.0447016616755,625.8691854781467,634.7495932157517,643.6850428322834,652.6749809972644,661.7219373777525,670.8290725546085,679.9986125765497,689.2297131002823,698.5233671217039,707.8809232239247,717.3049658788698,726.7868935378079,736.3244009931103,745.9150969345102,755.560309287342,765.263062319805,775.0247557078187,784.846802255797,794.7318092786514,804.6819726263648,814.7003086015933,824.7909767344619,834.9606456462436,845.213821537603,855.553714760719,865.982987869815,876.5044350360413,887.1231428850411,897.8421694562529,908.6644168875102,919.5937308310823
Indirect Heating Biomass,189.03385936666325,196.90417399183082,205.0238228425096,213.17364072042926,221.42482843835128,228.98982687202232,236.53861823645352,244.4602401995177,252.50960359446026,260.6746757780608,268.9358326972749,277.2871755094788,285.73088707172747,294.26821563524555,302.90077135611324,311.63710731956866,320.45946469327777,329.3666653572819,338.3584516487873,347.4385618975531,356.6122312276352,365.8735056343067,375.2168723128276,384.6467579976186,394.1644788306464,403.77263375282206,413.4572589521906,423.21742411415266,433.0501634149409,442.9572888788623,452.94010025008555,462.9922303168454,473.1141178329298,483.3079189778516,493.5750002095429,503.91714985371146,514.3362416203128,524.8365086165012,535.4202580447441,546.0894743622508,556.8462382501124,567.6923293083678,578.6303724656764,589.6632870789646,600.7914414957985,612.0166068743645
Indirect Heating Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indirect Heating Steam Distributed,75.64860546082457,79.21617013016217,82.86942064042388,86.49148376233181,90.15341081334623,93.48583645222006,96.79732889707294,100.26857683721936,103.78949099466378,107.35412537316613,110.95443134431002,114.58477271894752,118.244785528018,121.93493629697277,125.65587431277442,129.41192151003926,133.199064661541,137.0172950283882,140.8670642969342,144.74914125776996,148.66398429075684,152.61262171935184,156.59514874596832,160.61072546112874,164.65970655860986,168.74272686284374,172.85836442472015,177.00616276516965,181.1845379970582,185.39402300577441,189.63510069491053,193.9064042940929,198.20840456572293,202.5422655441471,206.9091734413903,211.31039511892556,215.7469288071356,220.2210523042011,224.73401639926803,229.28666154747194,233.879614842847,238.51351267188502,243.1890561578613,247.9071264880893,252.66733057229538,257.47032947905143
Heat Pumps (Electricity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct Heating Coal,15.191399909451745,15.391877162379856,15.598340693181687,15.807373213439558,16.019049004542357,16.211190968208953,16.400975900216732,16.59966989804506,16.801278500541905,17.005462243952874,17.211892422020714,17.420284843261086,17.630810205614356,17.843550800511434,18.05856718497511,18.2759521752981,18.49524387078213,18.71646765769593,18.93967241493221,19.1649161812343,19.39222830721719,19.621410183821737,19.852513745073555,20.085599496827037,20.320684489166837,20.557823579550114,20.796593089350086,21.036969072877948,21.278944793312156,21.522546167360336,21.767826293727573,22.014488742879802,22.26252300004378,22.51196804030808,22.762830369717644,23.01511388875135,23.26884348601203,23.524064924112917,23.780809488461948,24.03908622418455,24.2989007702985,24.560273014582485,24.823243311292288,25.08779742516311,25.353957316395807,25.621793696528048
Direct Heating Oil,67.84338729779506,68.9183965730448,70.03069798718357,71.1605569932335,72.30247384387306,73.33471268250291,74.35496290268081,75.42163647508625,76.50063084526363,77.59096138844986,78.69109816725498,79.80116682222881,80.92130439509968,82.05164194439563,83.19233218329558,84.34404814632974,85.50667985035123,86.68010208553797,87.86403072511395,89.05919656848013,90.26664133596384,91.48608680869397,92.71634669294485,93.9581940924309,95.21219770556897,96.47865946615632,97.75646633130665,99.04560599435774,100.34619129874581,101.65835918627556,102.9823142202187,104.3178148184285,105.66503952259977,107.02431417264098,108.39564540972995,109.77922153808196,111.17534128861631,112.58451661696265,114.007043280499,115.44306949760971,116.89272035513059,118.35614209783267,119.83349144998718,121.3249619483353,122.83066039603624,124.35163892637311
Direct Heating Gas,113.61889611267915,115.81444646723016,118.08015532830069,120.36847317412472,122.66823311673257,124.7459929191537,126.8077642646777,128.94164938778528,131.09236580673488,133.25602683262602,135.4277197278215,137.60684218893084,139.79354677165372,141.98848902882833,144.19209734286068,146.4053759796756,148.62594235504275,150.8537786756973,153.08894866892936,155.33230720413187,157.58466622727462,159.84758082157992,162.12047772394328,164.40397852288112,166.6984036965814,169.0042696937032,171.3222327384379,173.65225528317023,175.99412798174512,178.3483650888775,180.715177229602,183.0959813657232,185.49091677867975,187.90058934271988,190.32482801884328,192.76391328165082,195.21841314864253,197.68924606389498,200.1770092600076,202.68193187719444,205.20407982296916,207.74348660408,210.30032116989963,212.87483974145715,215.4672956448414,218.07969811109768
