"energy_technologies","year","value"
"S Biomass CCS","2022",3481.78495761428
"BIGCC","2022",4539.18967237639
"BIGCC + CCS","2022",2243.24776604049
"Biogas","2022",93113.8403045377
"Biogas + CCS","2022",0
"Tidal","2022",962.829325799952
"Large Hydro","2022",3667414.20073578
"Onshore","2022",1589915.51834814
"Offshore","2022",331994.821861627
"Solar PV","2022",1120398.20990589
"CSP","2022",23206.1999558127
"Geothermal","2022",87954.873997348
"Wave","2022",0
"Fuel Cells","2022",29059.38189469
"CHP","2022",0
"Nuclear","2023",3220959.39468871
"Oil","2023",502509.298271925
"Coal","2023",10725399.8174579
"Coal + CCS","2023",62407.1071560397
"IGCC","2023",79688.9434864989
"IGCC + CCS","2023",458.780968694997
"CCGT","2023",7417067.10108506
"CCGT + CCS","2023",38135.0057035031
"Solid Biomass","2023",575327.076340668
"S Biomass CCS","2023",3719.37112719573
"BIGCC","2023",4748.47427874661
"BIGCC + CCS","2023",2344.80225312016
"Biogas","2023",97593.1627325448
"Biogas + CCS","2023",0
"Tidal","2023",934.20440443283
"Large Hydro","2023",3511584.85430282
"Onshore","2023",1676363.10781755
"Offshore","2023",378963.178185081
"Solar PV","2023",1332377.2328528
"CSP","2023",25281.0630123026
"Geothermal","2023",86624.3558632219
"Wave","2023",0
"Fuel Cells","2023",28591.683171991
"CHP","2023",0
"Nuclear","2024",3354943.05273002
"Oil","2024",463591.856668533
"Coal","2024",10879145.9827846
"Coal + CCS","2024",65368.9651856248
"IGCC","2024",81464.6662315559
"IGCC + CCS","2024",480.663303134089
"CCGT","2024",7552369.0024888
"CCGT + CCS","2024",39227.7174098502
"Solid Biomass","2024",582238.331208239
"S Biomass CCS","2024",3974.16405000125
"BIGCC","2024",4959.56226755043
"BIGCC + CCS","2024",2447.66695568717
"Biogas","2024",102273.813116116
"Biogas + CCS","2024",0
"Tidal","2024",899.025419196011
"Large Hydro","2024",3371531.88305915
"Onshore","2024",1765263.37564797
"Offshore","2024",421911.072575778
"Solar PV","2024",1590473.43650193
"CSP","2024",27677.7781729971
"Geothermal","2024",85583.434876657
"Wave","2024",0
"Fuel Cells","2024",28209.6748665169
"CHP","2024",0
"Nuclear","2025",3499033.48345946
"Oil","2025",429702.27840908
"Coal","2025",11035692.714876
"Coal + CCS","2025",68575.0844723616
"IGCC","2025",83379.4306626297
"IGCC + CCS","2025",506.664954888326
"CCGT","2025",7652711.68506439
"CCGT + CCS","2025",40311.455180194
"Solid Biomass","2025",589718.28420842
"S Biomass CCS","2025",4253.90197690811
"BIGCC","2025",5198.28182236954
"BIGCC + CCS","2025",2568.45253458923
"Biogas","2025",107651.295761355
"Biogas + CCS","2025",0
"Tidal","2025",870.143036625751
"Large Hydro","2025",3245565.13759952
"Onshore","2025",1846697.20276192
"Offshore","2025",461991.580712958
"Solar PV","2025",1899835.28817239
"CSP","2025",30492.1091839296
"Geothermal","2025",84662.3274748533
"Wave","2025",0
"Fuel Cells","2025",27920.5912194774
"CHP","2025",0
"Nuclear","2026",3659705.94867516
"Oil","2026",402576.591905402
"Coal","2026",11136885.6496377
"Coal + CCS","2026",71716.9702882682
"IGCC","2026",85276.6561070146
"IGCC + CCS","2026",532.064942829612
"CCGT","2026",7760910.20471754
"CCGT + CCS","2026",41524.9086696012
"Solid Biomass","2026",596273.397845913
"S Biomass CCS","2026",4539.0034833193
"BIGCC","2026",5418.16499949343
"BIGCC + CCS","2026",2680.02423362031
"Biogas","2026",113158.116608776
"Biogas + CCS","2026",0
"Tidal","2026",851.06040586146
"Large Hydro","2026",3130693.49191341
"Onshore","2026",1915254.4015864
"Offshore","2026",505204.69756132
"Solar PV","2026",2260627.39285261
"CSP","2026",34076.1619802624
"Geothermal","2026",83989.3552509011
"Wave","2026",0
"Fuel Cells","2026",27832.3345640981
"CHP","2026",0
"Nuclear","2027",3830994.00620409
"Oil","2027",380964.582597377
"Coal","2027",11229324.8456928
"Coal + CCS","2027",75059.4267498925
"IGCC","2027",87354.6334624745
"IGCC + CCS","2027",565.283554385704
"CCGT","2027",7845533.70409376
"CCGT + CCS","2027",42794.5863884511
"Solid Biomass","2027",603737.50251981
"S Biomass CCS","2027",4852.53725822332
"BIGCC","2027",5677.86759087441
"BIGCC + CCS","2027",2815.46513883291
"Biogas","2027",118993.539933357
"Biogas + CCS","2027",0
"Tidal","2027",842.993784933326
"Large Hydro","2027",3023632.77223815
"Onshore","2027",1974770.39657321
"Offshore","2027",547631.88467191
"Solar PV","2027",2678416.2614135
"CSP","2027",38595.801412694
"Geothermal","2027",83406.8032173146
"Wave","2027",0
"Fuel Cells","2027",27766.2703989882
"CHP","2027",0
"Nuclear","2028",4013788.21046739
"Oil","2028",362988.662552049
"Coal","2028",11310970.8051297
"Coal + CCS","2028",78571.0374582378
"IGCC","2028",89605.675120441
"IGCC + CCS","2028",603.637281722015
"CCGT","2028",7907687.48407258
"CCGT + CCS","2028",44082.2491971403
"Solid Biomass","2028",611569.467604419
"S Biomass CCS","2028",5183.96630059509
"BIGCC","2028",6023.17189422806
"BIGCC + CCS","2028",2982.8809521903
"Biogas","2028",124965.452369604
"Biogas + CCS","2028",0
"Tidal","2028",845.213250064035
"Large Hydro","2028",2922915.69101171
"Onshore","2028",2024026.61004897
"Offshore","2028",591891.706661403
"Solar PV","2028",3154881.16569542
"CSP","2028",44878.8178018136
"Geothermal","2028",82901.2960636412
"Wave","2028",0
"Fuel Cells","2028",27729.5449181332
"CHP","2028",0
"Nuclear","2029",4212223.83230457
"Oil","2029",347699.065525196
"Coal","2029",11387531.7309472
"Coal + CCS","2029",82242.7719433053
"IGCC","2029",91993.3804564958
"IGCC + CCS","2029",646.400524922496
"CCGT","2029",7948106.81538102
"CCGT + CCS","2029",45381.579333668
"Solid Biomass","2029",619760.287486577
"S Biomass CCS","2029",5542.48436061237
"BIGCC","2029",6385.79195058801
"BIGCC + CCS","2029",3167.54987375361
"Biogas","2029",131068.094887202
"Biogas + CCS","2029",0
"Tidal","2029",854.618468703608
"Large Hydro","2029",2833179.8251869
"Onshore","2029",2066645.26477025
"Offshore","2029",629862.283980831
"Solar PV","2029",3691113.09989099
"CSP","2029",50499.5803777408
"Geothermal","2029",82477.851099671
"Wave","2029",0
"Fuel Cells","2029",27711.2817001949
"CHP","2029",0
"Nuclear","2030",4428411.51179286
"Oil","2030",333902.181435734
"Coal","2030",11461944.4445584
"Coal + CCS","2030",86061.830320719
"IGCC","2030",94427.4106375977
"IGCC + CCS","2030",692.669790762008
"CCGT","2030",7973687.44589456
"CCGT + CCS","2030",46632.5518546005
"Solid Biomass","2030",628339.084255458
"S Biomass CCS","2030",5913.14085661211
"BIGCC","2030",6738.88867415093
"BIGCC + CCS","2030",3336.46268057668
"Biogas","2030",137428.756751426
"Biogas + CCS","2030",0
"Tidal","2030",867.525122173944
"Large Hydro","2030",2750334.72356725
"Onshore","2030",2098042.96025626
"Offshore","2030",665735.982759591
"Solar PV","2030",4284339.1869848
"CSP","2030",57637.193622866
"Geothermal","2030",82142.9414965985
"Wave","2030",0
"Fuel Cells","2030",27717.9755457647
"CHP","2030",0
"Nuclear","2031",4646077.12801171
"Oil","2031",320494.679024166
"Coal","2031",11468102.8247191
"Coal + CCS","2031",89460.0985258917
"IGCC","2031",96332.0948651676
"IGCC + CCS","2031",716.53051861344
"CCGT","2031",7953480.28800421
"CCGT + CCS","2031",47514.6216810839
"Solid Biomass","2031",633505.176461225
"S Biomass CCS","2031",6209.76644797677
"BIGCC","2031",6914.32886597423
"BIGCC + CCS","2031",3400.8516024992
"Biogas","2031",142677.821947628
"Biogas + CCS","2031",0
"Tidal","2031",874.645769466056
"Large Hydro","2031",2665560.75480069
"Onshore","2031",2103419.48634788
"Offshore","2031",692659.024975696
"Solar PV","2031",4898642.49391501
"CSP","2031",66394.3693248746
"Geothermal","2031",81560.1340731144
"Wave","2031",0
"Fuel Cells","2031",27593.4325197728
"CHP","2031",0
"Nuclear","2032",4877484.27419476
"Oil","2032",308678.944956853
"Coal","2032",11467292.8627554
"Coal + CCS","2032",92899.2592469654
"IGCC","2032",98219.1573320582
"IGCC + CCS","2032",746.465572067101
"CCGT","2032",7920793.32863515
"CCGT + CCS","2032",48548.9656393457
"Solid Biomass","2032",639866.239999192
"S Biomass CCS","2032",6576.6576863532
"BIGCC","2032",7180.47470750831
"BIGCC + CCS","2032",3514.60519084385
"Biogas","2032",148063.631605585
"Biogas + CCS","2032",0
"Tidal","2032",889.233311335605
"Large Hydro","2032",2585997.56960966
"Onshore","2032",2095733.35951335
"Offshore","2032",712695.192389028
"Solar PV","2032",5545882.86188402
"CSP","2032",76841.2137323735
"Geothermal","2032",81051.6418746973
"Wave","2032",0
"Fuel Cells","2032",27476.9771109001
"CHP","2032",0
"Nuclear","2033",5126120.75353495
"Oil","2033",299591.602425238
"Coal","2033",11470695.820257
"Coal + CCS","2033",96393.496490438
"IGCC","2033",100163.254447837
"IGCC + CCS","2033",777.828646647833
"CCGT","2033",7870209.15621339
"CCGT + CCS","2033",49758.5134591385
"Solid Biomass","2033",647174.641410743
"S Biomass CCS","2033",6983.11967378206
"BIGCC","2033",7498.3047585159
"BIGCC + CCS","2033",3654.51416009489
"Biogas","2033",154079.644459944
"Biogas + CCS","2033",0
"Tidal","2033",907.332032665974
"Large Hydro","2033",2511682.42030025
"Onshore","2033",2076415.4033785
"Offshore","2033",729003.323912404
"Solar PV","2033",6219890.54869092
"CSP","2033",89443.6123852379
"Geothermal","2033",80633.5138214693
"Wave","2033",0
"Fuel Cells","2033",27380.0894317856
"CHP","2033",0
"Nuclear","2034",5394775.59162644
"Oil","2034",291952.342519005
"Coal","2034",11477748.2175697
"Coal + CCS","2034",99881.2454421229
"IGCC","2034",102011.962296583
"IGCC + CCS","2034",809.759694430167
"CCGT","2034",7797582.8166263
"CCGT + CCS","2034",50972.6321150658
"Solid Biomass","2034",654311.817026211
"S Biomass CCS","2034",7413.4197690945
"BIGCC","2034",7825.58341569396
"BIGCC + CCS","2034",3794.83483095823
"Biogas","2034",160423.068887795
"Biogas + CCS","2034",0
"Tidal","2034",927.719361229894
"Large Hydro","2034",2442249.86471035
"Onshore","2034",2049990.23282424
"Offshore","2034",741942.596798957
"Solar PV","2034",6925365.94932527
"CSP","2034",104865.968044133
"Geothermal","2034",80204.1320262254
"Wave","2034",0
"Fuel Cells","2034",27303.3118746683
"CHP","2034",0
"Nuclear","2035",5684385.89582835
"Oil","2035",284728.94109715
"Coal","2035",11487332.4354893
"Coal + CCS","2035",103241.771944388
"IGCC","2035",103637.216056779
"IGCC + CCS","2035",841.297689242653
"CCGT","2035",7701870.45538434
"CCGT + CCS","2035",52117.3858905857
"Solid Biomass","2035",661635.221528851
"S Biomass CCS","2035",7859.72131152757
"BIGCC","2035",8156.21229750526
"BIGCC + CCS","2035",3937.360547142
"Biogas","2035",166811.379750373
"Biogas + CCS","2035",0
"Tidal","2035",950.378734828073
"Large Hydro","2035",2374636.16322656
"Onshore","2035",2021098.36597376
"Offshore","2035",753643.56441378
"Solar PV","2035",7659779.93076138
"CSP","2035",123385.04052544
"Geothermal","2035",79993.2891585522
"Wave","2035",0
"Fuel Cells","2035",27246.4189462284
"CHP","2035",0
"Nuclear","2036",5986937.8317898
"Oil","2036",275940.361553938
"Coal","2036",11456046.6101116
"Coal + CCS","2036",106184.739887172
"IGCC","2036",104758.881121342
"IGCC + CCS","2036",866.577448781353
"CCGT","2036",7576685.14874962
"CCGT + CCS","2036",52939.1224114754
"Solid Biomass","2036",667207.376234779
"S Biomass CCS","2036",8306.34307460025
"BIGCC","2036",8410.10484604874
"BIGCC + CCS","2036",4052.1258871722
"Biogas","2036",172819.528493024
"Biogas + CCS","2036",0
"Tidal","2036",972.458553219979
"Large Hydro","2036",2306052.29702908
"Onshore","2036",1988160.82310696
"Offshore","2036",762989.323263385
"Solar PV","2036",8390691.72095
"CSP","2036",145646.240779929
"Geothermal","2036",79825.8867035523
"Wave","2036",0
"Fuel Cells","2036",27189.577862855
"CHP","2036",0
"Nuclear","2037",6310320.03772192
"Oil","2037",266958.965247648
"Coal","2037",11422746.1937424
"Coal + CCS","2037",108981.338163957
"IGCC","2037",105453.649169459
"IGCC + CCS","2037",887.206347823545
"CCGT","2037",7436353.6209637
"CCGT + CCS","2037",53320.9577686061
"Solid Biomass","2037",671577.035028881
"S Biomass CCS","2037",8769.24448781727
"BIGCC","2037",8620.05895919118
"BIGCC + CCS","2037",4150.39077158289
"Biogas","2037",178631.575417729
"Biogas + CCS","2037",0
"Tidal","2037",996.525444277415
"Large Hydro","2037",2237841.11200037
"Onshore","2037",1957413.0753065
"Offshore","2037",772547.72592935
"Solar PV","2037",9136780.22280044
"CSP","2037",171641.422012527
"Geothermal","2037",79723.9400040801
"Wave","2037",0
"Fuel Cells","2037",27151.7236695369
"CHP","2037",0
"Nuclear","2038",6648883.62818813
"Oil","2038",262164.964601693
"Coal","2038",11389765.3110896
"Coal + CCS","2038",111495.479309047
"IGCC","2038",105741.279058155
"IGCC + CCS","2038",909.598340976081
"CCGT","2038",7292075.77745058
"CCGT + CCS","2038",53148.1493747742
"Solid Biomass","2038",675674.351499954
"S Biomass CCS","2038",9228.67905865393
"BIGCC","2038",8822.36965886857
"BIGCC + CCS","2038",4268.02873125549
"Biogas","2038",184113.058699401
"Biogas + CCS","2038",0
"Tidal","2038",1022.64093900664
"Large Hydro","2038",2170714.03044159
"Onshore","2038",1928379.5411212
"Offshore","2038",781497.186513095
"Solar PV","2038",9882931.44216762
"CSP","2038",202231.479602556
"Geothermal","2038",79639.7522633062
"Wave","2038",0
"Fuel Cells","2038",27119.2796421387
"CHP","2038",0
"Nuclear","2039",6996341.70506813
"Oil","2039",259952.653720457
"Coal","2039",11354554.0230876
"Coal + CCS","2039",113971.821438924
"IGCC","2039",105917.302818987
"IGCC + CCS","2039",934.226143565432
"CCGT","2039",7157019.58079944
"CCGT + CCS","2039",53184.7641211868
"Solid Biomass","2039",680264.394003345
"S Biomass CCS","2039",9709.13373295424
"BIGCC","2039",9127.12257259825
"BIGCC + CCS","2039",4452.98926695083
"Biogas","2039",189455.487359486
"Biogas + CCS","2039",0
"Tidal","2039",1050.97614467075
"Large Hydro","2039",2105187.90660517
"Onshore","2039",1902713.13575771
"Offshore","2039",789921.352656882
"Solar PV","2039",10626495.9964278
"CSP","2039",238043.833580675
"Geothermal","2039",79536.0930625854
"Wave","2039",0
"Fuel Cells","2039",27099.9772687438
"CHP","2039",0
"Nuclear","2040",7348394.29196125
"Oil","2040",257741.403887158
"Coal","2040",11327253.4264312
"Coal + CCS","2040",116290.796924903
"IGCC","2040",106085.181031086
"IGCC + CCS","2040",960.028761158305
"CCGT","2040",7031071.81454231
"CCGT + CCS","2040",53159.5573771803
"Solid Biomass","2040",684240.99878676
"S Biomass CCS","2040",10210.0148821612
"BIGCC","2040",9474.90952255297
"BIGCC + CCS","2040",4654.64494509683
"Biogas","2040",195189.288538958
"Biogas + CCS","2040",0
"Tidal","2040",1081.69016740973
"Large Hydro","2040",2039575.26184145
"Onshore","2040",1878566.57805332
"Offshore","2040",798250.122836905
"Solar PV","2040",11365467.11754
"CSP","2040",278849.132293157
"Geothermal","2040",79410.5890366745
"Wave","2040",0
"Fuel Cells","2040",27101.5772409684
"CHP","2040",0
"Nuclear","2041",7700091.24391645
"Oil","2041",255376.945669329
"Coal","2041",11312282.0144877
"Coal + CCS","2041",118427.727889105
"IGCC","2041",106159.885553453
"IGCC + CCS","2041",990.574894616683
"CCGT","2041",6936205.89454836
"CCGT + CCS","2041",52908.1753489974
"Solid Biomass","2041",687528.563040713
"S Biomass CCS","2041",10751.6268486801
"BIGCC","2041",9814.49563227974
"BIGCC + CCS","2041",4853.72486229009
"Biogas","2041",201232.768061757
"Biogas + CCS","2041",0
"Tidal","2041",1114.25853509078
"Large Hydro","2041",1978014.59073937
"Onshore","2041",1857671.75790325
"Offshore","2041",807301.838435933
"Solar PV","2041",12069835.5796959
"CSP","2041",323433.525840373
"Geothermal","2041",79299.2878156729
"Wave","2041",0
"Fuel Cells","2041",27143.0653364151
"CHP","2041",0
"Nuclear","2042",8046262.84578181
"Oil","2042",254869.838536898
"Coal","2042",11312567.2187787
"Coal + CCS","2042",120295.039823775
"IGCC","2042",106325.907866574
"IGCC + CCS","2042",1022.68352359606
"CCGT","2042",6865100.51564533
"CCGT + CCS","2042",52716.5655867593
"Solid Biomass","2042",690239.44536085
"S Biomass CCS","2042",11325.6553077328
"BIGCC","2042",10167.2929054345
"BIGCC + CCS","2042",5059.82331943156
"Biogas","2042",207012.357544875
"Biogas + CCS","2042",0
"Tidal","2042",1148.77400074001
"Large Hydro","2042",1919412.37993858
"Onshore","2042",1837168.71682179
"Offshore","2042",816841.019759671
"Solar PV","2042",12742019.4349681
"CSP","2042",368605.710856575
"Geothermal","2042",79188.2162699946
"Wave","2042",0
"Fuel Cells","2042",27191.999010322
"CHP","2042",0
"Nuclear","2043",8387351.50840188
"Oil","2043",251903.249785226
"Coal","2043",11335284.6316754
"Coal + CCS","2043",122137.814293518
"IGCC","2043",106567.553751039
"IGCC + CCS","2043",1055.44268537033
"CCGT","2043",6816927.52665645
"CCGT + CCS","2043",52669.926902987
"Solid Biomass","2043",693307.874001408
"S Biomass CCS","2043",11934.0009682032
"BIGCC","2043",10519.7799639926
"BIGCC + CCS","2043",5258.57693362209
"Biogas","2043",212798.379333268
"Biogas + CCS","2043",0
"Tidal","2043",1182.13467168952
"Large Hydro","2043",1864419.10842967
"Onshore","2043",1818597.16746678
"Offshore","2043",828421.025583208
"Solar PV","2043",13384036.6004857
"CSP","2043",419870.391768736
"Geothermal","2043",79103.0187588872
"Wave","2043",0
"Fuel Cells","2043",27245.1877140851
"CHP","2043",0
"Nuclear","2044",8718460.12698596
"Oil","2044",247134.316486147
"Coal","2044",11384124.9418522
"Coal + CCS","2044",124140.151220875
"IGCC","2044",107138.163274518
"IGCC + CCS","2044",1092.00897603261
"CCGT","2044",6791048.15516609
"CCGT + CCS","2044",52899.9991982506
"Solid Biomass","2044",697035.661199245
"S Biomass CCS","2044",12576.0968401639
"BIGCC","2044",10892.3277119381
"BIGCC + CCS","2044",5463.66169076743
"Biogas","2044",219416.082949025
"Biogas + CCS","2044",0
"Tidal","2044",1221.92962655191
"Large Hydro","2044",1813625.02508039
"Onshore","2044",1803719.24499471
"Offshore","2044",836786.922506482
"Solar PV","2044",13993422.7772946
"CSP","2044",479618.376907816
"Geothermal","2044",79023.4542714561
"Wave","2044",0
"Fuel Cells","2044",27301.3077422783
"CHP","2044",0
"Nuclear","2045",9030460.1775749
"Oil","2045",243049.620893468
"Coal","2045",11461180.6010319
"Coal + CCS","2045",126177.912887977
"IGCC","2045",108130.581244679
"IGCC + CCS","2045",1129.70203317438
"CCGT","2045",6782137.29982652
"CCGT + CCS","2045",53198.320117862
"Solid Biomass","2045",701094.239754923
"S Biomass CCS","2045",13253.3507599089
"BIGCC","2045",11283.0523773708
"BIGCC + CCS","2045",5679.77964181982
"Biogas","2045",226619.474196875
"Biogas + CCS","2045",0
"Tidal","2045",1263.51299849716
"Large Hydro","2045",1768349.82223418
"Onshore","2045",1790475.49346604
"Offshore","2045",843462.954561412
"Solar PV","2045",14571038.7945576
"CSP","2045",550172.593755442
"Geothermal","2045",78932.8437053887
"Wave","2045",0
"Fuel Cells","2045",27356.3485620591
"CHP","2045",0
"Nuclear","2046",9359677.54865627
"Oil","2046",242265.591711206
"Coal","2046",11575948.6535634
"Coal + CCS","2046",128355.367643639
"IGCC","2046",108829.885040534
"IGCC + CCS","2046",1174.76260520616
"CCGT","2046",6785182.3057357
"CCGT + CCS","2046",53343.635844526
"Solid Biomass","2046",706196.607145275
"S Biomass CCS","2046",13983.3917408739
"BIGCC","2046",11729.8261677872
"BIGCC + CCS","2046",5941.23052157646
"Biogas","2046",234036.518937006
"Biogas + CCS","2046",0
"Tidal","2046",1307.73439383358
"Large Hydro","2046",1728377.40187861
"Onshore","2046",1785070.20329452
"Offshore","2046",851937.0645643
"Solar PV","2046",15066227.0850731
"CSP","2046",632334.654141527
"Geothermal","2046",78907.1948137017
"Wave","2046",0
"Fuel Cells","2046",27431.6081758882
"CHP","2046",0
"Nuclear","2047",9638240.15586945
"Oil","2047",245600.141590505
"Coal","2047",11699616.1241938
"Coal + CCS","2047",130628.0397026
"IGCC","2047",109136.295526526
"IGCC + CCS","2047",1218.47577032063
"CCGT","2047",6800241.90237466
"CCGT + CCS","2047",53514.055479029
"Solid Biomass","2047",711473.391101403
"S Biomass CCS","2047",14769.7814593674
"BIGCC","2047",12159.7481638841
"BIGCC + CCS","2047",6188.78284710999
"Biogas","2047",240811.306632781
"Biogas + CCS","2047",0
"Tidal","2047",1353.83686286893
"Large Hydro","2047",1683115.63950407
"Onshore","2047",1777495.48980541
"Offshore","2047",860100.163773459
"Solar PV","2047",15618646.7630977
"CSP","2047",727881.426870522
"Geothermal","2047",78882.7657388571
"Wave","2047",0
"Fuel Cells","2047",27514.3883596027
"CHP","2047",0
"Nuclear","2048",9892535.45187529
"Oil","2048",245560.801848682
"Coal","2048",11852694.2078727
"Coal + CCS","2048",132977.853749672
"IGCC","2048",108987.28963182
"IGCC + CCS","2048",1255.44907545285
"CCGT","2048",6832433.19328183
"CCGT + CCS","2048",53473.5953666186
"Solid Biomass","2048",717576.142558808
"S Biomass CCS","2048",15597.0118301075
"BIGCC","2048",12503.9945913973
"BIGCC + CCS","2048",6393.35440718336
"Biogas","2048",247224.719802192
"Biogas + CCS","2048",0
"Tidal","2048",1401.51145295254
"Large Hydro","2048",1649376.1645328
"Onshore","2048",1769149.45669038
"Offshore","2048",868484.722320716
"Solar PV","2048",16145842.1620836
"CSP","2048",836554.51080999
"Geothermal","2048",78914.5591643695
"Wave","2048",0
"Fuel Cells","2048",27606.1742941766
"CHP","2048",0
"Nuclear","2049",10112827.5130994
"Oil","2049",243790.877828574
"Coal","2049",12036541.5454556
"Coal + CCS","2049",135405.086254065
"IGCC","2049",108857.862482873
"IGCC + CCS","2049",1292.44067809961
"CCGT","2049",6889215.59100823
"CCGT + CCS","2049",53431.4380603691
"Solid Biomass","2049",724151.130095097
"S Biomass CCS","2049",16470.5669914151
"BIGCC","2049",12853.1381001518
"BIGCC + CCS","2049",6604.74192363926
"Biogas","2049",254253.028086801
"Biogas + CCS","2049",0
"Tidal","2049",1451.58235403866
"Large Hydro","2049",1620723.09667152
"Onshore","2049",1760924.49697835
"Offshore","2049",876789.622177803
"Solar PV","2049",16660005.5401556
"CSP","2049",953074.191020133
"Geothermal","2049",79014.1031296985
"Wave","2049",0
"Fuel Cells","2049",27709.8298476546
"CHP","2049",0
"Nuclear","2050",10289233.0349655
"Oil","2050",239960.744844145
"Coal","2050",12254288.5258437
"Coal + CCS","2050",137940.286645076
"IGCC","2050",108934.888252617
"IGCC + CCS","2050",1333.87819315299
"CCGT","2050",6972294.73486525
"CCGT + CCS","2050",52961.2319257742
"Solid Biomass","2050",731473.881048485
"S Biomass CCS","2050",17395.995968178
"BIGCC","2050",13249.8581736092
"BIGCC + CCS","2050",6840.25521487028
"Biogas","2050",262062.686735804
"Biogas + CCS","2050",0
"Tidal","2050",1504.12810789967
"Large Hydro","2050",1597752.88782355
"Onshore","2050",1750066.44567619
"Offshore","2050",885819.758531427
"Solar PV","2050",17169789.2322803
"CSP","2050",1077855.8144249
"Geothermal","2050",79179.0294278792
"Wave","2050",0
"Fuel Cells","2050",27825.9652469662
"CHP","2050",0
