"energy_technologies","year","value"
"Solar PV","2030",9779324.0925917
"CSP","2030",117722.049055733
"Geothermal","2030",92251.2574737092
"Fuel Cells","2030",31122.5633927624
"Nuclear","2031",4785571.70581726
"Oil","2031",328077.033583052
"Coal","2031",7505173.58512588
"Coal + CCS","2031",109722.905955548
"IGCC","2031",123584.545208181
"IGCC + CCS","2031",770.967457033014
"CCGT","2031",5947736.15074109
"CCGT + CCS","2031",49485.8779901568
"Solid Biomass","2031",816361.234514688
"Biogas","2031",156856.812796198
"Large Hydro","2031",2715872.84842296
"Onshore","2031",2717194.90691651
"Offshore","2031",980519.099147894
"Solar PV","2031",10624866.0405868
"CSP","2031",139966.544634519
"Geothermal","2031",90818.3536641194
"Fuel Cells","2031",30641.8879700385
"Nuclear","2032",5052867.43884263
"Oil","2032",321250.621882155
"Coal","2032",7570384.91871239
"Coal + CCS","2032",111783.035074613
"IGCC","2032",123039.82207108
"IGCC + CCS","2032",819.830324350656
"CCGT","2032",5988332.92416815
"CCGT + CCS","2032",50616.1099123702
"Solid Biomass","2032",800257.904838771
"Biogas","2032",160127.783860786
"Large Hydro","2032",2540472.42025385
"Onshore","2032",2567451.02488111
"Offshore","2032",974737.229358216
"Solar PV","2032",11424728.7695994
"CSP","2032",165483.934521233
"Geothermal","2032",89498.4966668222
"Fuel Cells","2032",30193.2335896109
"Nuclear","2033",5336619.26606479
"Oil","2033",315996.952745951
"Coal","2033",7650511.07423915
"Coal + CCS","2033",113561.915470168
"IGCC","2033",122355.342570661
"IGCC + CCS","2033",868.052553230651
"CCGT","2033",6008101.67332762
"CCGT + CCS","2033",51605.6552712823
"Solid Biomass","2033",786096.604223715
"Biogas","2033",163783.859136925
"Large Hydro","2033",2388612.27148398
"Onshore","2033",2432943.6219643
"Offshore","2033",966486.683650893
"Solar PV","2033",12181186.4503271
"CSP","2033",194388.88827528
"Geothermal","2033",88308.5600286039
"Fuel Cells","2033",29790.8587930448
"Nuclear","2034",5638198.12382108
"Oil","2034",308301.330669272
"Coal","2034",7744433.12085464
"Coal + CCS","2034",115206.492383785
"IGCC","2034",121332.122871366
"IGCC + CCS","2034",911.318873763046
"CCGT","2034",6013136.97804448
"CCGT + CCS","2034",52312.3309034045
"Solid Biomass","2034",773740.933355339
"Biogas","2034",167643.30560398
"Large Hydro","2034",2255428.29898032
"Onshore","2034",2315128.76273906
"Offshore","2034",955952.297330142
"Solar PV","2034",12902083.7633638
"CSP","2034",226133.395347351
"Geothermal","2034",87107.2878570561
"Fuel Cells","2034",29427.1543267704
"Nuclear","2035",5958218.77955393
"Oil","2035",299098.647441468
"Coal","2035",7848287.72064027
"Coal + CCS","2035",116673.375755601
"IGCC","2035",119796.637554377
"IGCC + CCS","2035",947.20657079319
"CCGT","2035",6007947.15475142
"CCGT + CCS","2035",52669.2392508164
"Solid Biomass","2035",762531.155107444
"Biogas","2035",171667.014364087
"Large Hydro","2035",2137940.10570013
"Onshore","2035",2211174.65795043
"Offshore","2035",948028.062992479
"Solar PV","2035",13588565.7438683
"CSP","2035",259326.041951373
"Geothermal","2035",86148.5638468998
"Fuel Cells","2035",29104.494944604
"Nuclear","2036",6282143.17055128
"Oil","2036",291352.271085011
"Coal","2036",7933025.73529675
"Coal + CCS","2036",117508.285370484
"IGCC","2036",117550.166642121
"IGCC + CCS","2036",976.815075992051
"CCGT","2036",5994847.43677123
"CCGT + CCS","2036",52406.0468824011
"Solid Biomass","2036",751390.128224213
"Biogas","2036",175445.568760243
"Large Hydro","2036",2029713.94118413
"Onshore","2036",2116539.17743107
"Offshore","2036",936289.688749707
"Solar PV","2036",14189743.1266915
"CSP","2036",295533.98405265
"Geothermal","2036",85237.7230063562
"Fuel Cells","2036",28795.2185277109
"Nuclear","2037",6605079.55648622
"Oil","2037",287986.688645304
"Coal","2037",8021475.39913422
"Coal + CCS","2037",118520.072528863
"IGCC","2037",115268.520873135
"IGCC + CCS","2037",1000.24638575111
"CCGT","2037",5990956.7718963
"CCGT + CCS","2037",52439.2719836978
"Solid Biomass","2037",742636.17475763
"Biogas","2037",179400.831574203
"Large Hydro","2037",1928756.6837088
"Onshore","2037",2033195.92895287
"Offshore","2037",926565.068469833
"Solar PV","2037",14760186.8697481
"CSP","2037",335411.053556943
"Geothermal","2037",84374.1424228021
"Fuel Cells","2037",28515.616040583
"Nuclear","2038",6928578.07952961
"Oil","2038",282639.788640304
"Coal","2038",8124485.58028535
"Coal + CCS","2038",119524.369617272
"IGCC","2038",112989.666478953
"IGCC + CCS","2038",1022.7202247358
"CCGT","2038",6013314.5593696
"CCGT + CCS","2038",52556.9250823894
"Solid Biomass","2038",735403.681477521
"Biogas","2038",184049.907104339
"Large Hydro","2038",1839734.46392414
"Onshore","2038",1959058.87652307
"Offshore","2038",917276.663310522
"Solar PV","2038",15267522.7633564
"CSP","2038",381157.230014855
"Geothermal","2038",83546.3628190497
"Fuel Cells","2038",28266.7951432939
"Nuclear","2039",7285444.84738534
"Oil","2039",277382.049312188
"Coal","2039",8261945.91294078
"Coal + CCS","2039",120581.832586906
"IGCC","2039",110726.796345832
"IGCC + CCS","2039",1046.7412585111
"CCGT","2039",6048385.72272062
"CCGT + CCS","2039",52629.8040575702
"Solid Biomass","2039",729792.778922041
"Biogas","2039",189378.551919524
"Large Hydro","2039",1761976.39354809
"Onshore","2039",1901699.35448314
"Offshore","2039",910610.462697098
"Solar PV","2039",15657326.111591
"CSP","2039",434784.408160299
"Geothermal","2039",82791.5622613972
"Fuel Cells","2039",28043.6777218203
"Nuclear","2040",7622078.53619871
"Oil","2040",272800.327525719
"Coal","2040",8397180.90901797
"Coal + CCS","2040",121615.65963594
"IGCC","2040",108570.360049032
"IGCC + CCS","2040",1068.01784380211
"CCGT","2040",6092919.89126978
"CCGT + CCS","2040",52681.5362309515
"Solid Biomass","2040",725157.725428056
"Biogas","2040",195289.048841768
"Large Hydro","2040",1690863.45403243
"Onshore","2040",1850774.44350216
"Offshore","2040",903927.171159795
"Solar PV","2040",16050845.8237379
"CSP","2040",497374.266663052
"Geothermal","2040",82065.6811139051
"Fuel Cells","2040",27853.2187868773
"Nuclear","2041",7960181.69917749
"Oil","2041",269269.002094405
"Coal","2041",8543569.1843716
"Coal + CCS","2041",122683.172819667
"IGCC","2041",106615.169094418
"IGCC + CCS","2041",1093.49699140066
"CCGT","2041",6149160.62340071
"CCGT + CCS","2041",52732.5056637548
"Solid Biomass","2041",721729.979300944
"Biogas","2041",201908.996175034
"Large Hydro","2041",1626266.19615799
"Onshore","2041",1809275.02717411
"Offshore","2041",900022.072638022
"Solar PV","2041",16399799.454691
"CSP","2041",569620.333652091
"Geothermal","2041",81406.5545519742
"Fuel Cells","2041",27715.8528277936
"Nuclear","2042",8297807.63116153
"Oil","2042",265628.133263571
"Coal","2042",8700621.24470582
"Coal + CCS","2042",123742.086952377
"IGCC","2042",104779.792629515
"IGCC + CCS","2042",1118.13280815971
"CCGT","2042",6213259.95569013
"CCGT + CCS","2042",52742.9484368163
"Solid Biomass","2042",719036.941348609
"Biogas","2042",208774.776297414
"Large Hydro","2042",1568911.36631421
"Onshore","2042",1773073.87027444
"Offshore","2042",896256.248731767
"Solar PV","2042",16706044.9202597
"CSP","2042",652754.472198072
"Geothermal","2042",80804.9258610616
"Fuel Cells","2042",27599.973344342
"Nuclear","2043",8639618.04071645
"Oil","2043",260836.913231304
"Coal","2043",8871731.32319595
"Coal + CCS","2043",124872.436330974
"IGCC","2043",103048.172575757
"IGCC + CCS","2043",1140.68333717566
"CCGT","2043",6282784.01786905
"CCGT + CCS","2043",52642.3102072798
"Solid Biomass","2043",717156.306770279
"Biogas","2043",215560.174253209
"Large Hydro","2043",1518914.28831627
"Onshore","2043",1744747.11235994
"Offshore","2043",894792.56061337
"Solar PV","2043",16977004.8218659
"CSP","2043",747492.087206118
"Geothermal","2043",80267.6160405326
"Fuel Cells","2043",27510.4867151972
"Nuclear","2044",8984369.36582427
"Oil","2044",252057.917815834
"Coal","2044",9056915.54094456
"Coal + CCS","2044",126084.533016504
"IGCC","2044",101321.666499611
"IGCC + CCS","2044",1157.97836076243
"CCGT","2044",6363451.73184427
"CCGT + CCS","2044",52314.6276568584
"Solid Biomass","2044",716169.894113506
"Biogas","2044",221842.861189978
"Large Hydro","2044",1474568.79071269
"Onshore","2044",1721519.93206337
"Offshore","2044",893071.141072653
"Solar PV","2044",17225136.2430556
"CSP","2044",849627.26578193
"Geothermal","2044",79814.0907883966
"Fuel Cells","2044",27444.5567141767
"Nuclear","2045",9325821.35770683
"Oil","2045",240912.091845398
"Coal","2045",9253931.26861891
"Coal + CCS","2045",127320.809632374
"IGCC","2045",99623.3844584624
"IGCC + CCS","2045",1179.11775878548
"CCGT","2045",6456967.14281758
"CCGT + CCS","2045",51870.3994662547
"Solid Biomass","2045",715662.515354689
"Biogas","2045",228017.75273576
"Large Hydro","2045",1434848.70548597
"Onshore","2045",1701791.75831863
"Offshore","2045",892479.238727072
"Solar PV","2045",17449107.8442583
"CSP","2045",960362.761975924
"Geothermal","2045",79437.1522435924
"Fuel Cells","2045",27398.9357407932
"Nuclear","2046",9663295.38277184
"Oil","2046",229799.995898998
"Coal","2046",9462375.30515612
"Coal + CCS","2046",128618.626500726
"IGCC","2046",98312.5766253626
"IGCC + CCS","2046",1206.51223185469
"CCGT","2046",6571250.01206273
"CCGT + CCS","2046",51134.9085304735
"Solid Biomass","2046",716067.538209772
"Biogas","2046",234749.557316365
"Large Hydro","2046",1390644.57439008
"Onshore","2046",1684373.9457927
"Offshore","2046",894758.186615447
"Solar PV","2046",17659164.6490881
"CSP","2046",1075182.79873949
"Geothermal","2046",79150.9107890431
"Fuel Cells","2046",27393.4901800681
"Nuclear","2047",9993063.3571968
"Oil","2047",224351.363459884
"Coal","2047",9686663.83946104
"Coal + CCS","2047",130008.230987731
"IGCC","2047",97593.3764519536
"IGCC + CCS","2047",1239.68061827557
"CCGT","2047",6701162.4580009
"CCGT + CCS","2047",51059.8075459674
"Solid Biomass","2047",717262.224155486
"Biogas","2047",241964.772603394
"Large Hydro","2047",1357881.01614543
"Onshore","2047",1667558.64612152
"Offshore","2047",896400.912236152
"Solar PV","2047",17843949.8447888
"CSP","2047",1197569.31202986
"Geothermal","2047",78920.7509775756
"Fuel Cells","2047",27400.5024897596
"Nuclear","2048",10309816.2074283
"Oil","2048",221559.028253729
"Coal","2048",9923551.25408519
"Coal + CCS","2048",131461.692885649
"IGCC","2048",97375.8935404619
"IGCC + CCS","2048",1278.66535144609
"CCGT","2048",6839991.84565048
"CCGT + CCS","2048",51042.7717321046
"Solid Biomass","2048",719033.895009012
"Biogas","2048",249516.599092624
"Large Hydro","2048",1329165.85002167
"Onshore","2048",1650422.44153266
"Offshore","2048",898242.664922661
"Solar PV","2048",18015358.2871552
"CSP","2048",1335419.82690318
"Geothermal","2048",78763.1302858878
"Fuel Cells","2048",27415.643466208
"Nuclear","2049",10606975.456001
"Oil","2049",225012.490189172
"Coal","2049",10174043.223164
"Coal + CCS","2049",133010.965231838
"IGCC","2049",97622.8243098943
"IGCC + CCS","2049",1319.55988428672
"CCGT","2049",6987187.60236171
"CCGT + CCS","2049",51095.4324999433
"Solid Biomass","2049",721482.856835301
"Biogas","2049",257293.436374668
"Large Hydro","2049",1304914.6573064
"Onshore","2049",1635409.76397168
"Offshore","2049",901036.992728322
"Solar PV","2049",18175901.5665098
"CSP","2049",1489339.27446366
"Geothermal","2049",78653.6044664884
"Fuel Cells","2049",27433.1187347289
"Nuclear","2050",10883141.6421605
"Oil","2050",228095.57378725
"Coal","2050",10439171.2324255
"Coal + CCS","2050",134707.164157767
"IGCC","2050",98318.9714405485
"IGCC + CCS","2050",1358.34351978128
"CCGT","2050",7142523.029083
"CCGT + CCS","2050",51196.5722312002
"Solid Biomass","2050",724441.922557356
"Biogas","2050",265251.519386023
"Large Hydro","2050",1285342.89817685
"Onshore","2050",1619733.92009762
"Offshore","2050",905270.888869591
"Solar PV","2050",18342369.5645287
"CSP","2050",1658273.4002012
"Geothermal","2050",78616.7489497085
"Fuel Cells","2050",27461.3748628695
