"energy_technologies","year","value"
"Nuclear","2019",47.1307475694982
"Oil","2019",261.070741165141
"Coal","2019",78.6046059480139
"Coal + CCS","2019",167.854637485517
"IGCC","2019",238.26941364791
"IGCC + CCS","2019",736.084576343049
"CCGT","2019",74.2811820345429
"CCGT + CCS","2019",170.531839681272
"Solid Biomass","2019",159.501178623447
"Biogas","2019",208.526234126536
"Large Hydro","2019",233.555653317054
"Onshore","2019",90.5298468958536
"Offshore","2019",112.017439509466
"Solar PV","2019",90.4409139344924
"CSP","2019",194.871265948559
"Geothermal","2019",1407.62439321284
"Fuel Cells","2019",17770.7355648988
"Nuclear","2020",45.8638100180794
"Oil","2020",261.976469483158
"Coal","2020",77.3083395417683
"Coal + CCS","2020",164.543576877227
"IGCC","2020",236.661616209418
"IGCC + CCS","2020",704.428087115077
"CCGT","2020",73.7553544679125
"CCGT + CCS","2020",166.854521094175
"Solid Biomass","2020",158.247812438678
"Biogas","2020",202.64899556364
"Large Hydro","2020",231.336470626996
"Onshore","2020",89.2584644204825
"Offshore","2020",107.310604065299
"Solar PV","2020",83.8424223035586
"CSP","2020",182.088992484699
"Geothermal","2020",1407.62439321284
"Fuel Cells","2020",17766.7084184391
"Nuclear","2021",45.1090391313434
"Oil","2021",264.668923529768
"Coal","2021",75.7629386097343
"Coal + CCS","2021",163.292091322719
"IGCC","2021",235.418369859045
"IGCC + CCS","2021",691.894174220306
"CCGT","2021",73.407970724731
"CCGT + CCS","2021",165.2234661476
"Solid Biomass","2021",158.078569516906
"Biogas","2021",199.873401071015
"Large Hydro","2021",229.213856826833
"Onshore","2021",88.3720927958308
"Offshore","2021",105.438490221234
"Solar PV","2021",79.840069890988
"CSP","2021",195.730906242325
"Geothermal","2021",1407.62439321284
"Fuel Cells","2021",17764.9255989049
"Nuclear","2022",43.1117299460085
"Oil","2022",267.003353323412
"Coal","2022",74.5149667305821
"Coal + CCS","2022",161.599953041646
"IGCC","2022",233.868067947089
"IGCC + CCS","2022",636.272619197835
"CCGT","2022",73.3142899003238
"CCGT + CCS","2022",163.725227244912
"Solid Biomass","2022",157.494012447848
"Biogas","2022",192.017370079838
"Large Hydro","2022",227.810078971798
"Onshore","2022",88.3328530976004
"Offshore","2022",103.174548199975
"Solar PV","2022",76.91295106532
"CSP","2022",185.916285862741
"Geothermal","2022",1407.62439321284
"Fuel Cells","2022",17763.2432748537
"Nuclear","2023",42.680661156648
"Oil","2023",269.498121717098
"Coal","2023",73.4182559848057
"Coal + CCS","2023",160.372424669926
"IGCC","2023",233.257467158933
"IGCC + CCS","2023",628.276968521312
"CCGT","2023",73.2806780438742
"CCGT + CCS","2023",162.9162229907
"Solid Biomass","2023",157.343673541838
"Biogas","2023",189.875173351366
"Large Hydro","2023",227.341614409453
"Onshore","2023",88.0102546019761
"Offshore","2023",101.507984903833
"Solar PV","2023",74.8108276385986
"CSP","2023",176.956183647867
"Geothermal","2023",1407.62439321284
"Fuel Cells","2023",17761.9567131017
"Nuclear","2024",42.2964890100108
"Oil","2024",271.853134420902
"Coal","2024",72.4972058455505
"Coal + CCS","2024",159.351512673458
"IGCC","2024",232.836114879297
"IGCC + CCS","2024",625.427699960332
"CCGT","2024",73.3075674979853
"CCGT + CCS","2024",162.522788431295
"Solid Biomass","2024",157.335950049622
"Biogas","2024",188.332787398793
"Large Hydro","2024",227.487976391345
"Onshore","2024",87.9064772325924
"Offshore","2024",100.120375028396
"Solar PV","2024",73.3802311799927
"CSP","2024",168.421373747301
"Geothermal","2024",1407.62439321284
"Fuel Cells","2024",17760.8983763261
"Nuclear","2025",41.9485120676341
"Oil","2025",274.235889772465
"Coal","2025",71.7353765591177
"Coal + CCS","2025",158.464329965584
"IGCC","2025",232.459835814699
"IGCC + CCS","2025",621.824593752964
"CCGT","2025",73.3958764129752
"CCGT + CCS","2025",162.332187604426
"Solid Biomass","2025",157.470336145847
"Biogas","2025",186.858923587109
"Large Hydro","2025",228.143950543964
"Onshore","2025",87.890009724837
"Offshore","2025",98.8667606317594
"Solar PV","2025",72.4415745461566
"CSP","2025",159.650146011773
"Geothermal","2025",1407.62439321284
"Fuel Cells","2025",17760.0024157264
"Nuclear","2026",41.6861505201143
"Oil","2026",276.333998356003
"Coal","2026",71.1146032895327
"Coal + CCS","2026",157.748287586843
"IGCC","2026",232.189329208674
"IGCC + CCS","2026",620.05305216764
"CCGT","2026",73.5172840050005
"CCGT + CCS","2026",162.19956174995
"Solid Biomass","2026",157.662367124205
"Biogas","2026",185.695425368146
"Large Hydro","2026",229.293716606143
"Onshore","2026",87.9327469414269
"Offshore","2026",98.28101619187
"Solar PV","2026",71.9346411851337
"CSP","2026",150.795516022684
"Geothermal","2026",1407.62439321284
"Fuel Cells","2026",17759.1987212345
"Nuclear","2027",41.454765175002
"Oil","2027",278.508155275476
"Coal","2027",70.5854297377286
"Coal + CCS","2027",157.156946375522
"IGCC","2027",231.872403424305
"IGCC + CCS","2027",618.619177801638
"CCGT","2027",73.6999032311961
"CCGT + CCS","2027",162.242962158852
"Solid Biomass","2027",157.861537411096
"Biogas","2027",184.524469740213
"Large Hydro","2027",230.996166505755
"Onshore","2027",88.0062609313055
"Offshore","2027",97.9327105780081
"Solar PV","2027",71.7478250736048
"CSP","2027",151.159327438963
"Geothermal","2027",1407.62439321284
"Fuel Cells","2027",17758.520249668
"Nuclear","2028",41.2482391293389
"Oil","2028",280.484210530439
"Coal","2028",70.1235864101092
"Coal + CCS","2028",156.653235541679
"IGCC","2028",231.454090341127
"IGCC + CCS","2028",611.513665029157
"CCGT","2028",73.892547874245
"CCGT + CCS","2028",162.299746866909
"Solid Biomass","2028",158.024459027338
"Biogas","2028",183.382322279187
"Large Hydro","2028",233.221646347808
"Onshore","2028",88.1203058447552
"Offshore","2028",97.8754332072432
"Solar PV","2028",71.7859887868382
"CSP","2028",173.318895115358
"Geothermal","2028",1407.62439321284
"Fuel Cells","2028",17757.9197813498
"Nuclear","2029",41.0676709773815
"Oil","2029",282.585287989228
"Coal","2029",69.7160512977977
"Coal + CCS","2029",156.260079658064
"IGCC","2029",230.975235223945
"IGCC + CCS","2029",607.37124447538
"CCGT","2029",74.1335463210016
"CCGT + CCS","2029",162.530808436013
"Solid Biomass","2029",158.20093583528
"Biogas","2029",182.461667396044
"Large Hydro","2029",235.903551698047
"Onshore","2029",88.2268043806438
"Offshore","2029",98.0048667046026
"Solar PV","2029",72.0258712756392
"CSP","2029",172.901218351459
"Geothermal","2029",1407.62439321284
"Fuel Cells","2029",17757.4130517854
"Nuclear","2030",40.9155960698929
"Oil","2030",284.786576509583
"Coal","2030",69.3543601494322
"Coal + CCS","2030",155.989724574452
"IGCC","2030",230.543638193604
"IGCC + CCS","2030",602.791017784096
"CCGT","2030",74.3990696608222
"CCGT + CCS","2030",162.888606124325
"Solid Biomass","2030",158.361956368698
"Biogas","2030",181.589158413141
"Large Hydro","2030",238.913528656927
"Onshore","2030",88.3762681338413
"Offshore","2030",98.0840979120076
"Solar PV","2030",72.4172899166563
"CSP","2030",169.403241110286
"Geothermal","2030",1407.62439321284
"Fuel Cells","2030",17756.9707088159
"Nuclear","2031",40.7634346102393
"Oil","2031",286.977708264305
"Coal","2031",69.0430407998148
"Coal + CCS","2031",155.880230824435
"IGCC","2031",230.30510208985
"IGCC + CCS","2031",599.118210097752
"CCGT","2031",74.6089895261102
"CCGT + CCS","2031",163.377763475085
"Solid Biomass","2031",158.591457601727
"Biogas","2031",180.773354295041
"Large Hydro","2031",241.832065118444
"Onshore","2031",88.5289028589425
"Offshore","2031",98.4113009950429
"Solar PV","2031",72.8987535942532
"CSP","2031",166.213681242831
"Geothermal","2031",1407.62439321284
"Fuel Cells","2031",17756.5613183643
"Nuclear","2032",40.6311616667771
"Oil","2032",288.91020939942
"Coal","2032",68.7608953966823
"Coal + CCS","2032",155.842943702473
"IGCC","2032",230.231666755265
"IGCC + CCS","2032",595.063247800521
"CCGT","2032",74.8444832964817
"CCGT + CCS","2032",164.066813502232
"Solid Biomass","2032",158.827517096264
"Biogas","2032",180.127479305449
"Large Hydro","2032",244.811857286632
"Onshore","2032",88.7069475261446
"Offshore","2032",98.9644913320557
"Solar PV","2032",73.4596779042805
"CSP","2032",163.227075484989
"Geothermal","2032",1407.62439321284
"Fuel Cells","2032",17756.1951383171
"Nuclear","2033",40.5198099425379
"Oil","2033",290.248371189128
"Coal","2033",68.5013909645816
"Coal + CCS","2033",155.789353599657
"IGCC","2033",230.159055056223
"IGCC + CCS","2033",587.746098974235
