"energy_technologies","year","value"
"Nuclear","2019",47.1307475694982
"Oil","2019",261.070741165141
"Coal","2019",78.6046059480139
"Coal + CCS","2019",167.854637485517
"IGCC","2019",238.26941364791
"IGCC + CCS","2019",736.084576343049
"CCGT","2019",74.2811820345429
"CCGT + CCS","2019",170.531839681272
"Solid Biomass","2019",159.501178623447
"Biogas","2019",208.526234126536
"Large Hydro","2019",233.555653317054
"Onshore","2019",90.5298468958536
"Offshore","2019",112.017439509466
"Solar PV","2019",90.4409139344924
"CSP","2019",194.871265948559
"Geothermal","2019",1407.62439321284
"Fuel Cells","2019",17770.7355648988
"Nuclear","2020",45.8638100180794
"Oil","2020",261.976469483158
"Coal","2020",77.3083395417683
"Coal + CCS","2020",164.543576877227
"IGCC","2020",236.661616209418
"IGCC + CCS","2020",704.428087115077
"CCGT","2020",73.7553544679125
"CCGT + CCS","2020",166.854521094175
"Solid Biomass","2020",158.247812438678
"Biogas","2020",202.64899556364
"Large Hydro","2020",231.336470626996
"Onshore","2020",89.2584644204825
"Offshore","2020",107.310604065299
"Solar PV","2020",83.8424223035586
"CSP","2020",182.088992484699
"Geothermal","2020",1407.62439321284
"Fuel Cells","2020",17766.7084184391
"Nuclear","2021",45.1090391313434
"Oil","2021",264.668923529768
"Coal","2021",75.7629386097343
"Coal + CCS","2021",163.292091322719
"IGCC","2021",235.418369859045
"IGCC + CCS","2021",691.894174220306
"CCGT","2021",73.407970724731
"CCGT + CCS","2021",165.2234661476
"Solid Biomass","2021",158.078569516906
"Biogas","2021",199.873401071015
"Large Hydro","2021",229.213856826833
"Onshore","2021",88.3720927958308
"Offshore","2021",105.438490221234
"Solar PV","2021",79.840069890988
"CSP","2021",195.730906242325
"Geothermal","2021",1407.62439321284
"Fuel Cells","2021",17764.9255989049
"Nuclear","2022",43.1117299460085
"Oil","2022",267.003353323412
"Coal","2022",74.5149667305821
"Coal + CCS","2022",161.599953041646
"IGCC","2022",233.868067947089
"IGCC + CCS","2022",636.272619197835
"CCGT","2022",73.3142899003238
"CCGT + CCS","2022",163.725227244912
"Solid Biomass","2022",157.494012447848
"Biogas","2022",192.017370079838
"Large Hydro","2022",227.810078971798
"Onshore","2022",88.3328530976004
"Offshore","2022",103.174548199975
"Solar PV","2022",76.91295106532
"CSP","2022",185.916285862741
"Geothermal","2022",1407.62439321284
"Fuel Cells","2022",17763.2432748537
"Nuclear","2023",42.7334898545182
"Oil","2023",269.14828913634
"Coal","2023",73.6549598510577
"Coal + CCS","2023",161.947774126526
"IGCC","2023",225.893108541508
"IGCC + CCS","2023",617.41477411383
"CCGT","2023",73.6056534704318
"CCGT + CCS","2023",162.305548865075
"Solid Biomass","2023",87.3769561725508
"Biogas","2023",118.502305399231
"Large Hydro","2023",156.934895351436
"Onshore","2023",18.8011209080141
"Offshore","2023",30.9319353692361
"Solar PV","2023",3.71497813945189
"CSP","2023",102.41640958036
"Geothermal","2023",1337.62439321284
"Fuel Cells","2023",17691.7996283866
"Nuclear","2024",42.3339617058055
"Oil","2024",272.449327184866
"Coal","2024",73.2339999439715
"Coal + CCS","2024",162.15646445834
"IGCC","2024",221.39625379728
"IGCC + CCS","2024",640.111305949893
"CCGT","2024",74.6167403429747
"CCGT + CCS","2024",163.622872346049
"Solid Biomass","2024",97.7081988963327
"Biogas","2024",128.107186845887
"Large Hydro","2024",168.144920495691
"Onshore","2024",29.8333931333329
"Offshore","2024",40.0009993297834
"Solar PV","2024",11.6960637326053
"CSP","2024",97.4216474394024
"Geothermal","2024",1347.62439321284
"Fuel Cells","2024",17700.4373656948
"Nuclear","2025",41.9475134992647
"Oil","2025",275.949535215522
"Coal","2025",73.0259262266983
"Coal + CCS","2025",162.255202210147
"IGCC","2025",217.394080317773
"IGCC + CCS","2025",658.700141757117
"CCGT","2025",75.8654668021748
"CCGT + CCS","2025",165.489304605894
"Solid Biomass","2025",108.277848250822
"Biogas","2025",138.14685021371
"Large Hydro","2025",180.893033998131
"Onshore","2025",40.9790869373909
"Offshore","2025",49.7716290803856
"Solar PV","2025",20.924306563217
"CSP","2025",124.169081294194
"Geothermal","2025",1357.62439321284
"Fuel Cells","2025",17709.2923906563
"Nuclear","2026",41.6168183142338
"Oil","2026",279.443990761422
"Coal","2026",73.0152946680964
"Coal + CCS","2026",162.223587707351
"IGCC","2026",214.767144189512
"IGCC + CCS","2026",678.78007760254
"CCGT","2026",77.1793571916596
"CCGT + CCS","2026",167.934496755377
"Solid Biomass","2026",118.735228051837
"Biogas","2026",149.551425798262
"Large Hydro","2026",194.405975533244
"Onshore","2026",52.1353039518832
"Offshore","2026",60.3119734483698
"Solar PV","2026",31.1881522632045
"CSP","2026",127.035005065949
"Geothermal","2026",1367.62439321284
"Fuel Cells","2026",17718.3047557113
"Nuclear","2027",41.2962371320933
"Oil","2027",284.821747449934
"Coal","2027",73.111606386439
"Coal + CCS","2027",162.116468238047
"IGCC","2027",213.709864817374
"IGCC + CCS","2027",705.745641251854
"CCGT","2027",78.3944319358092
"CCGT + CCS","2027",171.028014043788
"Solid Biomass","2027",129.206093573133
"Biogas","2027",160.816317467338
"Large Hydro","2027",208.282995118494
"Onshore","2027",63.3643883131289
"Offshore","2027",71.5447976362108
"Solar PV","2027",42.1411467325463
"CSP","2027",135.628100730663
"Geothermal","2027",1377.62439321284
"Fuel Cells","2027",17727.4967703959
"Nuclear","2028",40.9921767266428
"Oil","2028",293.303647174429
"Coal","2028",73.1965423014455
"Coal + CCS","2028",162.066269185971
"IGCC","2028",214.133026319109
"IGCC + CCS","2028",755.018958626272
"CCGT","2028",79.3223660700544
"CCGT + CCS","2028",174.981486702803
"Solid Biomass","2028",139.838201293037
"Biogas","2028",172.357798813304
"Large Hydro","2028",222.190219541027
"Onshore","2028",74.3722357235821
"Offshore","2028",82.9650677809458
"Solar PV","2028",53.5081926005352
"CSP","2028",141.004247874859
"Geothermal","2028",1387.62439321284
"Fuel Cells","2028",17736.8172748888
"Nuclear","2029",40.7437053495447
"Oil","2029",298.96929395261
"Coal","2029",73.139246169364
"Coal + CCS","2029",162.073750373189
"IGCC","2029",216.169995889797
"IGCC + CCS","2029",764.262959781732
"CCGT","2029",79.9318121617231
"CCGT + CCS","2029",178.845501477301
"Solid Biomass","2029",150.30032415169
"Biogas","2029",183.428832844926
"Large Hydro","2029",235.562799043535
"Onshore","2029",85.0029536262865
"Offshore","2029",94.0022240949733
"Solar PV","2029",64.8879341805459
"CSP","2029",147.472275411887
"Geothermal","2029",1397.62439321284
"Fuel Cells","2029",17746.2937637658
"Nuclear","2030",40.5752464451614
"Oil","2030",298.804498697898
"Coal","2030",72.8683038359007
"Coal + CCS","2030",161.881254525568
"IGCC","2030",219.280224620728
"IGCC + CCS","2030",735.139811832893
"CCGT","2030",80.1709061902958
"CCGT + CCS","2030",180.498590813263
"Solid Biomass","2030",160.586647403484
"Biogas","2030",193.574849932595
"Large Hydro","2030",248.365892446396
"Onshore","2030",95.2553200926731
"Offshore","2030",104.752516420536
"Solar PV","2030",75.9833388078393
"CSP","2030",154.850274517483
"Geothermal","2030",1407.62439321284
"Fuel Cells","2030",17755.8867635333
"Nuclear","2031",40.431932102457
"Oil","2031",298.824954416124
"Coal","2031",72.5354716080841
"Coal + CCS","2031",161.809580577607
"IGCC","2031",221.235098024057
"IGCC + CCS","2031",709.73294683449
"CCGT","2031",80.1515730566802
"CCGT + CCS","2031",180.56217557434
"Solid Biomass","2031",160.889841643668
"Biogas","2031",192.588898382949
"Large Hydro","2031",250.762850139392
"Onshore","2031",95.2231415644347
"Offshore","2031",105.263711790694
"Solar PV","2031",76.8049162705678
"CSP","2031",152.712932272605
"Geothermal","2031",1407.62439321284
"Fuel Cells","2031",17755.5230957514
"Nuclear","2032",40.3239475384843
"Oil","2032",298.18140459623
"Coal","2032",72.2446624895433
"Coal + CCS","2032",161.954067022024
"IGCC","2032",223.394160565698
"IGCC + CCS","2032",684.540375166541
"CCGT","2032",80.1890971566633
"CCGT + CCS","2032",180.261573033968
"Solid Biomass","2032",161.160914949066
"Biogas","2032",191.503839254241
"Large Hydro","2032",253.443831119493
"Onshore","2032",95.2504167330952
"Offshore","2032",105.671652749808
"Solar PV","2032",77.5656014621856
"CSP","2032",150.857191545616
"Geothermal","2032",1407.62439321284
"Fuel Cells","2032",17755.2003846087
"Nuclear","2033",40.2404433635175
"Oil","2033",298.268572572914
"Coal","2033",71.984793691421
"Coal + CCS","2033",162.159341258391
"IGCC","2033",225.828450802185
"IGCC + CCS","2033",660.969087549575
