,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025302713962311582,-0.025302713962311582,-0.025302713962311582,-0.025302713962311582,-0.025302713962311582,-0.025302713962311582,-0.025302713962311582,-0.025302713962311582,-0.025302713962311582,-0.024037578264196002,-0.02277244256608042,-0.021507306867964843,-0.020242171169849263,-0.018977035471733683,-0.017711899773618107,-0.016446764075502527,-0.015181628377386947,-0.013916492679271369,-0.012651356981155791,-0.01138622128304021,-0.010121085584924631,-0.008855949886809053,-0.007590814188693474,-0.0063256784905778955,-0.005060542792462316,-0.003795407094346737,-0.002530271396231158,-0.001265135698115579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 Coal + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.056931106415201056,-0.050605427924623164,-0.04427974943404526,-0.037954070943467366,-0.031628392452889474,-0.025302713962311582,-0.018977035471733683,-0.012651356981155791,-0.0063256784905778955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 IGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 IGCC + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.056931106415201056,-0.050605427924623164,-0.04427974943404526,-0.037954070943467366,-0.031628392452889474,-0.025302713962311582,-0.018977035471733683,-0.012651356981155791,-0.0063256784905778955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 CCGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 CCGT + CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.06325678490577895,-0.056931106415201056,-0.050605427924623164,-0.04427974943404526,-0.037954070943467366,-0.031628392452889474,-0.025302713962311582,-0.018977035471733683,-0.012651356981155791,-0.0063256784905778955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9 Solid Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07590814188693473,-0.07590814188693473,-0.07590814188693473,-0.07590814188693475,-0.07590814188693475,-0.07590814188693475,-0.07590814188693475,-0.07590814188693475,-0.07590814188693475,-0.07590814188693475,-0.07590814188693475,-0.07590814188693475,-0.07590814188693475,-0.07116388301900131,-0.06641962415106789,-0.06167536528313447,-0.056931106415201056,-0.05218684754726763,-0.04744258867933421,-0.042698329811400794,-0.037954070943467366,-0.03320981207553395,-0.028465553207600528,-0.023721294339667104,-0.018977035471733582,-0.014232776603800162,-0.009488517735866758,-0.004744258867933326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10 S Biomass CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07590814188693473,-0.07590814188693473,-0.07590814188693473,-0.07590814188693475,-0.07590814188693475,-0.07590814188693475,-0.07590814188693475,-0.07590814188693475,-0.07590814188693475,-0.07590814188693475,-0.07590814188693475,-0.07590814188693475,-0.07590814188693475,-0.07116388301900131,-0.06641962415106789,-0.06167536528313447,-0.056931106415201056,-0.05218684754726763,-0.04744258867933421,-0.042698329811400794,-0.037954070943467366,-0.03320981207553395,-0.028465553207600528,-0.023721294339667104,-0.018977035471733582,-0.014232776603800162,-0.009488517735866758,-0.004744258867933326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
