,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
1 Power own use & trans.,787.2242,998.4,1083.7596,1077.3728,1080.9023,1085.1882,1089.3059,1095.1045,1368.4629,1258.0013,899.8771,946.0833,995.1699,1047.4557,1102.8097,1161.7683,1224.3085,1290.9603,1361.6757,1436.7042,1516.5189,1577.4382,1641.063,1707.4562,1776.8733,1849.4919,1925.3127,2004.5281,2087.2927,2173.8379,2264.2068,2358.6506,2457.2654,2560.4209,2668.4827,2780.7329,2898.3364,3021.1431,3149.6301,3283.8223,3423.9792,3557.2969,3696.4233,3841.8672,3993.7705,4152.4526,4320.5757,4489.3228,4674.144,4858.5972,5060.4585,5261.5864,5479.1382,5704.4517,5939.3594,6184.8677,6441.0967,6708.7056,6988.1714,7280.2642,7585.4609
2 O.energy own use & tra,787.2242,967.6315,1061.8436,1061.7681,1061.7288,1061.8337,1061.8809,1061.8196,1328.3799,1209.5017,841.2109,884.0004,929.4205,977.7896,1029.1436,1083.6857,1141.5591,1203.2111,1268.5931,1338.0383,1411.853,1467.7725,1526.064,1586.8738,1650.4575,1716.9097,1786.3137,1858.7793,1934.4606,2013.5891,2096.208,2182.4854,2272.5168,2366.6724,2465.4009,2567.8179,2675.0049,2787.0615,2904.0486,3026.3242,3153.8979,3287.2156,3426.342,3571.7859,3723.6892,3882.3716,4050.4946,4219.2417,4404.063,4588.5161,4790.3774,4991.5054,5209.0571,5434.3706,5669.2783,5914.7866,6171.0156,6438.6245,6718.0903,7010.1831,7315.3799
3 Hydrogen production,787.2242,967.3066,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1328.0416,1209.0924,840.7158,883.4764,928.8655,977.2016,1028.5219,1083.0266,1140.8607,1202.4705,1267.8075,1337.2056,1410.9697,1466.8469,1525.0934,1585.8561,1649.3906,1715.7906,1785.1406,1857.5492,1933.1707,2012.2366,2094.79,2180.9985,2270.9575,2365.0371,2463.6868,2566.0208,2673.1199,2785.0857,2901.9758,3024.1509,3151.6184,3284.936,3424.0625,3569.5063,3721.4097,3880.092,4048.2151,4216.9619,4401.7832,4586.2363,4788.0977,4989.2256,5206.7773,5432.0908,5666.9985,5912.5068,6168.7358,6436.3447,6715.8105,7007.9033,7313.1001
4 Iron & steel,787.2242,998.4,1083.7596,1077.3728,1080.9023,1085.1882,1089.3059,1095.1045,1368.4629,1258.0013,899.8771,946.0833,995.1699,1047.4557,1102.8097,1161.7683,1224.3085,1290.9603,1361.6757,1436.7042,1516.5189,1577.4382,1641.063,1707.4562,1776.8733,1849.4919,1925.3127,2004.5281,2087.2927,2173.8379,2264.2068,2358.6506,2457.2654,2560.4209,2668.4827,2780.7329,2898.3364,3021.1431,3149.6301,3283.8223,3423.9792,3557.2969,3696.4233,3841.8672,3993.7705,4152.4526,4320.5757,4489.3228,4674.144,4858.5972,5060.4585,5261.5864,5479.1382,5704.4517,5939.3594,6184.8677,6441.0967,6708.7056,6988.1714,7280.2642,7585.4609
5 Non-ferrous metals,787.2242,1028.082,1085.0283,1061.6581,1061.6581,1073.675,1090.8931,1088.0005,1360.0229,1247.7892,887.5243,933.0109,981.3256,1032.7866,1087.2983,1145.327,1206.8845,1272.4836,1342.076,1415.9288,1494.4802,1554.3468,1616.8486,1682.066,1750.2549,1821.5751,1896.0447,1973.8389,2055.1121,2140.0955,2228.8325,2321.5569,2418.3643,2519.6248,2625.7212,2735.9009,2851.3113,2971.8542,3097.9199,3229.6028,3367.1104,3500.428,3639.5544,3784.9983,3936.9016,4095.584,4263.707,4432.4536,4617.2749,4801.728,5003.5894,5204.7173,5422.269,5647.5825,5882.4902,6127.9985,6384.2275,6651.8364,6931.3022,7223.395,7528.5918
6 Chemicals,787.2242,1011.1104,1076.5524,1061.6581,1074.1008,1080.3495,1083.1578,1089.2346,1367.8364,1257.2433,898.9601,945.1129,994.1422,1046.3667,1101.6582,1160.5479,1223.015,1289.5887,1360.2207,1435.162,1514.8829,1575.7241,1639.2655,1705.5713,1774.8972,1847.4196,1923.14,2002.25,2084.9038,2171.333,2261.5808,2355.897,2454.3777,2557.3926,2665.3083,2777.4048,2894.8457,3017.4841,3145.7915,3279.7974,3419.7576,3553.0752,3692.2017,3837.6455,3989.5488,4148.2314,4316.3545,4485.1011,4669.9224,4854.3755,5056.2368,5257.3647,5474.9165,5700.23,5935.1377,6180.646,6436.875,6704.4839,6983.9497,7276.0425,7581.2393
7 Non-metallics nes,787.2242,1004.0429,1085.04,1079.3248,1085.9103,1091.5718,1097.0895,1108.4229,1384.3282,1277.1981,923.098,970.6564,1021.1945,1075.0304,1131.9677,1192.6744,1257.0618,1325.6926,1398.519,1475.7573,1557.947,1620.8455,1686.5812,1755.1842,1826.9102,1901.9697,1980.3302,2062.2173,2147.7856,2237.2664,2330.7026,2428.3792,2530.3914,2637.1091,2748.865,2865.0073,2986.7339,3113.7954,3246.8342,3385.7432,3530.8809,3664.1985,3803.325,3948.7688,4100.6719,4259.3545,4427.4775,4596.2241,4781.0454,4965.4985,5167.3599,5368.4878,5586.0396,5811.353,6046.2607,6291.769,6547.998,6815.6069,7095.0728,7387.1655,7692.3623
8 Ore-extra.(non-energy),787.2242,967.3066,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1328.0416,1209.0924,840.7158,883.4764,928.8655,977.2016,1028.5219,1083.0266,1140.8607,1202.4705,1267.8075,1337.2056,1410.9697,1466.8469,1525.0934,1585.8561,1649.3906,1715.7906,1785.1406,1857.5492,1933.1707,2012.2366,2094.79,2180.9985,2270.9575,2365.0371,2463.6868,2566.0208,2673.1199,2785.0857,2901.9758,3024.1509,3151.6184,3284.936,3424.0625,3569.5063,3721.4097,3880.092,4048.2151,4216.9619,4401.7832,4586.2363,4788.0977,4989.2256,5206.7773,5432.0908,5666.9985,5912.5068,6168.7358,6436.3447,6715.8105,7007.9033,7313.1001
"9 Food, drink & tob.",787.2242,967.3066,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1328.0416,1209.0924,840.7158,883.4764,928.8655,977.2016,1028.5219,1083.0266,1140.8607,1202.4705,1267.8075,1337.2056,1410.9697,1466.8469,1525.0934,1585.8561,1649.3906,1715.7906,1785.1406,1857.5492,1933.1707,2012.2366,2094.79,2180.9985,2270.9575,2365.0371,2463.6868,2566.0208,2673.1199,2785.0857,2901.9758,3024.1509,3151.6184,3284.936,3424.0625,3569.5063,3721.4097,3880.092,4048.2151,4216.9619,4401.7832,4586.2363,4788.0977,4989.2256,5206.7773,5432.0908,5666.9985,5912.5068,6168.7358,6436.3447,6715.8105,7007.9033,7313.1001
"10 Tex., cloth. & footw.",787.2242,967.3066,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1061.6581,1328.0416,1209.0924,840.7158,883.4764,928.8655,977.2016,1028.5219,1083.0266,1140.8607,1202.4705,1267.8075,1337.2056,1410.9697,1466.8469,1525.0934,1585.8561,1649.3906,1715.7906,1785.1406,1857.5492,1933.1707,2012.2366,2094.79,2180.9985,2270.9575,2365.0371,2463.6868,2566.0208,2673.1199,2785.0857,2901.9758,3024.1509,3151.6184,3284.936,3424.0625,3569.5063,3721.4097,3880.092,4048.2151,4216.9619,4401.7832,4586.2363,4788.0977,4989.2256,5206.7773,5432.0908,5666.9985,5912.5068,6168.7358,6436.3447,6715.8105,7007.9033,7313.1001
11 Paper & pulp,787.2242,1079.9706,1106.5044,1097.2258,1076.8762,1080.2654,1083.5217,1084.7261,1407.332,1305.0322,956.7667,1006.286,1058.9282,1115.012,1174.2449,1237.4863,1304.5518,1376.0522,1451.9393,1532.3821,1618.0151,1683.783,1752.5795,1824.3868,1899.4604,1978.0591,2060.1021,2145.863,2235.4963,2329.2334,2427.1177,2529.481,2636.4189,2748.3018,2865.4141,2987.2,3114.9048,3248.1355,3387.7742,3533.522,3685.8813,3819.199,3958.3254,4103.769,4255.6724,4414.355,4582.478,4751.2246,4936.0459,5120.499,5322.3604,5523.4883,5741.04,5966.3535,6201.2612,6446.7695,6702.9985,6970.6074,7250.0732,7542.166,7847.3628
