Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,359.0318,422.7971,383.7419,407.6345,367.0574,341.2429,289.9586,273.8981,309.2177,326.2707,283.7566,346.7131,783.6402,604.2158,365.3614,370.9895,376.0381,381.6956,387.3723,393.32,399.4902,411.2509,423.1355,435.0997,447.2126,459.4532,471.9105,484.5154,497.3143,510.1519,523.3715,540.508,557.6866,575.137,592.8465,610.7063,628.7008,647.0959,665.5691,684.262,703.2246
2 O.energy own use & tra,359.0318,415.0054,380.5717,405.7645,364.869,338.0742,287.9113,271.1997,302.0268,314.9477,275.3806,324.9413,746.9443,562.8097,338.5162,343.9853,348.8831,354.39,359.941,365.738,371.7491,382.4051,393.185,404.0444,415.0526,426.1884,437.541,449.0412,460.7354,472.5016,484.6164,499.8531,515.157,530.7327,546.5424,562.5275,578.6557,595.1426,611.7494,628.5676,645.6555
3 Hydrogen production,359.0318,381.2458,366.2466,396.4349,354.6649,324.4766,279.2891,260.5116,275.42,273.0559,244.3922,244.3922,611.181,409.5376,239.1445,244.025,248.3653,253.3145,258.4009,263.6403,269.0629,275.63,282.321,289.0916,296.0109,303.0579,310.3216,317.7329,325.3382,333.1395,341.1654,349.3706,357.7358,366.3728,375.1509,384.1973,393.4178,402.8421,412.5412,422.4207,432.5699
4 Iron & steel,439.732,508.4904,466.0638,496.7419,446.7761,414.1761,352.735,332.4538,371.1243,387.6459,338.6891,401.6456,843.6142,661.4406,420.2361,463.6345,469.4141,475.9052,482.4384,489.2685,496.3521,509.2192,522.2312,535.3362,548.6149,562.0427,575.7239,589.5775,603.6577,617.8096,632.3813,650.9006,669.4888,688.3947,707.5834,726.9675,746.5157,766.4988,786.6063,806.9639,827.6366
5 Non-ferrous metals,439.732,503.6381,464.3978,495.6033,445.8224,412.5165,351.5908,331.204,368.2562,383.128,335.347,392.9586,828.9724,644.9105,409.5191,452.854,458.5734,465.0044,471.4875,478.2575,485.2775,497.7037,510.2747,522.9387,535.7765,548.7634,562.0035,575.4161,589.0554,602.7797,616.9104,634.6713,652.5112,670.6688,689.0992,707.735,726.5382,745.7596,765.1221,784.7314,804.6558
6 Chemicals,439.732,475.5536,452.0831,487.7333,436.8359,401.1905,344.3085,321.2216,344.2793,345.3774,307.422,320.3721,706.6299,506.7899,319.9706,362.7751,367.9922,373.9207,379.9851,386.2526,392.7423,401.4838,410.3702,419.3495,428.5026,437.8048,447.3604,457.0883,467.0429,477.1941,487.6402,499.0646,510.6518,522.5565,534.6505,547.0334,559.6119,572.4688,585.6065,598.963,612.6346
7 Non-metallics nes,439.732,513.6367,467.7241,498.5511,449.5181,418.3378,355.9218,336.2925,381.024,403.2325,350.2189,431.6154,894.1275,718.4683,457.2093,500.8266,506.8137,513.5122,520.2183,527.2559,534.5583,548.9469,563.4802,578.1065,592.9066,607.8558,623.0583,638.4332,654.0348,669.6619,685.7549,706.8904,728.0603,749.5479,771.3528,793.3187,815.437,838.0478,860.7255,883.6647,906.9191
8 Ore-extra.(non-energy),439.732,466.9391,448.5685,485.5423,434.3836,397.4098,342.0655,319.0673,337.3266,334.4311,299.3247,299.3247,671.155,466.74,294.0049,336.6556,341.7269,347.5097,353.4527,359.5746,365.9105,373.5836,381.4015,389.3124,397.3971,405.6309,414.118,422.7775,431.6637,440.7789,450.1566,459.7437,469.5178,479.6094,489.866,500.4359,511.2094,522.2208,533.5536,545.097,556.9555
"9 Food, drink & tob.",439.732,466.9391,448.5685,485.5423,434.3836,397.4098,342.0655,319.0673,337.3266,334.4311,299.3247,299.3247,671.155,466.74,294.0049,336.6556,341.7269,347.5097,353.4527,359.5746,365.9105,373.5836,381.4015,389.3124,397.3971,405.6309,414.118,422.7775,431.6637,440.7789,450.1566,459.7437,469.5178,479.6094,489.866,500.4359,511.2094,522.2208,533.5536,545.097,556.9555
"10 Tex., cloth. & footw.",439.732,466.9391,448.5685,485.5423,434.3836,397.4098,342.0655,319.0673,337.3266,334.4311,299.3247,299.3247,671.155,466.74,294.0049,336.6556,341.7269,347.5097,353.4527,359.5746,365.9105,373.5836,381.4015,389.3124,397.3971,405.6309,414.118,422.7775,431.6637,440.7789,450.1566,459.7437,469.5178,479.6094,489.866,500.4359,511.2094,522.2208,533.5536,545.097,556.9555
