Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,472.7242,607.8302,673.2735,606.8798,566.618,372.1585,322.2876,408.8372,482.9102,487.5856,395.5043,477.7715,646.2724,704.7158,679.2163,655.0509,658.2106,661.4011,664.7314,668.0757,671.5186,687.5994,704.0629,721.0237,738.3695,756.1675,774.4904,793.325,812.6031,832.4514,852.9073,873.7825,895.2885,917.4656,940.1074,963.427,987.312,1011.894,1037.1193,1063.0255,1089.7913
2 O.energy own use & tra,472.7242,612.1019,675.9588,608.6796,568.4003,375.8042,325.9456,412.7026,494.0269,505.0879,408.4512,511.4248,701.3439,771.0488,747.1266,724.575,729.3859,734.2657,739.3247,744.4375,749.6898,767.6218,785.9794,804.878,824.2064,844.0327,864.4307,885.3883,906.8384,928.9086,951.6377,974.8383,998.7233,1023.3342,1048.4658,1074.3323,1100.8229,1128.0702,1156.0221,1184.7175,1214.3364
3 Hydrogen production,472.7242,595.7255,668.1768,603.6172,563.0078,367.2742,319.1794,404.9375,473.0643,472.0831,384.0367,447.9635,597.4934,645.962,619.0656,593.4707,595.1679,596.8619,598.6613,600.4391,602.2792,616.7203,631.5062,646.7505,662.3404,678.3418,694.8267,711.7809,729.1353,747.0154,765.458,784.2734,803.6722,823.6935,844.1302,865.1938,886.771,908.9921,931.8024,955.2382,979.4767
4 Iron & steel,472.7242,602.6425,671.0892,605.4816,565.0707,370.0652,320.9555,407.1659,478.6905,480.9417,390.5896,464.9967,625.3671,679.5356,653.4374,628.6594,631.1923,633.7415,636.4157,639.0886,641.8445,657.2226,672.9672,689.1923,705.7856,722.8136,740.3488,758.3775,776.8312,795.836,815.4291,835.4214,856.0244,877.2776,898.9744,921.327,944.223,967.7932,991.9835,1016.8309,1042.5135
5 Non-ferrous metals,472.7242,611.8558,674.9813,608.0737,567.8608,373.9263,323.4103,410.2414,486.7263,493.5939,399.9488,489.3243,665.1777,727.4871,702.5291,678.9176,682.6442,686.4146,690.3384,694.2897,698.3538,715.0701,732.1838,749.8098,767.8362,786.3305,805.3657,824.9291,844.9529,865.5639,886.8002,908.4737,930.7964,953.8089,977.3055,1001.4994,1026.2788,1051.7759,1077.9371,1104.8009,1132.546
6 Chemicals,472.7242,613.5195,675.6369,608.5486,568.3708,374.5223,323.7974,410.9632,487.3343,494.5506,400.6565,491.1639,668.1881,731.113,706.2412,682.718,686.5348,690.3976,694.4159,698.4639,702.6268,719.4443,736.6616,754.3935,772.5283,791.1334,810.2821,829.9615,850.1041,870.8365,892.1971,913.9977,936.4504,959.5959,983.2287,1007.5618,1032.4836,1058.1263,1084.4366,1111.4529,1139.354
7 Non-metallics nes,472.7242,609.3863,674.3371,607.267,567.3223,373.0476,322.812,409.512,484.9852,490.8522,397.9207,484.0525,656.5508,717.0961,691.891,668.0267,671.4946,675.0004,678.6534,682.3278,686.1083,702.5345,719.3516,736.6741,754.39,772.5665,791.2766,810.5075,830.191,850.454,871.3342,892.6434,914.5934,937.2247,960.3312,984.1262,1008.4974,1033.5769,1059.311,1085.7379,1113.0361
8 Ore-extra.(non-energy),472.7242,595.7255,668.1768,603.6172,563.0078,367.2742,319.1794,404.9375,473.0643,472.0831,384.0367,447.9635,597.4934,645.962,619.0656,593.4707,595.1679,596.8619,598.6613,600.4391,602.2792,616.7203,631.5062,646.7505,662.3404,678.3418,694.8267,711.7809,729.1353,747.0154,765.458,784.2734,803.6722,823.6935,844.1302,865.1938,886.771,908.9921,931.8024,955.2382,979.4767
"9 Food, drink & tob.",472.7242,595.7255,668.1768,603.6172,563.0078,367.2742,319.1794,404.9375,473.0643,472.0831,384.0367,447.9635,597.4934,645.962,619.0656,593.4707,595.1679,596.8619,598.6613,600.4391,602.2792,616.7203,631.5062,646.7505,662.3404,678.3418,694.8267,711.7809,729.1353,747.0154,765.458,784.2734,803.6722,823.6935,844.1302,865.1938,886.771,908.9921,931.8024,955.2382,979.4767
"10 Tex., cloth. & footw.",472.7242,595.7255,668.1768,603.6172,563.0078,367.2742,319.1794,404.9375,473.0643,472.0831,384.0367,447.9635,597.4934,645.962,619.0656,593.4707,595.1679,596.8619,598.6613,600.4391,602.2792,616.7203,631.5062,646.7505,662.3404,678.3418,694.8267,711.7809,729.1353,747.0154,765.458,784.2734,803.6722,823.6935,844.1302,865.1938,886.771,908.9921,931.8024,955.2382,979.4767
