,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
1 Power own use & trans.,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,111.0,112.0516,113.0546,114.0511,110.0541,102.0539,106.0561,106.0521,108.0525,109.4492,110.8643,112.4696,114.098,115.7506,117.4274,119.1293,122.7833,126.5516,130.4359,134.4394,138.566,141.0347,143.5478,146.107,148.7104,151.362,155.4666,159.6833,164.016,168.4666,173.039,176.5641,180.1614,183.8327,187.578,191.3993,195.079,198.8298,202.6525,206.5482,210.519,212.7448,214.9936,217.2664,219.5632,221.884,223.7869,225.7067,227.6425,229.5953,231.5651,232.9862,234.4172,235.8563,237.3033,238.7604,239.8884,241.0214,242.1604,243.3044,244.4534
3 Hydrogen production,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4 Iron & steel,282.0,300.8865,287.872,335.8268,343.8309,373.8314,379.8305,362.8304,369.8399,371.4985,373.1643,379.2533,385.4425,391.7324,398.1246,404.6218,411.9757,419.4625,427.0853,434.8473,442.7501,446.5499,450.3813,454.2461,458.1436,462.0739,463.8198,465.5728,467.3328,469.1027,470.8815,471.033,471.1848,471.3375,471.4922,471.6468,473.9241,476.2115,478.511,480.8218,483.1439,484.7133,486.2871,487.867,489.452,491.0419,492.7344,494.4327,496.1364,497.8469,499.5636,500.7639,501.9675,503.174,504.3837,505.5965,506.5271,507.4599,508.394,509.3298,510.2669
5 Non-ferrous metals,164.0,152.4257,159.4171,163.3917,163.3888,158.4241,158.4293,162.4016,165.4184,165.643,165.8687,167.1527,168.4458,169.749,171.0635,172.3871,173.3782,174.3745,175.3769,176.3855,177.3994,176.5479,175.6998,174.856,174.0167,173.1818,172.2224,171.2745,170.3359,169.4075,168.4874,165.7589,163.0734,160.4321,157.8328,155.2767,156.3115,157.3545,158.4045,159.4617,160.5249,160.6113,160.6966,160.783,160.8684,160.9548,161.0894,161.225,161.3606,161.4952,161.6308,161.5614,161.4931,161.4238,161.3544,161.2861,161.2607,161.2343,161.209,161.1837,161.1583
6 Chemicals,395.0,407.6688,398.6704,408.6817,401.6561,403.6566,429.642,396.6443,419.6868,427.8541,436.1825,437.8205,439.4677,441.1232,442.787,444.459,439.44,434.4787,429.5733,424.7247,419.931,422.0219,424.1239,426.236,428.3581,430.4925,432.705,434.9325,437.1747,439.4301,441.6998,443.2104,444.7261,446.2468,447.7734,449.3052,451.5678,453.8425,456.1282,458.4248,460.7336,460.8713,461.009,461.1477,461.2854,461.4232,460.3343,459.2475,458.1627,457.0809,456.0021,454.5645,453.131,451.7025,450.279,448.8597,447.1999,445.5461,443.8984,442.2567,440.6209
7 Non-metallics nes,67.0,73.8675,66.8694,65.8676,59.8779,56.8845,60.8831,70.8639,68.861,67.9387,67.0285,67.0302,67.031,67.0328,67.0336,67.0354,67.2738,67.5141,67.7543,67.9955,68.2375,68.9702,69.7109,70.4598,71.2179,71.9831,73.2126,74.4645,75.7377,77.0323,78.3503,79.4872,80.6414,81.8119,83.0006,84.2055,85.5293,86.8733,88.2384,89.6257,91.0341,91.5068,91.9809,92.4583,92.939,93.422,94.1124,94.808,95.509,96.2153,96.9279,97.1157,97.3046,97.4947,97.6839,97.8754,98.3501,98.8269,99.3067,99.7895,100.2734
8 Ore-extra.(non-energy),81.0,93.4576,114.436,121.403,125.3802,132.3636,160.3134,124.3154,123.2787,124.8828,126.5069,128.3476,130.2155,132.1104,134.0324,135.9835,140.1761,144.4979,148.9527,153.5456,158.2786,161.1057,163.9841,166.9138,169.8956,172.9318,177.6305,182.4597,187.4203,192.5173,197.7545,201.7979,205.9226,210.1324,214.4285,218.8127,223.0337,227.3359,231.7224,236.1919,240.7487,243.3025,245.8834,248.4922,251.1281,253.792,255.9773,258.1805,260.4028,262.6441,264.9054,266.537,268.1786,269.8301,271.4918,273.1643,274.4593,275.7602,277.0671,278.381,279.7
"9 Food, drink & tob.",142.0,139.721,134.7172,142.6988,152.6889,144.7004,146.7127,165.669,175.6538,173.8653,172.0951,173.5179,174.952,176.3993,177.8578,179.3285,182.7002,186.1358,189.6373,193.2057,196.8421,197.4276,198.0145,198.6049,199.1967,199.7908,201.9331,204.0987,206.2877,208.5,210.7365,212.5343,214.3465,216.1749,218.0196,219.8794,222.6307,225.4161,228.2365,231.092,233.9836,236.2793,238.5972,240.9383,243.3023,245.6894,247.9234,250.1784,252.4534,254.7495,257.0655,259.1263,261.202,263.2948,265.4046,267.5314,269.6778,271.8402,274.0207,276.218,278.4335
"10 Tex., cloth. & footw.",12.0,11.7064,17.6013,13.6547,9.7388,10.6749,10.6424,8.6764,9.6671,9.7013,9.7355,9.4793,9.2304,8.9879,8.7518,8.523,8.4411,8.3603,8.2796,8.2001,8.1217,7.991,7.8623,7.7357,7.6111,7.4876,7.4231,7.3588,7.2957,7.2329,7.1712,7.0967,7.0242,6.9518,6.8804,6.8089,6.7477,6.6876,6.6276,6.5676,6.5087,6.4398,6.372,6.3042,6.2375,6.1708,6.0907,6.0127,5.9347,5.8577,5.7819,5.7015,5.6213,5.5431,5.4659,5.3898,5.2948,5.2018,5.1109,5.0209,4.9321
