Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,521.6437,614.8176,656.7952,640.8298,588.9196,582.777,544.8839,574.862,554.1382,564.7362,529.8922,521.713,696.1084,752.7194,721.1649,691.26,693.0297,694.9349,697.0213,699.1798,701.2673,718.091,735.2929,753.0189,771.146,789.7463,808.8898,828.5652,848.7113,869.5377,890.9682,912.852,935.3932,958.6212,982.335,1006.8311,1031.8975,1057.8151,1084.1945,1111.3776,1139.5707
2 O.energy own use & tra,521.6437,614.8176,656.7952,640.8298,588.9196,582.777,544.8839,574.862,554.1382,564.7362,529.8922,521.713,696.1084,752.7194,721.1649,691.26,693.0297,694.9349,697.0213,699.1798,701.2673,718.091,735.2929,753.0189,771.146,789.7463,808.8898,828.5652,848.7113,869.5377,890.9682,912.852,935.3932,958.6212,982.335,1006.8311,1031.8975,1057.8151,1084.1945,1111.3776,1139.5707
3 Hydrogen production,521.6437,614.8176,656.7952,640.8298,588.9196,582.777,544.8839,574.862,554.1382,564.7362,529.8922,521.713,696.1084,752.7194,721.1649,691.26,693.0297,694.9349,697.0213,699.1798,701.2673,718.091,735.2929,753.0189,771.146,789.7463,808.8898,828.5652,848.7113,869.5377,890.9682,912.852,935.3932,958.6212,982.335,1006.8311,1031.8975,1057.8151,1084.1945,1111.3776,1139.5707
4 Iron & steel,521.6437,614.8176,656.7952,640.8298,588.9196,582.777,544.8839,574.862,554.1382,564.7362,529.8922,521.713,696.1084,752.7194,721.1649,691.26,693.0297,694.9349,697.0213,699.1798,701.2673,718.091,735.2929,753.0189,771.146,789.7463,808.8898,828.5652,848.7113,869.5377,890.9682,912.852,935.3932,958.6212,982.335,1006.8311,1031.8975,1057.8151,1084.1945,1111.3776,1139.5707
5 Non-ferrous metals,521.6437,614.8176,656.7952,640.8298,588.9196,582.777,544.8839,574.862,554.1382,564.7362,529.8922,521.713,696.1084,752.7194,721.1649,691.26,693.0297,694.9349,697.0213,699.1798,701.2673,718.091,735.2929,753.0189,771.146,789.7463,808.8898,828.5652,848.7113,869.5377,890.9682,912.852,935.3932,958.6212,982.335,1006.8311,1031.8975,1057.8151,1084.1945,1111.3776,1139.5707
6 Chemicals,521.6437,614.8176,656.7952,640.8298,588.9196,582.777,544.8839,574.862,554.1382,564.7362,529.8922,521.713,696.1084,752.7194,721.1649,691.26,693.0297,694.9349,697.0213,699.1798,701.2673,718.091,735.2929,753.0189,771.146,789.7463,808.8898,828.5652,848.7113,869.5377,890.9682,912.852,935.3932,958.6212,982.335,1006.8311,1031.8975,1057.8151,1084.1945,1111.3776,1139.5707
7 Non-metallics nes,521.6437,614.8176,656.7952,640.8298,588.9196,582.777,544.8839,574.862,554.1382,564.7362,529.8922,521.713,696.1084,752.7194,721.1649,691.26,693.0297,694.9349,697.0213,699.1798,701.2673,718.091,735.2929,753.0189,771.146,789.7463,808.8898,828.5652,848.7113,869.5377,890.9682,912.852,935.3932,958.6212,982.335,1006.8311,1031.8975,1057.8151,1084.1945,1111.3776,1139.5707
8 Ore-extra.(non-energy),521.6437,614.8176,656.7952,640.8298,588.9196,582.777,544.8839,574.862,554.1382,564.7362,529.8922,521.713,696.1084,752.7194,721.1649,691.26,693.0297,694.9349,697.0213,699.1798,701.2673,718.091,735.2929,753.0189,771.146,789.7463,808.8898,828.5652,848.7113,869.5377,890.9682,912.852,935.3932,958.6212,982.335,1006.8311,1031.8975,1057.8151,1084.1945,1111.3776,1139.5707
"9 Food, drink & tob.",521.6437,614.8176,656.7952,640.8298,588.9196,582.777,544.8839,574.862,554.1382,564.7362,529.8922,521.713,696.1084,752.7194,721.1649,691.26,693.0297,694.9349,697.0213,699.1798,701.2673,718.091,735.2929,753.0189,771.146,789.7463,808.8898,828.5652,848.7113,869.5377,890.9682,912.852,935.3932,958.6212,982.335,1006.8311,1031.8975,1057.8151,1084.1945,1111.3776,1139.5707
"10 Tex., cloth. & footw.",521.6437,614.8176,656.7952,640.8298,588.9196,582.777,544.8839,574.862,554.1382,564.7362,529.8922,521.713,696.1084,752.7194,721.1649,691.26,693.0297,694.9349,697.0213,699.1798,701.2673,718.091,735.2929,753.0189,771.146,789.7463,808.8898,828.5652,848.7113,869.5377,890.9682,912.852,935.3932,958.6212,982.335,1006.8311,1031.8975,1057.8151,1084.1945,1111.3776,1139.5707
11 Paper & pulp,521.6437,614.8176,656.7952,640.8298,588.9196,582.777,544.8839,574.862,554.1382,564.7362,529.8922,521.713,696.1084,752.7194,721.1649,691.26,693.0297,694.9349,697.0213,699.1798,701.2673,718.091,735.2929,753.0189,771.146,789.7463,808.8898,828.5652,848.7113,869.5377,890.9682,912.852,935.3932,958.6212,982.335,1006.8311,1031.8975,1057.8151,1084.1945,1111.3776,1139.5707
12 Engineering etc,521.6437,614.8176,656.7952,640.8298,588.9196,582.777,544.8839,574.862,554.1382,564.7362,529.8922,521.713,696.1084,752.7194,721.1649,691.26,693.0297,694.9349,697.0213,699.1798,701.2673,718.091,735.2929,753.0189,771.146,789.7463,808.8898,828.5652,848.7113,869.5377,890.9682,912.852,935.3932,958.6212,982.335,1006.8311,1031.8975,1057.8151,1084.1945,1111.3776,1139.5707
13 Other industry,521.6437,614.8176,656.7952,640.8298,588.9196,582.777,544.8839,574.862,554.1382,564.7362,529.8922,521.713,696.1084,752.7194,721.1649,691.26,693.0297,694.9349,697.0213,699.1798,701.2673,718.091,735.2929,753.0189,771.146,789.7463,808.8898,828.5652,848.7113,869.5377,890.9682,912.852,935.3932,958.6212,982.335,1006.8311,1031.8975,1057.8151,1084.1945,1111.3776,1139.5707
14 Construction,521.6437,614.8176,656.7952,640.8298,588.9196,582.777,544.8839,574.862,554.1382,564.7362,529.8922,521.713,696.1084,752.7194,721.1649,691.26,693.0297,694.9349,697.0213,699.1798,701.2673,718.091,735.2929,753.0189,771.146,789.7463,808.8898,828.5652,848.7113,869.5377,890.9682,912.852,935.3932,958.6212,982.335,1006.8311,1031.8975,1057.8151,1084.1945,1111.3776,1139.5707
