Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1262.0326,1334.7162,1308.4545,1302.7858,1076.6495,1023.9597,939.748,913.2974,949.0353,1079.9257,1136.2284,1153.7417,1199.1345,1296.444,1387.1267,1467.7462,1535.2782,1587.5139,1623.3721,1658.4297,1694.6362,1726.3885,1769.1038,1812.9814,1857.7986,1904.1663,1951.1161,1999.6794,2049.3311,2100.519,2152.6621,2206.3188,2260.6965,2317.2454,2374.6375,2433.7249,2493.9766,2556.1174,2619.4805,2684.761,2751.3552
2 O.energy own use & tra,1262.0326,1334.7162,1308.4545,1302.7858,1076.6495,1023.9597,939.748,913.2974,949.0353,1079.9257,1136.2284,1153.7417,1199.1345,1296.444,1387.1267,1467.7462,1535.2782,1587.5139,1623.3721,1658.4297,1694.6362,1726.3885,1769.1038,1812.9814,1857.7986,1904.1663,1951.1161,1999.6794,2049.3311,2100.519,2152.6621,2206.3188,2260.6965,2317.2454,2374.6375,2433.7249,2493.9766,2556.1174,2619.4805,2684.761,2751.3552
3 Hydrogen production,1262.0326,1334.7162,1308.4545,1302.7858,1076.6495,1023.9597,939.748,913.2974,949.0353,1079.9257,1136.2284,1153.7417,1199.1345,1296.444,1387.1267,1467.7462,1535.2782,1587.5139,1623.3721,1658.4297,1694.6362,1726.3885,1769.1038,1812.9814,1857.7986,1904.1663,1951.1161,1999.6794,2049.3311,2100.519,2152.6621,2206.3188,2260.6965,2317.2454,2374.6375,2433.7249,2493.9766,2556.1174,2619.4805,2684.761,2751.3552
4 Iron & steel,1262.0326,1334.7162,1308.4545,1302.7858,1076.6495,1023.9597,939.748,913.2974,949.0353,1079.9257,1136.2284,1153.7417,1199.1345,1296.444,1387.1267,1467.7462,1535.2782,1587.5139,1623.3721,1658.4297,1694.6362,1726.3885,1769.1038,1812.9814,1857.7986,1904.1663,1951.1161,1999.6794,2049.3311,2100.519,2152.6621,2206.3188,2260.6965,2317.2454,2374.6375,2433.7249,2493.9766,2556.1174,2619.4805,2684.761,2751.3552
5 Non-ferrous metals,1262.0326,1334.7162,1308.4545,1302.7858,1076.6495,1023.9597,939.748,913.2974,949.0353,1079.9257,1136.2284,1153.7417,1199.1345,1296.444,1387.1267,1467.7462,1535.2782,1587.5139,1623.3721,1658.4297,1694.6362,1726.3885,1769.1038,1812.9814,1857.7986,1904.1663,1951.1161,1999.6794,2049.3311,2100.519,2152.6621,2206.3188,2260.6965,2317.2454,2374.6375,2433.7249,2493.9766,2556.1174,2619.4805,2684.761,2751.3552
6 Chemicals,1262.0326,1334.7162,1308.4545,1302.7858,1076.6495,1023.9597,939.748,913.2974,949.0353,1079.9257,1136.2284,1153.7417,1199.1345,1296.444,1387.1267,1467.7462,1535.2782,1587.5139,1623.3721,1658.4297,1694.6362,1726.3885,1769.1038,1812.9814,1857.7986,1904.1663,1951.1161,1999.6794,2049.3311,2100.519,2152.6621,2206.3188,2260.6965,2317.2454,2374.6375,2433.7249,2493.9766,2556.1174,2619.4805,2684.761,2751.3552
7 Non-metallics nes,1262.0326,1334.7162,1308.4545,1302.7858,1076.6495,1023.9597,939.748,913.2974,949.0353,1079.9257,1136.2284,1153.7417,1199.1345,1296.444,1387.1267,1467.7462,1535.2782,1587.5139,1623.3721,1658.4297,1694.6362,1726.3885,1769.1038,1812.9814,1857.7986,1904.1663,1951.1161,1999.6794,2049.3311,2100.519,2152.6621,2206.3188,2260.6965,2317.2454,2374.6375,2433.7249,2493.9766,2556.1174,2619.4805,2684.761,2751.3552
8 Ore-extra.(non-energy),1262.0326,1334.7162,1308.4545,1302.7858,1076.6495,1023.9597,939.748,913.2974,949.0353,1079.9257,1136.2284,1153.7417,1199.1345,1296.444,1387.1267,1467.7462,1535.2782,1587.5139,1623.3721,1658.4297,1694.6362,1726.3885,1769.1038,1812.9814,1857.7986,1904.1663,1951.1161,1999.6794,2049.3311,2100.519,2152.6621,2206.3188,2260.6965,2317.2454,2374.6375,2433.7249,2493.9766,2556.1174,2619.4805,2684.761,2751.3552
"9 Food, drink & tob.",1262.0326,1334.7162,1308.4545,1302.7858,1076.6495,1023.9597,939.748,913.2974,949.0353,1079.9257,1136.2284,1153.7417,1199.1345,1296.444,1387.1267,1467.7462,1535.2782,1587.5139,1623.3721,1658.4297,1694.6362,1726.3885,1769.1038,1812.9814,1857.7986,1904.1663,1951.1161,1999.6794,2049.3311,2100.519,2152.6621,2206.3188,2260.6965,2317.2454,2374.6375,2433.7249,2493.9766,2556.1174,2619.4805,2684.761,2751.3552
"10 Tex., cloth. & footw.",1262.0326,1334.7162,1308.4545,1302.7858,1076.6495,1023.9597,939.748,913.2974,949.0353,1079.9257,1136.2284,1153.7417,1199.1345,1296.444,1387.1267,1467.7462,1535.2782,1587.5139,1623.3721,1658.4297,1694.6362,1726.3885,1769.1038,1812.9814,1857.7986,1904.1663,1951.1161,1999.6794,2049.3311,2100.519,2152.6621,2206.3188,2260.6965,2317.2454,2374.6375,2433.7249,2493.9766,2556.1174,2619.4805,2684.761,2751.3552
11 Paper & pulp,1262.0326,1334.7162,1308.4545,1302.7858,1076.6495,1023.9597,939.748,913.2974,949.0353,1079.9257,1136.2284,1153.7417,1199.1345,1296.444,1387.1267,1467.7462,1535.2782,1587.5139,1623.3721,1658.4297,1694.6362,1726.3885,1769.1038,1812.9814,1857.7986,1904.1663,1951.1161,1999.6794,2049.3311,2100.519,2152.6621,2206.3188,2260.6965,2317.2454,2374.6375,2433.7249,2493.9766,2556.1174,2619.4805,2684.761,2751.3552
12 Engineering etc,1262.0326,1334.7162,1308.4545,1302.7858,1076.6495,1023.9597,939.748,913.2974,949.0353,1079.9257,1136.2284,1153.7417,1199.1345,1296.444,1387.1267,1467.7462,1535.2782,1587.5139,1623.3721,1658.4297,1694.6362,1726.3885,1769.1038,1812.9814,1857.7986,1904.1663,1951.1161,1999.6794,2049.3311,2100.519,2152.6621,2206.3188,2260.6965,2317.2454,2374.6375,2433.7249,2493.9766,2556.1174,2619.4805,2684.761,2751.3552
13 Other industry,1262.0326,1334.7162,1308.4545,1302.7858,1076.6495,1023.9597,939.748,913.2974,949.0353,1079.9257,1136.2284,1153.7417,1199.1345,1296.444,1387.1267,1467.7462,1535.2782,1587.5139,1623.3721,1658.4297,1694.6362,1726.3885,1769.1038,1812.9814,1857.7986,1904.1663,1951.1161,1999.6794,2049.3311,2100.519,2152.6621,2206.3188,2260.6965,2317.2454,2374.6375,2433.7249,2493.9766,2556.1174,2619.4805,2684.761,2751.3552
