Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,195.3929,175.0679,141.1202,188.608,214.3289,163.2108,155.6877,204.5959,174.84,200.036,198.5781,200.036,493.1808,331.7971,198.1754,178.68,182.8086,187.5871,192.3061,197.1278,202.2863,208.514,215.0414,221.3904,228.0689,234.6038,241.3356,248.3097,255.2801,262.5264,269.7896,278.197,286.5295,295.1886,303.9919,312.7949,321.9034,331.1061,340.3596,349.923,359.6727
2 O.energy own use & tra,195.3929,175.0679,141.1202,188.608,212.9615,161.755,154.4961,204.2319,174.5487,199.7225,198.3342,199.7225,492.7501,331.4417,197.7524,178.1927,182.2637,186.978,191.6393,196.4057,201.4977,207.6457,214.0822,220.3515,226.9392,233.3943,240.0441,246.9296,253.818,260.9758,268.157,276.4336,284.6443,293.1748,301.8474,310.5286,319.5064,328.5806,337.7122,347.1449,356.7638
3 Hydrogen production,195.3929,175.0679,141.1202,188.608,207.5031,156.1862,149.8559,198.3003,168.7431,193.4753,193.4753,193.4753,484.1681,324.3587,189.3208,168.481,171.4042,174.8383,178.3519,182.0147,185.7824,190.3411,194.9678,199.6478,204.4256,209.2915,214.308,219.4278,224.6828,230.0748,235.6227,241.2948,247.0775,253.0477,259.1158,265.369,271.7423,278.2561,284.9598,291.788,298.8024
4 Iron & steel,163.4204,148.0047,121.1377,163.8914,183.7346,132.4538,138.6463,184.735,179.3554,164.8368,132.0354,133.4933,411.0455,258.234,131.8557,136.8474,141.2245,146.2952,151.313,156.4464,161.9254,168.5409,175.4618,182.2089,189.2939,196.2427,203.4012,210.8109,218.2283,225.9333,233.6684,242.5582,251.3827,260.5496,269.8691,279.204,288.8548,298.6115,308.4353,318.5795,328.9258
5 Non-ferrous metals,163.4204,148.0047,121.1377,163.8914,176.9088,125.4292,132.8145,178.4393,173.2586,158.2761,126.9326,126.9326,402.0328,250.7955,123.001,126.6483,129.82,133.5462,137.3587,141.3331,145.4213,150.3679,155.388,160.4662,165.6504,170.9302,176.3734,181.9287,187.6308,193.4814,199.5013,205.6559,211.9305,218.4086,224.9928,231.778,238.6935,245.7614,253.0353,260.4443,268.0554
6 Chemicals,163.4204,148.0047,121.1377,163.8914,183.0239,131.8598,138.2221,183.9149,178.5666,163.9879,131.3751,132.6444,409.8793,257.2715,130.7099,135.5277,139.7488,144.6455,149.5073,154.4907,159.7897,166.1893,172.8643,179.3954,186.2344,192.9672,199.9038,207.0735,214.269,221.734,229.2472,237.7831,246.2776,255.0966,264.0621,273.0671,282.3639,291.7727,301.2665,311.0568,321.0492
7 Non-metallics nes,163.4204,148.0047,121.1377,163.8914,183.0242,131.8601,138.2223,183.9151,178.5668,163.9879,131.3751,132.6444,409.8793,257.2715,130.7099,135.5277,139.7488,144.6455,149.5073,154.4907,159.7897,166.1893,172.8643,179.3954,186.2344,192.9672,199.9038,207.0735,214.269,221.734,229.2472,237.7831,246.2776,255.0966,264.0621,273.0671,282.3639,291.7727,301.2665,311.0568,321.0492
8 Ore-extra.(non-energy),163.4204,148.0047,121.1377,163.8914,176.9088,125.4292,132.8145,178.4393,173.2586,158.2761,126.9326,126.9326,402.0328,250.7955,123.001,126.6483,129.82,133.5462,137.3587,141.3331,145.4213,150.3679,155.388,160.4662,165.6504,170.9302,176.3734,181.9287,187.6308,193.4814,199.5013,205.6559,211.9305,218.4086,224.9928,231.778,238.6935,245.7614,253.0353,260.4443,268.0554
"9 Food, drink & tob.",163.4204,148.0047,121.1377,163.8914,176.9088,125.4292,132.8145,178.4393,173.2586,158.2761,126.9326,126.9326,402.0328,250.7955,123.001,126.6483,129.82,133.5462,137.3587,141.3331,145.4213,150.3679,155.388,160.4662,165.6504,170.9302,176.3734,181.9287,187.6308,193.4814,199.5013,205.6559,211.9305,218.4086,224.9928,231.778,238.6935,245.7614,253.0353,260.4443,268.0554
"10 Tex., cloth. & footw.",163.4204,148.0047,121.1377,163.8914,176.9088,125.4292,132.8145,178.4393,173.2586,158.2761,126.9326,126.9326,402.0328,250.7955,123.001,126.6483,129.82,133.5462,137.3587,141.3331,145.4213,150.3679,155.388,160.4662,165.6504,170.9302,176.3734,181.9287,187.6308,193.4814,199.5013,205.6559,211.9305,218.4086,224.9928,231.778,238.6935,245.7614,253.0353,260.4443,268.0554
