Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,359.0318,381.2458,366.2466,396.4349,354.6649,324.4766,279.2891,260.5116,275.42,273.0559,244.3922,244.3922,611.1804,409.5388,239.1483,244.055,248.4194,253.3667,258.458,263.6944,269.1134,275.6763,282.3622,289.1268,296.0395,303.0788,310.3342,317.7365,325.3319,333.1229,341.1376,349.331,357.6838,366.3078,375.0723,384.1044,393.3098,402.7184,412.4012,422.2636,432.3958
2 O.energy own use & tra,359.0318,381.2458,366.2466,396.4349,354.6649,324.4766,279.2891,260.5116,275.42,273.0559,244.3922,244.3922,611.1804,409.5388,239.1483,244.055,248.4194,253.3667,258.458,263.6944,269.1134,275.6763,282.3622,289.1268,296.0395,303.0788,310.3342,317.7365,325.3319,333.1229,341.1376,349.331,357.6838,366.3078,375.0723,384.1044,393.3098,402.7184,412.4012,422.2636,432.3958
3 Hydrogen production,359.0318,381.2458,366.2466,396.4349,354.6649,324.4766,279.2891,260.5116,275.42,273.0559,244.3922,244.3922,611.1804,409.5388,239.1483,244.055,248.4194,253.3667,258.458,263.6944,269.1134,275.6763,282.3622,289.1268,296.0395,303.0788,310.3342,317.7365,325.3319,333.1229,341.1376,349.331,357.6838,366.3078,375.0723,384.1044,393.3098,402.7184,412.4012,422.2636,432.3958
4 Iron & steel,443.7335,480.0581,526.2367,536.5592,510.1757,490.6642,424.9026,441.7091,473.5056,470.1969,428.3455,428.3455,964.193,669.6111,420.6846,467.8947,474.9876,483.0278,491.302,499.812,508.6188,519.2847,530.1502,541.144,552.3782,563.8182,575.6095,587.6395,599.9833,612.6449,625.6703,638.9858,652.5606,666.5759,680.8198,695.4984,710.4589,725.7494,741.4855,757.5137,773.98
5 Non-ferrous metals,443.7335,480.0581,526.2367,536.5592,510.1757,490.6642,424.9026,441.7091,473.5056,470.1969,428.3455,428.3455,964.193,669.6111,420.6846,467.8947,474.9876,483.0278,491.302,499.812,508.6188,519.2847,530.1502,541.144,552.3782,563.8182,575.6095,587.6395,599.9833,612.6449,625.6703,638.9858,652.5606,666.5759,680.8198,695.4984,710.4589,725.7494,741.4855,757.5137,773.98
6 Chemicals,443.7335,480.0581,526.2367,536.5592,510.1757,490.6642,424.9026,441.7091,473.5056,470.1969,428.3455,428.3455,964.193,669.6111,420.6846,467.8947,474.9876,483.0278,491.302,499.812,508.6188,519.2847,530.1502,541.144,552.3782,563.8182,575.6095,587.6395,599.9833,612.6449,625.6703,638.9858,652.5606,666.5759,680.8198,695.4984,710.4589,725.7494,741.4855,757.5137,773.98
7 Non-metallics nes,443.7335,480.0581,526.2367,536.5592,510.1757,490.6642,424.9026,441.7091,473.5056,470.1969,428.3455,428.3455,964.193,669.6111,420.6846,467.8947,474.9876,483.0278,491.302,499.812,508.6188,519.2847,530.1502,541.144,552.3782,563.8182,575.6095,587.6395,599.9833,612.6449,625.6703,638.9858,652.5606,666.5759,680.8198,695.4984,710.4589,725.7494,741.4855,757.5137,773.98
8 Ore-extra.(non-energy),443.7335,480.0581,526.2367,536.5592,510.1757,490.6642,424.9026,441.7091,473.5056,470.1969,428.3455,428.3455,964.193,669.6111,420.6846,467.8947,474.9876,483.0278,491.302,499.812,508.6188,519.2847,530.1502,541.144,552.3782,563.8182,575.6095,587.6395,599.9833,612.6449,625.6703,638.9858,652.5606,666.5759,680.8198,695.4984,710.4589,725.7494,741.4855,757.5137,773.98
"9 Food, drink & tob.",443.7335,480.0581,526.2367,536.5592,510.1757,490.6642,424.9026,441.7091,473.5056,470.1969,428.3455,428.3455,964.193,669.6111,420.6846,467.8947,474.9876,483.0278,491.302,499.812,508.6188,519.2847,530.1502,541.144,552.3782,563.8182,575.6095,587.6395,599.9833,612.6449,625.6703,638.9858,652.5606,666.5759,680.8198,695.4984,710.4589,725.7494,741.4855,757.5137,773.98
"10 Tex., cloth. & footw.",443.7335,480.0581,526.2367,536.5592,510.1757,490.6642,424.9026,441.7091,473.5056,470.1969,428.3455,428.3455,964.193,669.6111,420.6846,467.8947,474.9876,483.0278,491.302,499.812,508.6188,519.2847,530.1502,541.144,552.3782,563.8182,575.6095,587.6395,599.9833,612.6449,625.6703,638.9858,652.5606,666.5759,680.8198,695.4984,710.4589,725.7494,741.4855,757.5137,773.98
