Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,66.6479,65.3809,71.5926,74.1642,77.0647,82.9034,74.5036,79.6591,74.7071,82.7788,82.7788,82.7788,206.8062,191.7759,154.9474,125.1582,101.0443,81.615,65.9224,53.2438,43.0072,44.0127,45.0343,46.0816,47.1551,48.2545,49.3756,50.529,51.7064,52.9089,54.1396,55.4046,56.6936,58.0147,59.3629,60.7454,62.1658,63.6068,65.0982,66.6146,68.1646
2 O.energy own use & tra,66.6479,65.3809,71.5926,74.1642,77.0647,82.9034,74.5036,79.6591,74.7071,82.7788,82.7788,82.7788,206.8062,191.7759,154.9474,125.1582,101.0443,81.615,65.9224,53.2438,43.0072,44.0127,45.0343,46.0816,47.1551,48.2545,49.3756,50.529,51.7064,52.9089,54.1396,55.4046,56.6936,58.0147,59.3629,60.7454,62.1658,63.6068,65.0982,66.6146,68.1646
3 Hydrogen production,66.6479,65.3809,71.5926,74.1642,77.0647,82.9034,74.5036,79.6591,74.7071,82.7788,82.7788,82.7788,206.8062,191.7759,154.9474,125.1582,101.0443,81.615,65.9224,53.2438,43.0072,44.0127,45.0343,46.0816,47.1551,48.2545,49.3756,50.529,51.7064,52.9089,54.1396,55.4046,56.6936,58.0147,59.3629,60.7454,62.1658,63.6068,65.0982,66.6146,68.1646
4 Iron & steel,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,224.9287,206.7193,162.1017,126.012,96.798,73.2594,54.2477,38.8877,26.486,27.7041,28.9418,30.2106,31.5112,32.843,34.2013,35.5987,37.025,38.4819,39.9729,41.5054,43.0671,44.6676,46.3009,47.9758,49.6967,51.4424,53.2492,55.0864,56.9641
5 Non-ferrous metals,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,224.9287,206.7193,162.1017,126.012,96.798,73.2594,54.2477,38.8877,26.486,27.7041,28.9418,30.2106,31.5112,32.843,34.2013,35.5987,37.025,38.4819,39.9729,41.5054,43.0671,44.6676,46.3009,47.9758,49.6967,51.4424,53.2492,55.0864,56.9641
6 Chemicals,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,224.9287,206.7193,162.1017,126.012,96.798,73.2594,54.2477,38.8877,26.486,27.7041,28.9418,30.2106,31.5112,32.843,34.2013,35.5987,37.025,38.4819,39.9729,41.5054,43.0671,44.6676,46.3009,47.9758,49.6967,51.4424,53.2492,55.0864,56.9641
7 Non-metallics nes,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,224.9287,206.7193,162.1017,126.012,96.798,73.2594,54.2477,38.8877,26.486,27.7041,28.9418,30.2106,31.5112,32.843,34.2013,35.5987,37.025,38.4819,39.9729,41.5054,43.0671,44.6676,46.3009,47.9758,49.6967,51.4424,53.2492,55.0864,56.9641
8 Ore-extra.(non-energy),74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,224.9287,206.7193,162.1017,126.012,96.798,73.2594,54.2477,38.8877,26.486,27.7041,28.9418,30.2106,31.5112,32.843,34.2013,35.5987,37.025,38.4819,39.9729,41.5054,43.0671,44.6676,46.3009,47.9758,49.6967,51.4424,53.2492,55.0864,56.9641
"9 Food, drink & tob.",74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,224.9287,206.7193,162.1017,126.012,96.798,73.2594,54.2477,38.8877,26.486,27.7041,28.9418,30.2106,31.5112,32.843,34.2013,35.5987,37.025,38.4819,39.9729,41.5054,43.0671,44.6676,46.3009,47.9758,49.6967,51.4424,53.2492,55.0864,56.9641
"10 Tex., cloth. & footw.",74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,224.9287,206.7193,162.1017,126.012,96.798,73.2594,54.2477,38.8877,26.486,27.7041,28.9418,30.2106,31.5112,32.843,34.2013,35.5987,37.025,38.4819,39.9729,41.5054,43.0671,44.6676,46.3009,47.9758,49.6967,51.4424,53.2492,55.0864,56.9641
11 Paper & pulp,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,74.6693,224.9287,206.7193,162.1017,126.012,96.798,73.2594,54.2477,38.8877,26.486,27.7041,28.9418,30.2106,31.5112,32.843,34.2013,35.5987,37.025,38.4819,39.9729,41.5054,43.0671,44.6676,46.3009,47.9758,49.6967,51.4424,53.2492,55.0864,56.9641
