,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Power own use & trans.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,57.013,42.712,31.998,23.971,17.958,13.454,10.079,7.551,5.657,4.238,3.175,2.378,1.782,1.335,1.0,2.0,2.0238931139455167,2.0238931139455167,2.0967532660475556,2.1218022483982097,2.1471504798436256,2.172801535380163,2.1987590327130784,2.2996407515634196,2.405151045463043,2.5155022790230097,2.630916560399111,2.7516261883374646,2.860592339148334,2.973873618981038,3.091640909695096,3.214071860180574,3.3413511543368104,3.4755307649204137,3.6150986651703096,3.760271234202532,3.9112735403322403,4.068339690008418,4.231713190760839,4.401647328722009,4.578405561309359,4.762261925676493,4.953501463566734,5.152420663227631,5.359327919071567,5.574544009795077,5.798402595698157,6.031250735974559,6.273449426775065,6.525374160877932,6.7874155098341715,7.059979729490223,7.343489389826762,7.63838403009014,7.945120840232125,8.264175369714408,8.596042264776797,8.94123603531208,9.300291852536528,9.673766378692667,10.062238630070677,10.466310874686389,10.886609566007593,11.323786314176273,11.778518896232493,12.251512306906138,12.743499851605602,13.255244283297944,13.787538985043073,14.34120920001529,14.917113310919184,15.516144170783386,16.1392304871954,16.78733826212357,17.461472289558362,18.1626777132949,18.892041647271814,19.650694860978493,20.439813532543752,21.26062107222377,22.114390019116378,23.002444014042243,23.926159851651633,24.886969614938202,25.8863628954691,26.92588910277349,28.007159866469838,29.131851534856164,30.301707773836885,31.518542270215512,32.78424154354428,34.100767870890046,35.4701623290508,36.89454795893946,38.37613305704063,39.91721459904345,41.52018180095816,43.18751982323758
3 Hydrogen production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Iron & steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0251762486744154,1.0251762486744154,1.0620825936266944,1.0888218491166082,1.1162342987521048,1.1443368910363994,1.1731470011724383,1.202964267262788,1.2335393832698271,1.2648916110700295,1.2970407021089474,1.3300069098443332,1.366798997529074,1.404608867682599,1.44346467530287,1.4833953542418123,1.5244306387508144,1.5695616756024777,1.6160288247281474,1.6638716419664052,1.7131308542133836,1.7638483940921281,1.8160674356483582,1.8698324311029983,1.9251891486927835,1.9821847116311369,2.040867638222493,2.1012878831642126,2.163496880071247,2.2275475852597526,2.2934945228269292,2.361393831065452,2.4313033102520127,2.5032824718506475,2.577392589172739,2.653696749536819,2.7322599079725647,2.8131489425147183,2.8964327111339885,2.982182110353403,3.0704701356000084,3.1613719433432905,3.2549649150732183,3.3513287231723634,3.45054539873818,3.5526994014131716,3.657877691282396,3.766169802899504,3.8776679215043366,3.992466961496953,4.1106646472349,4.232361596222497,4.357661404762953,4.486670736146232,4.619499411447735,4.756260503015092,4.897070430722647,5.042049061075576,5.1913198092479975,5.345009744141938,5.503249696556592,5.666174370559946,5.8339224581575815,6.00663675735627,6.184464293722857,6.367556445541925,6.556069072678759,6.750162649257339,6.950002400266274,7.155758442208985,7.367605927917859,7.585725195655659,7.8103019226310915,8.041527283059247,8.279598110901436,8.52471706742297,8.777092813711521,9.036940188302916,9.304480390065578,9.579941166499284,9.863557007608549,10.155569345515664
5 Non-ferrous metals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6 Chemicals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 Non-metallics nes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.22658623806974,9.22658623806974,9.55874334264025,9.799396642049473,10.04610868876894,10.299032019327592,10.558323010551943,10.826678405365092,11.101854449428444,11.384024499630264,11.673366318980527,11.970062188599,12.301190977761665,12.64147980914339,12.99118207772583,13.350558188176311,13.71987574875733,14.126055080422299,14.544259422553324,14.974844777697646,15.418177687920451,15.874635546829152,16.344606920835222,16.828491879926982,17.326702338235048,17.83966240468023,18.367808744002435,18.91159094847791,19.47147192064122,20.047928267337774,20.641450705442367,21.252544479589073,21.881729792268118,22.52954224665583,23.196533302554656,23.883270745831375,24.590339171753087,25.31834048263247,26.0678944002059,26.839638993180635,27.634231220400082,28.452347490089622,29.29468423565897,30.161958508551276,31.054908588643624,31.97429461271855,32.92089922154157,33.89552822609554,34.89901129353903,35.93220265347258,36.99598182511411,38.09125436600248,39.21895264286658,40.380036625316095,41.57549470302962,42.806344527135835,44.073633876503834,45.3784415496802,46.72187828323199,48.105087697277455,49.52924726900934,50.99556933503952,52.50530212341824,54.05973081620643,55.66017864350572,57.308008009877334,59.004621654108846,60.75146384331607,62.55002160239648,64.40182597988087,66.30845335126074,68.27152676090094,70.29271730367984,72.37374554753323,74.51638299811293,76.72245360680674,78.9938353234037,81.33246169472626,83.74032351059022,86.21947049849356,88.77201306847694,91.40012410964098
8 Ore-extra.(non-energy),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,257.0,263.47029590932476,263.47029590932476,272.9552265620605,279.82721522296833,286.8722147792909,294.09458099635464,301.49877930131663,309.16181668653655,317.0196215003456,325.07714404499757,333.3394604419995,341.8117758299937,351.267342364972,360.98447899442795,370.9704215528376,381.23260604014575,391.7786741589593,403.37735062983677,415.31940795513384,427.61501198536615,440.27462953283964,453.309037281677,466.7293309616281,480.5469347934706,494.7736112140454,509.4214708892022,524.5029830231808,540.0309859732027,556.0186981783105,572.4797294117565,589.4280923665209,606.8782145838213,624.8449507347674,643.3435952656165,662.3898954173941,682.0000646309626,702.1907963489492,722.9792782262828,744.3832067614352,766.4208023608248,789.1108248492023,812.4725894392259,836.5259831738173,861.2914818552975,886.7901674757123,913.0437461631852,940.0745666595759,967.9056393451727,996.5606558266147,1026.0640091047171,1056.4408143393696,1087.716930229182,1119.9189810240791,1153.0743791895818,1187.2113487420681,1222.3589492748788,1258.5471006957205,1295.8066086964234,1334.1691909767355,1373.6675042444783,1414.3351720150442,1456.2068132339061,1499.3180717464984,1543.7056466405613,1589.4073234867744,1636.4620065042748,1684.9097516784411,1734.7918008591362,1786.1506168684323,1839.0299196477088,1893.4747234748895,1949.531375283504,2007.2475941161904,2066.6725117462265,2127.856714501669,2190.852286327703,2255.7128531238604,2322.493628393849,2391.251460246853,2462.0448797903155,2534.9341509553965,2609.981321797525
"9 Food, drink & tob.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0503524973488307,2.0503524973488307,2.124165187253389,2.1776436982332164,2.2324685975042096,2.2886737820727987,2.3462940023448766,2.405928534525576,2.4670787665396543,2.529783222140059,2.594081404217895,2.6600138196886665,2.733597995058148,2.809217735365198,2.88692935060574,2.9667907084836247,3.048861277501629,3.1391233512049554,3.2320576494562947,3.3277432839328105,3.4262617084267672,3.5276967881842562,3.6321348712967163,3.7396648622059967,3.850378297385567,3.9643694232622737,4.081735276444986,4.202575766328425,4.326993760142494,4.455095170519505,4.5869890456538585,4.722787662130904,4.8626066205040255,5.006564943701295,5.154785178345478,5.307393499073638,5.464519815945129,5.6262978850294365,5.792865422267977,5.964364220706806,6.140940271200017,6.322743886686581,6.509929830146437,6.702657446344727,6.90109079747636,7.105398802826343,7.315755382564792,7.532339605799008,7.755335843008673,7.984933922993906,8.2213292944698,8.464723192444994,8.715322809525906,8.973341472292464,9.23899882289547,9.512521006030184,9.794140861445294,10.084098122151152,10.382639618495995,10.690019488283877,11.006499393113184,11.332348741119892,11.667844916315163,12.01327351471254,12.368928587445714,12.73511289108385,13.112138145357518,13.500325298514678,13.900004800532548,14.31151688441797,14.735211855835718,15.171450391311318,15.620603845262183,16.083054566118495,16.55919622180287,17.04943413484594,17.554185627423042,18.073880376605832,18.608960780131156,19.159882332998567,19.727114015217097,20.311138691031328
"10 Tex., cloth. & footw.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
