Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,142.9696,198.9841,171.0475,136.493,127.4782,125.5947,116.8045,179.9748,199.075,190.8093,143.8288,180.1742,421.2988,416.5834,358.507,312.6025,272.7199,243.1362,220.8575,203.9691,191.174,194.8358,198.9403,203.3445,207.9991,212.9028,217.1689,221.8759,227.0616,232.8207,239.292,244.9102,250.6054,256.4272,262.4081,268.5608,279.1038,287.9437,296.6953,305.445,314.2902
2 O.energy own use & tra,142.9696,201.2752,172.458,136.5205,127.7809,125.5176,117.3132,180.2381,198.4211,189.7805,143.0678,178.1961,418.0617,412.6943,354.5247,308.5249,268.545,238.8616,216.481,199.4883,186.5865,190.1392,194.1321,198.4222,202.9599,207.7442,211.8881,216.47,221.5278,227.1561,233.4936,238.9748,244.53,250.2085,256.0429,262.0457,272.4354,281.1184,289.7097,298.2953,306.9726
3 Hydrogen production,142.9696,177.4481,161.9797,130.6882,121.0552,116.9048,111.2745,173.0366,181.5577,163.2282,123.4263,127.1415,334.5141,312.0621,251.4997,203.0517,160.5667,128.3204,103.3174,83.6417,67.9948,68.739,69.8585,71.2088,72.7388,74.446,75.4418,76.803,78.5658,80.8232,83.7122,85.6654,87.6115,89.5978,91.655,93.7939,100.2309,104.8703,109.3251,113.6793,118.0281
4 Iron & steel,200.3649,252.992,228.8202,184.3139,170.9375,165.5743,157.0518,243.8899,257.9476,234.2724,177.0563,183.5823,490.2671,461.3428,374.2453,304.6808,243.7529,197.6457,162.0273,134.1267,112.066,113.7259,115.942,118.5057,121.3435,124.452,126.5462,129.1841,132.4184,136.3836,141.2785,144.8366,148.4011,152.041,155.8012,159.6976,169.8288,177.3791,184.6817,191.8584,199.0477
5 Non-ferrous metals,200.3649,248.6848,227.0066,183.153,169.6529,163.8363,155.9458,242.5023,254.4441,228.7562,172.9758,172.9758,472.9102,440.4366,352.8419,282.7688,221.3205,174.6809,138.5177,110.0597,87.4287,88.5051,90.1243,92.0772,94.2902,96.7594,98.1997,100.1685,102.7182,105.9831,110.1616,112.9867,115.8014,118.6743,121.6498,124.7434,134.0535,140.7637,147.2069,153.5047,159.7946
6 Chemicals,200.3649,263.2458,233.1182,187.3173,174.2028,170.5172,160.2212,247.912,267.853,249.8695,188.5939,213.5723,539.3438,520.4552,434.7632,366.6369,307.1805,262.5788,228.5008,202.1762,181.728,185.0376,188.9416,193.2322,197.8368,202.7527,206.6962,211.226,216.3958,222.3411,229.2617,234.8921,240.5767,246.3855,252.3643,258.5304,270.9836,280.9091,290.6415,300.3038,310.0356
7 Non-metallics nes,200.3649,273.2548,236.6782,189.4447,176.5627,173.3321,162.0892,250.3374,273.5238,258.7975,195.1982,230.739,567.436,554.2919,469.4045,402.1014,343.4872,299.7474,266.5511,241.1287,221.6035,225.8574,230.7276,236.0067,241.6225,247.5732,252.5752,258.1879,264.4656,271.5443,279.6245,286.4411,293.3392,300.3895,307.6384,315.1037,328.8859,340.1711,351.2943,362.3794,373.5667
8 Ore-extra.(non-energy),200.3649,248.6848,227.0066,183.153,169.6529,163.8363,155.9458,242.5023,254.4441,228.7562,172.9758,172.9758,472.9102,440.4366,352.8419,282.7688,221.3205,174.6809,138.5177,110.0597,87.4287,88.5051,90.1243,92.0772,94.2902,96.7594,98.1997,100.1685,102.7182,105.9831,110.1616,112.9867,115.8014,118.6743,121.6498,124.7434,134.0535,140.7637,147.2069,153.5047,159.7946
"9 Food, drink & tob.",200.3649,248.6848,227.0066,183.153,169.6529,163.8363,155.9458,242.5023,254.4441,228.7562,172.9758,172.9758,472.9102,440.4366,352.8419,282.7688,221.3205,174.6809,138.5177,110.0597,87.4287,88.5051,90.1243,92.0772,94.2902,96.7594,98.1997,100.1685,102.7182,105.9831,110.1616,112.9867,115.8014,118.6743,121.6498,124.7434,134.0535,140.7637,147.2069,153.5047,159.7946
"10 Tex., cloth. & footw.",200.3649,248.6848,227.0066,183.153,169.6529,163.8363,155.9458,242.5023,254.4441,228.7562,172.9758,172.9758,472.9102,440.4366,352.8419,282.7688,221.3205,174.6809,138.5177,110.0597,87.4287,88.5051,90.1243,92.0772,94.2902,96.7594,98.1997,100.1685,102.7182,105.9831,110.1616,112.9867,115.8014,118.6743,121.6498,124.7434,134.0535,140.7637,147.2069,153.5047,159.7946
