Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,409.8958,551.3333,598.2515,531.9501,475.6079,296.976,245.508,246.6388,255.1333,263.2141,257.45,283.6506,398.0138,440.5485,426.8482,413.9537,417.0335,420.1598,423.3971,426.6724,430.0358,440.8057,451.8309,463.1793,474.7856,486.6902,498.9361,511.5164,524.3922,537.6382,551.2772,565.1999,579.5307,594.2943,609.371,624.8859,640.7747,657.1151,673.8765,691.0823,708.8376
2 O.energy own use & tra,409.8958,554.4152,598.0607,532.0297,475.9427,296.9245,245.6454,246.8636,256.2511,264.9748,258.7524,287.0359,403.5537,447.2213,433.6796,420.9475,424.1934,427.4896,430.9008,434.3539,437.8994,448.8555,460.0713,471.6145,483.4203,495.529,507.9836,520.7775,533.8718,547.3413,561.2089,575.3656,589.9357,604.9441,620.2712,636.0424,652.1932,668.8018,685.8375,703.3239,721.3661
3 Hydrogen production,409.8958,534.0408,590.9705,527.2891,470.4505,289.9983,241.0677,241.0677,241.0677,241.0677,241.0677,241.0677,328.3296,356.6146,340.9185,325.982,326.9725,327.961,329.0111,330.0486,331.1225,339.5499,348.1785,357.0748,366.1726,375.5106,385.1308,395.0248,405.1524,415.5869,426.3495,437.3297,448.6502,460.3342,472.2606,484.5527,497.1446,510.1124,523.4238,537.1003,551.2453
4 Iron & steel,409.8958,546.1455,596.0672,530.5518,474.0607,294.8827,244.1759,244.9675,250.9136,256.5702,252.5353,270.8757,377.1086,415.3683,401.0693,387.5622,390.0152,392.5002,395.0813,397.6852,400.3618,410.429,420.7352,431.3479,442.2017,453.3363,464.7945,476.569,488.6203,501.0229,513.7989,526.8389,540.2665,554.1063,568.2379,582.786,597.6856,613.0143,628.7407,644.8878,661.5599
5 Non-ferrous metals,409.8958,534.7094,591.3522,527.5437,470.6845,290.4888,241.3765,241.4489,241.9639,242.4784,242.1113,243.7802,332.7685,361.9612,346.3922,331.5858,332.7094,333.8341,335.0235,336.2036,337.4232,345.9999,354.7812,363.8337,373.0912,382.5928,392.3802,402.4454,412.748,423.3616,434.3074,445.475,456.9873,468.8675,480.9945,493.492,506.2938,519.4764,533.0076,546.909,561.2839
6 Chemicals,409.8958,534.0408,590.9705,527.2891,470.4505,289.9983,241.0677,241.0677,241.0677,241.0677,241.0677,241.0677,328.3296,356.6146,340.9185,325.982,326.9725,327.961,329.0111,330.0486,331.1225,339.5499,348.1785,357.0748,366.1726,375.5106,385.1308,395.0248,405.1524,415.5869,426.3495,437.3297,448.6502,460.3342,472.2606,484.5527,497.1446,510.1124,523.4238,537.1003,551.2453
7 Non-metallics nes,409.8958,547.967,596.7564,530.8309,474.4834,295.4377,244.5599,245.4345,252.1549,258.5257,253.9819,274.6358,383.2617,422.7797,408.6569,395.3301,397.9676,400.6413,403.4156,406.2171,409.0958,419.3698,429.8877,440.7169,451.7922,463.1535,474.8435,486.8552,499.1492,511.8,524.83,538.1298,551.8233,565.9349,580.3447,595.1774,610.3682,625.9946,642.0256,658.4844,675.4753
8 Ore-extra.(non-energy),409.8958,534.0408,590.9705,527.2891,470.4505,289.9983,241.0677,241.0677,241.0677,241.0677,241.0677,241.0677,328.3296,356.6146,340.9185,325.982,326.9725,327.961,329.0111,330.0486,331.1225,339.5499,348.1785,357.0748,366.1726,375.5106,385.1308,395.0248,405.1524,415.5869,426.3495,437.3297,448.6502,460.3342,472.2606,484.5527,497.1446,510.1124,523.4238,537.1003,551.2453
"9 Food, drink & tob.",409.8958,534.0408,590.9705,527.2891,470.4505,289.9983,241.0677,241.0677,241.0677,241.0677,241.0677,241.0677,328.3296,356.6146,340.9185,325.982,326.9725,327.961,329.0111,330.0486,331.1225,339.5499,348.1785,357.0748,366.1726,375.5106,385.1308,395.0248,405.1524,415.5869,426.3495,437.3297,448.6502,460.3342,472.2606,484.5527,497.1446,510.1124,523.4238,537.1003,551.2453
"10 Tex., cloth. & footw.",409.8958,534.0408,590.9705,527.2891,470.4505,289.9983,241.0677,241.0677,241.0677,241.0677,241.0677,241.0677,328.3296,356.6146,340.9185,325.982,326.9725,327.961,329.0111,330.0486,331.1225,339.5499,348.1785,357.0748,366.1726,375.5106,385.1308,395.0248,405.1524,415.5869,426.3495,437.3297,448.6502,460.3342,472.2606,484.5527,497.1446,510.1124,523.4238,537.1003,551.2453
