Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,50.1542,61.0016,72.561,65.362,58.1378,40.3496,34.4208,42.0782,46.7292,40.912,30.9984,34.4819,170.9328,216.2911,191.1207,167.1683,168.7565,170.3419,172.0258,173.6894,175.4116,188.9258,202.7629,217.0291,231.6185,246.5931,262.0201,277.8863,294.1271,310.86,328.119,345.727,363.8809,382.6176,401.7427,421.4546,441.6472,462.4424,483.7888,505.7209,528.4038
2 O.energy own use & tra,50.1542,61.0016,72.561,65.362,58.1378,40.3496,34.4208,42.0782,46.7292,40.912,30.9984,34.4819,170.9328,216.2911,191.1207,167.1683,168.7565,170.3419,172.0258,173.6894,175.4116,188.9258,202.7629,217.0291,231.6185,246.5931,262.0201,277.8863,294.1271,310.86,328.119,345.727,363.8809,382.6176,401.7427,421.4546,441.6472,462.4424,483.7888,505.7209,528.4038
3 Hydrogen production,50.1542,61.0016,72.561,65.362,58.1378,40.3496,34.4208,42.0782,46.7292,40.912,30.9984,34.4819,170.9328,216.2911,191.1207,167.1683,168.7565,170.3419,172.0258,173.6894,175.4116,188.9258,202.7629,217.0291,231.6185,246.5931,262.0201,277.8863,294.1271,310.86,328.119,345.727,363.8809,382.6176,401.7427,421.4546,441.6472,462.4424,483.7888,505.7209,528.4038
4 Iron & steel,50.1542,61.0016,72.561,65.362,58.1378,40.3496,34.4208,42.0782,46.7292,40.912,30.9984,34.4819,170.9328,216.2911,191.1207,167.1683,168.7565,170.3419,172.0258,173.6894,175.4116,188.9258,202.7629,217.0291,231.6185,246.5931,262.0201,277.8863,294.1271,310.86,328.119,345.727,363.8809,382.6176,401.7427,421.4546,441.6472,462.4424,483.7888,505.7209,528.4038
5 Non-ferrous metals,50.1542,61.0016,72.561,65.362,58.1378,40.3496,34.4208,42.0782,46.7292,40.912,30.9984,34.4819,170.9328,216.2911,191.1207,167.1683,168.7565,170.3419,172.0258,173.6894,175.4116,188.9258,202.7629,217.0291,231.6185,246.5931,262.0201,277.8863,294.1271,310.86,328.119,345.727,363.8809,382.6176,401.7427,421.4546,441.6472,462.4424,483.7888,505.7209,528.4038
6 Chemicals,50.1542,61.0016,72.561,65.362,58.1378,40.3496,34.4208,42.0782,46.7292,40.912,30.9984,34.4819,170.9328,216.2911,191.1207,167.1683,168.7565,170.3419,172.0258,173.6894,175.4116,188.9258,202.7629,217.0291,231.6185,246.5931,262.0201,277.8863,294.1271,310.86,328.119,345.727,363.8809,382.6176,401.7427,421.4546,441.6472,462.4424,483.7888,505.7209,528.4038
7 Non-metallics nes,50.1542,61.0016,72.561,65.362,58.1378,40.3496,34.4208,42.0782,46.7292,40.912,30.9984,34.4819,170.9328,216.2911,191.1207,167.1683,168.7565,170.3419,172.0258,173.6894,175.4116,188.9258,202.7629,217.0291,231.6185,246.5931,262.0201,277.8863,294.1271,310.86,328.119,345.727,363.8809,382.6176,401.7427,421.4546,441.6472,462.4424,483.7888,505.7209,528.4038
8 Ore-extra.(non-energy),50.1542,61.0016,72.561,65.362,58.1378,40.3496,34.4208,42.0782,46.7292,40.912,30.9984,34.4819,170.9328,216.2911,191.1207,167.1683,168.7565,170.3419,172.0258,173.6894,175.4116,188.9258,202.7629,217.0291,231.6185,246.5931,262.0201,277.8863,294.1271,310.86,328.119,345.727,363.8809,382.6176,401.7427,421.4546,441.6472,462.4424,483.7888,505.7209,528.4038
"9 Food, drink & tob.",50.1542,61.0016,72.561,65.362,58.1378,40.3496,34.4208,42.0782,46.7292,40.912,30.9984,34.4819,170.9328,216.2911,191.1207,167.1683,168.7565,170.3419,172.0258,173.6894,175.4116,188.9258,202.7629,217.0291,231.6185,246.5931,262.0201,277.8863,294.1271,310.86,328.119,345.727,363.8809,382.6176,401.7427,421.4546,441.6472,462.4424,483.7888,505.7209,528.4038
"10 Tex., cloth. & footw.",50.1542,61.0016,72.561,65.362,58.1378,40.3496,34.4208,42.0782,46.7292,40.912,30.9984,34.4819,170.9328,216.2911,191.1207,167.1683,168.7565,170.3419,172.0258,173.6894,175.4116,188.9258,202.7629,217.0291,231.6185,246.5931,262.0201,277.8863,294.1271,310.86,328.119,345.727,363.8809,382.6176,401.7427,421.4546,441.6472,462.4424,483.7888,505.7209,528.4038
