Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1287.7908,1327.3257,1397.093,1504.0698,1437.7908,1273.8372,1191.8606,1088.3721,1141.8605,1214.5348,1071.3883,1071.3883,1122.5709,1216.7788,1306.6611,1392.6754,1469.0309,1534.5465,1588.8372,1642.2205,1697.9572,1727.85,1767.9648,1808.942,1850.9883,1894.1481,1938.4615,1983.833,2030.2876,2078.1226,2127.1875,2177.3389,2229.3538,2280.4954,2335.634,2392.3569,2448.9399,2506.2473,2565.2527,2626.5554,2689.2444
2 O.energy own use & tra,1287.7908,1327.3257,1397.093,1504.0698,1437.7908,1273.8372,1191.8606,1088.3721,1141.8605,1214.5348,1071.3883,1071.3883,1122.5709,1216.7788,1306.6611,1392.6754,1469.0309,1534.5465,1588.8372,1642.2205,1697.9572,1727.85,1767.9648,1808.942,1850.9883,1894.1481,1938.4615,1983.833,2030.2876,2078.1226,2127.1875,2177.3389,2229.3538,2280.4954,2335.634,2392.3569,2448.9399,2506.2473,2565.2527,2626.5554,2689.2444
3 Hydrogen production,1287.7908,1327.3257,1397.093,1504.0698,1437.7908,1273.8372,1191.8606,1088.3721,1141.8605,1214.5348,1071.3883,1071.3883,1122.5709,1216.7788,1306.6611,1392.6754,1469.0309,1534.5465,1588.8372,1642.2205,1697.9572,1727.85,1767.9648,1808.942,1850.9883,1894.1481,1938.4615,1983.833,2030.2876,2078.1226,2127.1875,2177.3389,2229.3538,2280.4954,2335.634,2392.3569,2448.9399,2506.2473,2565.2527,2626.5554,2689.2444
4 Iron & steel,1287.7908,1327.3257,1397.093,1504.0698,1437.7908,1273.8372,1191.8606,1088.3721,1141.8605,1214.5348,1071.3883,1071.3883,1122.5709,1216.7788,1306.6611,1392.6754,1469.0309,1534.5465,1588.8372,1642.2205,1697.9572,1727.85,1767.9648,1808.942,1850.9883,1894.1481,1938.4615,1983.833,2030.2876,2078.1226,2127.1875,2177.3389,2229.3538,2280.4954,2335.634,2392.3569,2448.9399,2506.2473,2565.2527,2626.5554,2689.2444
5 Non-ferrous metals,1287.7908,1327.3257,1397.093,1504.0698,1437.7908,1273.8372,1191.8606,1088.3721,1141.8605,1214.5348,1071.3883,1071.3883,1122.5709,1216.7788,1306.6611,1392.6754,1469.0309,1534.5465,1588.8372,1642.2205,1697.9572,1727.85,1767.9648,1808.942,1850.9883,1894.1481,1938.4615,1983.833,2030.2876,2078.1226,2127.1875,2177.3389,2229.3538,2280.4954,2335.634,2392.3569,2448.9399,2506.2473,2565.2527,2626.5554,2689.2444
6 Chemicals,1287.7908,1327.3257,1397.093,1504.0698,1437.7908,1273.8372,1191.8606,1088.3721,1141.8605,1214.5348,1071.3883,1071.3883,1122.5709,1216.7788,1306.6611,1392.6754,1469.0309,1534.5465,1588.8372,1642.2205,1697.9572,1727.85,1767.9648,1808.942,1850.9883,1894.1481,1938.4615,1983.833,2030.2876,2078.1226,2127.1875,2177.3389,2229.3538,2280.4954,2335.634,2392.3569,2448.9399,2506.2473,2565.2527,2626.5554,2689.2444
7 Non-metallics nes,1287.7908,1327.3257,1397.093,1504.0698,1437.7908,1273.8372,1191.8606,1088.3721,1141.8605,1214.5348,1071.3883,1071.3883,1122.5709,1216.7788,1306.6611,1392.6754,1469.0309,1534.5465,1588.8372,1642.2205,1697.9572,1727.85,1767.9648,1808.942,1850.9883,1894.1481,1938.4615,1983.833,2030.2876,2078.1226,2127.1875,2177.3389,2229.3538,2280.4954,2335.634,2392.3569,2448.9399,2506.2473,2565.2527,2626.5554,2689.2444
8 Ore-extra.(non-energy),1287.7908,1327.3257,1397.093,1504.0698,1437.7908,1273.8372,1191.8606,1088.3721,1141.8605,1214.5348,1071.3883,1071.3883,1122.5709,1216.7788,1306.6611,1392.6754,1469.0309,1534.5465,1588.8372,1642.2205,1697.9572,1727.85,1767.9648,1808.942,1850.9883,1894.1481,1938.4615,1983.833,2030.2876,2078.1226,2127.1875,2177.3389,2229.3538,2280.4954,2335.634,2392.3569,2448.9399,2506.2473,2565.2527,2626.5554,2689.2444
"9 Food, drink & tob.",1287.7908,1327.3257,1397.093,1504.0698,1437.7908,1273.8372,1191.8606,1088.3721,1141.8605,1214.5348,1071.3883,1071.3883,1122.5709,1216.7788,1306.6611,1392.6754,1469.0309,1534.5465,1588.8372,1642.2205,1697.9572,1727.85,1767.9648,1808.942,1850.9883,1894.1481,1938.4615,1983.833,2030.2876,2078.1226,2127.1875,2177.3389,2229.3538,2280.4954,2335.634,2392.3569,2448.9399,2506.2473,2565.2527,2626.5554,2689.2444
"10 Tex., cloth. & footw.",1287.7908,1327.3257,1397.093,1504.0698,1437.7908,1273.8372,1191.8606,1088.3721,1141.8605,1214.5348,1071.3883,1071.3883,1122.5709,1216.7788,1306.6611,1392.6754,1469.0309,1534.5465,1588.8372,1642.2205,1697.9572,1727.85,1767.9648,1808.942,1850.9883,1894.1481,1938.4615,1983.833,2030.2876,2078.1226,2127.1875,2177.3389,2229.3538,2280.4954,2335.634,2392.3569,2448.9399,2506.2473,2565.2527,2626.5554,2689.2444
11 Paper & pulp,1287.7908,1327.3257,1397.093,1504.0698,1437.7908,1273.8372,1191.8606,1088.3721,1141.8605,1214.5348,1071.3883,1071.3883,1122.5709,1216.7788,1306.6611,1392.6754,1469.0309,1534.5465,1588.8372,1642.2205,1697.9572,1727.85,1767.9648,1808.942,1850.9883,1894.1481,1938.4615,1983.833,2030.2876,2078.1226,2127.1875,2177.3389,2229.3538,2280.4954,2335.634,2392.3569,2448.9399,2506.2473,2565.2527,2626.5554,2689.2444
12 Engineering etc,1287.7908,1327.3257,1397.093,1504.0698,1437.7908,1273.8372,1191.8606,1088.3721,1141.8605,1214.5348,1071.3883,1071.3883,1122.5709,1216.7788,1306.6611,1392.6754,1469.0309,1534.5465,1588.8372,1642.2205,1697.9572,1727.85,1767.9648,1808.942,1850.9883,1894.1481,1938.4615,1983.833,2030.2876,2078.1226,2127.1875,2177.3389,2229.3538,2280.4954,2335.634,2392.3569,2448.9399,2506.2473,2565.2527,2626.5554,2689.2444
13 Other industry,1287.7908,1327.3257,1397.093,1504.0698,1437.7908,1273.8372,1191.8606,1088.3721,1141.8605,1214.5348,1071.3883,1071.3883,1122.5709,1216.7788,1306.6611,1392.6754,1469.0309,1534.5465,1588.8372,1642.2205,1697.9572,1727.85,1767.9648,1808.942,1850.9883,1894.1481,1938.4615,1983.833,2030.2876,2078.1226,2127.1875,2177.3389,2229.3538,2280.4954,2335.634,2392.3569,2448.9399,2506.2473,2565.2527,2626.5554,2689.2444
14 Construction,1287.7908,1327.3257,1397.093,1504.0698,1437.7908,1273.8372,1191.8606,1088.3721,1141.8605,1214.5348,1071.3883,1071.3883,1122.5709,1216.7788,1306.6611,1392.6754,1469.0309,1534.5465,1588.8372,1642.2205,1697.9572,1727.85,1767.9648,1808.942,1850.9883,1894.1481,1938.4615,1983.833,2030.2876,2078.1226,2127.1875,2177.3389,2229.3538,2280.4954,2335.634,2392.3569,2448.9399,2506.2473,2565.2527,2626.5554,2689.2444
15 Rail transport,1407.5581,1468.6047,1500.5814,1631.3953,1563.9535,1477.3256,1418.0233,1310.4651,1294.7675,1484.3022,1581.1404,1581.1404,1645.7266,1764.6052,1878.0256,1986.5652,2082.9163,2165.5889,2234.0969,2301.4602,2371.793,2409.5139,2460.134,2511.842,2564.8992,2619.3616,2675.2795,2732.533,2791.1528,2851.5149,2913.4287,2976.7134,3042.3496,3106.884,3176.4624,3248.0396,3319.4402,3391.7551,3466.2126,3543.5693,3622.6748
16 Road transport,1407.5581,1468.6047,1500.5814,1631.3953,1563.9535,1477.3256,1418.0233,1310.4651,1294.7675,1484.3022,1581.1404,1581.1404,1645.7266,1764.6052,1878.0256,1986.5652,2082.9163,2165.5889,2234.0969,2301.4602,2371.793,2409.5139,2460.134,2511.842,2564.8992,2619.3616,2675.2795,2732.533,2791.1528,2851.5149,2913.4287,2976.7134,3042.3496,3106.884,3176.4624,3248.0396,3319.4402,3391.7551,3466.2126,3543.5693,3622.6748
17 Domestic aviation,1407.5581,1468.6047,1500.5814,1631.3953,1563.9535,1477.3256,1418.0233,1310.4651,1294.7675,1484.3022,1581.1404,1581.1404,1645.7266,1764.6052,1878.0256,1986.5652,2082.9163,2165.5889,2234.0969,2301.4602,2371.793,2409.5139,2460.134,2511.842,2564.8992,2619.3616,2675.2795,2732.533,2791.1528,2851.5149,2913.4287,2976.7134,3042.3496,3106.884,3176.4624,3248.0396,3319.4402,3391.7551,3466.2126,3543.5693,3622.6748
18 Other transp. serv.,1407.5581,1468.6047,1500.5814,1631.3953,1563.9535,1477.3256,1418.0233,1310.4651,1294.7675,1484.3022,1581.1404,1581.1404,1645.7266,1764.6052,1878.0256,1986.5652,2082.9163,2165.5889,2234.0969,2301.4602,2371.793,2409.5139,2460.134,2511.842,2564.8992,2619.3616,2675.2795,2732.533,2791.1528,2851.5149,2913.4287,2976.7134,3042.3496,3106.884,3176.4624,3248.0396,3319.4402,3391.7551,3466.2126,3543.5693,3622.6748
19 Households,1407.5581,1468.6047,1500.5814,1631.3953,1563.9535,1477.3256,1418.0233,1310.4651,1294.7675,1484.3022,1581.1404,1581.1404,1645.7266,1764.6052,1878.0256,1986.5652,2082.9163,2165.5889,2234.0969,2301.4602,2371.793,2409.5139,2460.134,2511.842,2564.8992,2619.3616,2675.2795,2732.533,2791.1528,2851.5149,2913.4287,2976.7134,3042.3496,3106.884,3176.4624,3248.0396,3319.4402,3391.7551,3466.2126,3543.5693,3622.6748
"20 Agriculture, forestry",1407.5581,1468.6047,1500.5814,1631.3953,1563.9535,1477.3256,1418.0233,1310.4651,1294.7675,1484.3022,1581.1404,1581.1404,1645.7266,1764.6052,1878.0256,1986.5652,2082.9163,2165.5889,2234.0969,2301.4602,2371.793,2409.5139,2460.134,2511.842,2564.8992,2619.3616,2675.2795,2732.533,2791.1528,2851.5149,2913.4287,2976.7134,3042.3496,3106.884,3176.4624,3248.0396,3319.4402,3391.7551,3466.2126,3543.5693,3622.6748
21 Fishing,1407.5581,1468.6047,1500.5814,1631.3953,1563.9535,1477.3256,1418.0233,1310.4651,1294.7675,1484.3022,1581.1404,1581.1404,1645.7266,1764.6052,1878.0256,1986.5652,2082.9163,2165.5889,2234.0969,2301.4602,2371.793,2409.5139,2460.134,2511.842,2564.8992,2619.3616,2675.2795,2732.533,2791.1528,2851.5149,2913.4287,2976.7134,3042.3496,3106.884,3176.4624,3248.0396,3319.4402,3391.7551,3466.2126,3543.5693,3622.6748
22 Other final use,1407.5581,1468.6047,1500.5814,1631.3953,1563.9535,1477.3256,1418.0233,1310.4651,1294.7675,1484.3022,1581.1404,1581.1404,1645.7266,1764.6052,1878.0256,1986.5652,2082.9163,2165.5889,2234.0969,2301.4602,2371.793,2409.5139,2460.134,2511.842,2564.8992,2619.3616,2675.2795,2732.533,2791.1528,2851.5149,2913.4287,2976.7134,3042.3496,3106.884,3176.4624,3248.0396,3319.4402,3391.7551,3466.2126,3543.5693,3622.6748
23 Non-energy use,1407.5581,1468.6047,1500.5814,1631.3953,1563.9535,1477.3256,1418.0233,1310.4651,1294.7675,1484.3022,1581.1404,1581.1404,1645.7266,1764.6052,1878.0256,1986.5652,2082.9163,2165.5889,2234.0969,2301.4602,2371.793,2409.5139,2460.134,2511.842,2564.8992,2619.3616,2675.2795,2732.533,2791.1528,2851.5149,2913.4287,2976.7134,3042.3496,3106.884,3176.4624,3248.0396,3319.4402,3391.7551,3466.2126,3543.5693,3622.6748
24 Aviation bunkers,1407.5581,1468.6047,1500.5814,1631.3953,1563.9535,1477.3256,1418.0233,1310.4651,1294.7675,1484.3022,1581.1404,1581.1404,1645.7266,1764.6052,1878.0256,1986.5652,2082.9163,2165.5889,2234.0969,2301.4602,2371.793,2409.5139,2460.134,2511.842,2564.8992,2619.3616,2675.2795,2732.533,2791.1528,2851.5149,2913.4287,2976.7134,3042.3496,3106.884,3176.4624,3248.0396,3319.4402,3391.7551,3466.2126,3543.5693,3622.6748
25 Marine bunkers,1407.5581,1468.6047,1500.5814,1631.3953,1563.9535,1477.3256,1418.0233,1310.4651,1294.7675,1484.3022,1581.1404,1581.1404,1645.7266,1764.6052,1878.0256,1986.5652,2082.9163,2165.5889,2234.0969,2301.4602,2371.793,2409.5139,2460.134,2511.842,2564.8992,2619.3616,2675.2795,2732.533,2791.1528,2851.5149,2913.4287,2976.7134,3042.3496,3106.884,3176.4624,3248.0396,3319.4402,3391.7551,3466.2126,3543.5693,3622.6748
