Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,220.2393,326.5974,356.7012,360.9747,315.1993,298.9507,211.8779,238.2902,314.8012,262.3116,212.6524,275.6089,619.256,464.1093,262.35,374.1814,379.5344,385.655,392.2514,398.7062,405.3718,416.7444,428.3655,440.0784,451.5386,463.4636,475.744,488.1945,500.7621,513.6615,526.3956,542.4078,558.7102,575.2196,591.5735,608.5541,625.7352,643.2565,660.565,678.6105,696.8605
2 O.energy own use & tra,220.2393,319.9483,353.0638,359.118,313.3018,296.2218,209.8058,235.7937,308.5271,252.4341,205.3458,256.6166,584.8047,431.8914,245.1291,356.8034,362.0976,368.1396,374.5984,380.9746,387.5615,398.2264,409.1201,420.1055,430.917,442.1341,453.6871,465.41,477.2699,489.4418,501.527,516.3203,531.384,546.6744,561.8683,577.6299,593.592,609.8747,626.0427,642.8495,659.8806
3 Hydrogen production,220.2393,285.0461,339.2059,349.7751,302.8068,282.1844,201.2084,224.9037,281.0035,209.0968,173.288,173.288,433.6498,290.515,169.563,280.5472,285.5825,291.2795,297.1345,303.1656,309.4074,316.9669,324.6689,332.4626,340.4274,348.539,356.9003,365.4315,374.1859,383.1661,392.4046,401.8496,411.4788,421.4209,431.5253,441.9386,452.5524,463.4005,474.5653,485.9376,497.6203
4 Iron & steel,275.9411,371.6189,402.952,418.8283,402.2817,404.318,301.7874,301.9521,366.8274,371.373,328.4585,441.0442,993.3361,723.4908,424.8024,441.7019,447.79,454.7423,462.1933,469.5284,477.1051,489.5811,502.3266,515.1771,527.7999,540.9088,554.4097,568.1053,581.9509,596.1609,610.2435,627.6344,645.3423,663.3028,681.1317,699.6322,718.3624,737.4673,756.4053,776.1107,796.0659
5 Non-ferrous metals,275.9411,624.9186,490.8211,422.0201,404.9806,405.1889,302.2989,302.5096,368.3428,373.757,330.222,445.6282,1001.6512,731.2681,428.9594,445.8969,451.9992,458.9704,466.4547,473.8088,481.4044,494.0513,506.9724,519.9984,532.7778,546.0576,559.7341,573.6053,587.6216,602.0073,616.2465,633.9316,651.9384,670.1931,688.3019,707.0967,726.1212,745.525,764.7382,784.7426,804.992
6 Chemicals,275.9411,383.9696,407.5806,421.846,404.8741,407.6053,303.5498,304.4334,371.3939,378.5623,333.7766,454.8677,1018.4115,746.9441,437.3382,454.3522,460.4832,467.4927,475.044,482.4363,490.0702,503.0615,516.3364,529.7163,542.8114,556.4355,570.4659,584.691,599.0517,613.7913,628.3461,646.6242,665.2336,684.0814,702.7545,722.1423,741.7598,761.7662,781.5342,802.1412,822.9836
7 Non-metallics nes,275.9411,348.6167,392.4966,411.9092,394.9751,394.628,296.0057,294.9868,349.5975,344.2441,308.3905,388.881,898.714,634.9901,377.4984,393.966,399.8921,406.6283,413.7014,420.8205,428.1812,438.7132,449.4606,460.3131,471.154,482.3188,493.8218,505.5194,517.421,529.633,541.9336,555.9765,570.2824,584.8948,599.5377,614.6902,630.0725,645.7754,661.5814,677.8848,694.492
8 Ore-extra.(non-energy),275.9411,330.0676,385.4567,407.6287,389.8892,387.5517,291.1179,288.5655,333.0297,318.1582,289.0941,338.7233,807.7299,549.8919,332.0131,348.0653,353.8356,360.3642,367.0738,373.9852,381.1381,389.8009,398.6272,407.5585,416.6859,425.9815,435.5632,445.3397,455.3719,465.6628,476.2499,487.0735,498.1082,509.5014,521.0808,533.014,545.1771,557.6087,570.4031,583.4354,596.8233
"9 Food, drink & tob.",275.9411,330.0676,385.4567,407.6287,389.8892,387.5517,291.1179,288.5655,333.0297,318.1582,289.0941,338.7233,807.7299,549.8919,332.0131,348.0653,353.8356,360.3642,367.0738,373.9852,381.1381,389.8009,398.6272,407.5585,416.6859,425.9815,435.5632,445.3397,455.3719,465.6628,476.2499,487.0735,498.1082,509.5014,521.0808,533.014,545.1771,557.6087,570.4031,583.4354,596.8233
"10 Tex., cloth. & footw.",275.9411,330.0676,385.4567,407.6287,389.8892,387.5517,291.1179,288.5655,333.0297,318.1582,289.0941,338.7233,807.7299,549.8919,332.0131,348.0653,353.8356,360.3642,367.0738,373.9852,381.1381,389.8009,398.6272,407.5585,416.6859,425.9815,435.5632,445.3397,455.3719,465.6628,476.2499,487.0735,498.1082,509.5014,521.0808,533.014,545.1771,557.6087,570.4031,583.4354,596.8233
11 Paper & pulp,275.9411,374.383,404.074,419.4368,402.9899,406.6747,303.2755,303.8493,371.8263,379.2435,334.2805,456.1775,1020.7872,749.1661,438.5259,455.5508,461.6859,468.7008,476.2615,483.6593,491.2986,504.3387,517.6638,531.0939,544.2337,557.9066,571.9871,586.2625,600.6719,615.4617,630.0612,648.4234,667.1183,686.05,704.8032,724.275,743.9766,764.0684,783.915,804.6074,825.5339
