Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1071.8379,1241.043,1335.2926,1285.6156,1230.9507,1049.7134,1005.6165,1144.2327,1275.0513,1303.2042,1076.9678,1124.5697,1410.3474,1507.2112,1459.9775,1415.1133,1419.5552,1424.1339,1428.9065,1433.6675,1438.5482,1466.2371,1494.554,1523.7484,1553.5892,1584.2251,1615.6405,1647.9231,1680.95,1714.9515,1749.9755,1785.739,1822.6044,1860.605,1899.4309,1939.4102,1980.2679,2022.3247,2065.5054,2109.8379,2155.8584
2 O.energy own use & tra,1071.8379,1268.5143,1349.3845,1298.267,1263.2601,29862.5078,2543.8494,29836.0918,78495.1875,122887.0781,91015.7188,234904.7656,383976.9062,462304.5625,473214.0312,484379.8438,495854.6875,507595.3125,519607.8438,531898.125,544472.6875,557360.6875,570546.5625,584037.25,597839.25,611960.125,626406.75,641186.75,656307.5,671777.0,687602.9375,703793.3125,720356.5625,737301.25,754635.5625,772368.75,790509.4375,809067.125,828051.1875,847471.1875,867337.4375
3 Hydrogen production,1071.8379,1229.9779,1330.6337,1282.6331,1227.6506,1045.2485,1002.7753,1140.6677,1266.051,1289.0332,1066.4851,1097.3219,1365.7581,1453.5038,1404.993,1358.8221,1361.9272,1365.1379,1368.5111,1371.8401,1375.2559,1401.4458,1428.2292,1455.8545,1484.0902,1513.0839,1542.8191,1573.3828,1604.6511,1636.8536,1670.0371,1703.9178,1738.8569,1774.8871,1811.697,1849.6141,1888.3623,1928.261,1969.234,2011.3083,2055.0188
4 Iron & steel,1071.8379,1245.785,1337.2893,1286.8938,1232.365,1051.6268,1006.8342,1145.7604,1278.9086,1309.2775,1081.4603,1136.2473,1429.4572,1530.2286,1483.5422,1439.238,1444.2529,1449.4178,1454.7903,1460.1649,1465.6736,1494.0046,1522.979,1552.8457,1583.3745,1614.7142,1646.8496,1679.8689,1713.6494,1748.4221,1784.2349,1820.8054,1858.4961,1897.3413,1937.031,1977.8942,2019.656,2062.6377,2106.7644,2152.0649,2199.0754
5 Non-ferrous metals,1071.8379,1230.2234,1332.449,1284.0403,1229.0997,1045.7463,1007.4321,1150.9225,1266.051,1289.0332,1066.4851,1097.3219,1365.7581,1453.5038,1404.993,1358.8221,1361.9272,1365.1379,1368.5111,1371.8401,1375.2559,1401.4458,1428.2292,1455.8545,1484.0902,1513.0839,1542.8191,1573.3828,1604.6511,1636.8536,1670.0371,1703.9178,1738.8569,1774.8871,1811.697,1849.6141,1888.3623,1928.261,1969.234,2011.3083,2055.0188
6 Chemicals,1071.8379,1237.7847,1336.6763,1286.8789,1231.8501,1050.8555,1003.7336,1144.4863,1273.4198,1300.6353,1075.0674,1119.6301,1402.264,1497.4749,1450.0096,1404.9084,1409.108,1413.4387,1417.9578,1422.4591,1427.0742,1454.4913,1482.5303,1511.4402,1540.99,1571.3282,1602.439,1634.41,1667.118,1700.7935,1735.4838,1770.906,1807.4221,1845.0657,1883.5259,1923.1313,1963.6067,2005.2722,2048.0527,2091.9761,2137.5776
7 Non-metallics nes,1071.8379,1253.0631,1341.5752,1289.3406,1235.2747,1057.394,1010.8047,1153.0962,1291.0531,1328.3982,1095.6045,1173.0125,1489.621,1602.6953,1557.7319,1515.1908,1522.0095,1529.0201,1536.281,1543.5876,1551.073,1581.4268,1612.4702,1644.4539,1677.1486,1710.7041,1745.1066,1780.4451,1816.5984,1853.7983,1892.0945,1931.2056,1971.4954,2012.9994,2055.4092,2099.0547,2143.6631,2189.5564,2236.6619,2285.0095,2335.1372
8 Ore-extra.(non-energy),1071.8379,1229.9779,1330.6337,1282.6331,1227.6506,1045.2485,1002.7753,1140.6677,1266.051,1289.0332,1066.4851,1097.3219,1365.7581,1453.5038,1404.993,1358.8221,1361.9272,1365.1379,1368.5111,1371.8401,1375.2559,1401.4458,1428.2292,1455.8545,1484.0902,1513.0839,1542.8191,1573.3828,1604.6511,1636.8536,1670.0371,1703.9178,1738.8569,1774.8871,1811.697,1849.6141,1888.3623,1928.261,1969.234,2011.3083,2055.0188
"9 Food, drink & tob.",1071.8379,1229.9779,1330.6337,1282.6331,1227.6506,1045.2485,1002.7753,1140.6677,1266.051,1289.0332,1066.4851,1097.3219,1365.7581,1453.5038,1404.993,1358.8221,1361.9272,1365.1379,1368.5111,1371.8401,1375.2559,1401.4458,1428.2292,1455.8545,1484.0902,1513.0839,1542.8191,1573.3828,1604.6511,1636.8536,1670.0371,1703.9178,1738.8569,1774.8871,1811.697,1849.6141,1888.3623,1928.261,1969.234,2011.3083,2055.0188
"10 Tex., cloth. & footw.",1071.8379,1229.9779,1330.6337,1282.6331,1227.6506,1045.2485,1002.7753,1140.6677,1266.051,1289.0332,1066.4851,1097.3219,1365.7581,1453.5038,1404.993,1358.8221,1361.9272,1365.1379,1368.5111,1371.8401,1375.2559,1401.4458,1428.2292,1455.8545,1484.0902,1513.0839,1542.8191,1573.3828,1604.6511,1636.8536,1670.0371,1703.9178,1738.8569,1774.8871,1811.697,1849.6141,1888.3623,1928.261,1969.234,2011.3083,2055.0188
11 Paper & pulp,1071.8379,1230.5082,1331.14,1282.9172,1227.978,1046.9332,1004.5601,1141.8221,1273.8494,1301.3113,1075.5676,1120.9302,1404.3916,1500.0374,1452.6332,1407.5944,1411.8577,1416.2537,1420.8394,1425.4092,1430.0942,1457.5828,1485.6949,1514.6797,1544.3062,1574.7227,1605.9136,1637.9667,1670.7585,1704.5199,1739.298,1774.8101,1811.4181,1849.1555,1887.7122,1927.416,1967.9919,2009.7605,2052.6462,2096.6772,2142.3892
12 Engineering etc,1071.8379,1229.9779,1330.6337,1282.6331,1227.6506,1045.2485,1002.7753,1140.6677,1266.051,1289.0332,1066.4851,1097.3219,1365.7581,1453.5038,1404.993,1358.8221,1361.9272,1365.1379,1368.5111,1371.8401,1375.2559,1401.4458,1428.2292,1455.8545,1484.0902,1513.0839,1542.8191,1573.3828,1604.6511,1636.8536,1670.0371,1703.9178,1738.8569,1774.8871,1811.697,1849.6141,1888.3623,1928.261,1969.234,2011.3083,2055.0188
13 Other industry,1071.8379,1241.5604,1335.2695,1285.4724,1230.6243,1049.4641,1005.78,1144.1853,1277.3328,1306.7955,1079.6244,1131.4751,1421.6477,1520.8223,1473.9121,1429.379,1434.1598,1439.0851,1444.2124,1449.3363,1454.5884,1482.657,1511.3625,1540.9546,1571.2023,1602.2544,1634.0955,1666.8137,1700.2863,1734.7438,1770.2341,1806.4749,1843.8284,1882.3284,1921.665,1962.167,2003.5594,2046.1631,2089.9033,2134.8081,2181.4141
14 Construction,1071.8379,1229.9779,1330.6337,1282.6331,1227.6506,1045.2485,1002.7753,1140.6677,1266.051,1289.0332,1066.4851,1097.3219,1365.7581,1453.5038,1404.993,1358.8221,1361.9272,1365.1379,1368.5111,1371.8401,1375.2559,1401.4458,1428.2292,1455.8545,1484.0902,1513.0839,1542.8191,1573.3828,1604.6511,1636.8536,1670.0371,1703.9178,1738.8569,1774.8871,1811.697,1849.6141,1888.3623,1928.261,1969.234,2011.3083,2055.0188
15 Rail transport,1071.8379,1229.9779,1330.6337,1282.6331,1227.6506,1045.2485,1002.7753,1140.6677,1266.051,1289.0332,1066.4851,1097.3219,1365.7581,1453.5038,1404.993,1358.8221,1361.9272,1365.1379,1368.5111,1371.8401,1375.2559,1401.4458,1428.2292,1455.8545,1484.0902,1513.0839,1542.8191,1573.3828,1604.6511,1636.8536,1670.0371,1703.9178,1738.8569,1774.8871,1811.697,1849.6141,1888.3623,1928.261,1969.234,2011.3083,2055.0188
