Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,397.8177,532.1968,589.3654,522.8615,522.9907,527.0695,528.2234,626.7109,767.8937,756.4303,496.5586,605.3433,839.8397,921.3145,886.0055,852.5479,856.9911,861.4785,866.1614,870.8649,875.7068,898.0787,920.983,944.5787,968.7103,993.4703,1018.9604,1045.1617,1071.9802,1099.5913,1128.047,1157.0863,1187.0022,1217.851,1249.3467,1281.7843,1315.0083,1349.2012,1384.2885,1420.3231,1457.5515
2 O.energy own use & tra,397.8177,533.7311,590.4363,523.8093,523.926,528.1393,528.7747,627.4038,770.5178,760.5628,499.6155,613.2892,852.8428,936.9766,902.04,868.9634,873.7965,878.6827,883.7738,888.8949,894.1639,916.973,940.3246,964.3778,988.9774,1014.2164,1040.1965,1066.899,1094.2303,1122.366,1151.3585,1180.9468,1211.4246,1242.8479,1274.9314,1307.9705,1341.8096,1376.6318,1412.3629,1449.0562,1486.9583
3 Hydrogen production,397.8177,514.9044,582.0844,518.2005,517.8333,520.0919,523.7831,621.1398,753.8281,734.2839,480.1763,562.7604,770.1555,837.3806,800.0758,764.5762,766.9301,769.2797,771.7755,774.2411,776.7935,796.8229,817.3306,838.4743,860.0972,882.2907,905.1552,928.6702,952.7405,977.5399,1003.1194,1029.2161,1056.1217,1083.8909,1112.2362,1141.451,1171.3782,1202.1985,1233.8357,1266.3411,1299.9592
4 Iron & steel,397.8177,521.8214,584.9968,520.0649,519.8962,522.8829,525.5592,623.3682,759.4543,743.1425,486.7292,579.7936,798.0292,870.9542,834.4477,799.7649,802.9545,806.1592,809.5298,812.8906,816.3588,837.3252,858.7916,880.9161,903.5424,926.7625,950.6772,975.2668,1000.4364,1026.3605,1053.0905,1080.3641,1108.474,1137.475,1167.0804,1197.5844,1228.8302,1260.9996,1294.0168,1327.934,1362.9962
5 Non-ferrous metals,397.8177,531.5737,588.9329,522.4991,522.7319,526.8368,528.2001,626.6394,767.5829,755.9409,496.1965,604.4022,838.2997,919.4596,884.1064,850.6038,855.0008,859.4409,864.0754,868.7295,873.5208,895.8409,918.6923,942.2338,966.3099,991.0132,1016.4453,1042.5873,1069.3451,1096.8939,1125.2861,1154.2603,1184.1097,1214.8904,1246.3165,1278.6829,1311.8341,1345.9524,1380.9635,1416.9202,1454.0687
6 Chemicals,397.8177,534.6628,589.9358,523.2474,523.4056,527.3766,528.3503,627.0402,768.2976,757.0659,497.0287,606.5654,841.8397,923.7234,888.4717,855.0727,859.5759,864.1246,868.8702,873.638,878.5455,900.9847,923.9579,947.6239,971.8275,996.6611,1022.2266,1048.5051,1075.4025,1103.0941,1131.6324,1160.7561,1190.7585,1221.6956,1253.2817,1285.8119,1319.1305,1353.4202,1388.6064,1424.7424,1462.0745
7 Non-metallics nes,397.8177,531.7176,589.1411,522.6871,522.7883,526.1374,527.6412,625.9672,766.136,753.662,494.5108,600.0204,831.1292,910.8228,875.2643,841.5515,845.7335,849.9536,854.3632,858.7869,863.3426,885.4217,908.0265,931.3157,955.1336,979.5728,1004.7347,1030.6003,1057.0753,1084.3348,1112.431,1141.1025,1170.6422,1201.106,1232.2079,1264.2427,1297.0546,1330.8259,1365.4819,1401.0753,1437.8525
8 Ore-extra.(non-energy),397.8177,514.9044,582.0844,518.2005,517.8333,520.0919,523.7831,621.1398,753.8281,734.2839,480.1763,562.7604,770.1555,837.3806,800.0758,764.5762,766.9301,769.2797,771.7755,774.2411,776.7935,796.8229,817.3306,838.4743,860.0972,882.2907,905.1552,928.6702,952.7405,977.5399,1003.1194,1029.2161,1056.1217,1083.8909,1112.2362,1141.451,1171.3782,1202.1985,1233.8357,1266.3411,1299.9592
"9 Food, drink & tob.",397.8177,514.9044,582.0844,518.2005,517.8333,520.0919,523.7831,621.1398,753.8281,734.2839,480.1763,562.7604,770.1555,837.3806,800.0758,764.5762,766.9301,769.2797,771.7755,774.2411,776.7935,796.8229,817.3306,838.4743,860.0972,882.2907,905.1552,928.6702,952.7405,977.5399,1003.1194,1029.2161,1056.1217,1083.8909,1112.2362,1141.451,1171.3782,1202.1985,1233.8357,1266.3411,1299.9592
"10 Tex., cloth. & footw.",397.8177,514.9044,582.0844,518.2005,517.8333,520.0919,523.7831,621.1398,753.8281,734.2839,480.1763,562.7604,770.1555,837.3806,800.0758,764.5762,766.9301,769.2797,771.7755,774.2411,776.7935,796.8229,817.3306,838.4743,860.0972,882.2907,905.1552,928.6702,952.7405,977.5399,1003.1194,1029.2161,1056.1217,1083.8909,1112.2362,1141.451,1171.3782,1202.1985,1233.8357,1266.3411,1299.9592
