Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,168.9598,149.9294,117.2682,143.6071,165.5496,128.3503,114.4972,131.8443,132.3526,113.4824,92.5554,267.6325,527.9942,384.8594,263.8994,374.8973,379.8974,385.594,391.4479,397.4785,403.7205,411.2791,418.9803,426.7733,434.7372,442.8481,451.2085,459.739,468.4924,477.4716,486.7093,496.1533,505.7816,515.7226,525.826,536.2383,546.8513,557.6982,568.8618,580.2331,591.9147
2 O.energy own use & tra,168.9598,149.9294,117.2682,143.6071,165.5496,128.3503,114.4972,131.8443,132.3526,113.4824,92.5554,267.6325,527.9942,384.8594,263.8994,374.8973,379.8974,385.594,391.4479,397.4785,403.7205,411.2791,418.9803,426.7733,434.7372,442.8481,451.2085,459.739,468.4924,477.4716,486.7093,496.1533,505.7816,515.7226,525.826,536.2383,546.8513,557.6982,568.8618,580.2331,591.9147
3 Hydrogen production,168.9598,149.9294,117.2682,143.6071,165.5496,128.3503,114.4972,131.8443,132.3526,113.4824,92.5554,267.6325,527.9942,384.8594,263.8994,374.8973,379.8974,385.594,391.4479,397.4785,403.7205,411.2791,418.9803,426.7733,434.7372,442.8481,451.2085,459.739,468.4924,477.4716,486.7093,496.1533,505.7816,515.7226,525.826,536.2383,546.8513,557.6982,568.8618,580.2331,591.9147
4 Iron & steel,61.4478,134.4155,142.0531,135.5231,146.0349,188.7487,127.3235,102.734,113.6775,140.43,85.093,85.093,131.6425,106.0518,84.4256,85.0433,85.5945,86.2226,86.868,87.5329,88.2211,89.0545,89.9036,90.7628,91.6409,92.5351,93.4569,94.3974,95.3625,96.3525,97.371,98.4122,99.4738,100.5698,101.6837,102.8317,104.0019,105.1978,106.4286,107.6823,108.9703
5 Non-ferrous metals,61.4478,134.4155,142.0531,135.5231,146.0349,188.7487,127.3235,102.734,113.6775,140.43,85.093,85.093,131.6425,106.0518,84.4256,85.0433,85.5945,86.2226,86.868,87.5329,88.2211,89.0545,89.9036,90.7628,91.6409,92.5351,93.4569,94.3974,95.3625,96.3525,97.371,98.4122,99.4738,100.5698,101.6837,102.8317,104.0019,105.1978,106.4286,107.6823,108.9703
6 Chemicals,61.4478,134.4155,142.0531,135.5231,146.0349,188.7487,127.3235,102.734,113.6775,140.43,85.093,85.093,131.6425,106.0518,84.4256,85.0433,85.5945,86.2226,86.868,87.5329,88.2211,89.0545,89.9036,90.7628,91.6409,92.5351,93.4569,94.3974,95.3625,96.3525,97.371,98.4122,99.4738,100.5698,101.6837,102.8317,104.0019,105.1978,106.4286,107.6823,108.9703
7 Non-metallics nes,61.4478,134.4155,142.0531,135.5231,146.0349,188.7487,127.3235,102.734,113.6775,140.43,85.093,85.093,131.6425,106.0518,84.4256,85.0433,85.5945,86.2226,86.868,87.5329,88.2211,89.0545,89.9036,90.7628,91.6409,92.5351,93.4569,94.3974,95.3625,96.3525,97.371,98.4122,99.4738,100.5698,101.6837,102.8317,104.0019,105.1978,106.4286,107.6823,108.9703
8 Ore-extra.(non-energy),61.4478,134.4155,142.0531,135.5231,146.0349,188.7487,127.3235,102.734,113.6775,140.43,85.093,85.093,131.6425,106.0518,84.4256,85.0433,85.5945,86.2226,86.868,87.5329,88.2211,89.0545,89.9036,90.7628,91.6409,92.5351,93.4569,94.3974,95.3625,96.3525,97.371,98.4122,99.4738,100.5698,101.6837,102.8317,104.0019,105.1978,106.4286,107.6823,108.9703
"9 Food, drink & tob.",61.4478,134.4155,142.0531,135.5231,146.0349,188.7487,127.3235,102.734,113.6775,140.43,85.093,85.093,131.6425,106.0518,84.4256,85.0433,85.5945,86.2226,86.868,87.5329,88.2211,89.0545,89.9036,90.7628,91.6409,92.5351,93.4569,94.3974,95.3625,96.3525,97.371,98.4122,99.4738,100.5698,101.6837,102.8317,104.0019,105.1978,106.4286,107.6823,108.9703
"10 Tex., cloth. & footw.",61.4478,134.4155,142.0531,135.5231,146.0349,188.7487,127.3235,102.734,113.6775,140.43,85.093,85.093,131.6425,106.0518,84.4256,85.0433,85.5945,86.2226,86.868,87.5329,88.2211,89.0545,89.9036,90.7628,91.6409,92.5351,93.4569,94.3974,95.3625,96.3525,97.371,98.4122,99.4738,100.5698,101.6837,102.8317,104.0019,105.1978,106.4286,107.6823,108.9703
