Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
2 O.energy own use & tra,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
3 Hydrogen production,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
4 Iron & steel,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
5 Non-ferrous metals,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
6 Chemicals,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
7 Non-metallics nes,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
8 Ore-extra.(non-energy),242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
"9 Food, drink & tob.",242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
"10 Tex., cloth. & footw.",242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
11 Paper & pulp,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
12 Engineering etc,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
13 Other industry,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
14 Construction,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
15 Rail transport,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
16 Road transport,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
17 Domestic aviation,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
18 Other transp. serv.,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,242.228,361.8819,400.6664,379.1439,358.663,360.021,361.3766,362.8164,364.239,365.7115,377.2672,389.0989,401.2975,413.7725,426.5768,439.768,453.3347,467.2218,481.5295,496.2873,511.3433,526.8662,542.8874,559.2408,576.0959,593.3619,611.1434,629.3961,648.1495,667.545
