Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,332.0141,309.0901,410.9366,420.5677,374.3402,381.984,336.6639,254.6707,294.8441,356.4349,272.3855,215.0573,484.5546,336.4005,211.2122,280.2833,284.6574,289.6232,294.718,299.9756,305.4162,312.0062,318.7205,325.5147,332.4582,339.5296,346.8187,354.2565,361.8885,369.7154,377.7689,386.002,394.396,403.0627,411.8711,420.9493,430.2017,439.6591,449.393,459.308,469.4926
2 O.energy own use & tra,332.0141,309.0901,410.9366,420.5677,374.3402,381.984,336.6639,254.6707,294.8441,356.4349,272.3855,215.0573,484.5546,336.4005,211.2122,280.2833,284.6574,289.6232,294.718,299.9756,305.4162,312.0062,318.7205,325.5147,332.4582,339.5296,346.8187,354.2565,361.8885,369.7154,377.7689,386.002,394.396,403.0627,411.8711,420.9493,430.2017,439.6591,449.393,459.308,469.4926
3 Hydrogen production,332.0141,309.0901,410.9366,420.5677,374.3402,381.984,336.6639,254.6707,294.8441,356.4349,272.3855,215.0573,484.5546,336.4005,211.2122,280.2833,284.6574,289.6232,294.718,299.9756,305.4162,312.0062,318.7205,325.5147,332.4582,339.5296,346.8187,354.2565,361.8885,369.7154,377.7689,386.002,394.396,403.0627,411.8711,420.9493,430.2017,439.6591,449.393,459.308,469.4926
4 Iron & steel,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,365.1992,217.6068,92.8929,132.8372,136.6784,141.0394,145.5136,150.1307,154.9087,160.6959,166.5924,172.5591,178.6568,184.8669,191.2682,197.8,204.5023,211.3759,218.4484,225.6787,233.0502,240.6613,248.3968,256.3692,264.4946,272.8001,281.3484,290.0556,298.9997
5 Non-ferrous metals,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,365.1992,217.6068,92.8929,132.8372,136.6784,141.0394,145.5136,150.1307,154.9087,160.6959,166.5924,172.5591,178.6568,184.8669,191.2682,197.8,204.5023,211.3759,218.4484,225.6787,233.0502,240.6613,248.3968,256.3692,264.4946,272.8001,281.3484,290.0556,298.9997
6 Chemicals,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,365.1992,217.6068,92.8929,132.8372,136.6784,141.0394,145.5136,150.1307,154.9087,160.6959,166.5924,172.5591,178.6568,184.8669,191.2682,197.8,204.5023,211.3759,218.4484,225.6787,233.0502,240.6613,248.3968,256.3692,264.4946,272.8001,281.3484,290.0556,298.9997
7 Non-metallics nes,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,365.1992,217.6068,92.8929,132.8372,136.6784,141.0394,145.5136,150.1307,154.9087,160.6959,166.5924,172.5591,178.6568,184.8669,191.2682,197.8,204.5023,211.3759,218.4484,225.6787,233.0502,240.6613,248.3968,256.3692,264.4946,272.8001,281.3484,290.0556,298.9997
8 Ore-extra.(non-energy),96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,365.1992,217.6068,92.8929,132.8372,136.6784,141.0394,145.5136,150.1307,154.9087,160.6959,166.5924,172.5591,178.6568,184.8669,191.2682,197.8,204.5023,211.3759,218.4484,225.6787,233.0502,240.6613,248.3968,256.3692,264.4946,272.8001,281.3484,290.0556,298.9997
"9 Food, drink & tob.",96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,365.1992,217.6068,92.8929,132.8372,136.6784,141.0394,145.5136,150.1307,154.9087,160.6959,166.5924,172.5591,178.6568,184.8669,191.2682,197.8,204.5023,211.3759,218.4484,225.6787,233.0502,240.6613,248.3968,256.3692,264.4946,272.8001,281.3484,290.0556,298.9997
"10 Tex., cloth. & footw.",96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,365.1992,217.6068,92.8929,132.8372,136.6784,141.0394,145.5136,150.1307,154.9087,160.6959,166.5924,172.5591,178.6568,184.8669,191.2682,197.8,204.5023,211.3759,218.4484,225.6787,233.0502,240.6613,248.3968,256.3692,264.4946,272.8001,281.3484,290.0556,298.9997
11 Paper & pulp,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,96.7235,365.1992,217.6068,92.8929,132.8372,136.6784,141.0394,145.5136,150.1307,154.9087,160.6959,166.5924,172.5591,178.6568,184.8669,191.2682,197.8,204.5023,211.3759,218.4484,225.6787,233.0502,240.6613,248.3968,256.3692,264.4946,272.8001,281.3484,290.0556,298.9997
