Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1016.747,1156.9904,1280.6106,1234.0419,1176.7549,1013.0959,896.5052,983.4115,1090.6843,1111.5443,950.633,1006.0737,1024.9203,1044.3324,1064.3268,1084.921,1106.1332,1127.9816,1150.4855,1173.6646,1197.5389,1222.1295,1247.4579,1273.5461,1300.417,1328.0939,1356.6012,1385.9636,1416.207,1447.3577,1479.4427,1512.4906,1546.5297,1581.59,1617.7021,1654.8977,1693.209,1732.6697,1773.3142,1815.1782,1858.2979
2 O.energy own use & tra,1016.747,1156.9904,1280.6106,1234.0419,1176.7549,1013.0959,896.5052,983.4115,1090.6843,1111.5443,950.633,1006.0737,1024.9203,1044.3324,1064.3268,1084.921,1106.1332,1127.9816,1150.4855,1173.6646,1197.5389,1222.1295,1247.4579,1273.5461,1300.417,1328.0939,1356.6012,1385.9636,1416.207,1447.3577,1479.4427,1512.4906,1546.5297,1581.59,1617.7021,1654.8977,1693.209,1732.6697,1773.3142,1815.1782,1858.2979
3 Hydrogen production,1016.747,1156.9904,1280.6106,1234.0419,1176.7549,1013.0959,896.5052,983.4115,1090.6843,1111.5443,950.633,1006.0737,1024.9203,1044.3324,1064.3268,1084.921,1106.1332,1127.9816,1150.4855,1173.6646,1197.5389,1222.1295,1247.4579,1273.5461,1300.417,1328.0939,1356.6012,1385.9636,1416.207,1447.3577,1479.4427,1512.4906,1546.5297,1581.59,1617.7021,1654.8977,1693.209,1732.6697,1773.3142,1815.1782,1858.2979
4 Iron & steel,1016.747,1156.9904,1280.6106,1234.0419,1176.7549,1013.0959,896.5052,983.4115,1090.6843,1111.5443,950.633,1006.0737,1024.9203,1044.3324,1064.3268,1084.921,1106.1332,1127.9816,1150.4855,1173.6646,1197.5389,1222.1295,1247.4579,1273.5461,1300.417,1328.0939,1356.6012,1385.9636,1416.207,1447.3577,1479.4427,1512.4906,1546.5297,1581.59,1617.7021,1654.8977,1693.209,1732.6697,1773.3142,1815.1782,1858.2979
5 Non-ferrous metals,1016.747,1156.9904,1280.6106,1234.0419,1176.7549,1013.0959,896.5052,983.4115,1090.6843,1111.5443,950.633,1006.0737,1024.9203,1044.3324,1064.3268,1084.921,1106.1332,1127.9816,1150.4855,1173.6646,1197.5389,1222.1295,1247.4579,1273.5461,1300.417,1328.0939,1356.6012,1385.9636,1416.207,1447.3577,1479.4427,1512.4906,1546.5297,1581.59,1617.7021,1654.8977,1693.209,1732.6697,1773.3142,1815.1782,1858.2979
6 Chemicals,1016.747,1156.9904,1280.6106,1234.0419,1176.7549,1013.0959,896.5052,983.4115,1090.6843,1111.5443,950.633,1006.0737,1024.9203,1044.3324,1064.3268,1084.921,1106.1332,1127.9816,1150.4855,1173.6646,1197.5389,1222.1295,1247.4579,1273.5461,1300.417,1328.0939,1356.6012,1385.9636,1416.207,1447.3577,1479.4427,1512.4906,1546.5297,1581.59,1617.7021,1654.8977,1693.209,1732.6697,1773.3142,1815.1782,1858.2979
7 Non-metallics nes,1016.747,1156.9904,1280.6106,1234.0419,1176.7549,1013.0959,896.5052,983.4115,1090.6843,1111.5443,950.633,1006.0737,1024.9203,1044.3324,1064.3268,1084.921,1106.1332,1127.9816,1150.4855,1173.6646,1197.5389,1222.1295,1247.4579,1273.5461,1300.417,1328.0939,1356.6012,1385.9636,1416.207,1447.3577,1479.4427,1512.4906,1546.5297,1581.59,1617.7021,1654.8977,1693.209,1732.6697,1773.3142,1815.1782,1858.2979
8 Ore-extra.(non-energy),1016.747,1156.9904,1280.6106,1234.0419,1176.7549,1013.0959,896.5052,983.4115,1090.6843,1111.5443,950.633,1006.0737,1024.9203,1044.3324,1064.3268,1084.921,1106.1332,1127.9816,1150.4855,1173.6646,1197.5389,1222.1295,1247.4579,1273.5461,1300.417,1328.0939,1356.6012,1385.9636,1416.207,1447.3577,1479.4427,1512.4906,1546.5297,1581.59,1617.7021,1654.8977,1693.209,1732.6697,1773.3142,1815.1782,1858.2979
"9 Food, drink & tob.",1016.747,1156.9904,1280.6106,1234.0419,1176.7549,1013.0959,896.5052,983.4115,1090.6843,1111.5443,950.633,1006.0737,1024.9203,1044.3324,1064.3268,1084.921,1106.1332,1127.9816,1150.4855,1173.6646,1197.5389,1222.1295,1247.4579,1273.5461,1300.417,1328.0939,1356.6012,1385.9636,1416.207,1447.3577,1479.4427,1512.4906,1546.5297,1581.59,1617.7021,1654.8977,1693.209,1732.6697,1773.3142,1815.1782,1858.2979
"10 Tex., cloth. & footw.",1016.747,1156.9904,1280.6106,1234.0419,1176.7549,1013.0959,896.5052,983.4115,1090.6843,1111.5443,950.633,1006.0737,1024.9203,1044.3324,1064.3268,1084.921,1106.1332,1127.9816,1150.4855,1173.6646,1197.5389,1222.1295,1247.4579,1273.5461,1300.417,1328.0939,1356.6012,1385.9636,1416.207,1447.3577,1479.4427,1512.4906,1546.5297,1581.59,1617.7021,1654.8977,1693.209,1732.6697,1773.3142,1815.1782,1858.2979
