Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,901.9673,1069.6085,1187.6547,1095.4237,1032.9689,893.7485,773.285,918.8171,1051.0248,1046.7659,820.5984,827.2561,849.5443,872.5013,896.1471,920.5021,945.5879,971.4261,998.0396,1025.4514,1053.6857,1082.767,1112.7206,1143.5729,1175.3507,1208.0818,1241.7949,1276.5195,1312.2856,1349.1249,1387.0692,1426.152,1466.4072,1507.8701,1550.5768,1594.5648,1639.8723,1686.5392,1734.606,1784.1149,1835.1089
2 O.energy own use & tra,901.9673,1069.6085,1187.6547,1095.4237,1032.9689,893.7485,773.285,918.8171,1051.0248,1046.7659,820.5984,827.2561,849.5443,872.5013,896.1471,920.5021,945.5879,971.4261,998.0396,1025.4514,1053.6857,1082.767,1112.7206,1143.5729,1175.3507,1208.0818,1241.7949,1276.5195,1312.2856,1349.1249,1387.0692,1426.152,1466.4072,1507.8701,1550.5768,1594.5648,1639.8723,1686.5392,1734.606,1784.1149,1835.1089
3 Hydrogen production,901.9673,1069.6085,1187.6547,1095.4237,1032.9689,893.7485,773.285,918.8171,1051.0248,1046.7659,820.5984,827.2561,849.5443,872.5013,896.1471,920.5021,945.5879,971.4261,998.0396,1025.4514,1053.6857,1082.767,1112.7206,1143.5729,1175.3507,1208.0818,1241.7949,1276.5195,1312.2856,1349.1249,1387.0692,1426.152,1466.4072,1507.8701,1550.5768,1594.5648,1639.8723,1686.5392,1734.606,1784.1149,1835.1089
4 Iron & steel,901.9673,1069.6085,1187.6547,1095.4237,1032.9689,893.7485,773.285,918.8171,1051.0248,1046.7659,820.5984,827.2561,849.5443,872.5013,896.1471,920.5021,945.5879,971.4261,998.0396,1025.4514,1053.6857,1082.767,1112.7206,1143.5729,1175.3507,1208.0818,1241.7949,1276.5195,1312.2856,1349.1249,1387.0692,1426.152,1466.4072,1507.8701,1550.5768,1594.5648,1639.8723,1686.5392,1734.606,1784.1149,1835.1089
5 Non-ferrous metals,901.9673,1069.6085,1187.6547,1095.4237,1032.9689,893.7485,773.285,918.8171,1051.0248,1046.7659,820.5984,827.2561,849.5443,872.5013,896.1471,920.5021,945.5879,971.4261,998.0396,1025.4514,1053.6857,1082.767,1112.7206,1143.5729,1175.3507,1208.0818,1241.7949,1276.5195,1312.2856,1349.1249,1387.0692,1426.152,1466.4072,1507.8701,1550.5768,1594.5648,1639.8723,1686.5392,1734.606,1784.1149,1835.1089
6 Chemicals,901.9673,1069.6085,1187.6547,1095.4237,1032.9689,893.7485,773.285,918.8171,1051.0248,1046.7659,820.5984,827.2561,849.5443,872.5013,896.1471,920.5021,945.5879,971.4261,998.0396,1025.4514,1053.6857,1082.767,1112.7206,1143.5729,1175.3507,1208.0818,1241.7949,1276.5195,1312.2856,1349.1249,1387.0692,1426.152,1466.4072,1507.8701,1550.5768,1594.5648,1639.8723,1686.5392,1734.606,1784.1149,1835.1089
7 Non-metallics nes,901.9673,1069.6085,1187.6547,1095.4237,1032.9689,893.7485,773.285,918.8171,1051.0248,1046.7659,820.5984,827.2561,849.5443,872.5013,896.1471,920.5021,945.5879,971.4261,998.0396,1025.4514,1053.6857,1082.767,1112.7206,1143.5729,1175.3507,1208.0818,1241.7949,1276.5195,1312.2856,1349.1249,1387.0692,1426.152,1466.4072,1507.8701,1550.5768,1594.5648,1639.8723,1686.5392,1734.606,1784.1149,1835.1089
8 Ore-extra.(non-energy),901.9673,1069.6085,1187.6547,1095.4237,1032.9689,893.7485,773.285,918.8171,1051.0248,1046.7659,820.5984,827.2561,849.5443,872.5013,896.1471,920.5021,945.5879,971.4261,998.0396,1025.4514,1053.6857,1082.767,1112.7206,1143.5729,1175.3507,1208.0818,1241.7949,1276.5195,1312.2856,1349.1249,1387.0692,1426.152,1466.4072,1507.8701,1550.5768,1594.5648,1639.8723,1686.5392,1734.606,1784.1149,1835.1089
"9 Food, drink & tob.",901.9673,1069.6085,1187.6547,1095.4237,1032.9689,893.7485,773.285,918.8171,1051.0248,1046.7659,820.5984,827.2561,849.5443,872.5013,896.1471,920.5021,945.5879,971.4261,998.0396,1025.4514,1053.6857,1082.767,1112.7206,1143.5729,1175.3507,1208.0818,1241.7949,1276.5195,1312.2856,1349.1249,1387.0692,1426.152,1466.4072,1507.8701,1550.5768,1594.5648,1639.8723,1686.5392,1734.606,1784.1149,1835.1089
"10 Tex., cloth. & footw.",901.9673,1069.6085,1187.6547,1095.4237,1032.9689,893.7485,773.285,918.8171,1051.0248,1046.7659,820.5984,827.2561,849.5443,872.5013,896.1471,920.5021,945.5879,971.4261,998.0396,1025.4514,1053.6857,1082.767,1112.7206,1143.5729,1175.3507,1208.0818,1241.7949,1276.5195,1312.2856,1349.1249,1387.0692,1426.152,1466.4072,1507.8701,1550.5768,1594.5648,1639.8723,1686.5392,1734.606,1784.1149,1835.1089
