,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Male Children,153776.206,147966.389,143759.122,140449.422,138513.699,137696.119,137215.981,136637.99,136435.076,136243.305,136076.611,136038.098,136139.293,136309.34100000001,136470.364,136558.013,136469.386,136126.399,135523.978,134668.682,133553.724,132217.69799999997,130701.11499999999,128982.39800000002,127199.617,125329.45599999999,123359.71699999999,121315.911,119501.109,117617.93900000001,115741.945,113974.101,112368.75499999999,111058.639,109894.69900000001,108876.831,107970.777,107149.52100000001,106512.057,105957.01699999999,105465.93000000001,105010.102,104563.731,104183.70300000001,103791.43400000001,103382.89799999999,102957.456,102506.711,102057.93934960397,101611.13240953993,101166.28157835838,100723.37829226672,100282.41402496443,99843.3802874789,99406.268628002,98971.07063172742,98537.77792068862,98106.3821535976,97676.87502568429,97249.24826853667,96823.4936499416,96399.60297372639,95977.56807960091,95557.38084300062,95139.03317493008,94722.51702180727,94307.82436530854,93894.94722221422,93483.877644255,93074.60771795886,92667.12956449875,92261.43533954094,91857.51723309395,91455.36746935826,91054.97830657657,90656.34203688479,90259.45098616368,89864.29751389107,89470.8740129948,89079.17290970625,88689.18666341457,88300.9077665215,87914.32874429686,87529.44215473463,87146.24058840968,86764.71666833518,86384.86304982053,86006.67242032998,85630.13749934187,85255.25103820849,84882.0058200165,84510.39465944801,84140.41040264227,83772.04592705794,83405.294141336,83040.14798516316,82676.60042913603,82314.64447462576
2 Male 15-19,63761.127,66766.299,67692.585,66758.256,63727.201,59428.849,55272.421,52140.173,49851.344,48470.764,47757.367,47219.427,46554.38,45883.566,45245.05,44682.603,44286.173,44103.122,44115.993,44284.554,44564.178,44883.691,45188.378,45502.991,45778.032,45987.51,46099.347,46088.036,45962.008,45706.137,45318.185,44798.326,44152.955,43408.476,42542.555,41610.666,40693.861,39846.228,39084.235,38403.183,37801.052,37262.021,36775.237,36353.43,35998.07,35703.631,35458.054,35249.965,35043.097190309,34837.44340425424,34632.99651722125,34429.74944640704,34227.69515057475,34026.826629809686,33827.13692527683,33628.61911897974,33431.26633352092,33235.07173186354,33040.02851709458,32846.129932189346,32653.369259777402,32461.739821909847,32271.234979827957,32081.848133733216,31893.57272255865,31706.402223741534,31520.33015299744,31335.350064095586,31151.45554863551,30968.640235825063,30786.89779225971,30606.22192170311,30426.606364868974,30248.044899204255,30070.531338673547,29894.059533544794,29718.62337017623,29544.216770804578,29370.833693334513,29198.46813112932,29027.11411280281,28856.76570201245,28687.4169972537,28519.062131655566,28351.695272777357,28185.310622406618,28019.90241635826,27855.46492427487,27691.992449428188,27529.47932852175,27367.919931494696,27207.30866132672,27047.639953844162,26888.908277527255,26731.108133318485,26574.234054432087,26418.280606164655,26263.24238570686
3 Male 20-24,49361.332,50520.697,52514.052,55442.623,59392.096,63470.641,66356.075,67253.626,66286.274,63287.168,59064.779,54968.65,51864.604,49602.593,48231.103,47509.883,46956.41,46273.865,45622.406,44990.038,44424.588,44019.566,43826.509,43855.111,44030.218,44308.381,44623.966,44927.368,45241.855,45528.328,45750.993,45868.293,45853.695,45742.433,45493.446,45104.265,44579.492,43930.005,43193.187,42332.609,41402.945,40485.559,39636.897,38879.983,38203.909,37604.923,37065.862,36576.333,36093.26921162359,35616.585248792864,35146.196853124195,34682.020879034804,34223.97527904598,33771.97908928042,33325.9524151511,32885.81641723915,32451.49329735825,32022.90628480307,31599.979622779305,31182.63855501297,30770.80931253651,30364.41910064944,29963.396086051212,29567.669384143977,29177.169046503084,28791.826048513027,28411.572277166695,28036.34051902576,27666.064448340065,27300.678615323915,26940.118434587228,26584.320173719443,26233.220942024225,25886.758679402934,25544.87214538493,25207.500908302718,24874.585334610118,24546.066578341437,24221.88657070991,23901.98800984349,23586.31435065621,23274.80979485328,22967.419281068254,22664.088475130375,22364.76376046052,22069.392228593955,21777.921669828276,21490.30056399484,21206.478071352092,20926.40402359917,20650.028915008177,20377.303893673576,20108.18075287716,19842.611922567063,19580.55046094929,19321.950046190326,19066.76496822932,18814.950120698384
4 Male 25-29,55127.284,52479.011,50550.037,49378.936,48832.563,49023.329,50099.398,52072.594,54956.452,58899.621,63015.582,65942.807,66864.149,65923.191,62942.093,58727.727,54633.535,51522.843,49284.391,47920.348,47198.264,46640.808,45952.663,45313.322,44686.548,44123.705,43722.483,43534.341,43558.058,43741.212,44033.112,44358.683,44663.4,44987.164,45277.164,45499.079,45615.035,45599.266,45490.21,45243.466,44857.649,44336.976,43690.905,42954.364,42096.927,41173.19,40261.939,39415.882,38587.603886586876,37776.73105749948,36982.89776128602,36205.74593232863,35444.92502933465,34700.09187722183,33970.91051232614,33257.05203086236,32558.194440569067,31874.02251547115,31204.22765369432,30548.50773826745,29906.56700085002,29278.115888323166,28662.870932184138,28060.554620685303,27470.895273659982,26893.626919978677,26328.489177580414,25775.227136025078,25233.591241513783,24703.337184325388,24184.225788618416,23676.02290454864,23178.499302653712,22691.430570457145,22214.597011245067,21747.78354497005,21290.779611237325,20843.379074329627,20405.38013022784,19976.58521558549,19556.80091861601,19145.837891852647,18743.510766741572,18349.638070029738,17964.042141909747,17586.549055884803,17216.98854031761,16855.193901627812,16501.001949103378,16154.252921291958,15814.790413939056,15482.461309440483,15157.115707777299,14838.60685890206,14526.791096545898,14221.527773416565,13922.679197758207,13630.110571244271
5 Male 30-34,65855.152,64770.386,63015.648,60744.354,57848.795,54732.593,52013.362,50086.834,48896.237,48367.782,48605.353,49720.596,51711.405,54604.901,58543.718,62640.869,65544.747,66443.228,65521.745,62556.244,58358.099,54278.617,51177.792,48958.558,47604.144,46885.68,46333.05,45654.328,45009.032,44392.32,43846.284,43458.12,43275.257,43307.054,43493.747,43785.333,44110.254,44415.706,44738.672,45029.395,45253.954,45374.088,45363.601,45251.691,45006.85,44627.024,44113.735,43473.424,42842.407116145936,42220.5494443132,41607.71803851096,41003.781882459865,40408.611861582256,39822.080735398966,39244.06311032678,38674.435412870735,38113.07586320553,37559.8644491404,37014.6829004619,36477.414663649106,35947.9448769558,35426.160345854376,34911.94951883614,34405.20246356289,33905.81084336466,33413.667894078586,32928.66840122394,32450.708677508526,31979.686540661507,31515.50129158803,31058.053692840906,30607.245947404805,30162.981677788375,29725.165905419854,29293.705030341735,28868.506811200186,28449.480345524917,28036.536050295268,27629.585642788406,27228.542121705494,26833.31974857181,26443.834029406862,26060.00169666055,25681.740691411516,25308.9701458239,24941.61036585873,24579.58281423626,24222.810093645596,23871.215930198054,23524.72515712068,23183.263698686467,22846.75855437781,22515.137783279843,22188.3304887003,21866.266803012622,21548.877872719073,21236.095843730644,20927.85384686064
6 Male 35-39,61432.503,63560.712,64954.638,65752.472,65887.233,65345.392,64168.603,62418.022,60125.561,57269.145,54234.31,51587.093,49705.968,48542.732,48027.411,48264.226,49370.823,51345.507,54235.468,58157.891,62234.917,65123.435,66015.884,65102.674,62151.661,57976.1,53925.846,50855.386,48636.49,47295.269,46594.146,46056.053,45387.356,44750.139,44138.473,43595.915,43212.487,43036.064,43065.698,43251.913,43545.925,43876.16,44189.22,44505.776,44795.501,45024.779,45152.944,45150.432,45147.920139750444,45145.408419243555,45142.89683847156,45140.38539742669,45137.874096101164,45135.36293448721,45132.85191257706,45130.34103036294,45127.83028783708,45125.31968499171,45122.80922181905,45120.29889831134,45117.7887144608,45115.27867025968,45112.768765700195,45110.259000774575,45107.749375475054,45105.23988979386,45102.730543723235,45100.2213372554,45097.7122703826,45095.20334309707,45092.694555391034,45090.18590725673,45087.6773986864,45085.16902967227,45082.66080020659,45080.15271028159,45077.6447598895,45075.13694902257,45072.629277673026,45070.121745833116,45067.614353495075,45065.10710065114,45062.59998729355,45060.093013414546,45057.586179006365,45055.07948406125,45052.57292857145,45050.06651252919,45047.56023592673,45045.0540987563,45042.54810101015,45040.04224268052,45037.53652375966,45035.030944239814,45032.52550411322,45030.02020337212,45027.51504200877,45025.010020015405
7 Male 40-44,48323.059,50765.865,53199.554,55747.386,58372.028,60837.759,62855.123,64228.982,64970.371,65119.392,64651.157,63551.096,61857.54,59608.805,56789.269,53781.444,51155.493,49289.359,48147.343,47639.663,47874.65,48973.897,50939.01,53816.341,57718.331,61773.128,64650.303,65550.248,64619.968,61692.285,57562.351,53556.248,50517.657,48322.195,46994.286,46297.661,45763.511,45104.176,44467.59,43860.155,43325.293,42951.596,42786.174,42810.997,42997.353,43296.035,43633.45,43954.012,44276.92907382168,44602.218523493044,44929.89777815497,45259.98439499506,45592.496060188365,45927.450589845,46264.86593096477,46604.760162398736,46947.15149581792,47292.05827668908,47639.49898525768,47989.49223753804,48342.05678631083,48697.21152212782,49054.975474324056,49415.36781203745,49778.4078452359,50144.11502575188,50512.508948324714,50883.60935165045,51257.43611943947,51634.0092814819,52013.349014720756,52395.47564433307,52780.409644818916,53168.171641098445,53558.782409616964,53952.262879458154,54348.634133465464,54747.91740937174,55150.13410093712,55555.30575909537,55963.45409310855,56374.60097173024,56788.76842437724,57205.97864230994,57626.25397982134,58049.61695543477,58476.09025311049,58905.69672346106,59338.459384975715,59774.401425253694,60213.54620224664,60655.91724551012,61101.53825746438,61550.4331146643,62002.625869078714,62458.14074937913,62917.002162237906,63379.23469363599
8 Male 44-49,43842.62,43135.089,43240.775,44076.192,45612.728,47687.007,50026.461,52430.521,54887.944,57479.915,59971.775,62029.741,63435.589,64191.544,64358.378,63910.33,62836.913,61173.349,58956.438,56167.002,53192.583,50602.359,48770.172,47644.812,47143.447,47377.374,48475.485,50443.511,53280.282,57156.809,61199.427,64072.763,64975.546,64049.151,61144.018,57053.526,53095.418,50102.485,47927.281,46613.383,45925.869,45402.378,44760.227,44120.538,43517.796,42994.988,42636.589,42485.257,42334.46212960537,42184.202482357374,42034.47615856397,41885.28126527577,41736.61591626212,41588.47823198724,41440.866339586486,41293.77837284266,41147.2124721624,41001.1667845527,40855.63946359745,40710.62866943413,40566.13256873052,40422.149334661524,40278.67714688608,40135.71419152415,39993.25866113378,39851.30875468826,39709.862677553334,39568.91864146454,39428.47486450457,39288.52957108077,39149.08099190267,39010.12736395963,38871.66693049854,38733.697941001614,38596.21865116426,38459.22732287302,38322.72222418361,38186.70162929902,38051.163818547684,37916.10707836174,37781.52970125538,37647.42998580324,37513.80623661892,37380.65676433352,37247.97988557431,37115.7739229434,36984.03720499661,36852.768066222256,36721.96484702015,36591.6258936806,36461.74955836348,36332.33419907745,36203.37817965914,36074.879869752505,35946.83764478819,35819.249885963,35692.114980219434,35565.43132022529
9 Male 50-54,39971.389,42567.347,44074.906,44572.429,44017.818,42939.232,42203.076,42333.0,43111.682,44617.814,46684.168,49017.464,51414.42,53852.396,56426.92,58900.831,60946.291,62348.02,63097.125,63270.656,62845.775,61809.758,60194.89,58012.679,55268.917,52347.164,49814.697,48041.772,46924.65,46440.162,46686.94,47787.905,49750.786,52559.938,56402.195,60408.479,63257.47,64159.718,63224.394,60350.804,56325.309,52443.811,49520.563,47375.622,46085.3,45413.006,44903.879,44281.967,43668.66838807152,43063.8638700796,42467.43580409516,41879.26817751224,41299.24658448208,40727.258203659825,40163.19177625932,39606.93758441196,39058.38742982516,38517.43461273652,37983.97391115935,37457.90156041573,36939.11523295299,36427.514018439724,35922.998404137536,35425.47025554453,34934.83279730698,34450.99059439531,33973.849533540815,33503.31680492947,33039.30088414927,32581.711514387618,32130.459688875257,31685.457633573347,31246.618790100354,30813.857798895355,30387.09048261457,29966.233829757828,29551.205978521797,29141.926200876867,28738.31488686455,28340.29352911236,27947.784707563165,27560.71207441603,27179.00033927563,26802.57525450734,26431.363600795165,26065.29317289966,25704.292765613136,25348.292159909375,24997.22210928515,24651.014326290944,24309.60146924818,23972.91712915045,23640.895816746135,23313.47294979995,22990.5848405309,22672.168683224216,22358.16254201487,22048.505338840292
10 Male 55-59,26600.426,28165.727,30194.099,32607.278,35583.816,38652.787,41120.853,42590.052,42973.882,42409.898,41409.393,40770.221,40972.684,41772.821,43269.336,45296.934,47588.18,49958.045,52324.54,54839.405,57273.264,59301.785,60710.271,61423.133,61596.61,61209.123,60244.859,58727.16,56569.453,53897.052,51072.207,48639.958,46957.331,45877.427,45413.216,45661.343,46756.272,48715.846,51468.797,55253.598,59209.741,62030.803,62939.641,61984.329,59157.068,55233.134,51472.354,48656.321,45994.35209928501,43478.01850931153,41099.35257736616,38850.82255799891,36725.30876470185,34716.0810263204,32816.777376815815,31021.38391090271,29324.215741776996,27719.899000639354,26203.35382101794,24769.77825401235,23414.633063528527,22133.627353360556,20922.704980609433,19778.031712418506,18695.983085359076,17673.132929024418,16706.24251749361,15792.250314314695,14928.262278535905,14111.542701090268,13339.505542518127,12609.7062445996,11919.833989969502,11267.70438520583,10651.252544223693,10068.526550074137,9517.681274445498,8996.972535297478,8504.75157412886,8039.459835391814,7599.62403152246,7183.851477961761,6790.825683395631,6419.30218125136,6068.104589251277,5736.120884546746,5422.299882638172,5125.647908931953,4845.225652395301,4580.145191346411,4329.567181962523,4092.698200603648,3868.788231536749,3657.1282921055918,3457.0481878266432,3267.9143903028307,3089.1280312358326,2920.1230061851984
