Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1113.613,1299.5061,1358.5613,1313.4697,1248.8873,1119.9025,1068.3855,1192.7842,1393.2485,1395.0999,1222.313,1305.7781,1547.9554,1626.4203,1582.7668,1541.4148,1544.0948,1546.7961,1549.6888,1552.5344,1555.4719,1578.811,1602.7144,1627.3496,1652.5447,1678.3999,1705.0289,1732.4108,1760.4407,1789.325,1819.1161,1849.5052,1880.8425,1913.1815,1946.1946,1980.225,2015.0825,2050.9917,2087.8308,2125.6899,2164.853
2 O.energy own use & tra,1113.613,1299.5061,1358.5613,1313.4697,1248.8873,1119.9025,1068.3855,1192.7842,1393.2485,1395.0999,1222.313,1305.7781,1547.9554,1626.4203,1582.7668,1541.4148,1544.0948,1546.7961,1549.6888,1552.5344,1555.4719,1578.811,1602.7144,1627.3496,1652.5447,1678.3999,1705.0289,1732.4108,1760.4407,1789.325,1819.1161,1849.5052,1880.8425,1913.1815,1946.1946,1980.225,2015.0825,2050.9917,2087.8308,2125.6899,2164.853
3 Hydrogen production,1113.613,1299.5061,1358.5613,1313.4697,1248.8873,1119.9025,1068.3855,1192.7842,1393.2485,1395.0999,1222.313,1305.7781,1547.9554,1626.4203,1582.7668,1541.4148,1544.0948,1546.7961,1549.6888,1552.5344,1555.4719,1578.811,1602.7144,1627.3496,1652.5447,1678.3999,1705.0289,1732.4108,1760.4407,1789.325,1819.1161,1849.5052,1880.8425,1913.1815,1946.1946,1980.225,2015.0825,2050.9917,2087.8308,2125.6899,2164.853
4 Iron & steel,1113.613,1299.5061,1358.5613,1313.4697,1248.8873,1119.9025,1068.3855,1192.7842,1393.2485,1395.0999,1222.313,1305.7781,1547.9554,1626.4203,1582.7668,1541.4148,1544.0948,1546.7961,1549.6888,1552.5344,1555.4719,1578.811,1602.7144,1627.3496,1652.5447,1678.3999,1705.0289,1732.4108,1760.4407,1789.325,1819.1161,1849.5052,1880.8425,1913.1815,1946.1946,1980.225,2015.0825,2050.9917,2087.8308,2125.6899,2164.853
5 Non-ferrous metals,1113.613,1299.5061,1358.5613,1313.4697,1248.8873,1119.9025,1068.3855,1192.7842,1393.2485,1395.0999,1222.313,1305.7781,1547.9554,1626.4203,1582.7668,1541.4148,1544.0948,1546.7961,1549.6888,1552.5344,1555.4719,1578.811,1602.7144,1627.3496,1652.5447,1678.3999,1705.0289,1732.4108,1760.4407,1789.325,1819.1161,1849.5052,1880.8425,1913.1815,1946.1946,1980.225,2015.0825,2050.9917,2087.8308,2125.6899,2164.853
6 Chemicals,1113.613,1299.5061,1358.5613,1313.4697,1248.8873,1119.9025,1068.3855,1192.7842,1393.2485,1395.0999,1222.313,1305.7781,1547.9554,1626.4203,1582.7668,1541.4148,1544.0948,1546.7961,1549.6888,1552.5344,1555.4719,1578.811,1602.7144,1627.3496,1652.5447,1678.3999,1705.0289,1732.4108,1760.4407,1789.325,1819.1161,1849.5052,1880.8425,1913.1815,1946.1946,1980.225,2015.0825,2050.9917,2087.8308,2125.6899,2164.853
7 Non-metallics nes,1113.613,1299.5061,1358.5613,1313.4697,1248.8873,1119.9025,1068.3855,1192.7842,1393.2485,1395.0999,1222.313,1305.7781,1547.9554,1626.4203,1582.7668,1541.4148,1544.0948,1546.7961,1549.6888,1552.5344,1555.4719,1578.811,1602.7144,1627.3496,1652.5447,1678.3999,1705.0289,1732.4108,1760.4407,1789.325,1819.1161,1849.5052,1880.8425,1913.1815,1946.1946,1980.225,2015.0825,2050.9917,2087.8308,2125.6899,2164.853
8 Ore-extra.(non-energy),1113.613,1299.5061,1358.5613,1313.4697,1248.8873,1119.9025,1068.3855,1192.7842,1393.2485,1395.0999,1222.313,1305.7781,1547.9554,1626.4203,1582.7668,1541.4148,1544.0948,1546.7961,1549.6888,1552.5344,1555.4719,1578.811,1602.7144,1627.3496,1652.5447,1678.3999,1705.0289,1732.4108,1760.4407,1789.325,1819.1161,1849.5052,1880.8425,1913.1815,1946.1946,1980.225,2015.0825,2050.9917,2087.8308,2125.6899,2164.853
"9 Food, drink & tob.",1113.613,1299.5061,1358.5613,1313.4697,1248.8873,1119.9025,1068.3855,1192.7842,1393.2485,1395.0999,1222.313,1305.7781,1547.9554,1626.4203,1582.7668,1541.4148,1544.0948,1546.7961,1549.6888,1552.5344,1555.4719,1578.811,1602.7144,1627.3496,1652.5447,1678.3999,1705.0289,1732.4108,1760.4407,1789.325,1819.1161,1849.5052,1880.8425,1913.1815,1946.1946,1980.225,2015.0825,2050.9917,2087.8308,2125.6899,2164.853
"10 Tex., cloth. & footw.",1113.613,1299.5061,1358.5613,1313.4697,1248.8873,1119.9025,1068.3855,1192.7842,1393.2485,1395.0999,1222.313,1305.7781,1547.9554,1626.4203,1582.7668,1541.4148,1544.0948,1546.7961,1549.6888,1552.5344,1555.4719,1578.811,1602.7144,1627.3496,1652.5447,1678.3999,1705.0289,1732.4108,1760.4407,1789.325,1819.1161,1849.5052,1880.8425,1913.1815,1946.1946,1980.225,2015.0825,2050.9917,2087.8308,2125.6899,2164.853
