Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
11 Paper & pulp,694.7742,850.219,950.1754,907.7042,886.7809,750.4167,642.2004,724.1764,828.7034,839.3315,690.4126,737.2651,754.6976,772.6531,791.1474,810.1964,829.817,850.0261,870.8414,892.2813,914.3644,937.1099,960.5379,984.6686,1009.5233,1035.1237,1061.4919,1088.6514,1116.6255,1145.4388,1175.1166,1205.6847,1237.1698,1269.5995,1303.0021,1337.4069,1372.8436,1409.3435,1446.9385,1485.6613,1525.5457,1566.6267,1608.9401,1652.5228,1697.4131,1743.6501,1791.2742,1840.3269,1890.8513,1942.8915,1996.4929,2051.7024,2108.5679,2167.1396,2227.4685,2289.6072,2353.6099,2419.533,2487.4336,2557.3711,2629.407
12 Engineering etc,694.7742,850.219,950.1754,907.7042,886.7809,750.4167,642.2004,724.1764,828.7034,839.3315,690.4126,737.2651,754.6976,772.6531,791.1474,810.1964,829.817,850.0261,870.8414,892.2813,914.3644,937.1099,960.5379,984.6686,1009.5233,1035.1237,1061.4919,1088.6514,1116.6255,1145.4388,1175.1166,1205.6847,1237.1698,1269.5995,1303.0021,1337.4069,1372.8436,1409.3435,1446.9385,1485.6613,1525.5457,1566.6267,1608.9401,1652.5228,1697.4131,1743.6501,1791.2742,1840.3269,1890.8513,1942.8915,1996.4929,2051.7024,2108.5679,2167.1396,2227.4685,2289.6072,2353.6099,2419.533,2487.4336,2557.3711,2629.407
13 Other industry,694.7742,850.219,950.1754,907.7042,886.7809,750.4167,642.2004,724.1764,828.7034,839.3315,690.4126,737.2651,754.6976,772.6531,791.1474,810.1964,829.817,850.0261,870.8414,892.2813,914.3644,937.1099,960.5379,984.6686,1009.5233,1035.1237,1061.4919,1088.6514,1116.6255,1145.4388,1175.1166,1205.6847,1237.1698,1269.5995,1303.0021,1337.4069,1372.8436,1409.3435,1446.9385,1485.6613,1525.5457,1566.6267,1608.9401,1652.5228,1697.4131,1743.6501,1791.2742,1840.3269,1890.8513,1942.8915,1996.4929,2051.7024,2108.5679,2167.1396,2227.4685,2289.6072,2353.6099,2419.533,2487.4336,2557.3711,2629.407
14 Construction,694.7742,850.219,950.1754,907.7042,886.7809,750.4167,642.2004,724.1764,828.7034,839.3315,690.4126,737.2651,754.6976,772.6531,791.1474,810.1964,829.817,850.0261,870.8414,892.2813,914.3644,937.1099,960.5379,984.6686,1009.5233,1035.1237,1061.4919,1088.6514,1116.6255,1145.4388,1175.1166,1205.6847,1237.1698,1269.5995,1303.0021,1337.4069,1372.8436,1409.3435,1446.9385,1485.6613,1525.5457,1566.6267,1608.9401,1652.5228,1697.4131,1743.6501,1791.2742,1840.3269,1890.8513,1942.8915,1996.4929,2051.7024,2108.5679,2167.1396,2227.4685,2289.6072,2353.6099,2419.533,2487.4336,2557.3711,2629.407
15 Rail transport,694.7742,850.219,950.1754,907.7042,886.7809,750.4167,642.2004,724.1764,828.7034,839.3315,690.4126,737.2651,754.6976,772.6531,791.1474,810.1964,829.817,850.0261,870.8414,892.2813,914.3644,937.1099,960.5379,984.6686,1009.5233,1035.1237,1061.4919,1088.6514,1116.6255,1145.4388,1175.1166,1205.6847,1237.1698,1269.5995,1303.0021,1337.4069,1372.8436,1409.3435,1446.9385,1485.6613,1525.5457,1566.6267,1608.9401,1652.5228,1697.4131,1743.6501,1791.2742,1840.3269,1890.8513,1942.8915,1996.4929,2051.7024,2108.5679,2167.1396,2227.4685,2289.6072,2353.6099,2419.533,2487.4336,2557.3711,2629.407
16 Road transport,1191.8491,1225.7643,1340.3787,1279.4092,1311.4917,1606.1042,1472.7725,1280.4487,1320.365,1114.2263,1030.3582,1030.3582,1053.3512,1077.0341,1101.4275,1126.5526,1152.4315,1179.0868,1206.5417,1234.8203,1263.9473,1293.9481,1324.8489,1356.6768,1389.4594,1423.2253,1458.0045,1493.827,1530.7241,1568.7281,1607.8723,1648.1908,1689.7188,1732.4927,1776.5498,1821.9286,1868.6688,1916.8112,1966.3978,2017.4722,2070.0786,2124.2632,2180.0735,2237.5579,2296.7668,2357.7524,2420.5671,2485.2664,2551.9067,2620.5461,2691.2449,2764.0647,2839.0688,2916.3232,2995.8953,3077.8545,3162.2722,3249.2229,3338.782,3431.0278,3526.041
17 Domestic aviation,694.7742,850.219,950.1754,907.7042,886.7809,750.4167,642.2004,724.1764,828.7034,839.3315,690.4126,737.2651,754.6976,772.6531,791.1474,810.1964,829.817,850.0261,870.8414,892.2813,914.3644,937.1099,960.5379,984.6686,1009.5233,1035.1237,1061.4919,1088.6514,1116.6255,1145.4388,1175.1166,1205.6847,1237.1698,1269.5995,1303.0021,1337.4069,1372.8436,1409.3435,1446.9385,1485.6613,1525.5457,1566.6267,1608.9401,1652.5228,1697.4131,1743.6501,1791.2742,1840.3269,1890.8513,1942.8915,1996.4929,2051.7024,2108.5679,2167.1396,2227.4685,2289.6072,2353.6099,2419.533,2487.4336,2557.3711,2629.407
18 Other transp. serv.,694.7742,850.219,950.1754,907.7042,886.7809,750.4167,642.2004,724.1764,828.7034,839.3315,690.4126,737.2651,754.6976,772.6531,791.1474,810.1964,829.817,850.0261,870.8414,892.2813,914.3644,937.1099,960.5379,984.6686,1009.5233,1035.1237,1061.4919,1088.6514,1116.6255,1145.4388,1175.1166,1205.6847,1237.1698,1269.5995,1303.0021,1337.4069,1372.8436,1409.3435,1446.9385,1485.6613,1525.5457,1566.6267,1608.9401,1652.5228,1697.4131,1743.6501,1791.2742,1840.3269,1890.8513,1942.8915,1996.4929,2051.7024,2108.5679,2167.1396,2227.4685,2289.6072,2353.6099,2419.533,2487.4336,2557.3711,2629.407
19 Households,1191.8491,1225.7643,1340.3787,1279.4092,1311.4917,1606.1042,1472.7725,1280.4487,1320.365,1114.2263,1030.3582,1030.3582,1053.3512,1077.0341,1101.4275,1126.5526,1152.4315,1179.0868,1206.5417,1234.8203,1263.9473,1293.9481,1324.8489,1356.6768,1389.4594,1423.2253,1458.0045,1493.827,1530.7241,1568.7281,1607.8723,1648.1908,1689.7188,1732.4927,1776.5498,1821.9286,1868.6688,1916.8112,1966.3978,2017.4722,2070.0786,2124.2632,2180.0735,2237.5579,2296.7668,2357.7524,2420.5671,2485.2664,2551.9067,2620.5461,2691.2449,2764.0647,2839.0688,2916.3232,2995.8953,3077.8545,3162.2722,3249.2229,3338.782,3431.0278,3526.041
"20 Agriculture, forestry",1191.8491,1225.7643,1340.3787,1279.4092,1311.4917,1606.1042,1472.7725,1280.4487,1320.365,1114.2263,1030.3582,1030.3582,1053.3512,1077.0341,1101.4275,1126.5526,1152.4315,1179.0868,1206.5417,1234.8203,1263.9473,1293.9481,1324.8489,1356.6768,1389.4594,1423.2253,1458.0045,1493.827,1530.7241,1568.7281,1607.8723,1648.1908,1689.7188,1732.4927,1776.5498,1821.9286,1868.6688,1916.8112,1966.3978,2017.4722,2070.0786,2124.2632,2180.0735,2237.5579,2296.7668,2357.7524,2420.5671,2485.2664,2551.9067,2620.5461,2691.2449,2764.0647,2839.0688,2916.3232,2995.8953,3077.8545,3162.2722,3249.2229,3338.782,3431.0278,3526.041
21 Fishing,1191.8491,1225.7643,1340.3787,1279.4092,1311.4917,1606.1042,1472.7725,1280.4487,1320.365,1114.2263,1030.3582,1030.3582,1053.3512,1077.0341,1101.4275,1126.5526,1152.4315,1179.0868,1206.5417,1234.8203,1263.9473,1293.9481,1324.8489,1356.6768,1389.4594,1423.2253,1458.0045,1493.827,1530.7241,1568.7281,1607.8723,1648.1908,1689.7188,1732.4927,1776.5498,1821.9286,1868.6688,1916.8112,1966.3978,2017.4722,2070.0786,2124.2632,2180.0735,2237.5579,2296.7668,2357.7524,2420.5671,2485.2664,2551.9067,2620.5461,2691.2449,2764.0647,2839.0688,2916.3232,2995.8953,3077.8545,3162.2722,3249.2229,3338.782,3431.0278,3526.041
22 Other final use,694.7742,850.219,950.1754,907.7042,886.7809,750.4167,642.2004,724.1764,828.7034,839.3315,690.4126,737.2651,754.6976,772.6531,791.1474,810.1964,829.817,850.0261,870.8414,892.2813,914.3644,937.1099,960.5379,984.6686,1009.5233,1035.1237,1061.4919,1088.6514,1116.6255,1145.4388,1175.1166,1205.6847,1237.1698,1269.5995,1303.0021,1337.4069,1372.8436,1409.3435,1446.9385,1485.6613,1525.5457,1566.6267,1608.9401,1652.5228,1697.4131,1743.6501,1791.2742,1840.3269,1890.8513,1942.8915,1996.4929,2051.7024,2108.5679,2167.1396,2227.4685,2289.6072,2353.6099,2419.533,2487.4336,2557.3711,2629.407
23 Non-energy use,1191.8491,1225.7643,1340.3787,1279.4092,1311.4917,1606.1042,1472.7725,1280.4487,1320.365,1114.2263,1030.3582,1030.3582,1053.3512,1077.0341,1101.4275,1126.5526,1152.4315,1179.0868,1206.5417,1234.8203,1263.9473,1293.9481,1324.8489,1356.6768,1389.4594,1423.2253,1458.0045,1493.827,1530.7241,1568.7281,1607.8723,1648.1908,1689.7188,1732.4927,1776.5498,1821.9286,1868.6688,1916.8112,1966.3978,2017.4722,2070.0786,2124.2632,2180.0735,2237.5579,2296.7668,2357.7524,2420.5671,2485.2664,2551.9067,2620.5461,2691.2449,2764.0647,2839.0688,2916.3232,2995.8953,3077.8545,3162.2722,3249.2229,3338.782,3431.0278,3526.041
24 Aviation bunkers,1191.8491,1225.7643,1340.3787,1279.4092,1311.4917,1606.1042,1472.7725,1280.4487,1320.365,1114.2263,1030.3582,1030.3582,1053.3512,1077.0341,1101.4275,1126.5526,1152.4315,1179.0868,1206.5417,1234.8203,1263.9473,1293.9481,1324.8489,1356.6768,1389.4594,1423.2253,1458.0045,1493.827,1530.7241,1568.7281,1607.8723,1648.1908,1689.7188,1732.4927,1776.5498,1821.9286,1868.6688,1916.8112,1966.3978,2017.4722,2070.0786,2124.2632,2180.0735,2237.5579,2296.7668,2357.7524,2420.5671,2485.2664,2551.9067,2620.5461,2691.2449,2764.0647,2839.0688,2916.3232,2995.8953,3077.8545,3162.2722,3249.2229,3338.782,3431.0278,3526.041
25 Marine bunkers,1191.8491,1225.7643,1340.3787,1279.4092,1311.4917,1606.1042,1472.7725,1280.4487,1320.365,1114.2263,1030.3582,1030.3582,1053.3512,1077.0341,1101.4275,1126.5526,1152.4315,1179.0868,1206.5417,1234.8203,1263.9473,1293.9481,1324.8489,1356.6768,1389.4594,1423.2253,1458.0045,1493.827,1530.7241,1568.7281,1607.8723,1648.1908,1689.7188,1732.4927,1776.5498,1821.9286,1868.6688,1916.8112,1966.3978,2017.4722,2070.0786,2124.2632,2180.0735,2237.5579,2296.7668,2357.7524,2420.5671,2485.2664,2551.9067,2620.5461,2691.2449,2764.0647,2839.0688,2916.3232,2995.8953,3077.8545,3162.2722,3249.2229,3338.782,3431.0278,3526.041
