Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
2 O.energy own use & tra,35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
3 Hydrogen production,35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
4 Iron & steel,35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
5 Non-ferrous metals,35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
6 Chemicals,35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
7 Non-metallics nes,35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
8 Ore-extra.(non-energy),35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
"9 Food, drink & tob.",35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
"10 Tex., cloth. & footw.",35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
11 Paper & pulp,35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
12 Engineering etc,35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
13 Other industry,35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
14 Construction,35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
15 Rail transport,35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
16 Road transport,624.0665,574.3869,579.2286,560.8093,561.2348,542.8207,480.2779,560.2438,694.9077,682.0777,595.4658,595.4658,612.8983,630.8538,649.3481,668.3971,688.0176,708.2267,729.0421,750.482,772.5651,795.3106,818.7386,842.8693,867.724,893.3243,919.6926,946.8521,974.8262,1003.6395,1033.3173,1063.8854,1095.3705,1127.8002,1161.2028,1195.6075,1231.0443,1267.5442,1305.1392,1343.8619,1383.7463
17 Domestic aviation,35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
18 Other transp. serv.,35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
19 Households,624.0665,574.3869,579.2286,560.8093,561.2348,542.8207,480.2779,560.2438,694.9077,682.0777,595.4658,595.4658,612.8983,630.8538,649.3481,668.3971,688.0176,708.2267,729.0421,750.482,772.5651,795.3106,818.7386,842.8693,867.724,893.3243,919.6926,946.8521,974.8262,1003.6395,1033.3173,1063.8854,1095.3705,1127.8002,1161.2028,1195.6075,1231.0443,1267.5442,1305.1392,1343.8619,1383.7463
"20 Agriculture, forestry",624.0665,574.3869,579.2286,560.8093,561.2348,542.8207,480.2779,560.2438,694.9077,682.0777,595.4658,595.4658,612.8983,630.8538,649.3481,668.3971,688.0176,708.2267,729.0421,750.482,772.5651,795.3106,818.7386,842.8693,867.724,893.3243,919.6926,946.8521,974.8262,1003.6395,1033.3173,1063.8854,1095.3705,1127.8002,1161.2028,1195.6075,1231.0443,1267.5442,1305.1392,1343.8619,1383.7463
21 Fishing,624.0665,574.3869,579.2286,560.8093,561.2348,542.8207,480.2779,560.2438,694.9077,682.0777,595.4658,595.4658,612.8983,630.8538,649.3481,668.3971,688.0176,708.2267,729.0421,750.482,772.5651,795.3106,818.7386,842.8693,867.724,893.3243,919.6926,946.8521,974.8262,1003.6395,1033.3173,1063.8854,1095.3705,1127.8002,1161.2028,1195.6075,1231.0443,1267.5442,1305.1392,1343.8619,1383.7463
22 Other final use,35.254,118.2724,74.3836,47.5938,35.254,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.3852,143.2786,154.4989,166.0558,177.9594,190.2201,202.8486,215.8559,229.2535,243.053,257.2666,271.9065,286.9856,302.517,318.5144,334.9919,351.9635,369.4442,387.4495,405.9949,425.0966,444.7714,465.0365,485.9095,507.4087,529.5529,552.3613,575.8541,600.0515
23 Non-energy use,624.0665,574.3869,579.2286,560.8093,561.2348,542.8207,480.2779,560.2438,694.9077,682.0777,595.4658,595.4658,612.8983,630.8538,649.3481,668.3971,688.0176,708.2267,729.0421,750.482,772.5651,795.3106,818.7386,842.8693,867.724,893.3243,919.6926,946.8521,974.8262,1003.6395,1033.3173,1063.8854,1095.3705,1127.8002,1161.2028,1195.6075,1231.0443,1267.5442,1305.1392,1343.8619,1383.7463
24 Aviation bunkers,624.0665,574.3869,579.2286,560.8093,561.2348,542.8207,480.2779,560.2438,694.9077,682.0777,595.4658,595.4658,612.8983,630.8538,649.3481,668.3971,688.0176,708.2267,729.0421,750.482,772.5651,795.3106,818.7386,842.8693,867.724,893.3243,919.6926,946.8521,974.8262,1003.6395,1033.3173,1063.8854,1095.3705,1127.8002,1161.2028,1195.6075,1231.0443,1267.5442,1305.1392,1343.8619,1383.7463
25 Marine bunkers,624.0665,574.3869,579.2286,560.8093,561.2348,542.8207,480.2779,560.2438,694.9077,682.0777,595.4658,595.4658,612.8983,630.8538,649.3481,668.3971,688.0176,708.2267,729.0421,750.482,772.5651,795.3106,818.7386,842.8693,867.724,893.3243,919.6926,946.8521,974.8262,1003.6395,1033.3173,1063.8854,1095.3705,1127.8002,1161.2028,1195.6075,1231.0443,1267.5442,1305.1392,1343.8619,1383.7463
