Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,359.0318,389.9716,369.9206,398.7868,357.2673,327.9975,281.5297,263.3228,282.5175,284.231,252.6587,265.8796,646.3439,451.8867,282.501,288.3745,293.7958,299.8236,306.0136,312.3821,318.9597,326.7087,334.6088,342.6165,350.8014,359.1431,367.7315,376.4981,385.4898,394.7096,404.1865,413.8761,423.7599,433.9505,444.318,454.9902,465.874,476.9996,488.4393,500.0992,512.0698
2 O.energy own use & tra,359.0318,398.4221,373.9564,400.7294,358.368,330.5228,284.2903,265.9684,290.2906,296.4694,261.7117,289.4113,684.8521,498.2736,329.9904,336.992,343.5677,350.7768,358.1753,365.7803,373.6231,382.6665,391.891,401.2536,410.8247,420.5846,430.624,440.875,451.3854,462.1588,473.2252,484.5409,496.0882,507.9805,520.0889,532.5421,545.2477,558.2371,571.5833,585.1935,599.159
3 Hydrogen production,359.0318,381.2458,366.2466,396.4349,354.6649,324.4766,279.2891,260.5116,275.42,273.0559,244.3922,244.3922,611.1811,409.5377,239.1445,243.9873,248.3542,253.3032,258.3894,263.6286,269.0508,275.6177,282.3084,289.0788,295.9978,303.0443,310.3078,317.7188,325.3237,333.1248,341.1502,349.355,357.7198,366.3564,375.1342,384.1802,393.4003,402.8241,412.5229,422.4019,432.5507
4 Iron & steel,548.9906,636.1361,734.0271,632.1464,565.0679,488.0142,437.1193,410.1507,436.9654,467.1141,405.6845,424.5714,935.3511,675.5603,448.7901,497.463,505.5474,514.5435,523.7817,533.287,543.1054,554.6862,566.4924,578.4586,590.6895,603.1542,615.9885,629.0886,642.5255,656.3034,670.4662,684.9467,699.7173,714.9471,730.4405,746.3903,762.6558,779.2826,796.3795,813.8051,831.6953
5 Non-ferrous metals,548.9906,635.3239,733.5942,631.9911,564.8683,487.6506,436.8722,409.8448,436.0568,465.6837,404.6264,421.821,930.8502,670.1392,443.24,491.781,499.7305,508.5884,517.6854,527.0461,536.7167,548.1461,559.7976,571.6055,583.6743,595.9733,608.6379,621.5645,634.8239,648.4202,662.3972,676.6877,691.2639,706.2947,721.5847,737.3263,753.3788,769.7878,786.6619,803.8595,821.5165
6 Chemicals,548.9906,630.5685,731.5187,630.5735,563.3257,485.5856,435.5259,408.1635,431.6518,458.7472,399.4952,408.4835,909.0242,643.8499,416.3257,464.2271,471.5222,479.7105,488.1225,496.7823,505.7357,516.4315,527.3323,538.3721,549.6553,561.1504,572.9926,585.0778,597.4764,610.1921,623.2682,636.6371,650.2704,664.3367,678.6399,693.3721,708.392,723.7447,739.5382,755.6303,772.1566
7 Non-metallics nes,548.9906,635.1384,733.6127,631.9764,564.9526,487.5319,436.7833,409.5912,435.2243,464.373,403.6568,419.3009,926.7261,665.1717,438.1544,486.5746,494.4005,503.1318,512.0995,521.3278,530.8627,542.1536,553.6632,565.3259,577.2463,589.3934,601.9026,614.6702,627.767,641.197,655.0037,669.1201,683.518,698.3667,713.4701,729.021,744.8784,761.0879,777.7578,794.7465,812.1898
8 Ore-extra.(non-energy),548.9906,623.6707,728.7785,628.7865,561.3501,482.9843,433.9185,406.1347,426.8261,451.1497,393.8752,393.8752,885.1185,615.0558,386.8469,434.0479,440.6261,448.0811,455.7428,463.6349,471.8029,481.695,491.7736,501.9723,512.3948,523.0095,533.9509,545.1146,556.5704,568.3217,580.411,592.7704,605.371,618.3809,631.6033,645.2299,659.1188,673.3145,687.9243,702.8058,718.0935
"9 Food, drink & tob.",548.9906,623.6707,728.7785,628.7865,561.3501,482.9843,433.9185,406.1347,426.8261,451.1497,393.8752,393.8752,885.1185,615.0558,386.8469,434.0479,440.6261,448.0811,455.7428,463.6349,471.8029,481.695,491.7736,501.9723,512.3948,523.0095,533.9509,545.1146,556.5704,568.3217,580.411,592.7704,605.371,618.3809,631.6033,645.2299,659.1188,673.3145,687.9243,702.8058,718.0935
"10 Tex., cloth. & footw.",548.9906,623.6707,728.7785,628.7865,561.3501,482.9843,433.9185,406.1347,426.8261,451.1497,393.8752,393.8752,885.1185,615.0558,386.8469,434.0479,440.6261,448.0811,455.7428,463.6349,471.8029,481.695,491.7736,501.9723,512.3948,523.0095,533.9509,545.1146,556.5704,568.3217,580.411,592.7704,605.371,618.3809,631.6033,645.2299,659.1188,673.3145,687.9243,702.8058,718.0935
