Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1199.374,1409.328,1463.7339,1401.9508,1337.431,1168.6936,1079.2004,1159.1191,1299.5238,1285.3098,1138.9738,1321.3958,1610.8573,1710.3655,1664.384,1620.6204,1625.9939,1631.3279,1636.8289,1642.2212,1647.7314,1675.8188,1704.5653,1734.1106,1764.2561,1795.1921,1827.0043,1859.7529,1893.1714,1927.6382,1963.0604,1999.2913,2036.5251,2075.0122,2114.2026,2154.6536,2196.1094,2238.8672,2282.7307,2327.7725,2374.2871
2 O.energy own use & tra,1199.374,1412.1453,1463.5596,1402.0236,1337.7371,1168.6465,1079.3262,1159.3247,1300.5457,1286.9192,1140.1643,1324.4902,1615.9214,1716.4651,1670.6287,1627.0134,1632.5388,1638.0281,1643.688,1649.243,1654.9197,1683.1772,1712.0979,1741.8213,1772.1492,1803.2719,1835.2747,1868.2185,1901.8367,1936.5078,1972.1392,2008.584,2046.0364,2084.7476,2124.1667,2164.8518,2206.5474,2249.5503,2293.6646,2338.9624,2385.7395
3 Hydrogen production,1199.374,1393.5208,1457.0782,1397.6902,1332.7166,1162.3152,1075.1416,1154.0266,1286.6663,1265.0654,1123.9985,1282.4702,1547.1582,1633.6406,1585.8348,1540.2046,1543.6682,1547.048,1550.5497,1553.8965,1557.3137,1583.2598,1609.8156,1637.1194,1664.9717,1693.5618,1722.9736,1753.2668,1784.1731,1816.0698,1848.8628,1882.4038,1916.886,1952.5581,1988.8687,2026.3735,2064.8157,2104.4905,2145.2004,2187.0159,2230.2302
4 Iron & steel,1199.374,1404.5858,1461.7372,1400.6726,1336.0167,1166.78,1077.9828,1157.5913,1295.6665,1279.2366,1134.4812,1309.718,1591.7476,1687.3479,1640.8193,1596.4956,1601.2961,1606.0439,1610.9451,1615.7238,1620.6062,1648.051,1676.1404,1705.0132,1734.4707,1764.7031,1795.7952,1827.8071,1860.4719,1894.1677,1928.801,1964.2251,2000.6333,2038.276,2076.6025,2116.1697,2156.7212,2198.5542,2241.4717,2285.5454,2331.0701
5 Non-ferrous metals,1199.374,1394.1321,1457.4272,1397.9229,1332.9304,1162.7637,1075.4238,1154.375,1287.4856,1266.355,1124.9524,1284.9497,1551.2158,1638.528,1590.8384,1545.327,1548.9124,1552.4166,1556.0457,1559.5227,1563.0734,1589.1558,1615.8511,1643.2977,1671.2961,1700.0356,1729.6005,1760.0499,1791.1162,1823.1768,1856.1372,1889.8496,1924.507,1960.3584,1996.8523,2034.545,2073.1792,2113.0503,2153.9609,2195.9819,2239.4067
6 Chemicals,1199.374,1393.5208,1457.0782,1397.6902,1332.7166,1162.3152,1075.1416,1154.0266,1286.6663,1265.0654,1123.9985,1282.4702,1547.1582,1633.6406,1585.8348,1540.2046,1543.6682,1547.048,1550.5497,1553.8965,1557.3137,1583.2598,1609.8156,1637.1194,1664.9717,1693.5618,1722.9736,1753.2668,1784.1731,1816.0698,1848.8628,1882.4038,1916.886,1952.5581,1988.8687,2026.3735,2064.8157,2104.4905,2145.2004,2187.0159,2230.2302
7 Non-metallics nes,1199.374,1406.2509,1462.3672,1400.9277,1336.4031,1167.2875,1078.3337,1158.0183,1296.8013,1281.024,1135.8035,1313.1552,1597.3722,1694.1228,1647.7551,1603.5963,1608.5657,1613.4858,1618.5635,1623.5228,1628.5901,1656.224,1684.5068,1713.5775,1743.2375,1773.677,1804.981,1837.2098,1870.0964,1904.0192,1938.8848,1974.5463,2011.1975,2049.0889,2087.6694,2127.4966,2168.3145,2210.4197,2253.6157,2297.9741,2343.79
8 Ore-extra.(non-energy),1199.374,1393.5208,1457.0782,1397.6902,1332.7166,1162.3152,1075.1416,1154.0266,1286.6663,1265.0654,1123.9985,1282.4702,1547.1582,1633.6406,1585.8348,1540.2046,1543.6682,1547.048,1550.5497,1553.8965,1557.3137,1583.2598,1609.8156,1637.1194,1664.9717,1693.5618,1722.9736,1753.2668,1784.1731,1816.0698,1848.8628,1882.4038,1916.886,1952.5581,1988.8687,2026.3735,2064.8157,2104.4905,2145.2004,2187.0159,2230.2302
"9 Food, drink & tob.",1199.374,1393.5208,1457.0782,1397.6902,1332.7166,1162.3152,1075.1416,1154.0266,1286.6663,1265.0654,1123.9985,1282.4702,1547.1582,1633.6406,1585.8348,1540.2046,1543.6682,1547.048,1550.5497,1553.8965,1557.3137,1583.2598,1609.8156,1637.1194,1664.9717,1693.5618,1722.9736,1753.2668,1784.1731,1816.0698,1848.8628,1882.4038,1916.886,1952.5581,1988.8687,2026.3735,2064.8157,2104.4905,2145.2004,2187.0159,2230.2302
"10 Tex., cloth. & footw.",1199.374,1393.5208,1457.0782,1397.6902,1332.7166,1162.3152,1075.1416,1154.0266,1286.6663,1265.0654,1123.9985,1282.4702,1547.1582,1633.6406,1585.8348,1540.2046,1543.6682,1547.048,1550.5497,1553.8965,1557.3137,1583.2598,1609.8156,1637.1194,1664.9717,1693.5618,1722.9736,1753.2668,1784.1731,1816.0698,1848.8628,1882.4038,1916.886,1952.5581,1988.8687,2026.3735,2064.8157,2104.4905,2145.2004,2187.0159,2230.2302
11 Paper & pulp,1199.374,1393.5544,1457.0941,1397.6948,1332.7213,1162.3188,1075.144,1154.0293,1286.6786,1265.0857,1124.0134,1282.5092,1547.2219,1633.7173,1585.9133,1540.2849,1543.7505,1547.1323,1550.636,1553.9847,1557.4042,1583.3523,1609.9103,1637.2163,1665.071,1693.6635,1723.0776,1753.3733,1784.282,1816.1814,1848.9769,1882.5208,1917.0056,1952.6804,1988.9939,2026.502,2064.947,2104.625,2145.3379,2187.1565,2230.3743
12 Engineering etc,1199.374,1393.5208,1457.0782,1397.6902,1332.7166,1162.3152,1075.1416,1154.0266,1286.6663,1265.0654,1123.9985,1282.4702,1547.1582,1633.6406,1585.8348,1540.2046,1543.6682,1547.048,1550.5497,1553.8965,1557.3137,1583.2598,1609.8156,1637.1194,1664.9717,1693.5618,1722.9736,1753.2668,1784.1731,1816.0698,1848.8628,1882.4038,1916.886,1952.5581,1988.8687,2026.3735,2064.8157,2104.4905,2145.2004,2187.0159,2230.2302
13 Other industry,1199.374,1476.6206,1491.5288,1419.5886,1358.936,1198.8291,1098.3523,1183.1412,1342.8506,1353.5289,1189.4373,1452.5668,1825.5105,1968.913,1929.0792,1891.6057,1903.4152,1915.334,1927.5725,1939.858,1952.421,1987.7241,2023.853,2060.9514,2098.8242,2137.6665,2177.5667,2218.5901,2260.4741,2303.6013,2347.8838,2393.1787,2439.6853,2487.6587,2536.5532,2586.9316,2638.543,2691.6899,2746.1807,2802.0938,2859.7295
14 Construction,1199.374,1393.5208,1457.0782,1397.6902,1332.7166,1162.3152,1075.1416,1154.0266,1286.6663,1265.0654,1123.9985,1282.4702,1547.1582,1633.6406,1585.8348,1540.2046,1543.6682,1547.048,1550.5497,1553.8965,1557.3137,1583.2598,1609.8156,1637.1194,1664.9717,1693.5618,1722.9736,1753.2668,1784.1731,1816.0698,1848.8628,1882.4038,1916.886,1952.5581,1988.8687,2026.3735,2064.8157,2104.4905,2145.2004,2187.0159,2230.2302
15 Rail transport,1199.374,1393.5208,1457.0782,1397.6902,1332.7166,1162.3152,1075.1416,1154.0266,1286.6663,1265.0654,1123.9985,1282.4702,1547.1582,1633.6406,1585.8348,1540.2046,1543.6682,1547.048,1550.5497,1553.8965,1557.3137,1583.2598,1609.8156,1637.1194,1664.9717,1693.5618,1722.9736,1753.2668,1784.1731,1816.0698,1848.8628,1882.4038,1916.886,1952.5581,1988.8687,2026.3735,2064.8157,2104.4905,2145.2004,2187.0159,2230.2302
16 Road transport,1426.8674,1658.2896,1733.9233,1663.2502,1585.9326,1383.155,1279.4192,1373.292,1531.1328,1505.4277,1321.1326,1526.1396,1790.8276,1877.3101,1829.5044,1783.874,1787.3376,1790.7175,1794.2192,1797.5659,1800.9833,1826.9292,1853.4851,1880.7888,1908.6412,1937.2313,1966.6432,1996.9363,2027.8425,2059.7393,2092.5322,2126.0732,2160.5554,2196.2275,2232.5381,2270.043,2308.4854,2348.1602,2388.8699,2430.6853,2473.8999
17 Domestic aviation,1199.374,1393.5208,1478.2734,1410.778,1346.7843,1181.5093,1086.6315,1170.1176,1329.0596,1331.8108,1173.3718,1410.8075,1757.1741,1886.6025,1844.8115,1805.3356,1815.0962,1824.9186,1835.0122,1845.1033,1855.4209,1888.4268,1922.2056,1956.8992,1992.3121,2028.6372,2065.9624,2104.3516,2143.5405,2183.9106,2225.3726,2267.7817,2311.3364,2356.2896,2402.0947,2449.313,2497.6912,2547.5303,2598.6382,2651.0901,2705.1853
18 Other transp. serv.,1199.374,1393.5208,1457.0782,1397.6902,1332.7166,1162.3152,1075.1416,1154.0266,1286.6663,1265.0654,1123.9985,1282.4702,1547.1582,1633.6406,1585.8348,1540.2046,1543.6682,1547.048,1550.5497,1553.8965,1557.3137,1583.2598,1609.8156,1637.1194,1664.9717,1693.5618,1722.9736,1753.2668,1784.1731,1816.0698,1848.8628,1882.4038,1916.886,1952.5581,1988.8687,2026.3735,2064.8157,2104.4905,2145.2004,2187.0159,2230.2302
19 Households,1426.8674,1658.2896,1733.9233,1663.2502,1585.9326,1383.155,1279.4192,1373.292,1531.1328,1505.4277,1321.1326,1526.1396,1790.8276,1877.3101,1829.5044,1783.874,1787.3376,1790.7175,1794.2192,1797.5659,1800.9833,1826.9292,1853.4851,1880.7888,1908.6412,1937.2313,1966.6432,1996.9363,2027.8425,2059.7393,2092.5322,2126.0732,2160.5554,2196.2275,2232.5381,2270.043,2308.4854,2348.1602,2388.8699,2430.6853,2473.8999
