Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,176.367,188.4717,181.4637,179.6297,179.9772,181.2514,179.4752,180.2668,186.2129,191.8695,187.8346,206.175,290.9419,322.2438,311.8059,301.9731,304.1824,306.4242,308.747,311.0957,313.5081,321.5022,329.6859,338.1101,346.726,355.5635,364.6552,373.9957,383.5557,393.3914,403.5199,413.8588,424.5018,435.4673,446.665,458.1894,469.9916,482.1301,494.582,507.3648,520.5573
2 O.energy own use & tra,176.367,176.5353,176.4379,176.3947,176.4077,176.4485,176.3873,176.3812,176.4029,176.4246,176.4096,176.4777,242.3441,263.7083,251.8785,240.6216,241.3739,242.1248,242.9223,243.7103,244.526,250.8864,257.3987,264.1129,270.9792,278.0269,285.2874,292.7545,300.3979,308.2728,316.3954,324.6821,333.2258,342.0436,351.0443,360.321,369.824,379.6105,389.6563,399.9778,410.6525
3 Hydrogen production,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,242.1629,263.4901,251.6551,240.3929,241.1397,241.8851,242.6769,243.4591,244.2688,250.6232,257.1292,263.837,270.6969,277.7378,284.9915,292.4516,300.0879,307.9555,316.0706,324.3497,332.8855,341.6953,350.6878,359.9562,369.4506,379.2283,389.2651,399.5775,410.2428
4 Iron & steel,176.367,188.4717,181.4637,179.6297,179.9772,181.2514,179.4752,180.2668,186.2129,191.8695,187.8346,206.175,290.9419,322.2438,311.8059,301.9731,304.1824,306.4242,308.747,311.0957,313.5081,321.5022,329.6859,338.1101,346.726,355.5635,364.6552,373.9957,383.5557,393.3914,403.5199,413.8588,424.5018,435.4673,446.6651,458.1894,469.9916,482.1301,494.582,507.3648,520.5573
5 Non-ferrous metals,176.367,3746.9451,1699.064,1128.9255,1195.9146,1510.4631,1040.8568,1327.9806,2834.3181,4361.3369,3272.0979,8223.1826,13410.2695,16124.334,16489.6348,16864.248,17259.8125,17664.5156,18078.6211,18502.2754,18935.7402,19384.752,19844.1445,20314.2031,20795.1094,21287.1406,21790.5723,22305.6523,22832.6172,23371.7773,23923.4258,24487.752,25065.1328,25655.8789,26260.1914,26878.4668,27510.9648,28158.0586,28820.0469,29497.2793,30190.166
6 Chemicals,176.367,244.0201,199.6844,189.1964,191.8833,193.0383,190.779,198.318,254.2676,299.0228,267.0986,412.2082,628.1022,728.3497,727.5681,727.6154,739.9337,752.5186,765.424,778.6001,792.0903,811.4183,831.1978,851.4858,872.2393,893.4946,915.2906,937.6284,960.4855,983.9247,1007.9699,1032.5459,1057.7539,1083.6195,1110.0599,1137.1775,1164.9313,1193.3878,1222.5325,1252.3914,1283.0518
7 Non-metallics nes,176.367,195.5762,184.4356,181.7027,182.338,184.1495,181.6328,182.7416,192.4285,201.656,195.0739,224.9924,321.7354,359.3342,349.7782,340.8478,343.9804,347.1668,350.4562,353.7938,357.2179,366.2472,375.4899,384.9977,394.7221,404.6937,414.9457,425.4733,436.2478,447.3259,458.7255,470.3646,482.3379,494.6642,507.2542,520.2026,533.4617,547.0906,561.0671,575.4095,590.1973
8 Ore-extra.(non-energy),176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,242.1629,263.4901,251.6551,240.3929,241.1397,241.8851,242.6769,243.4591,244.2688,250.6232,257.1292,263.837,270.6969,277.7378,284.9915,292.4516,300.0879,307.9555,316.0706,324.3497,332.8855,341.6953,350.6878,359.9562,369.4506,379.2283,389.2651,399.5775,410.2428
"9 Food, drink & tob.",176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,242.1629,263.4901,251.6551,240.3929,241.1397,241.8851,242.6769,243.4591,244.2688,250.6232,257.1292,263.837,270.6969,277.7378,284.9915,292.4516,300.0879,307.9555,316.0706,324.3497,332.8855,341.6953,350.6878,359.9562,369.4506,379.2283,389.2651,399.5775,410.2428
"10 Tex., cloth. & footw.",176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,242.1629,263.4901,251.6551,240.3929,241.1397,241.8851,242.6769,243.4591,244.2688,250.6232,257.1292,263.837,270.6969,277.7378,284.9915,292.4516,300.0879,307.9555,316.0706,324.3497,332.8855,341.6953,350.6878,359.9562,369.4506,379.2283,389.2651,399.5775,410.2428
11 Paper & pulp,176.367,194.5245,183.6888,181.1743,181.6638,182.5824,180.207,180.7057,196.8305,208.5878,200.2016,238.3209,343.5465,385.6055,376.6743,368.383,372.1695,376.025,379.999,384.037,388.1778,397.9402,407.9331,418.2084,428.718,439.4929,450.5668,461.9352,473.5699,485.528,497.8278,510.388,523.3035,536.5938,550.1697,564.127,578.418,593.1024,608.1588,623.6058,639.5237
12 Engineering etc,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,176.367,242.1629,263.4901,251.6551,240.3929,241.1397,241.8851,242.6769,243.4591,244.2688,250.6232,257.1292,263.837,270.6969,277.7378,284.9915,292.4516,300.0879,307.9555,316.0706,324.3497,332.8855,341.6953,350.6878,359.9562,369.4506,379.2283,389.2651,399.5775,410.2428
13 Other industry,176.367,198.889,185.1156,182.333,184.2415,188.0781,183.0164,184.9489,199.8535,213.3471,203.7221,247.4719,358.5217,403.6429,395.1405,387.2881,391.5236,395.8386,400.2825,404.8015,409.4343,419.7001,430.208,441.0102,452.0589,463.3854,475.0235,486.9692,499.1945,511.7568,524.6748,537.8673,551.4297,565.3817,579.6347,594.2845,609.2841,624.6934,640.4911,656.6967,673.3903
