Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,232.1814,211.6298,161.2484,120.5241,87.5958,61.0308,39.5761,22.2433,8.2513,9.625,11.0214,12.4536,13.9219,15.4255,16.9588,18.5358,20.1456,21.7894,23.4721,25.2003,26.9637,28.7703,30.6134,32.5027,34.4442,36.4142,38.453,40.5256,42.6434
2 O.energy own use & tra,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,232.1814,211.6298,161.2484,120.5241,87.5958,61.0308,39.5761,22.2433,8.2513,9.625,11.0214,12.4536,13.9219,15.4255,16.9588,18.5358,20.1456,21.7894,23.4721,25.2003,26.9637,28.7703,30.6134,32.5027,34.4442,36.4142,38.453,40.5256,42.6434
3 Hydrogen production,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,232.1814,211.6298,161.2484,120.5241,87.5958,61.0308,39.5761,22.2433,8.2513,9.625,11.0214,12.4536,13.9219,15.4255,16.9588,18.5358,20.1456,21.7894,23.4721,25.2003,26.9637,28.7703,30.6134,32.5027,34.4442,36.4142,38.453,40.5256,42.6434
4 Iron & steel,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,212.881,194.6689,150.0228,113.9345,84.7546,61.2137,42.2013,26.8417,14.4425,15.6598,16.8972,18.1664,19.4675,20.8,22.1587,23.5563,24.9828,26.4394,27.9306,29.462,31.0247,32.6257,34.2589,35.9332,37.6537,39.3994,41.2061,43.0427,44.9195
5 Non-ferrous metals,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,212.881,194.6689,150.0228,113.9345,84.7546,61.2137,42.2013,26.8417,14.4425,15.6598,16.8972,18.1664,19.4675,20.8,22.1587,23.5563,24.9828,26.4394,27.9306,29.462,31.0247,32.6257,34.2589,35.9332,37.6537,39.3994,41.2061,43.0427,44.9195
6 Chemicals,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,212.881,194.6689,150.0228,113.9345,84.7546,61.2137,42.2013,26.8417,14.4425,15.6598,16.8972,18.1664,19.4675,20.8,22.1587,23.5563,24.9828,26.4394,27.9306,29.462,31.0247,32.6257,34.2589,35.9332,37.6537,39.3994,41.2061,43.0427,44.9195
7 Non-metallics nes,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,212.881,194.6689,150.0228,113.9345,84.7546,61.2137,42.2013,26.8417,14.4425,15.6598,16.8972,18.1664,19.4675,20.8,22.1587,23.5563,24.9828,26.4394,27.9306,29.462,31.0247,32.6257,34.2589,35.9332,37.6537,39.3994,41.2061,43.0427,44.9195
8 Ore-extra.(non-energy),62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,212.881,194.6689,150.0228,113.9345,84.7546,61.2137,42.2013,26.8417,14.4425,15.6598,16.8972,18.1664,19.4675,20.8,22.1587,23.5563,24.9828,26.4394,27.9306,29.462,31.0247,32.6257,34.2589,35.9332,37.6537,39.3994,41.2061,43.0427,44.9195
"9 Food, drink & tob.",62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,212.881,194.6689,150.0228,113.9345,84.7546,61.2137,42.2013,26.8417,14.4425,15.6598,16.8972,18.1664,19.4675,20.8,22.1587,23.5563,24.9828,26.4394,27.9306,29.462,31.0247,32.6257,34.2589,35.9332,37.6537,39.3994,41.2061,43.0427,44.9195
"10 Tex., cloth. & footw.",62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,62.6375,212.881,194.6689,150.0228,113.9345,84.7546,61.2137,42.2013,26.8417,14.4425,15.6598,16.8972,18.1664,19.4675,20.8,22.1587,23.5563,24.9828,26.4394,27.9306,29.462,31.0247,32.6257,34.2589,35.9332,37.6537,39.3994,41.2061,43.0427,44.9195
