Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,61.0812,62.9855,68.3941,65.7147,66.1848,72.8106,69.1387,66.1559,63.068,65.1157,61.0436,56.8976,234.9941,213.4108,160.5283,117.7533,83.1269,55.2275,32.6932,14.4875,6.1756,6.32,6.4667,6.6171,6.7712,7.3222,8.9319,10.5878,12.278,14.0045,15.7714,17.5877,19.4385,21.3352,23.2708,25.2556,27.2949,29.3636,31.5046,33.6816,35.9066
2 O.energy own use & tra,61.0812,62.9855,68.3941,65.7147,66.1848,72.8106,69.1387,66.1559,63.068,65.1157,61.0436,56.8976,234.9941,213.4108,160.5283,117.7533,83.1269,55.2275,32.6932,14.4875,6.1756,6.32,6.4667,6.6171,6.7712,7.3222,8.9319,10.5878,12.278,14.0045,15.7714,17.5877,19.4385,21.3352,23.2708,25.2556,27.2949,29.3636,31.5046,33.6816,35.9066
3 Hydrogen production,61.0812,62.9855,68.3941,65.7147,66.1848,72.8106,69.1387,66.1559,63.068,65.1157,61.0436,56.8976,234.9941,213.4108,160.5283,117.7533,83.1269,55.2275,32.6932,14.4875,6.1756,6.32,6.4667,6.6171,6.7712,7.3222,8.9319,10.5878,12.278,14.0045,15.7714,17.5877,19.4385,21.3352,23.2708,25.2556,27.2949,29.3636,31.5046,33.6816,35.9066
4 Iron & steel,58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,298.4852,269.3077,197.8179,139.9921,93.1821,55.466,25.0029,10.3357,8.3486,8.5438,8.7421,8.9453,9.1537,9.3671,9.5847,9.8085,10.037,10.2704,10.5093,10.7548,11.005,11.2614,12.2651,14.9482,17.7051,20.5017,23.396,26.339,29.3469
5 Non-ferrous metals,58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,298.4852,269.3077,197.8179,139.9921,93.1821,55.466,25.0029,10.3357,8.3486,8.5438,8.7421,8.9453,9.1537,9.3671,9.5847,9.8085,10.037,10.2704,10.5093,10.7548,11.005,11.2614,12.2651,14.9482,17.7051,20.5017,23.396,26.339,29.3469
6 Chemicals,58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,298.4852,269.3077,197.8179,139.9921,93.1821,55.466,25.0029,10.3357,8.3486,8.5438,8.7421,8.9453,9.1537,9.3671,9.5847,9.8085,10.037,10.2704,10.5093,10.7548,11.005,11.2614,12.2651,14.9482,17.7051,20.5017,23.396,26.339,29.3469
7 Non-metallics nes,58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,298.4852,269.3077,197.8179,139.9921,93.1821,55.466,25.0029,10.3357,8.3486,8.5438,8.7421,8.9453,9.1537,9.3671,9.5847,9.8085,10.037,10.2704,10.5093,10.7548,11.005,11.2614,12.2651,14.9482,17.7051,20.5017,23.396,26.339,29.3469
8 Ore-extra.(non-energy),58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,298.4852,269.3077,197.8179,139.9921,93.1821,55.466,25.0029,10.3357,8.3486,8.5438,8.7421,8.9453,9.1537,9.3671,9.5847,9.8085,10.037,10.2704,10.5093,10.7548,11.005,11.2614,12.2651,14.9482,17.7051,20.5017,23.396,26.339,29.3469
"9 Food, drink & tob.",58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,298.4852,269.3077,197.8179,139.9921,93.1821,55.466,25.0029,10.3357,8.3486,8.5438,8.7421,8.9453,9.1537,9.3671,9.5847,9.8085,10.037,10.2704,10.5093,10.7548,11.005,11.2614,12.2651,14.9482,17.7051,20.5017,23.396,26.339,29.3469
"10 Tex., cloth. & footw.",58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,298.4852,269.3077,197.8179,139.9921,93.1821,55.466,25.0029,10.3357,8.3486,8.5438,8.7421,8.9453,9.1537,9.3671,9.5847,9.8085,10.037,10.2704,10.5093,10.7548,11.005,11.2614,12.2651,14.9482,17.7051,20.5017,23.396,26.339,29.3469
11 Paper & pulp,58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,298.4852,269.3077,197.8179,139.9921,93.1821,55.466,25.0029,10.3357,8.3486,8.5438,8.7421,8.9453,9.1537,9.3671,9.5847,9.8085,10.037,10.2704,10.5093,10.7548,11.005,11.2614,12.2651,14.9482,17.7051,20.5017,23.396,26.339,29.3469
12 Engineering etc,58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,298.4852,269.3077,197.8179,139.9921,93.1821,55.466,25.0029,10.3357,8.3486,8.5438,8.7421,8.9453,9.1537,9.3671,9.5847,9.8085,10.037,10.2704,10.5093,10.7548,11.005,11.2614,12.2651,14.9482,17.7051,20.5017,23.396,26.339,29.3469
13 Other industry,58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,298.4852,269.3077,197.8179,139.9921,93.1821,55.466,25.0029,10.3357,8.3486,8.5438,8.7421,8.9453,9.1537,9.3671,9.5847,9.8085,10.037,10.2704,10.5093,10.7548,11.005,11.2614,12.2651,14.9482,17.7051,20.5017,23.396,26.339,29.3469
14 Construction,58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,298.4852,269.3077,197.8179,139.9921,93.1821,55.466,25.0029,10.3357,8.3486,8.5438,8.7421,8.9453,9.1537,9.3671,9.5847,9.8085,10.037,10.2704,10.5093,10.7548,11.005,11.2614,12.2651,14.9482,17.7051,20.5017,23.396,26.339,29.3469
15 Rail transport,131.4708,81.2983,95.2077,96.6641,77.2749,75.5699,73.8968,81.6252,68.2707,75.4988,75.4988,77.9317,1243.1501,1101.6442,754.931,474.4858,247.4653,76.8368,62.0627,50.1264,40.4892,41.4358,42.3975,43.3833,44.3938,45.4287,46.4841,47.5697,48.6779,49.8098,50.9682,52.1591,53.3725,54.616,55.8851,57.1863,58.5234,59.8797,61.2834,62.7107,64.1694
16 Road transport,131.4708,81.2983,95.2077,96.6641,77.2749,75.5699,73.8968,81.6252,68.2707,75.4988,75.4988,77.9317,1243.1501,1101.6442,754.931,474.4858,247.4653,76.8368,62.0627,50.1264,40.4892,41.4358,42.3975,43.3833,44.3938,45.4287,46.4841,47.5697,48.6779,49.8098,50.9682,52.1591,53.3725,54.616,55.8851,57.1863,58.5234,59.8797,61.2834,62.7107,64.1694
17 Domestic aviation,131.4708,81.2983,95.2077,96.6641,77.2749,75.5699,73.8968,81.6252,68.2707,75.4988,75.4988,77.9317,1243.1501,1101.6442,754.931,474.4858,247.4653,76.8368,62.0627,50.1264,40.4892,41.4358,42.3975,43.3833,44.3938,45.4287,46.4841,47.5697,48.6779,49.8098,50.9682,52.1591,53.3725,54.616,55.8851,57.1863,58.5234,59.8797,61.2834,62.7107,64.1694
18 Other transp. serv.,131.4708,81.2983,95.2077,96.6641,77.2749,75.5699,73.8968,81.6252,68.2707,75.4988,75.4988,77.9317,1243.1501,1101.6442,754.931,474.4858,247.4653,76.8368,62.0627,50.1264,40.4892,41.4358,42.3975,43.3833,44.3938,45.4287,46.4841,47.5697,48.6779,49.8098,50.9682,52.1591,53.3725,54.616,55.8851,57.1863,58.5234,59.8797,61.2834,62.7107,64.1694
19 Households,131.4708,81.2983,95.2077,96.6641,77.2749,75.5699,73.8968,81.6252,68.2707,75.4988,75.4988,77.9317,1243.1501,1101.6442,754.931,474.4858,247.4653,76.8368,62.0627,50.1264,40.4892,41.4358,42.3975,43.3833,44.3938,45.4287,46.4841,47.5697,48.6779,49.8098,50.9682,52.1591,53.3725,54.616,55.8851,57.1863,58.5234,59.8797,61.2834,62.7107,64.1694
"20 Agriculture, forestry",131.4708,81.2983,95.2077,96.6641,77.2749,75.5699,73.8968,81.6252,68.2707,75.4988,75.4988,77.9317,1243.1501,1101.6442,754.931,474.4858,247.4653,76.8368,62.0627,50.1264,40.4892,41.4358,42.3975,43.3833,44.3938,45.4287,46.4841,47.5697,48.6779,49.8098,50.9682,52.1591,53.3725,54.616,55.8851,57.1863,58.5234,59.8797,61.2834,62.7107,64.1694
21 Fishing,131.4708,81.2983,95.2077,96.6641,77.2749,75.5699,73.8968,81.6252,68.2707,75.4988,75.4988,77.9317,1243.1501,1101.6442,754.931,474.4858,247.4653,76.8368,62.0627,50.1264,40.4892,41.4358,42.3975,43.3833,44.3938,45.4287,46.4841,47.5697,48.6779,49.8098,50.9682,52.1591,53.3725,54.616,55.8851,57.1863,58.5234,59.8797,61.2834,62.7107,64.1694
22 Other final use,131.4708,81.2983,95.2077,96.6641,77.2749,75.5699,73.8968,81.6252,68.2707,75.4988,75.4988,77.9317,1243.1501,1101.6442,754.931,474.4858,247.4653,76.8368,62.0627,50.1264,40.4892,41.4358,42.3975,43.3833,44.3938,45.4287,46.4841,47.5697,48.6779,49.8098,50.9682,52.1591,53.3725,54.616,55.8851,57.1863,58.5234,59.8797,61.2834,62.7107,64.1694
23 Non-energy use,131.4708,81.2983,95.2077,96.6641,77.2749,75.5699,73.8968,81.6252,68.2707,75.4988,75.4988,77.9317,1243.1501,1101.6442,754.931,474.4858,247.4653,76.8368,62.0627,50.1264,40.4892,41.4358,42.3975,43.3833,44.3938,45.4287,46.4841,47.5697,48.6779,49.8098,50.9682,52.1591,53.3725,54.616,55.8851,57.1863,58.5234,59.8797,61.2834,62.7107,64.1694
24 Aviation bunkers,131.4708,81.2983,95.2077,96.6641,77.2749,75.5699,73.8968,81.6252,68.2707,75.4988,75.4988,77.9317,1243.1501,1101.6442,754.931,474.4858,247.4653,76.8368,62.0627,50.1264,40.4892,41.4358,42.3975,43.3833,44.3938,45.4287,46.4841,47.5697,48.6779,49.8098,50.9682,52.1591,53.3725,54.616,55.8851,57.1863,58.5234,59.8797,61.2834,62.7107,64.1694
25 Marine bunkers,131.4708,81.2983,95.2077,96.6641,77.2749,75.5699,73.8968,81.6252,68.2707,75.4988,75.4988,77.9317,1243.1501,1101.6442,754.931,474.4858,247.4653,76.8368,62.0627,50.1264,40.4892,41.4358,42.3975,43.3833,44.3938,45.4287,46.4841,47.5697,48.6779,49.8098,50.9682,52.1591,53.3725,54.616,55.8851,57.1863,58.5234,59.8797,61.2834,62.7107,64.1694
