Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1377.9189,1603.0377,1713.0598,1617.3048,1620.7756,1556.082,1317.0654,1347.6516,1466.8318,1521.0428,1352.2548,1514.4548,1869.25,1934.8593,1787.6733,1746.187,1749.4302,1752.7993,1756.7454,1760.2451,1763.8972,1793.0052,1822.7886,1853.3638,1884.0115,1915.7809,1948.5029,1982.0396,2016.072,2051.1611,2086.6172,2126.4985,2167.5337,2209.5398,2251.7109,2295.3926,2339.7915,2385.4822,2431.356,2479.0327,2527.8784
2 O.energy own use & tra,1377.9189,1594.6062,1708.4473,1614.9503,1618.3694,1552.6216,1314.438,1344.4858,1458.8757,1508.5173,1342.9893,1490.3708,1825.5629,1893.9983,1765.833,1724.1472,1727.3157,1730.585,1734.3566,1737.7565,1741.309,1769.5194,1798.3802,1828.0331,1857.8579,1888.7297,1920.5293,1953.1436,1986.2783,2020.4449,2055.0784,2093.4138,2132.8784,2173.3386,2214.0391,2256.1748,2299.0278,2343.1479,2387.5757,2433.6816,2480.9814
3 Hydrogen production,1377.9189,1550.3472,1690.8743,1603.1028,1605.0609,1534.8209,1303.5356,1330.6764,1423.9735,1453.562,1302.3374,1384.7031,1633.8855,1714.7209,1670.0087,1627.4478,1630.2881,1633.1199,1636.1257,1639.0881,1642.2029,1666.4755,1691.2888,1716.8943,1743.1094,1770.0432,1797.7954,1826.3623,1855.5591,1885.6782,1916.7019,1948.2554,1980.8284,2014.5066,2048.7529,2084.1067,2120.1775,2157.4062,2195.4895,2234.7041,2275.2217
4 Iron & steel,1377.9189,1603.0377,1713.0598,1617.3048,1620.7756,1556.082,1317.0654,1347.6516,1466.8318,1521.0428,1352.2548,1514.4548,1869.25,1934.8593,1787.6733,1746.187,1749.4302,1752.7993,1756.7454,1760.2451,1763.8972,1793.0052,1822.7886,1853.3638,1884.0115,1915.7809,1948.5029,1982.0396,2016.072,2051.1611,2086.6172,2126.4985,2167.5337,2209.5398,2251.7109,2295.3926,2339.7915,2385.4822,2431.356,2479.0327,2527.8784
5 Non-ferrous metals,1377.9189,1924.2433,1824.4854,1621.3523,1624.198,1557.1864,1317.7141,1348.3586,1468.7534,1524.0659,1354.491,1520.2676,1879.7944,1944.7214,1792.9447,1751.5066,1754.7678,1758.1609,1762.1492,1765.6729,1769.3491,1798.6738,1828.6797,1859.4777,1890.3237,1922.3099,1955.2546,1989.0139,2023.2629,2058.5747,2094.2295,2134.4839,2175.8982,2218.2773,2260.8037,2304.8584,2349.6301,2395.7,2441.9229,2489.9788,2539.1973
6 Chemicals,1377.9189,1618.6995,1718.9292,1621.1316,1624.063,1560.2505,1319.3004,1350.7983,1472.6226,1530.1595,1358.9985,1531.9841,1901.0477,1964.6,1803.5698,1762.2288,1765.5264,1768.968,1773.041,1776.6133,1780.3381,1810.0994,1840.5542,1871.8009,1903.0472,1935.47,1968.8635,2003.0715,2037.7573,2073.5176,2109.5728,2150.5791,2192.7578,2235.8887,2279.1309,2323.9375,2369.4612,2416.2954,2463.2217,2512.0415,2562.0122
7 Non-metallics nes,1377.9189,1573.8691,1699.8015,1608.5308,1611.5103,1543.7942,1309.7339,1338.8191,1444.9829,1486.6411,1326.8069,1448.3074,1749.2612,1822.6328,1727.6879,1685.6538,1688.6917,1691.7867,1695.2534,1698.4792,1701.8574,1728.5004,1755.75,1783.7917,1812.1794,1841.4839,1871.6722,1902.6753,1934.2426,1966.7979,1999.9944,2035.6301,2072.3513,2110.1118,2148.2432,2187.6792,2227.8323,2269.209,2311.1113,2354.4741,2399.074
8 Ore-extra.(non-energy),1377.9189,1550.3472,1690.8743,1603.1028,1605.0609,1534.8209,1303.5356,1330.6764,1423.9735,1453.562,1302.3374,1384.7031,1633.8855,1714.7209,1670.0087,1627.4478,1630.2881,1633.1199,1636.1257,1639.0881,1642.2029,1666.4755,1691.2888,1716.8943,1743.1094,1770.0432,1797.7954,1826.3623,1855.5591,1885.6782,1916.7019,1948.2554,1980.8284,2014.5066,2048.7529,2084.1067,2120.1775,2157.4062,2195.4895,2234.7041,2275.2217
"9 Food, drink & tob.",1377.9189,1550.3472,1690.8743,1603.1028,1605.0609,1534.8209,1303.5356,1330.6764,1423.9735,1453.562,1302.3374,1384.7031,1633.8855,1714.7209,1670.0087,1627.4478,1630.2881,1633.1199,1636.1257,1639.0881,1642.2029,1666.4755,1691.2888,1716.8943,1743.1094,1770.0432,1797.7954,1826.3623,1855.5591,1885.6782,1916.7019,1948.2554,1980.8284,2014.5066,2048.7529,2084.1067,2120.1775,2157.4062,2195.4895,2234.7041,2275.2217
"10 Tex., cloth. & footw.",1377.9189,1550.3472,1690.8743,1603.1028,1605.0609,1534.8209,1303.5356,1330.6764,1423.9735,1453.562,1302.3374,1384.7031,1633.8855,1714.7209,1670.0087,1627.4478,1630.2881,1633.1199,1636.1257,1639.0881,1642.2029,1666.4755,1691.2888,1716.8943,1743.1094,1770.0432,1797.7954,1826.3623,1855.5591,1885.6782,1916.7019,1948.2554,1980.8284,2014.5066,2048.7529,2084.1067,2120.1775,2157.4062,2195.4895,2234.7041,2275.2217
