RTI,FUTI,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
1 Belgium (BE),11 Paper & pulp,77.1696,99.93,83.9407,83.9407,83.9407,83.9407,83.9407,83.9407,86.4589,89.0527,91.7243,94.476,97.3103,100.2296,103.2365,106.3336,109.5236,112.8093,116.1935,119.6794,123.2697,126.9678,130.7769,134.7001,138.7411,142.9034,147.1905,151.6062,156.1544,160.839,165.6642,170.6341,175.7531,181.0257,186.4564,192.0501,197.8116,203.746,209.8583,216.1541,222.6387,229.3179,236.1974,243.2833,250.5818,258.0992,265.8422,273.8174,282.032,290.4929,299.2077,308.1839,317.4294,326.9523,336.7609,346.8637,357.2696,367.9877,379.0273,390.3981,402.1101
1 Belgium (BE),12 Engineering etc,77.1696,99.93,83.9407,83.9407,83.9407,83.9407,83.9407,83.9407,86.4589,89.0527,91.7243,94.476,97.3103,100.2296,103.2365,106.3336,109.5236,112.8093,116.1935,119.6794,123.2697,126.9678,130.7769,134.7001,138.7411,142.9034,147.1905,151.6062,156.1544,160.839,165.6642,170.6341,175.7531,181.0257,186.4564,192.0501,197.8116,203.746,209.8583,216.1541,222.6387,229.3179,236.1974,243.2833,250.5818,258.0992,265.8422,273.8174,282.032,290.4929,299.2077,308.1839,317.4294,326.9523,336.7609,346.8637,357.2696,367.9877,379.0273,390.3981,402.1101
1 Belgium (BE),13 Other industry,77.1696,99.93,83.9407,83.9407,83.9407,83.9407,83.9407,83.9407,86.4589,89.0527,91.7243,94.476,97.3103,100.2296,103.2365,106.3336,109.5236,112.8093,116.1935,119.6794,123.2697,126.9678,130.7769,134.7001,138.7411,142.9034,147.1905,151.6062,156.1544,160.839,165.6642,170.6341,175.7531,181.0257,186.4564,192.0501,197.8116,203.746,209.8583,216.1541,222.6387,229.3179,236.1974,243.2833,250.5818,258.0992,265.8422,273.8174,282.032,290.4929,299.2077,308.1839,317.4294,326.9523,336.7609,346.8637,357.2696,367.9877,379.0273,390.3981,402.1101
1 Belgium (BE),14 Construction,77.1696,99.93,83.9407,83.9407,83.9407,83.9407,83.9407,83.9407,86.4589,89.0527,91.7243,94.476,97.3103,100.2296,103.2365,106.3336,109.5236,112.8093,116.1935,119.6794,123.2697,126.9678,130.7769,134.7001,138.7411,142.9034,147.1905,151.6062,156.1544,160.839,165.6642,170.6341,175.7531,181.0257,186.4564,192.0501,197.8116,203.746,209.8583,216.1541,222.6387,229.3179,236.1974,243.2833,250.5818,258.0992,265.8422,273.8174,282.032,290.4929,299.2077,308.1839,317.4294,326.9523,336.7609,346.8637,357.2696,367.9877,379.0273,390.3981,402.1101
1 Belgium (BE),15 Rail transport,77.1696,99.93,83.9407,83.9407,83.9407,83.9407,83.9407,83.9407,86.4589,89.0527,91.7243,94.476,97.3103,100.2296,103.2365,106.3336,109.5236,112.8093,116.1935,119.6794,123.2697,126.9678,130.7769,134.7001,138.7411,142.9034,147.1905,151.6062,156.1544,160.839,165.6642,170.6341,175.7531,181.0257,186.4564,192.0501,197.8116,203.746,209.8583,216.1541,222.6387,229.3179,236.1974,243.2833,250.5818,258.0992,265.8422,273.8174,282.032,290.4929,299.2077,308.1839,317.4294,326.9523,336.7609,346.8637,357.2696,367.9877,379.0273,390.3981,402.1101
1 Belgium (BE),16 Road transport,77.1696,99.93,83.9407,83.9407,83.9407,83.9407,83.9407,83.9407,86.4589,89.0527,91.7243,94.476,97.3103,100.2296,103.2365,106.3336,109.5236,112.8093,116.1935,119.6794,123.2697,126.9678,130.7769,134.7001,138.7411,142.9034,147.1905,151.6062,156.1544,160.839,165.6642,170.6341,175.7531,181.0257,186.4564,192.0501,197.8116,203.746,209.8583,216.1541,222.6387,229.3179,236.1974,243.2833,250.5818,258.0992,265.8422,273.8174,282.032,290.4929,299.2077,308.1839,317.4294,326.9523,336.7609,346.8637,357.2696,367.9877,379.0273,390.3981,402.1101
1 Belgium (BE),17 Domestic aviation,77.1696,99.93,83.9407,83.9407,83.9407,83.9407,83.9407,83.9407,86.4589,89.0527,91.7243,94.476,97.3103,100.2296,103.2365,106.3336,109.5236,112.8093,116.1935,119.6794,123.2697,126.9678,130.7769,134.7001,138.7411,142.9034,147.1905,151.6062,156.1544,160.839,165.6642,170.6341,175.7531,181.0257,186.4564,192.0501,197.8116,203.746,209.8583,216.1541,222.6387,229.3179,236.1974,243.2833,250.5818,258.0992,265.8422,273.8174,282.032,290.4929,299.2077,308.1839,317.4294,326.9523,336.7609,346.8637,357.2696,367.9877,379.0273,390.3981,402.1101
1 Belgium (BE),18 Other transp. serv.,77.1696,99.93,83.9407,83.9407,83.9407,83.9407,83.9407,83.9407,86.4589,89.0527,91.7243,94.476,97.3103,100.2296,103.2365,106.3336,109.5236,112.8093,116.1935,119.6794,123.2697,126.9678,130.7769,134.7001,138.7411,142.9034,147.1905,151.6062,156.1544,160.839,165.6642,170.6341,175.7531,181.0257,186.4564,192.0501,197.8116,203.746,209.8583,216.1541,222.6387,229.3179,236.1974,243.2833,250.5818,258.0992,265.8422,273.8174,282.032,290.4929,299.2077,308.1839,317.4294,326.9523,336.7609,346.8637,357.2696,367.9877,379.0273,390.3981,402.1101
1 Belgium (BE),19 Households,77.1696,99.93,83.9407,83.9407,83.9407,83.9407,83.9407,83.9407,86.4589,89.0527,91.7243,94.476,97.3103,100.2296,103.2365,106.3336,109.5236,112.8093,116.1935,119.6794,123.2697,126.9678,130.7769,134.7001,138.7411,142.9034,147.1905,151.6062,156.1544,160.839,165.6642,170.6341,175.7531,181.0257,186.4564,192.0501,197.8116,203.746,209.8583,216.1541,222.6387,229.3179,236.1974,243.2833,250.5818,258.0992,265.8422,273.8174,282.032,290.4929,299.2077,308.1839,317.4294,326.9523,336.7609,346.8637,357.2696,367.9877,379.0273,390.3981,402.1101
1 Belgium (BE),"20 Agriculture, forestry",77.1696,99.93,83.9407,83.9407,83.9407,83.9407,83.9407,83.9407,86.4589,89.0527,91.7243,94.476,97.3103,100.2296,103.2365,106.3336,109.5236,112.8093,116.1935,119.6794,123.2697,126.9678,130.7769,134.7001,138.7411,142.9034,147.1905,151.6062,156.1544,160.839,165.6642,170.6341,175.7531,181.0257,186.4564,192.0501,197.8116,203.746,209.8583,216.1541,222.6387,229.3179,236.1974,243.2833,250.5818,258.0992,265.8422,273.8174,282.032,290.4929,299.2077,308.1839,317.4294,326.9523,336.7609,346.8637,357.2696,367.9877,379.0273,390.3981,402.1101
1 Belgium (BE),21 Fishing,77.1696,99.93,83.9407,83.9407,83.9407,83.9407,83.9407,83.9407,86.4589,89.0527,91.7243,94.476,97.3103,100.2296,103.2365,106.3336,109.5236,112.8093,116.1935,119.6794,123.2697,126.9678,130.7769,134.7001,138.7411,142.9034,147.1905,151.6062,156.1544,160.839,165.6642,170.6341,175.7531,181.0257,186.4564,192.0501,197.8116,203.746,209.8583,216.1541,222.6387,229.3179,236.1974,243.2833,250.5818,258.0992,265.8422,273.8174,282.032,290.4929,299.2077,308.1839,317.4294,326.9523,336.7609,346.8637,357.2696,367.9877,379.0273,390.3981,402.1101
1 Belgium (BE),22 Other final use,77.1696,99.93,83.9407,83.9407,83.9407,83.9407,83.9407,83.9407,86.4589,89.0527,91.7243,94.476,97.3103,100.2296,103.2365,106.3336,109.5236,112.8093,116.1935,119.6794,123.2697,126.9678,130.7769,134.7001,138.7411,142.9034,147.1905,151.6062,156.1544,160.839,165.6642,170.6341,175.7531,181.0257,186.4564,192.0501,197.8116,203.746,209.8583,216.1541,222.6387,229.3179,236.1974,243.2833,250.5818,258.0992,265.8422,273.8174,282.032,290.4929,299.2077,308.1839,317.4294,326.9523,336.7609,346.8637,357.2696,367.9877,379.0273,390.3981,402.1101
1 Belgium (BE),23 Non-energy use,77.1696,99.93,83.9407,83.9407,83.9407,83.9407,83.9407,83.9407,86.4589,89.0527,91.7243,94.476,97.3103,100.2296,103.2365,106.3336,109.5236,112.8093,116.1935,119.6794,123.2697,126.9678,130.7769,134.7001,138.7411,142.9034,147.1905,151.6062,156.1544,160.839,165.6642,170.6341,175.7531,181.0257,186.4564,192.0501,197.8116,203.746,209.8583,216.1541,222.6387,229.3179,236.1974,243.2833,250.5818,258.0992,265.8422,273.8174,282.032,290.4929,299.2077,308.1839,317.4294,326.9523,336.7609,346.8637,357.2696,367.9877,379.0273,390.3981,402.1101
1 Belgium (BE),24 Aviation bunkers,77.1696,99.93,83.9407,83.9407,83.9407,83.9407,83.9407,83.9407,86.4589,89.0527,91.7243,94.476,97.3103,100.2296,103.2365,106.3336,109.5236,112.8093,116.1935,119.6794,123.2697,126.9678,130.7769,134.7001,138.7411,142.9034,147.1905,151.6062,156.1544,160.839,165.6642,170.6341,175.7531,181.0257,186.4564,192.0501,197.8116,203.746,209.8583,216.1541,222.6387,229.3179,236.1974,243.2833,250.5818,258.0992,265.8422,273.8174,282.032,290.4929,299.2077,308.1839,317.4294,326.9523,336.7609,346.8637,357.2696,367.9877,379.0273,390.3981,402.1101
1 Belgium (BE),25 Marine bunkers,77.1696,99.93,83.9407,83.9407,83.9407,83.9407,83.9407,83.9407,86.4589,89.0527,91.7243,94.476,97.3103,100.2296,103.2365,106.3336,109.5236,112.8093,116.1935,119.6794,123.2697,126.9678,130.7769,134.7001,138.7411,142.9034,147.1905,151.6062,156.1544,160.839,165.6642,170.6341,175.7531,181.0257,186.4564,192.0501,197.8116,203.746,209.8583,216.1541,222.6387,229.3179,236.1974,243.2833,250.5818,258.0992,265.8422,273.8174,282.032,290.4929,299.2077,308.1839,317.4294,326.9523,336.7609,346.8637,357.2696,367.9877,379.0273,390.3981,402.1101
2 Denmark (DK),1 Power own use & trans.,94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
2 Denmark (DK),2 O.energy own use & tra,94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
2 Denmark (DK),3 Hydrogen production,94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
2 Denmark (DK),4 Iron & steel,94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
2 Denmark (DK),5 Non-ferrous metals,94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
2 Denmark (DK),6 Chemicals,94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
2 Denmark (DK),7 Non-metallics nes,94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
2 Denmark (DK),8 Ore-extra.(non-energy),94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
2 Denmark (DK),"9 Food, drink & tob.",94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
2 Denmark (DK),"10 Tex., cloth. & footw.",94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
2 Denmark (DK),11 Paper & pulp,94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
2 Denmark (DK),12 Engineering etc,94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
2 Denmark (DK),13 Other industry,94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
2 Denmark (DK),14 Construction,94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
2 Denmark (DK),15 Rail transport,94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
2 Denmark (DK),16 Road transport,94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
2 Denmark (DK),17 Domestic aviation,94.9222,122.9186,103.251,103.251,103.251,103.251,103.251,103.251,106.3486,109.539,112.8252,116.2099,119.6962,123.2871,126.9857,130.7953,134.7191,138.7607,142.9235,147.2112,151.6276,156.1764,160.8617,165.6875,170.6581,175.7779,181.0512,186.4827,192.0772,197.8395,203.7747,209.8879,216.1846,222.6701,229.3502,236.2307,243.3176,250.6171,258.1356,265.8797,273.8561,282.0717,290.5339,299.2499,308.2274,317.4742,326.9984,336.8083,346.9126,357.3199,368.0396,379.0807,390.4531,402.1667,414.2317,426.6587,439.4584,452.6422,466.2214,480.2081,494.6143
