Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,131.6377,148.5717,138.5496,121.2514,116.3941,110.9064,110.455,130.9307,125.3784,157.6329,135.8313,135.8313,365.8601,337.9833,269.6735,214.4233,169.7134,133.6766,104.5695,81.0549,62.0683,63.9322,65.8278,67.7705,69.7613,71.8,73.8801,76.0181,78.2013,80.432,82.7148,85.0599,87.451,89.9008,92.402,94.9658,97.5986,100.2727,103.0356,105.8477,108.7223
2 O.energy own use & tra,131.6377,148.5717,138.5496,121.2514,116.3941,110.9064,110.455,130.9307,125.3784,157.6329,135.8313,135.8313,365.8601,337.9833,269.6735,214.4233,169.7134,133.6766,104.5695,81.0549,62.0683,63.9322,65.8278,67.7705,69.7613,71.8,73.8801,76.0181,78.2013,80.432,82.7148,85.0599,87.451,89.9008,92.402,94.9658,97.5986,100.2727,103.0356,105.8477,108.7223
3 Hydrogen production,131.6377,148.5717,138.5496,121.2514,116.3941,110.9064,110.455,130.9307,125.3784,157.6329,135.8313,135.8313,365.8601,337.9833,269.6735,214.4233,169.7134,133.6766,104.5695,81.0549,62.0683,63.9322,65.8278,67.7705,69.7613,71.8,73.8801,76.0181,78.2013,80.432,82.7148,85.0599,87.451,89.9008,92.402,94.9658,97.5986,100.2727,103.0356,105.8477,108.7223
4 Iron & steel,171.8841,221.6439,244.1921,200.1941,190.8521,192.1054,184.7017,190.5563,223.1539,185.0045,185.0045,185.0045,460.5293,427.1389,345.3185,279.1407,225.5879,182.4236,147.5596,119.3941,96.6523,98.8849,101.1554,103.4823,105.867,108.3089,110.8003,113.3612,115.9762,118.6481,121.3824,124.1913,127.0553,129.9897,132.9855,136.0564,139.2099,142.413,145.7224,149.0906,152.5337
5 Non-ferrous metals,171.8841,221.6439,244.1921,200.1941,190.8521,192.1054,184.7017,190.5563,223.1539,185.0045,185.0045,185.0045,460.5293,427.1389,345.3185,279.1407,225.5879,182.4236,147.5596,119.3941,96.6523,98.8849,101.1554,103.4823,105.867,108.3089,110.8003,113.3612,115.9762,118.6481,121.3824,124.1913,127.0553,129.9897,132.9855,136.0564,139.2099,142.413,145.7224,149.0906,152.5337
6 Chemicals,171.8841,221.6439,244.1921,200.1941,190.8521,192.1054,184.7017,190.5563,223.1539,185.0045,185.0045,185.0045,460.5293,427.1389,345.3185,279.1407,225.5879,182.4236,147.5596,119.3941,96.6523,98.8849,101.1554,103.4823,105.867,108.3089,110.8003,113.3612,115.9762,118.6481,121.3824,124.1913,127.0553,129.9897,132.9855,136.0564,139.2099,142.413,145.7224,149.0906,152.5337
7 Non-metallics nes,171.8841,221.6439,244.1921,200.1941,190.8521,192.1054,184.7017,190.5563,223.1539,185.0045,185.0045,185.0045,460.5293,427.1389,345.3185,279.1407,225.5879,182.4236,147.5596,119.3941,96.6523,98.8849,101.1554,103.4823,105.867,108.3089,110.8003,113.3612,115.9762,118.6481,121.3824,124.1913,127.0553,129.9897,132.9855,136.0564,139.2099,142.413,145.7224,149.0906,152.5337
8 Ore-extra.(non-energy),171.8841,221.6439,244.1921,200.1941,190.8521,192.1054,184.7017,190.5563,223.1539,185.0045,185.0045,185.0045,460.5293,427.1389,345.3185,279.1407,225.5879,182.4236,147.5596,119.3941,96.6523,98.8849,101.1554,103.4823,105.867,108.3089,110.8003,113.3612,115.9762,118.6481,121.3824,124.1913,127.0553,129.9897,132.9855,136.0564,139.2099,142.413,145.7224,149.0906,152.5337
"9 Food, drink & tob.",171.8841,221.6439,244.1921,200.1941,190.8521,192.1054,184.7017,190.5563,223.1539,185.0045,185.0045,185.0045,460.5293,427.1389,345.3185,279.1407,225.5879,182.4236,147.5596,119.3941,96.6523,98.8849,101.1554,103.4823,105.867,108.3089,110.8003,113.3612,115.9762,118.6481,121.3824,124.1913,127.0553,129.9897,132.9855,136.0564,139.2099,142.413,145.7224,149.0906,152.5337
"10 Tex., cloth. & footw.",171.8841,221.6439,244.1921,200.1941,190.8521,192.1054,184.7017,190.5563,223.1539,185.0045,185.0045,185.0045,460.5293,427.1389,345.3185,279.1407,225.5879,182.4236,147.5596,119.3941,96.6523,98.8849,101.1554,103.4823,105.867,108.3089,110.8003,113.3612,115.9762,118.6481,121.3824,124.1913,127.0553,129.9897,132.9855,136.0564,139.2099,142.413,145.7224,149.0906,152.5337
11 Paper & pulp,171.8841,221.6439,244.1921,200.1941,190.8521,192.1054,184.7017,190.5563,223.1539,185.0045,185.0045,185.0045,460.5293,427.1389,345.3185,279.1407,225.5879,182.4236,147.5596,119.3941,96.6523,98.8849,101.1554,103.4823,105.867,108.3089,110.8003,113.3612,115.9762,118.6481,121.3824,124.1913,127.0553,129.9897,132.9855,136.0564,139.2099,142.413,145.7224,149.0906,152.5337
12 Engineering etc,171.8841,221.6439,244.1921,200.1941,190.8521,192.1054,184.7017,190.5563,223.1539,185.0045,185.0045,185.0045,460.5293,427.1389,345.3185,279.1407,225.5879,182.4236,147.5596,119.3941,96.6523,98.8849,101.1554,103.4823,105.867,108.3089,110.8003,113.3612,115.9762,118.6481,121.3824,124.1913,127.0553,129.9897,132.9855,136.0564,139.2099,142.413,145.7224,149.0906,152.5337
13 Other industry,171.8841,221.6439,244.1921,200.1941,190.8521,192.1054,184.7017,190.5563,223.1539,185.0045,185.0045,185.0045,460.5293,427.1389,345.3185,279.1407,225.5879,182.4236,147.5596,119.3941,96.6523,98.8849,101.1554,103.4823,105.867,108.3089,110.8003,113.3612,115.9762,118.6481,121.3824,124.1913,127.0553,129.9897,132.9855,136.0564,139.2099,142.413,145.7224,149.0906,152.5337
14 Construction,171.8841,221.6439,244.1921,200.1941,190.8521,192.1054,184.7017,190.5563,223.1539,185.0045,185.0045,185.0045,460.5293,427.1389,345.3185,279.1407,225.5879,182.4236,147.5596,119.3941,96.6523,98.8849,101.1554,103.4823,105.867,108.3089,110.8003,113.3612,115.9762,118.6481,121.3824,124.1913,127.0553,129.9897,132.9855,136.0564,139.2099,142.413,145.7224,149.0906,152.5337
15 Rail transport,607.6567,622.2538,684.6722,665.0004,717.1489,793.4839,711.3509,693.2206,707.4643,752.6506,782.7104,818.2833,1985.934,1844.4283,1497.6805,1217.2249,990.2725,807.3455,659.595,540.2322,443.8542,453.3157,462.938,472.7992,482.9052,493.2537,503.8123,514.6651,525.7473,537.0704,548.6583,560.562,572.6995,585.1353,597.8314,610.8456,624.2098,637.7841,651.8089,666.0834,680.6749
16 Road transport,607.6567,622.2538,684.6722,665.0004,717.1489,793.4839,711.3509,693.2206,707.4643,752.6506,782.7104,818.2833,1985.934,1844.4283,1497.6805,1217.2249,990.2725,807.3455,659.595,540.2322,443.8542,453.3157,462.938,472.7992,482.9052,493.2537,503.8123,514.6651,525.7473,537.0704,548.6583,560.562,572.6995,585.1353,597.8314,610.8456,624.2098,637.7841,651.8089,666.0834,680.6749
17 Domestic aviation,607.6567,622.2538,684.6722,665.0004,717.1489,793.4839,711.3509,693.2206,707.4643,752.6506,782.7104,818.2833,1985.934,1844.4283,1497.6805,1217.2249,990.2725,807.3455,659.595,540.2322,443.8542,453.3157,462.938,472.7992,482.9052,493.2537,503.8123,514.6651,525.7473,537.0704,548.6583,560.562,572.6995,585.1353,597.8314,610.8456,624.2098,637.7841,651.8089,666.0834,680.6749
18 Other transp. serv.,607.6567,622.2538,684.6722,665.0004,717.1489,793.4839,711.3509,693.2206,707.4643,752.6506,782.7104,818.2833,1985.934,1844.4283,1497.6805,1217.2249,990.2725,807.3455,659.595,540.2322,443.8542,453.3157,462.938,472.7992,482.9052,493.2537,503.8123,514.6651,525.7473,537.0704,548.6583,560.562,572.6995,585.1353,597.8314,610.8456,624.2098,637.7841,651.8089,666.0834,680.6749
