Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1042.1221,1186.3596,1553.7548,1551.7957,1409.4807,1455.7805,1528.0605,1601.678,1571.8683,1652.1292,1655.476,1655.476,1702.1438,1769.1743,1833.4908,1891.2493,1944.4062,1991.5886,2030.4456,2068.3101,2106.9185,2146.4946,2199.678,2253.8938,2310.0193,2367.5251,2426.3813,2487.0557,2549.0256,2612.3889,2677.5212,2744.0295,2812.2939,2882.394,2954.1365,3027.7185,3103.1074,3180.4141,3260.1438,3345.9124,3422.3435
2 O.energy own use & tra,1042.1221,1186.3596,1553.7548,1551.7957,1409.4807,1455.7805,1528.0605,1601.678,1571.8683,1652.1292,1655.476,1655.476,1702.1438,1769.1743,1833.4908,1891.2493,1944.4062,1991.5886,2030.4456,2068.3101,2106.9185,2146.4946,2199.678,2253.8938,2310.0193,2367.5251,2426.3813,2487.0557,2549.0256,2612.3889,2677.5212,2744.0295,2812.2939,2882.394,2954.1365,3027.7185,3103.1074,3180.4141,3260.1438,3345.9124,3422.3435
3 Hydrogen production,1042.1221,1186.3596,1553.7548,1551.7957,1409.4807,1455.7805,1528.0605,1601.678,1571.8683,1652.1292,1655.476,1655.476,1702.1438,1769.1743,1833.4908,1891.2493,1944.4062,1991.5886,2030.4456,2068.3101,2106.9185,2146.4946,2199.678,2253.8938,2310.0193,2367.5251,2426.3813,2487.0557,2549.0256,2612.3889,2677.5212,2744.0295,2812.2939,2882.394,2954.1365,3027.7185,3103.1074,3180.4141,3260.1438,3345.9124,3422.3435
4 Iron & steel,1042.1221,1186.3596,1553.7548,1551.7957,1409.4807,1455.7805,1528.0605,1601.678,1571.8683,1652.1292,1655.476,1655.476,1702.1438,1769.1743,1833.4908,1891.2493,1944.4062,1991.5886,2030.4456,2068.3101,2106.9185,2146.4946,2199.678,2253.8938,2310.0193,2367.5251,2426.3813,2487.0557,2549.0256,2612.3889,2677.5212,2744.0295,2812.2939,2882.394,2954.1365,3027.7185,3103.1074,3180.4141,3260.1438,3345.9124,3422.3435
5 Non-ferrous metals,1042.1221,1186.3596,1553.7548,1551.7957,1409.4807,1455.7805,1528.0605,1601.678,1571.8683,1652.1292,1655.476,1655.476,1702.1438,1769.1743,1833.4908,1891.2493,1944.4062,1991.5886,2030.4456,2068.3101,2106.9185,2146.4946,2199.678,2253.8938,2310.0193,2367.5251,2426.3813,2487.0557,2549.0256,2612.3889,2677.5212,2744.0295,2812.2939,2882.394,2954.1365,3027.7185,3103.1074,3180.4141,3260.1438,3345.9124,3422.3435
6 Chemicals,1042.1221,1186.3596,1553.7548,1551.7957,1409.4807,1455.7805,1528.0605,1601.678,1571.8683,1652.1292,1655.476,1655.476,1702.1438,1769.1743,1833.4908,1891.2493,1944.4062,1991.5886,2030.4456,2068.3101,2106.9185,2146.4946,2199.678,2253.8938,2310.0193,2367.5251,2426.3813,2487.0557,2549.0256,2612.3889,2677.5212,2744.0295,2812.2939,2882.394,2954.1365,3027.7185,3103.1074,3180.4141,3260.1438,3345.9124,3422.3435
7 Non-metallics nes,1042.1221,1186.3596,1553.7548,1551.7957,1409.4807,1455.7805,1528.0605,1601.678,1571.8683,1652.1292,1655.476,1655.476,1702.1438,1769.1743,1833.4908,1891.2493,1944.4062,1991.5886,2030.4456,2068.3101,2106.9185,2146.4946,2199.678,2253.8938,2310.0193,2367.5251,2426.3813,2487.0557,2549.0256,2612.3889,2677.5212,2744.0295,2812.2939,2882.394,2954.1365,3027.7185,3103.1074,3180.4141,3260.1438,3345.9124,3422.3435
8 Ore-extra.(non-energy),1042.1221,1186.3596,1553.7548,1551.7957,1409.4807,1455.7805,1528.0605,1601.678,1571.8683,1652.1292,1655.476,1655.476,1702.1438,1769.1743,1833.4908,1891.2493,1944.4062,1991.5886,2030.4456,2068.3101,2106.9185,2146.4946,2199.678,2253.8938,2310.0193,2367.5251,2426.3813,2487.0557,2549.0256,2612.3889,2677.5212,2744.0295,2812.2939,2882.394,2954.1365,3027.7185,3103.1074,3180.4141,3260.1438,3345.9124,3422.3435
"9 Food, drink & tob.",1042.1221,1186.3596,1553.7548,1551.7957,1409.4807,1455.7805,1528.0605,1601.678,1571.8683,1652.1292,1655.476,1655.476,1702.1438,1769.1743,1833.4908,1891.2493,1944.4062,1991.5886,2030.4456,2068.3101,2106.9185,2146.4946,2199.678,2253.8938,2310.0193,2367.5251,2426.3813,2487.0557,2549.0256,2612.3889,2677.5212,2744.0295,2812.2939,2882.394,2954.1365,3027.7185,3103.1074,3180.4141,3260.1438,3345.9124,3422.3435
"10 Tex., cloth. & footw.",1042.1221,1186.3596,1553.7548,1551.7957,1409.4807,1455.7805,1528.0605,1601.678,1571.8683,1652.1292,1655.476,1655.476,1702.1438,1769.1743,1833.4908,1891.2493,1944.4062,1991.5886,2030.4456,2068.3101,2106.9185,2146.4946,2199.678,2253.8938,2310.0193,2367.5251,2426.3813,2487.0557,2549.0256,2612.3889,2677.5212,2744.0295,2812.2939,2882.394,2954.1365,3027.7185,3103.1074,3180.4141,3260.1438,3345.9124,3422.3435
