Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,971.5767,1069.5211,1134.2292,1148.9996,1105.451,1060.1002,988.1401,996.914,1055.0198,1268.0502,1026.8268,1138.1484,1157.9926,1178.432,1199.4846,1221.1687,1243.5035,1266.5083,1290.2031,1314.6089,1339.7468,1365.6389,1392.3077,1419.7766,1448.0696,1477.2112,1507.2273,1538.1438,1569.9877,1602.7869,1636.5702,1671.3669,1707.2075,1744.1234,1782.1467,1821.3108,1861.6498,1903.1989,1945.9945,1990.074,2035.4758
2 O.energy own use & tra,971.5767,1069.5211,1134.2292,1148.9996,1105.451,1060.1002,988.1401,996.914,1055.0198,1268.0502,1026.8268,1138.1484,1157.9926,1178.432,1199.4846,1221.1687,1243.5035,1266.5083,1290.2031,1314.6089,1339.7468,1365.6389,1392.3077,1419.7766,1448.0696,1477.2112,1507.2273,1538.1438,1569.9877,1602.7869,1636.5702,1671.3669,1707.2075,1744.1234,1782.1467,1821.3108,1861.6498,1903.1989,1945.9945,1990.074,2035.4758
3 Hydrogen production,971.5767,1069.5211,1134.2292,1148.9996,1105.451,1060.1002,988.1401,996.914,1055.0198,1268.0502,1026.8268,1138.1484,1157.9926,1178.432,1199.4846,1221.1687,1243.5035,1266.5083,1290.2031,1314.6089,1339.7468,1365.6389,1392.3077,1419.7766,1448.0696,1477.2112,1507.2273,1538.1438,1569.9877,1602.7869,1636.5702,1671.3669,1707.2075,1744.1234,1782.1467,1821.3108,1861.6498,1903.1989,1945.9945,1990.074,2035.4758
4 Iron & steel,971.5767,1069.5211,1134.2292,1148.9996,1105.451,1060.1002,988.1401,996.914,1055.0198,1268.0502,1026.8268,1138.1484,1157.9926,1178.432,1199.4846,1221.1687,1243.5035,1266.5083,1290.2031,1314.6089,1339.7468,1365.6389,1392.3077,1419.7766,1448.0696,1477.2112,1507.2273,1538.1438,1569.9877,1602.7869,1636.5702,1671.3669,1707.2075,1744.1234,1782.1467,1821.3108,1861.6498,1903.1989,1945.9945,1990.074,2035.4758
5 Non-ferrous metals,971.5767,1069.5211,1134.2292,1148.9996,1105.451,1060.1002,988.1401,996.914,1055.0198,1268.0502,1026.8268,1138.1484,1157.9926,1178.432,1199.4846,1221.1687,1243.5035,1266.5083,1290.2031,1314.6089,1339.7468,1365.6389,1392.3077,1419.7766,1448.0696,1477.2112,1507.2273,1538.1438,1569.9877,1602.7869,1636.5702,1671.3669,1707.2075,1744.1234,1782.1467,1821.3108,1861.6498,1903.1989,1945.9945,1990.074,2035.4758
6 Chemicals,971.5767,1069.5211,1134.2292,1148.9996,1105.451,1060.1002,988.1401,996.914,1055.0198,1268.0502,1026.8268,1138.1484,1157.9926,1178.432,1199.4846,1221.1687,1243.5035,1266.5083,1290.2031,1314.6089,1339.7468,1365.6389,1392.3077,1419.7766,1448.0696,1477.2112,1507.2273,1538.1438,1569.9877,1602.7869,1636.5702,1671.3669,1707.2075,1744.1234,1782.1467,1821.3108,1861.6498,1903.1989,1945.9945,1990.074,2035.4758
7 Non-metallics nes,971.5767,1069.5211,1134.2292,1148.9996,1105.451,1060.1002,988.1401,996.914,1055.0198,1268.0502,1026.8268,1138.1484,1157.9926,1178.432,1199.4846,1221.1687,1243.5035,1266.5083,1290.2031,1314.6089,1339.7468,1365.6389,1392.3077,1419.7766,1448.0696,1477.2112,1507.2273,1538.1438,1569.9877,1602.7869,1636.5702,1671.3669,1707.2075,1744.1234,1782.1467,1821.3108,1861.6498,1903.1989,1945.9945,1990.074,2035.4758
8 Ore-extra.(non-energy),971.5767,1069.5211,1134.2292,1148.9996,1105.451,1060.1002,988.1401,996.914,1055.0198,1268.0502,1026.8268,1138.1484,1157.9926,1178.432,1199.4846,1221.1687,1243.5035,1266.5083,1290.2031,1314.6089,1339.7468,1365.6389,1392.3077,1419.7766,1448.0696,1477.2112,1507.2273,1538.1438,1569.9877,1602.7869,1636.5702,1671.3669,1707.2075,1744.1234,1782.1467,1821.3108,1861.6498,1903.1989,1945.9945,1990.074,2035.4758
"9 Food, drink & tob.",971.5767,1069.5211,1134.2292,1148.9996,1105.451,1060.1002,988.1401,996.914,1055.0198,1268.0502,1026.8268,1138.1484,1157.9926,1178.432,1199.4846,1221.1687,1243.5035,1266.5083,1290.2031,1314.6089,1339.7468,1365.6389,1392.3077,1419.7766,1448.0696,1477.2112,1507.2273,1538.1438,1569.9877,1602.7869,1636.5702,1671.3669,1707.2075,1744.1234,1782.1467,1821.3108,1861.6498,1903.1989,1945.9945,1990.074,2035.4758
"10 Tex., cloth. & footw.",971.5767,1069.5211,1134.2292,1148.9996,1105.451,1060.1002,988.1401,996.914,1055.0198,1268.0502,1026.8268,1138.1484,1157.9926,1178.432,1199.4846,1221.1687,1243.5035,1266.5083,1290.2031,1314.6089,1339.7468,1365.6389,1392.3077,1419.7766,1448.0696,1477.2112,1507.2273,1538.1438,1569.9877,1602.7869,1636.5702,1671.3669,1707.2075,1744.1234,1782.1467,1821.3108,1861.6498,1903.1989,1945.9945,1990.074,2035.4758
11 Paper & pulp,971.5767,1069.5211,1134.2292,1148.9996,1105.451,1060.1002,988.1401,996.914,1055.0198,1268.0502,1026.8268,1138.1484,1157.9926,1178.432,1199.4846,1221.1687,1243.5035,1266.5083,1290.2031,1314.6089,1339.7468,1365.6389,1392.3077,1419.7766,1448.0696,1477.2112,1507.2273,1538.1438,1569.9877,1602.7869,1636.5702,1671.3669,1707.2075,1744.1234,1782.1467,1821.3108,1861.6498,1903.1989,1945.9945,1990.074,2035.4758
12 Engineering etc,971.5767,1069.5211,1134.2292,1148.9996,1105.451,1060.1002,988.1401,996.914,1055.0198,1268.0502,1026.8268,1138.1484,1157.9926,1178.432,1199.4846,1221.1687,1243.5035,1266.5083,1290.2031,1314.6089,1339.7468,1365.6389,1392.3077,1419.7766,1448.0696,1477.2112,1507.2273,1538.1438,1569.9877,1602.7869,1636.5702,1671.3669,1707.2075,1744.1234,1782.1467,1821.3108,1861.6498,1903.1989,1945.9945,1990.074,2035.4758
13 Other industry,971.5767,1069.5211,1134.2292,1148.9996,1105.451,1060.1002,988.1401,996.914,1055.0198,1268.0502,1026.8268,1138.1484,1157.9926,1178.432,1199.4846,1221.1687,1243.5035,1266.5083,1290.2031,1314.6089,1339.7468,1365.6389,1392.3077,1419.7766,1448.0696,1477.2112,1507.2273,1538.1438,1569.9877,1602.7869,1636.5702,1671.3669,1707.2075,1744.1234,1782.1467,1821.3108,1861.6498,1903.1989,1945.9945,1990.074,2035.4758
14 Construction,971.5767,1069.5211,1134.2292,1148.9996,1105.451,1060.1002,988.1401,996.914,1055.0198,1268.0502,1026.8268,1138.1484,1157.9926,1178.432,1199.4846,1221.1687,1243.5035,1266.5083,1290.2031,1314.6089,1339.7468,1365.6389,1392.3077,1419.7766,1448.0696,1477.2112,1507.2273,1538.1438,1569.9877,1602.7869,1636.5702,1671.3669,1707.2075,1744.1234,1782.1467,1821.3108,1861.6498,1903.1989,1945.9945,1990.074,2035.4758
15 Rail transport,971.5767,1069.5211,1134.2292,1148.9996,1105.451,1060.1002,988.1401,996.914,1055.0198,1268.0502,1026.8268,1138.1484,1157.9926,1178.432,1199.4846,1221.1687,1243.5035,1266.5083,1290.2031,1314.6089,1339.7468,1365.6389,1392.3077,1419.7766,1448.0696,1477.2112,1507.2273,1538.1438,1569.9877,1602.7869,1636.5702,1671.3669,1707.2075,1744.1234,1782.1467,1821.3108,1861.6498,1903.1989,1945.9945,1990.074,2035.4758
