Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1073.6183,1294.3778,1461.1057,1414.0535,1384.8842,1214.7156,1113.9132,1213.6217,1303.0063,1320.0549,1192.5852,1351.335,1373.9595,1397.2627,1421.265,1445.9873,1471.4514,1497.6794,1524.6941,1552.5194,1581.1794,1610.6992,1641.1047,1672.4221,1704.6792,1737.9041,1772.1255,1807.3738,1843.6794,1881.0742,1919.5908,1959.2629,2000.1252,2042.2134,2085.5642,2130.2156,2176.2063,2223.5769,2272.3687,2322.6243,2374.3872
2 O.energy own use & tra,1073.6183,1294.3778,1461.1057,1414.0535,1384.8842,1214.7156,1113.9132,1213.6217,1303.0063,1320.0549,1192.5852,1351.335,1373.9595,1397.2627,1421.265,1445.9873,1471.4514,1497.6794,1524.6941,1552.5194,1581.1794,1610.6992,1641.1047,1672.4221,1704.6792,1737.9041,1772.1255,1807.3738,1843.6794,1881.0742,1919.5908,1959.2629,2000.1252,2042.2134,2085.5642,2130.2156,2176.2063,2223.5769,2272.3687,2322.6243,2374.3872
3 Hydrogen production,1073.6183,1294.3778,1461.1057,1414.0535,1384.8842,1214.7156,1113.9132,1213.6217,1303.0063,1320.0549,1192.5852,1351.335,1373.9595,1397.2627,1421.265,1445.9873,1471.4514,1497.6794,1524.6941,1552.5194,1581.1794,1610.6992,1641.1047,1672.4221,1704.6792,1737.9041,1772.1255,1807.3738,1843.6794,1881.0742,1919.5908,1959.2629,2000.1252,2042.2134,2085.5642,2130.2156,2176.2063,2223.5769,2272.3687,2322.6243,2374.3872
4 Iron & steel,1073.6183,1294.3778,1461.1057,1414.0535,1384.8842,1214.7156,1113.9132,1213.6217,1303.0063,1320.0549,1192.5852,1351.335,1373.9595,1397.2627,1421.265,1445.9873,1471.4514,1497.6794,1524.6941,1552.5194,1581.1794,1610.6992,1641.1047,1672.4221,1704.6792,1737.9041,1772.1255,1807.3738,1843.6794,1881.0742,1919.5908,1959.2629,2000.1252,2042.2134,2085.5642,2130.2156,2176.2063,2223.5769,2272.3687,2322.6243,2374.3872
5 Non-ferrous metals,1073.6183,1294.3778,1461.1057,1414.0535,1384.8842,1214.7156,1113.9132,1213.6217,1303.0063,1320.0549,1192.5852,1351.335,1373.9595,1397.2627,1421.265,1445.9873,1471.4514,1497.6794,1524.6941,1552.5194,1581.1794,1610.6992,1641.1047,1672.4221,1704.6792,1737.9041,1772.1255,1807.3738,1843.6794,1881.0742,1919.5908,1959.2629,2000.1252,2042.2134,2085.5642,2130.2156,2176.2063,2223.5769,2272.3687,2322.6243,2374.3872
6 Chemicals,1073.6183,1294.3778,1461.1057,1414.0535,1384.8842,1214.7156,1113.9132,1213.6217,1303.0063,1320.0549,1192.5852,1351.335,1373.9595,1397.2627,1421.265,1445.9873,1471.4514,1497.6794,1524.6941,1552.5194,1581.1794,1610.6992,1641.1047,1672.4221,1704.6792,1737.9041,1772.1255,1807.3738,1843.6794,1881.0742,1919.5908,1959.2629,2000.1252,2042.2134,2085.5642,2130.2156,2176.2063,2223.5769,2272.3687,2322.6243,2374.3872
7 Non-metallics nes,1073.6183,1294.3778,1461.1057,1414.0535,1384.8842,1214.7156,1113.9132,1213.6217,1303.0063,1320.0549,1192.5852,1351.335,1373.9595,1397.2627,1421.265,1445.9873,1471.4514,1497.6794,1524.6941,1552.5194,1581.1794,1610.6992,1641.1047,1672.4221,1704.6792,1737.9041,1772.1255,1807.3738,1843.6794,1881.0742,1919.5908,1959.2629,2000.1252,2042.2134,2085.5642,2130.2156,2176.2063,2223.5769,2272.3687,2322.6243,2374.3872
8 Ore-extra.(non-energy),1073.6183,1294.3778,1461.1057,1414.0535,1384.8842,1214.7156,1113.9132,1213.6217,1303.0063,1320.0549,1192.5852,1351.335,1373.9595,1397.2627,1421.265,1445.9873,1471.4514,1497.6794,1524.6941,1552.5194,1581.1794,1610.6992,1641.1047,1672.4221,1704.6792,1737.9041,1772.1255,1807.3738,1843.6794,1881.0742,1919.5908,1959.2629,2000.1252,2042.2134,2085.5642,2130.2156,2176.2063,2223.5769,2272.3687,2322.6243,2374.3872
"9 Food, drink & tob.",1073.6183,1294.3778,1461.1057,1414.0535,1384.8842,1214.7156,1113.9132,1213.6217,1303.0063,1320.0549,1192.5852,1351.335,1373.9595,1397.2627,1421.265,1445.9873,1471.4514,1497.6794,1524.6941,1552.5194,1581.1794,1610.6992,1641.1047,1672.4221,1704.6792,1737.9041,1772.1255,1807.3738,1843.6794,1881.0742,1919.5908,1959.2629,2000.1252,2042.2134,2085.5642,2130.2156,2176.2063,2223.5769,2272.3687,2322.6243,2374.3872
"10 Tex., cloth. & footw.",1073.6183,1294.3778,1461.1057,1414.0535,1384.8842,1214.7156,1113.9132,1213.6217,1303.0063,1320.0549,1192.5852,1351.335,1373.9595,1397.2627,1421.265,1445.9873,1471.4514,1497.6794,1524.6941,1552.5194,1581.1794,1610.6992,1641.1047,1672.4221,1704.6792,1737.9041,1772.1255,1807.3738,1843.6794,1881.0742,1919.5908,1959.2629,2000.1252,2042.2134,2085.5642,2130.2156,2176.2063,2223.5769,2272.3687,2322.6243,2374.3872
