Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,166.3686,226.7289,199.3789,169.5982,159.1344,155.2522,139.1522,189.0505,206.9918,204.3044,197.1258,229.756,502.0952,513.0969,444.7215,390.4677,347.5086,313.8222,287.5282,267.2266,251.7952,258.1366,264.6466,271.3293,278.1753,285.1745,292.3452,299.7044,307.2346,314.9611,322.8901,331.029,339.3831,347.9938,356.8585,365.9656,375.2861,384.7798,394.5076,404.4447,414.5498
2 O.energy own use & tra,166.3686,228.6398,200.7125,170.7787,160.2993,156.5845,139.8387,189.9135,210.2599,209.4511,200.9329,239.6519,518.2892,510.4332,442.5384,388.2524,344.9527,310.7363,283.7805,262.6981,246.3897,251.7857,257.2924,262.9302,268.7022,274.6096,280.6463,286.8344,293.1599,299.6277,306.2454,313.027,319.955,327.0469,334.2955,341.717,349.3211,357.0764,365.043,373.175,381.4909
3 Hydrogen production,166.3686,205.193,190.3111,163.7935,152.7114,146.5623,133.6222,182.1123,189.4745,176.7233,176.7233,176.7233,415.3105,386.3965,315.5523,258.2487,211.8614,174.4859,144.2979,119.9085,100.2166,102.1509,104.1158,106.1301,108.1949,110.3096,112.466,114.6843,116.9486,119.2615,121.6286,124.0618,126.5412,129.0821,131.6751,134.334,137.066,139.8373,142.7055,145.6219,148.6027
4 Iron & steel,116.0181,166.8175,144.5909,121.6888,134.513,129.7317,113.8977,153.9663,173.8251,164.3122,161.4408,174.4929,463.5186,437.2268,356.4088,291.2508,238.7226,196.6257,162.8535,135.803,114.2031,117.6037,121.0668,124.6144,128.2486,131.9691,135.7674,139.6674,143.6513,147.7229,151.8893,156.165,160.5279,164.9963,169.5602,174.2362,179.0335,183.914,188.9449,194.071,199.3116
5 Non-ferrous metals,116.0181,178.9631,149.4928,124.7203,138.0446,134.6558,117.1867,158.0402,183.9485,180.2514,173.2314,205.1405,513.6714,497.6353,418.2538,354.5654,303.541,262.9826,230.7846,205.3447,185.3926,190.4791,195.6671,200.9794,206.4191,211.9868,217.6749,223.5082,229.47,235.5652,241.8017,248.1952,254.7247,261.4094,268.2407,275.2362,282.4063,289.7141,297.2281,304.8943,312.7333
6 Chemicals,116.0181,182.8102,150.7419,125.6523,138.8835,135.3281,117.3737,158.5393,184.8385,181.6525,174.2678,207.8345,518.0801,502.9455,423.6902,360.131,309.2388,268.8157,236.7561,211.4577,191.6505,196.8852,202.2248,207.6923,213.2907,219.0207,224.875,230.8782,237.0139,243.2869,249.7054,256.2851,263.0049,269.8846,276.9152,284.1145,291.4933,299.0144,306.7466,314.6361,322.7036
7 Non-metallics nes,116.0181,179.1422,149.7521,124.9546,138.1147,133.7847,116.4905,157.203,182.1464,177.4133,171.132,199.6834,504.7413,486.8791,407.2418,343.2917,291.9995,251.1672,218.6889,192.9622,172.7167,177.503,182.3839,187.382,192.5002,197.739,203.0906,208.5796,214.1893,219.9241,225.792,231.8085,237.9521,244.2422,250.6698,257.2523,263.9999,270.8755,277.9473,285.1612,292.5376
8 Ore-extra.(non-energy),116.0181,158.2031,140.9638,119.3669,131.9438,126.2557,111.6857,151.191,166.8182,153.2798,153.2798,153.2798,428.8047,395.4143,313.6021,247.4268,193.8579,150.696,115.8343,87.669,64.9285,67.1622,69.4313,71.7575,74.142,76.584,79.0743,81.636,84.2508,86.9218,89.6554,92.4653,95.3285,98.2628,101.2573,104.3279,107.4828,110.6832,113.9954,117.3633,120.8056
"9 Food, drink & tob.",116.0181,158.2031,140.9638,119.3669,131.9438,126.2557,111.6857,151.191,166.8182,153.2798,153.2798,153.2798,428.8047,395.4143,313.6021,247.4268,193.8579,150.696,115.8343,87.669,64.9285,67.1622,69.4313,71.7575,74.142,76.584,79.0743,81.636,84.2508,86.9218,89.6554,92.4653,95.3285,98.2628,101.2573,104.3279,107.4828,110.6832,113.9954,117.3633,120.8056
"10 Tex., cloth. & footw.",116.0181,158.2031,140.9638,119.3669,131.9438,126.2557,111.6857,151.191,166.8182,153.2798,153.2798,153.2798,428.8047,395.4143,313.6021,247.4268,193.8579,150.696,115.8343,87.669,64.9285,67.1622,69.4313,71.7575,74.142,76.584,79.0743,81.636,84.2508,86.9218,89.6554,92.4653,95.3285,98.2628,101.2573,104.3279,107.4828,110.6832,113.9954,117.3633,120.8056
11 Paper & pulp,116.0181,188.7624,153.6756,126.8132,140.8779,135.1497,117.3117,158.2386,183.9379,180.2348,173.2191,205.1086,513.6194,497.5726,418.1896,354.4997,303.4737,262.9138,230.7141,205.2725,185.3187,190.4035,195.5896,200.9001,206.338,211.9037,217.5899,223.4212,229.3809,235.474,241.7083,248.0997,254.6269,261.3093,268.1382,275.1313,282.299,289.6043,297.1157,304.7792,312.6155
