Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1114.4159,1216.4469,1325.1013,1329.2489,1291.9097,1126.5945,1029.9194,1125.8247,1228.8091,1207.0553,1024.8829,1115.499,1355.5365,1436.7708,1398.0099,1361.2208,1365.0897,1368.9845,1373.0675,1377.1508,1381.3602,1404.3483,1427.885,1452.1404,1476.9473,1502.4048,1528.6184,1555.5707,1583.1599,1611.5737,1640.8677,1670.7623,1701.5693,1733.3489,1765.7924,1799.2168,1833.4529,1868.6967,1904.8673,1942.0208,1980.4207
2 O.energy own use & tra,1114.4159,1227.1628,1330.219,1331.7124,1293.3054,1129.7969,1033.4202,1129.1797,1238.666,1222.5745,1036.3629,1145.3394,1404.3682,1495.5881,1458.2257,1422.8677,1428.2007,1433.5934,1439.2091,1444.8606,1450.6744,1475.304,1500.5203,1526.4938,1553.0586,1580.3146,1608.3682,1637.2029,1666.718,1697.1021,1728.4116,1760.3683,1793.2847,1827.2223,1861.8734,1897.5563,1934.1027,1971.7098,2010.2981,2049.9248,2090.8545
3 Hydrogen production,1114.4159,1205.3818,1320.4424,1326.2665,1288.6096,1122.1296,1027.0781,1122.26,1219.8088,1192.8843,1014.4003,1088.2512,1310.9471,1383.0635,1343.0254,1304.9297,1307.4617,1309.9885,1312.6721,1315.3235,1318.0679,1339.5569,1361.5603,1384.2466,1407.4482,1431.2634,1455.7969,1481.0304,1506.8611,1533.4758,1560.9292,1588.9412,1617.8218,1647.6309,1678.0586,1709.4209,1741.5474,1774.6331,1808.5959,1843.4912,1879.5811
4 Iron & steel,1114.4159,1221.1891,1327.098,1330.5271,1293.324,1128.5081,1031.1371,1127.3525,1232.6663,1213.1285,1029.3755,1127.1768,1374.6462,1459.7883,1421.5747,1385.3456,1389.7875,1394.2684,1398.9512,1403.6482,1408.4856,1432.116,1456.3101,1481.2377,1506.7327,1532.8938,1559.8275,1587.5166,1615.8594,1645.0443,1675.127,1705.8286,1737.4611,1770.0852,1803.3926,1837.7009,1872.8411,1909.0096,1946.1265,1984.2477,2023.6377
5 Non-ferrous metals,1114.4159,1220.1592,1326.5491,1330.3303,1293.071,1128.047,1030.8236,1126.9647,1231.514,1211.3147,1028.0337,1123.689,1368.9387,1452.9138,1414.5366,1378.1404,1382.4111,1386.7169,1391.2207,1395.7344,1400.384,1423.8226,1447.8204,1472.5474,1497.8367,1523.7877,1550.5063,1577.9753,1606.0931,1635.0477,1664.8948,1695.3555,1726.7415,1759.1133,1792.1626,1826.207,1861.0771,1896.9695,1933.8037,1971.636,2010.7302
6 Chemicals,1114.4159,1214.1289,1323.9172,1328.5327,1291.1147,1125.4285,1029.1165,1124.8326,1225.9282,1202.5186,1021.527,1106.7759,1341.2615,1419.5768,1380.407,1343.1997,1346.6406,1350.0974,1353.7323,1357.3572,1361.0977,1383.6057,1406.6516,1430.4045,1454.6978,1479.6294,1505.3052,1531.7072,1558.7334,1586.5713,1615.2759,1644.5679,1674.7581,1705.907,1737.7051,1770.4692,1804.03,1838.5828,1874.0468,1910.4772,1948.1376
7 Non-metallics nes,1114.4159,1219.9238,1326.5726,1330.3115,1293.1779,1127.8965,1030.7109,1126.6431,1230.4584,1209.6526,1026.8042,1120.4932,1363.7091,1446.6146,1408.0878,1371.5382,1375.6521,1379.7976,1384.1371,1388.4829,1392.9609,1416.2236,1440.0415,1464.5842,1489.6855,1515.4438,1541.9655,1569.2329,1597.1444,1625.8879,1655.5192,1685.759,1716.9189,1749.0598,1781.8728,1815.6752,1850.2979,1885.9373,1922.5125,1960.0798,1998.9032
8 Ore-extra.(non-energy),1114.4159,1205.3818,1320.4424,1326.2665,1288.6096,1122.1296,1027.0781,1122.26,1219.8088,1192.8843,1014.4003,1088.2512,1310.9471,1383.0635,1343.0254,1304.9297,1307.4617,1309.9885,1312.6721,1315.3235,1318.0679,1339.5569,1361.5603,1384.2466,1407.4482,1431.2634,1455.7969,1481.0304,1506.8611,1533.4758,1560.9292,1588.9412,1617.8218,1647.6309,1678.0586,1709.4209,1741.5474,1774.6331,1808.5959,1843.4912,1879.5811
"9 Food, drink & tob.",1114.4159,1205.3818,1320.4424,1326.2665,1288.6096,1122.1296,1027.0781,1122.26,1219.8088,1192.8843,1014.4003,1088.2512,1310.9471,1383.0635,1343.0254,1304.9297,1307.4617,1309.9885,1312.6721,1315.3235,1318.0679,1339.5569,1361.5603,1384.2466,1407.4482,1431.2634,1455.7969,1481.0304,1506.8611,1533.4758,1560.9292,1588.9412,1617.8218,1647.6309,1678.0586,1709.4209,1741.5474,1774.6331,1808.5959,1843.4912,1879.5811
"10 Tex., cloth. & footw.",1114.4159,1205.3818,1320.4424,1326.2665,1288.6096,1122.1296,1027.0781,1122.26,1219.8088,1192.8843,1014.4003,1088.2512,1310.9471,1383.0635,1343.0254,1304.9297,1307.4617,1309.9885,1312.6721,1315.3235,1318.0679,1339.5569,1361.5603,1384.2466,1407.4482,1431.2634,1455.7969,1481.0304,1506.8611,1533.4758,1560.9292,1588.9412,1617.8218,1647.6309,1678.0586,1709.4209,1741.5474,1774.6331,1808.5959,1843.4912,1879.5811
