Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1229.1515,1519.7097,1616.7534,1537.9697,1541.9841,1408.2266,1252.989,1315.3383,1412.3391,1410.4327,1296.6482,1386.2424,1679.7131,1768.1531,1647.9316,1617.527,1620.7261,1623.6733,1626.9312,1629.9622,1633.2764,1657.8311,1682.5388,1708.0676,1734.0242,1760.1558,1787.2424,1814.9071,1842.7986,1871.5339,1901.0325,1935.4286,1970.8119,2006.6138,2043.2562,2080.4404,2118.4382,2156.9414,2196.5273,2236.613,2277.958
2 O.energy own use & tra,1229.1515,1501.3928,1594.9666,1516.377,1493.895,1389.2944,1238.0765,1304.6208,1400.6826,1399.298,1267.9821,1325.2617,1556.582,1628.6615,1557.6783,1526.7427,1529.373,1531.9031,1534.592,1537.2061,1539.9891,1560.7898,1581.8569,1603.6316,1625.834,1648.363,1671.6953,1695.6057,1719.8947,1744.8759,1770.6201,1798.7592,1827.7338,1857.2786,1887.5122,1918.4392,1950.0664,1982.3124,2015.4896,2049.3184,2084.2544
3 Hydrogen production,1229.1515,1476.5991,1569.021,1493.9348,1436.2668,1373.6877,1227.442,1296.8503,1391.6663,1390.6843,1245.8064,1278.0881,1461.3298,1520.7529,1487.8597,1456.5134,1458.7036,1460.9111,1463.16,1465.4512,1467.8237,1485.7201,1503.9712,1522.8416,1542.1396,1561.8818,1582.3099,1603.3162,1624.8181,1646.8951,1669.7351,1693.0339,1717.0508,1741.7552,1767.0312,1793.1179,1819.8165,1847.2222,1875.4417,1904.4299,1934.4084
4 Iron & steel,1229.1515,1519.7097,1616.7534,1537.9697,1541.9841,1408.2266,1252.989,1315.3383,1412.3391,1410.4327,1296.6482,1386.2424,1679.7131,1768.1531,1647.9316,1617.527,1620.7261,1623.6733,1626.9312,1629.9622,1633.2764,1657.8311,1682.5388,1708.0676,1734.0242,1760.1558,1787.2424,1814.907,1842.7986,1871.5339,1901.0325,1935.4286,1970.8119,2006.6138,2043.2562,2080.4404,2118.4382,2156.9414,2196.5273,2236.613,2277.958
5 Non-ferrous metals,1229.1515,1519.0205,1613.7133,1535.7046,1539.3005,1407.2548,1251.8931,1314.5157,1411.1564,1409.3031,1293.74,1380.056,1667.2214,1754.0017,1638.7756,1608.317,1611.4585,1614.3634,1617.5635,1620.5521,1623.8124,1647.9863,1672.3247,1697.4727,1723.0485,1748.8146,1775.5203,1802.8041,1830.3301,1858.6846,1887.8022,1921.5636,1956.2968,1991.4639,2027.4562,2064.0054,2101.3569,2139.2253,2178.1611,2217.6121,2258.3066
6 Chemicals,1229.1515,1509.3132,1605.6823,1528.6338,1514.3674,1398.3796,1246.2177,1310.3861,1406.4719,1404.8281,1282.2192,1355.5482,1617.7358,1697.9409,1602.5033,1571.8313,1574.7441,1577.4814,1580.4529,1583.2739,1586.3208,1608.9861,1631.8613,1655.5005,1679.5674,1703.8857,1729.0825,1754.8575,1780.9358,1807.7815,1835.3903,1866.637,1898.7944,1931.447,1964.8635,1998.8982,2033.6895,2069.043,2105.4033,2142.3394,2180.4585
7 Non-metallics nes,1229.1515,1517.439,1614.6941,1538.1277,1534.0432,1406.8574,1251.9185,1314.5282,1411.658,1409.783,1294.9755,1382.6842,1672.5283,1760.0135,1642.6653,1612.2297,1615.3955,1618.3186,1621.5431,1624.5498,1627.8329,1652.1687,1676.6639,1701.9738,1727.7112,1753.6326,1780.5002,1807.9457,1835.627,1864.1433,1893.4227,1927.4537,1962.4631,1997.8999,2034.1683,2070.9873,2108.6135,2146.7515,2185.9634,2225.6841,2266.655
8 Ore-extra.(non-energy),1229.1515,1476.5991,1569.021,1493.9348,1436.2668,1373.6877,1227.442,1296.8503,1391.6663,1390.6843,1245.8064,1278.0881,1461.3298,1520.7529,1487.8597,1456.5134,1458.7036,1460.9111,1463.16,1465.4512,1467.8237,1485.7201,1503.9712,1522.8416,1542.1396,1561.8818,1582.3099,1603.3162,1624.8181,1646.8951,1669.7351,1693.0339,1717.0508,1741.7552,1767.0312,1793.1179,1819.8165,1847.2222,1875.4417,1904.4299,1934.4084
"9 Food, drink & tob.",1229.1515,1476.5991,1569.021,1493.9348,1436.2668,1373.6877,1227.442,1296.8503,1391.6663,1390.6843,1245.8064,1278.0881,1461.3298,1520.7529,1487.8597,1456.5134,1458.7036,1460.9111,1463.16,1465.4512,1467.8237,1485.7201,1503.9712,1522.8416,1542.1396,1561.8818,1582.3099,1603.3162,1624.8181,1646.8951,1669.7351,1693.0339,1717.0508,1741.7552,1767.0312,1793.1179,1819.8165,1847.2222,1875.4417,1904.4299,1934.4084
"10 Tex., cloth. & footw.",1229.1515,1476.5991,1569.021,1493.9348,1436.2668,1373.6877,1227.442,1296.8503,1391.6663,1390.6843,1245.8064,1278.0881,1461.3298,1520.7529,1487.8597,1456.5134,1458.7036,1460.9111,1463.16,1465.4512,1467.8237,1485.7201,1503.9712,1522.8416,1542.1396,1561.8818,1582.3099,1603.3162,1624.8181,1646.8951,1669.7351,1693.0339,1717.0508,1741.7552,1767.0312,1793.1179,1819.8165,1847.2222,1875.4417,1904.4299,1934.4084
