Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1321.5815,1155.5061,1338.1228,1284.6238,1146.7095,1175.4795,1102.2892,888.8925,828.5204,1099.2087,1056.1315,957.5261,1113.8734,1690.2217,2435.2642,3278.6992,4077.6597,4614.8301,4703.4683,4790.5225,4878.123,4967.3789,5087.2466,5209.623,5335.9492,5465.6382,5598.3667,5733.7021,5872.644,6014.9409,6161.3657,6311.5444,6464.7681,6623.6152,6785.1924,6950.9497,7121.2168,7295.5024,7474.7461,7658.5024,7845.7007
2 O.energy own use & tra,1321.5815,1155.5061,1338.1228,1284.6238,1146.7095,1175.4795,1102.2892,888.8925,828.5204,1099.2087,1056.1315,957.5261,1113.8734,1690.2217,2435.2642,3278.6992,4077.6597,4614.8301,4703.4683,4790.5225,4878.123,4967.3789,5087.2466,5209.623,5335.9492,5465.6382,5598.3667,5733.7021,5872.644,6014.9409,6161.3657,6311.5444,6464.7681,6623.6152,6785.1924,6950.9497,7121.2168,7295.5024,7474.7461,7658.5024,7845.7007
3 Hydrogen production,1321.5815,1155.5061,1338.1228,1284.6238,1146.7095,1175.4795,1102.2892,888.8925,828.5204,1099.2087,1056.1315,957.5261,1113.8734,1690.2217,2435.2642,3278.6992,4077.6597,4614.8301,4703.4683,4790.5225,4878.123,4967.3789,5087.2466,5209.623,5335.9492,5465.6382,5598.3667,5733.7021,5872.644,6014.9409,6161.3657,6311.5444,6464.7681,6623.6152,6785.1924,6950.9497,7121.2168,7295.5024,7474.7461,7658.5024,7845.7007
4 Iron & steel,1321.5815,1155.5061,1338.1228,1284.6238,1146.7095,1175.4795,1102.2892,888.8925,828.5204,1099.2087,1056.1315,957.5261,1113.8734,1690.2217,2435.2642,3278.6992,4077.6597,4614.8301,4703.4683,4790.5225,4878.123,4967.3789,5087.2466,5209.623,5335.9492,5465.6382,5598.3667,5733.7021,5872.644,6014.9409,6161.3657,6311.5444,6464.7681,6623.6152,6785.1924,6950.9497,7121.2168,7295.5024,7474.7461,7658.5024,7845.7007
5 Non-ferrous metals,1321.5815,1155.5061,1338.1228,1284.6238,1146.7095,1175.4795,1102.2892,888.8925,828.5204,1099.2087,1056.1315,957.5261,1113.8734,1690.2217,2435.2642,3278.6992,4077.6597,4614.8301,4703.4683,4790.5225,4878.123,4967.3789,5087.2466,5209.623,5335.9492,5465.6382,5598.3667,5733.7021,5872.644,6014.9409,6161.3657,6311.5444,6464.7681,6623.6152,6785.1924,6950.9497,7121.2168,7295.5024,7474.7461,7658.5024,7845.7007
6 Chemicals,1321.5815,1155.5061,1338.1228,1284.6238,1146.7095,1175.4795,1102.2892,888.8925,828.5204,1099.2087,1056.1315,957.5261,1113.8734,1690.2217,2435.2642,3278.6992,4077.6597,4614.8301,4703.4683,4790.5225,4878.123,4967.3789,5087.2466,5209.623,5335.9492,5465.6382,5598.3667,5733.7021,5872.644,6014.9409,6161.3657,6311.5444,6464.7681,6623.6152,6785.1924,6950.9497,7121.2168,7295.5024,7474.7461,7658.5024,7845.7007
7 Non-metallics nes,1321.5815,1155.5061,1338.1228,1284.6238,1146.7095,1175.4795,1102.2892,888.8925,828.5204,1099.2087,1056.1315,957.5261,1113.8734,1690.2217,2435.2642,3278.6992,4077.6597,4614.8301,4703.4683,4790.5225,4878.123,4967.3789,5087.2466,5209.623,5335.9492,5465.6382,5598.3667,5733.7021,5872.644,6014.9409,6161.3657,6311.5444,6464.7681,6623.6152,6785.1924,6950.9497,7121.2168,7295.5024,7474.7461,7658.5024,7845.7007
8 Ore-extra.(non-energy),1321.5815,1155.5061,1338.1228,1284.6238,1146.7095,1175.4795,1102.2892,888.8925,828.5204,1099.2087,1056.1315,957.5261,1113.8734,1690.2217,2435.2642,3278.6992,4077.6597,4614.8301,4703.4683,4790.5225,4878.123,4967.3789,5087.2466,5209.623,5335.9492,5465.6382,5598.3667,5733.7021,5872.644,6014.9409,6161.3657,6311.5444,6464.7681,6623.6152,6785.1924,6950.9497,7121.2168,7295.5024,7474.7461,7658.5024,7845.7007
"9 Food, drink & tob.",1321.5815,1155.5061,1338.1228,1284.6238,1146.7095,1175.4795,1102.2892,888.8925,828.5204,1099.2087,1056.1315,957.5261,1113.8734,1690.2217,2435.2642,3278.6992,4077.6597,4614.8301,4703.4683,4790.5225,4878.123,4967.3789,5087.2466,5209.623,5335.9492,5465.6382,5598.3667,5733.7021,5872.644,6014.9409,6161.3657,6311.5444,6464.7681,6623.6152,6785.1924,6950.9497,7121.2168,7295.5024,7474.7461,7658.5024,7845.7007
"10 Tex., cloth. & footw.",1321.5815,1155.5061,1338.1228,1284.6238,1146.7095,1175.4795,1102.2892,888.8925,828.5204,1099.2087,1056.1315,957.5261,1113.8734,1690.2217,2435.2642,3278.6992,4077.6597,4614.8301,4703.4683,4790.5225,4878.123,4967.3789,5087.2466,5209.623,5335.9492,5465.6382,5598.3667,5733.7021,5872.644,6014.9409,6161.3657,6311.5444,6464.7681,6623.6152,6785.1924,6950.9497,7121.2168,7295.5024,7474.7461,7658.5024,7845.7007
