Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,444.9365,544.8795,567.2374,591.1404,480.2555,376.6205,353.192,456.1249,405.6746,423.5501,423.5501,423.5501,456.9044,505.4281,551.1149,591.2865,623.3766,347.5057,353.3278,358.5063,363.847,369.1725,376.4252,383.8747,391.5708,399.4651,407.6191,415.9385,424.5071,433.2726,442.306,451.5938,460.9996,470.9112,482.2064,490.9214,501.4276,512.173,523.1842,534.487,546.0085
2 O.energy own use & tra,444.9365,544.8795,567.2374,591.1404,480.2555,376.6205,353.192,456.1249,405.6746,423.5501,423.5501,423.5501,456.9044,505.4281,551.1149,591.2865,623.3766,347.5057,353.3278,358.5063,363.847,369.1725,376.4252,383.8747,391.5708,399.4651,407.6191,415.9385,424.5071,433.2726,442.306,451.5938,460.9996,470.9112,482.2064,490.9214,501.4276,512.173,523.1842,534.487,546.0085
3 Hydrogen production,444.9365,544.8795,567.2374,591.1404,480.2555,376.6205,353.192,456.1249,405.6746,423.5501,423.5501,423.5501,456.9044,505.4281,551.1149,591.2865,623.3766,347.5057,353.3278,358.5063,363.847,369.1725,376.4252,383.8747,391.5708,399.4651,407.6191,415.9385,424.5071,433.2726,442.306,451.5938,460.9996,470.9112,482.2064,490.9214,501.4276,512.173,523.1842,534.487,546.0085
4 Iron & steel,444.9365,544.8795,567.2374,591.1404,480.2555,376.6205,353.192,456.1249,405.6746,423.5501,423.5501,423.5501,456.9044,505.4281,551.1149,591.2865,623.3766,347.5057,353.3278,358.5063,363.847,369.1725,376.4252,383.8747,391.5708,399.4651,407.6191,415.9385,424.5071,433.2726,442.306,451.5938,460.9996,470.9112,482.2064,490.9214,501.4276,512.173,523.1842,534.487,546.0085
5 Non-ferrous metals,444.9365,544.8795,567.2374,591.1404,480.2555,376.6205,353.192,456.1249,405.6746,423.5501,423.5501,423.5501,456.9044,505.4281,551.1149,591.2865,623.3766,347.5057,353.3278,358.5063,363.847,369.1725,376.4252,383.8747,391.5708,399.4651,407.6191,415.9385,424.5071,433.2726,442.306,451.5938,460.9996,470.9112,482.2064,490.9214,501.4276,512.173,523.1842,534.487,546.0085
6 Chemicals,444.9365,544.8795,567.2374,591.1404,480.2555,376.6205,353.192,456.1249,405.6746,423.5501,423.5501,423.5501,456.9044,505.4281,551.1149,591.2865,623.3766,347.5057,353.3278,358.5063,363.847,369.1725,376.4252,383.8747,391.5708,399.4651,407.6191,415.9385,424.5071,433.2726,442.306,451.5938,460.9996,470.9112,482.2064,490.9214,501.4276,512.173,523.1842,534.487,546.0085
7 Non-metallics nes,444.9365,544.8795,567.2374,591.1404,480.2555,376.6205,353.192,456.1249,405.6746,423.5501,423.5501,423.5501,456.9044,505.4281,551.1149,591.2865,623.3766,347.5057,353.3278,358.5063,363.847,369.1725,376.4252,383.8747,391.5708,399.4651,407.6191,415.9385,424.5071,433.2726,442.306,451.5938,460.9996,470.9112,482.2064,490.9214,501.4276,512.173,523.1842,534.487,546.0085
8 Ore-extra.(non-energy),444.9365,544.8795,567.2374,591.1404,480.2555,376.6205,353.192,456.1249,405.6746,423.5501,423.5501,423.5501,456.9044,505.4281,551.1149,591.2865,623.3766,347.5057,353.3278,358.5063,363.847,369.1725,376.4252,383.8747,391.5708,399.4651,407.6191,415.9385,424.5071,433.2726,442.306,451.5938,460.9996,470.9112,482.2064,490.9214,501.4276,512.173,523.1842,534.487,546.0085
"9 Food, drink & tob.",444.9365,544.8795,567.2374,591.1404,480.2555,376.6205,353.192,456.1249,405.6746,423.5501,423.5501,423.5501,456.9044,505.4281,551.1149,591.2865,623.3766,347.5057,353.3278,358.5063,363.847,369.1725,376.4252,383.8747,391.5708,399.4651,407.6191,415.9385,424.5071,433.2726,442.306,451.5938,460.9996,470.9112,482.2064,490.9214,501.4276,512.173,523.1842,534.487,546.0085
"10 Tex., cloth. & footw.",444.9365,544.8795,567.2374,591.1404,480.2555,376.6205,353.192,456.1249,405.6746,423.5501,423.5501,423.5501,456.9044,505.4281,551.1149,591.2865,623.3766,347.5057,353.3278,358.5063,363.847,369.1725,376.4252,383.8747,391.5708,399.4651,407.6191,415.9385,424.5071,433.2726,442.306,451.5938,460.9996,470.9112,482.2064,490.9214,501.4276,512.173,523.1842,534.487,546.0085
11 Paper & pulp,444.9365,544.8795,567.2374,591.1404,480.2555,376.6205,353.192,456.1249,405.6746,423.5501,423.5501,423.5501,456.9044,505.4281,551.1149,591.2865,623.3766,347.5057,353.3278,358.5063,363.847,369.1725,376.4252,383.8747,391.5708,399.4651,407.6191,415.9385,424.5071,433.2726,442.306,451.5938,460.9996,470.9112,482.2064,490.9214,501.4276,512.173,523.1842,534.487,546.0085
12 Engineering etc,444.9365,544.8795,567.2374,591.1404,480.2555,376.6205,353.192,456.1249,405.6746,423.5501,423.5501,423.5501,456.9044,505.4281,551.1149,591.2865,623.3766,347.5057,353.3278,358.5063,363.847,369.1725,376.4252,383.8747,391.5708,399.4651,407.6191,415.9385,424.5071,433.2726,442.306,451.5938,460.9996,470.9112,482.2064,490.9214,501.4276,512.173,523.1842,534.487,546.0085
13 Other industry,444.9365,544.8795,567.2374,591.1404,480.2555,376.6205,353.192,456.1249,405.6746,423.5501,423.5501,423.5501,456.9044,505.4281,551.1149,591.2865,623.3766,347.5057,353.3278,358.5063,363.847,369.1725,376.4252,383.8747,391.5708,399.4651,407.6191,415.9385,424.5071,433.2726,442.306,451.5938,460.9996,470.9112,482.2064,490.9214,501.4276,512.173,523.1842,534.487,546.0085
14 Construction,444.9365,544.8795,567.2374,591.1404,480.2555,376.6205,353.192,456.1249,405.6746,423.5501,423.5501,423.5501,456.9044,505.4281,551.1149,591.2865,623.3766,347.5057,353.3278,358.5063,363.847,369.1725,376.4252,383.8747,391.5708,399.4651,407.6191,415.9385,424.5071,433.2726,442.306,451.5938,460.9996,470.9112,482.2064,490.9214,501.4276,512.173,523.1842,534.487,546.0085
15 Rail transport,509.9427,401.0258,320.2303,621.7116,734.9294,553.9768,533.537,576.1788,588.5657,736.8431,796.3011,796.3011,910.494,1076.6213,1233.0356,1370.5686,1480.4333,535.953,555.8858,573.6151,591.8995,610.1321,634.9628,660.4672,686.8157,713.8431,741.7592,770.2418,799.5776,829.5872,860.5145,892.3124,924.5142,958.4481,997.1185,1026.9556,1062.9248,1099.7131,1137.4116,1176.1082,1215.5537
16 Road transport,509.9427,401.0258,320.2303,621.7116,734.9294,553.9768,533.537,576.1788,588.5657,736.8431,796.3011,796.3011,910.494,1076.6213,1233.0356,1370.5686,1480.4333,535.953,555.8858,573.6151,591.8995,610.1321,634.9628,660.4672,686.8157,713.8431,741.7592,770.2418,799.5776,829.5872,860.5145,892.3124,924.5142,958.4481,997.1185,1026.9556,1062.9248,1099.7131,1137.4116,1176.1082,1215.5537
17 Domestic aviation,509.9427,401.0258,320.2303,621.7116,734.9294,553.9768,533.537,576.1788,588.5657,736.8431,796.3011,796.3011,910.494,1076.6213,1233.0356,1370.5686,1480.4333,535.953,555.8858,573.6151,591.8995,610.1321,634.9628,660.4672,686.8157,713.8431,741.7592,770.2418,799.5776,829.5872,860.5145,892.3124,924.5142,958.4481,997.1185,1026.9556,1062.9248,1099.7131,1137.4116,1176.1082,1215.5537
18 Other transp. serv.,509.9427,401.0258,320.2303,621.7116,734.9294,553.9768,533.537,576.1788,588.5657,736.8431,796.3011,796.3011,910.494,1076.6213,1233.0356,1370.5686,1480.4333,535.953,555.8858,573.6151,591.8995,610.1321,634.9628,660.4672,686.8157,713.8431,741.7592,770.2418,799.5776,829.5872,860.5145,892.3124,924.5142,958.4481,997.1185,1026.9556,1062.9248,1099.7131,1137.4116,1176.1082,1215.5537
19 Households,509.9427,401.0258,320.2303,621.7116,734.9294,553.9768,533.537,576.1788,588.5657,736.8431,796.3011,796.3011,910.494,1076.6213,1233.0356,1370.5686,1480.4333,535.953,555.8858,573.6151,591.8995,610.1321,634.9628,660.4672,686.8157,713.8431,741.7592,770.2418,799.5776,829.5872,860.5145,892.3124,924.5142,958.4481,997.1185,1026.9556,1062.9248,1099.7131,1137.4116,1176.1082,1215.5537
