Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
11 Paper & pulp,1157.8317,1359.1431,1471.1443,1434.7803,1375.7251,1186.3411,1089.1763,1176.1592,1269.833,1252.0874,1134.2445,1218.3416,1236.2151,1254.625,1273.5872,1293.1182,1313.2351,1333.9556,1355.2976,1377.2799,1399.9216,1423.2427,1447.2634,1472.0048,1497.4883,1523.7363,1550.7717,1578.6184,1607.3003,1636.8425,1667.2712,1698.6128,1730.8945,1764.1448,1798.3926,1833.6677,1870.001,1907.4246,1945.9707,1985.6731,2026.5667,2068.6873,2112.071,2156.7566,2202.7827,2250.1895,2299.0186,2349.3125,2401.1152,2454.4719,2509.4297,2566.0359,2624.3403,2684.394,2746.249,2809.96,2875.582,2943.1731,3012.7917,3084.4988,3158.3572
12 Engineering etc,1157.8317,1359.1431,1471.1443,1434.7803,1375.7251,1186.3411,1089.1763,1176.1592,1269.833,1252.0874,1134.2445,1218.3416,1236.2151,1254.625,1273.5872,1293.1182,1313.2351,1333.9556,1355.2976,1377.2799,1399.9216,1423.2427,1447.2634,1472.0048,1497.4883,1523.7363,1550.7717,1578.6184,1607.3003,1636.8425,1667.2712,1698.6128,1730.8945,1764.1448,1798.3926,1833.6677,1870.001,1907.4246,1945.9707,1985.6731,2026.5667,2068.6873,2112.071,2156.7566,2202.7827,2250.1895,2299.0186,2349.3125,2401.1152,2454.4719,2509.4297,2566.0359,2624.3403,2684.394,2746.249,2809.96,2875.582,2943.1731,3012.7917,3084.4988,3158.3572
13 Other industry,1157.8317,1359.1431,1471.1443,1434.7803,1375.7251,1186.3411,1089.1763,1176.1592,1269.833,1252.0874,1134.2445,1218.3416,1236.2151,1254.625,1273.5872,1293.1182,1313.2351,1333.9556,1355.2976,1377.2799,1399.9216,1423.2427,1447.2634,1472.0048,1497.4883,1523.7363,1550.7717,1578.6184,1607.3003,1636.8425,1667.2712,1698.6128,1730.8945,1764.1448,1798.3926,1833.6677,1870.001,1907.4246,1945.9707,1985.6731,2026.5667,2068.6873,2112.071,2156.7566,2202.7827,2250.1895,2299.0186,2349.3125,2401.1152,2454.4719,2509.4297,2566.0359,2624.3403,2684.394,2746.249,2809.96,2875.582,2943.1731,3012.7917,3084.4988,3158.3572
14 Construction,1157.8317,1359.1431,1471.1443,1434.7803,1375.7251,1186.3411,1089.1763,1176.1592,1269.833,1252.0874,1134.2445,1218.3416,1236.2151,1254.625,1273.5872,1293.1182,1313.2351,1333.9556,1355.2976,1377.2799,1399.9216,1423.2427,1447.2634,1472.0048,1497.4883,1523.7363,1550.7717,1578.6184,1607.3003,1636.8425,1667.2712,1698.6128,1730.8945,1764.1448,1798.3926,1833.6677,1870.001,1907.4246,1945.9707,1985.6731,2026.5667,2068.6873,2112.071,2156.7566,2202.7827,2250.1895,2299.0186,2349.3125,2401.1152,2454.4719,2509.4297,2566.0359,2624.3403,2684.394,2746.249,2809.96,2875.582,2943.1731,3012.7917,3084.4988,3158.3572
15 Rail transport,1157.8317,1359.1431,1471.1443,1434.7803,1375.7251,1186.3411,1089.1763,1176.1592,1269.833,1252.0874,1134.2445,1218.3416,1236.2151,1254.625,1273.5872,1293.1182,1313.2351,1333.9556,1355.2976,1377.2799,1399.9216,1423.2427,1447.2634,1472.0048,1497.4883,1523.7363,1550.7717,1578.6184,1607.3003,1636.8425,1667.2712,1698.6128,1730.8945,1764.1448,1798.3926,1833.6677,1870.001,1907.4246,1945.9707,1985.6731,2026.5667,2068.6873,2112.071,2156.7566,2202.7827,2250.1895,2299.0186,2349.3125,2401.1152,2454.4719,2509.4297,2566.0359,2624.3403,2684.394,2746.249,2809.96,2875.582,2943.1731,3012.7917,3084.4988,3158.3572
16 Road transport,1402.198,1644.2373,1809.1847,1764.675,1691.9912,1459.2845,1339.8066,1446.7078,1561.9092,1540.0906,1389.7378,1474.3445,1492.218,1510.6279,1529.5901,1549.1211,1569.238,1589.9585,1611.3005,1633.2828,1655.9246,1679.2456,1703.2664,1728.0077,1753.4912,1779.7393,1806.7747,1834.6213,1863.3032,1892.8455,1923.2742,1954.6157,1986.8975,2020.1477,2054.3955,2089.6707,2126.0039,2163.4275,2201.9736,2241.676,2282.5696,2324.6902,2368.074,2412.7595,2458.7856,2506.1924,2555.0215,2605.3154,2657.1182,2710.4749,2765.4326,2822.0388,2880.3433,2940.397,3002.252,3065.9629,3131.585,3199.176,3268.7947,3340.5017,3414.3601
17 Domestic aviation,1157.8317,1359.1431,1471.1443,1434.7803,1375.7251,1186.3411,1089.1763,1176.1592,1269.833,1252.0874,1134.2445,1218.3416,1236.2151,1254.625,1273.5872,1293.1182,1313.2351,1333.9556,1355.2976,1377.2799,1399.9216,1423.2427,1447.2634,1472.0048,1497.4883,1523.7363,1550.7717,1578.6184,1607.3003,1636.8425,1667.2712,1698.6128,1730.8945,1764.1448,1798.3926,1833.6677,1870.001,1907.4246,1945.9707,1985.6731,2026.5667,2068.6873,2112.071,2156.7566,2202.7827,2250.1895,2299.0186,2349.3125,2401.1152,2454.4719,2509.4297,2566.0359,2624.3403,2684.394,2746.249,2809.96,2875.582,2943.1731,3012.7917,3084.4988,3158.3572
18 Other transp. serv.,1157.8317,1359.1431,1471.1443,1434.7803,1375.7251,1186.3411,1089.1763,1176.1592,1269.833,1252.0874,1134.2445,1218.3416,1236.2151,1254.625,1273.5872,1293.1182,1313.2351,1333.9556,1355.2976,1377.2799,1399.9216,1423.2427,1447.2634,1472.0048,1497.4883,1523.7363,1550.7717,1578.6184,1607.3003,1636.8425,1667.2712,1698.6128,1730.8945,1764.1448,1798.3926,1833.6677,1870.001,1907.4246,1945.9707,1985.6731,2026.5667,2068.6873,2112.071,2156.7566,2202.7827,2250.1895,2299.0186,2349.3125,2401.1152,2454.4719,2509.4297,2566.0359,2624.3403,2684.394,2746.249,2809.96,2875.582,2943.1731,3012.7917,3084.4988,3158.3572
19 Households,1402.198,1644.2373,1809.1847,1764.675,1691.9912,1459.2845,1339.8066,1446.7078,1561.9092,1540.0906,1389.7378,1474.3445,1492.218,1510.6279,1529.5901,1549.1211,1569.238,1589.9585,1611.3005,1633.2828,1655.9246,1679.2456,1703.2664,1728.0077,1753.4912,1779.7393,1806.7747,1834.6213,1863.3032,1892.8455,1923.2742,1954.6157,1986.8975,2020.1477,2054.3955,2089.6707,2126.0039,2163.4275,2201.9736,2241.676,2282.5696,2324.6902,2368.074,2412.7595,2458.7856,2506.1924,2555.0215,2605.3154,2657.1182,2710.4749,2765.4326,2822.0388,2880.3433,2940.397,3002.252,3065.9629,3131.585,3199.176,3268.7947,3340.5017,3414.3601
"20 Agriculture, forestry",1402.198,1644.2373,1809.1847,1764.675,1691.9912,1459.2845,1339.8066,1446.7078,1561.9092,1540.0906,1389.7378,1474.3445,1492.218,1510.6279,1529.5901,1549.1211,1569.238,1589.9585,1611.3005,1633.2828,1655.9246,1679.2456,1703.2664,1728.0077,1753.4912,1779.7393,1806.7747,1834.6213,1863.3032,1892.8455,1923.2742,1954.6157,1986.8975,2020.1477,2054.3955,2089.6707,2126.0039,2163.4275,2201.9736,2241.676,2282.5696,2324.6902,2368.074,2412.7595,2458.7856,2506.1924,2555.0215,2605.3154,2657.1182,2710.4749,2765.4326,2822.0388,2880.3433,2940.397,3002.252,3065.9629,3131.585,3199.176,3268.7947,3340.5017,3414.3601
21 Fishing,1402.198,1644.2373,1809.1847,1764.675,1691.9912,1459.2845,1339.8066,1446.7078,1561.9092,1540.0906,1389.7378,1474.3445,1492.218,1510.6279,1529.5901,1549.1211,1569.238,1589.9585,1611.3005,1633.2828,1655.9246,1679.2456,1703.2664,1728.0077,1753.4912,1779.7393,1806.7747,1834.6213,1863.3032,1892.8455,1923.2742,1954.6157,1986.8975,2020.1477,2054.3955,2089.6707,2126.0039,2163.4275,2201.9736,2241.676,2282.5696,2324.6902,2368.074,2412.7595,2458.7856,2506.1924,2555.0215,2605.3154,2657.1182,2710.4749,2765.4326,2822.0388,2880.3433,2940.397,3002.252,3065.9629,3131.585,3199.176,3268.7947,3340.5017,3414.3601
22 Other final use,1157.8317,1359.1431,1471.1443,1434.7803,1375.7251,1186.3411,1089.1763,1176.1592,1269.833,1252.0874,1134.2445,1218.3416,1236.2151,1254.625,1273.5872,1293.1182,1313.2351,1333.9556,1355.2976,1377.2799,1399.9216,1423.2427,1447.2634,1472.0048,1497.4883,1523.7363,1550.7717,1578.6184,1607.3003,1636.8425,1667.2712,1698.6128,1730.8945,1764.1448,1798.3926,1833.6677,1870.001,1907.4246,1945.9707,1985.6731,2026.5667,2068.6873,2112.071,2156.7566,2202.7827,2250.1895,2299.0186,2349.3125,2401.1152,2454.4719,2509.4297,2566.0359,2624.3403,2684.394,2746.249,2809.96,2875.582,2943.1731,3012.7917,3084.4988,3158.3572
23 Non-energy use,1402.198,1644.2373,1809.1847,1764.675,1691.9912,1459.2845,1339.8066,1446.7078,1561.9092,1540.0906,1389.7378,1474.3445,1492.218,1510.6279,1529.5901,1549.1211,1569.238,1589.9585,1611.3005,1633.2828,1655.9246,1679.2456,1703.2664,1728.0077,1753.4912,1779.7393,1806.7747,1834.6213,1863.3032,1892.8455,1923.2742,1954.6157,1986.8975,2020.1477,2054.3955,2089.6707,2126.0039,2163.4275,2201.9736,2241.676,2282.5696,2324.6902,2368.074,2412.7595,2458.7856,2506.1924,2555.0215,2605.3154,2657.1182,2710.4749,2765.4326,2822.0388,2880.3433,2940.397,3002.252,3065.9629,3131.585,3199.176,3268.7947,3340.5017,3414.3601
24 Aviation bunkers,1402.198,1644.2373,1809.1847,1764.675,1691.9912,1459.2845,1339.8066,1446.7078,1561.9092,1540.0906,1389.7378,1474.3445,1492.218,1510.6279,1529.5901,1549.1211,1569.238,1589.9585,1611.3005,1633.2828,1655.9246,1679.2456,1703.2664,1728.0077,1753.4912,1779.7393,1806.7747,1834.6213,1863.3032,1892.8455,1923.2742,1954.6157,1986.8975,2020.1477,2054.3955,2089.6707,2126.0039,2163.4275,2201.9736,2241.676,2282.5696,2324.6902,2368.074,2412.7595,2458.7856,2506.1924,2555.0215,2605.3154,2657.1182,2710.4749,2765.4326,2822.0388,2880.3433,2940.397,3002.252,3065.9629,3131.585,3199.176,3268.7947,3340.5017,3414.3601
25 Marine bunkers,1402.198,1644.2373,1809.1847,1764.675,1691.9912,1459.2845,1339.8066,1446.7078,1561.9092,1540.0906,1389.7378,1474.3445,1492.218,1510.6279,1529.5901,1549.1211,1569.238,1589.9585,1611.3005,1633.2828,1655.9246,1679.2456,1703.2664,1728.0077,1753.4912,1779.7393,1806.7747,1834.6213,1863.3032,1892.8455,1923.2742,1954.6157,1986.8975,2020.1477,2054.3955,2089.6707,2126.0039,2163.4275,2201.9736,2241.676,2282.5696,2324.6902,2368.074,2412.7595,2458.7856,2506.1924,2555.0215,2605.3154,2657.1182,2710.4749,2765.4326,2822.0388,2880.3433,2940.397,3002.252,3065.9629,3131.585,3199.176,3268.7947,3340.5017,3414.3601
