Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1199.374,1446.2114,1479.2637,1411.8923,1348.4314,1183.5764,1088.6714,1171.0018,1329.5247,1332.5464,1173.916,1412.2218,1755.5276,1877.512,1747.9583,1703.2192,1707.146,1711.0674,1715.0271,1719.0979,1723.3296,1755.6926,1788.6707,1822.4675,1856.88,1892.0287,1928.0388,1964.8865,2002.4486,2040.7495,2080.2537,2125.1636,2170.9646,2217.8772,2265.6807,2314.4536,2364.0928,2415.1309,2466.9717,2519.978,2574.4175
2 O.energy own use & tra,1199.374,3741.5151,2393.6409,2001.0306,2034.8291,2002.7771,1567.3264,1342.5948,2924.2603,3843.4727,3031.3135,6240.2041,9426.1436,10867.8809,7704.145,7694.6821,7732.0288,7769.3701,7801.1807,7838.6709,7878.1797,8155.6226,8433.6807,8712.5576,8992.0508,9272.2783,9553.3682,9835.2959,10117.9385,10393.8936,10678.4766,11144.8496,11606.5449,12069.3516,12538.6172,13003.2842,13466.959,13941.3164,14407.1943,14876.0957,15346.4277
3 Hydrogen production,1199.374,1393.5208,1457.0782,1397.6902,1332.7166,1162.3152,1075.1416,1154.0266,1286.6663,1265.0654,1123.9985,1282.4702,1549.3805,1635.8966,1587.8862,1542.1992,1545.2279,1548.251,1551.4624,1554.6349,1557.9187,1583.6951,1610.0867,1637.2971,1665.123,1693.6851,1723.1086,1753.3699,1784.3455,1816.2595,1849.1772,1882.7603,1917.3843,1953.1199,1989.5964,2027.1921,2065.7041,2105.3657,2146.0791,2187.9087,2231.1707
4 Iron & steel,1199.374,1446.2114,1479.2637,1411.8923,1348.4314,1183.5764,1088.6714,1171.0018,1329.5247,1332.5464,1173.916,1412.2218,1755.5276,1877.512,1747.9583,1703.2192,1707.146,1711.0674,1715.0271,1719.0979,1723.3296,1755.6926,1788.6707,1822.4675,1856.88,1892.0287,1928.0388,1964.8865,2002.4486,2040.7495,2080.2537,2125.1636,2170.9646,2217.8772,2265.6807,2314.4536,2364.0928,2415.1309,2466.9717,2519.978,2574.4175
5 Non-ferrous metals,1199.374,1534.666,1502.0259,1416.3982,1349.6606,1182.7881,1088.2158,1196.2954,1345.5906,1357.845,1192.6299,1460.8657,1832.8121,1968.0935,1807.9692,1763.5856,1767.8491,1772.1072,1776.3477,1780.755,1785.3423,1820.1746,1855.6218,1891.8879,1928.7698,1966.3877,2004.8671,2044.1841,2084.2153,2124.9106,2166.8843,2216.0405,2266.0317,2317.1348,2369.1846,2422.1479,2475.9585,2531.2617,2587.2742,2644.4709,2703.1006
6 Chemicals,1199.374,1393.5208,1457.0782,1397.6902,1332.7166,1162.3152,1075.1416,1154.0266,1286.6663,1265.0654,1123.9985,1282.4702,1549.3805,1635.8966,1587.8862,1542.1992,1545.2279,1548.251,1551.4624,1554.6349,1557.9187,1583.6951,1610.0867,1637.2971,1665.123,1693.6851,1723.1086,1753.3699,1784.3455,1816.2595,1849.1772,1882.7603,1917.3843,1953.1199,1989.5964,2027.1921,2065.7041,2105.3657,2146.0791,2187.9087,2231.1707
7 Non-metallics nes,1199.374,1435.6024,1459.3682,1398.5212,1334.5703,1165.8682,1076.9764,1156.3916,1292.3481,1274.0134,1130.6176,1299.6753,1576.7156,1667.9348,1609.1118,1563.5504,1566.6982,1569.8403,1573.1511,1576.4426,1579.8522,1606.502,1633.7668,1661.8506,1690.55,1719.9855,1750.2825,1781.417,1813.266,1846.0269,1879.8179,1914.9028,1951.009,1988.2266,2026.2053,2065.2832,2105.2705,2146.4404,2188.6294,2231.9409,2276.6853
8 Ore-extra.(non-energy),1199.374,1393.5208,1457.0782,1397.6902,1332.7166,1162.3152,1075.1416,1154.0266,1286.6663,1265.0654,1123.9985,1282.4702,1549.3805,1635.8966,1587.8862,1542.1992,1545.2279,1548.251,1551.4624,1554.6349,1557.9187,1583.6951,1610.0867,1637.2971,1665.123,1693.6851,1723.1086,1753.3699,1784.3455,1816.2595,1849.1772,1882.7603,1917.3843,1953.1199,1989.5964,2027.1921,2065.7041,2105.3657,2146.0791,2187.9087,2231.1707
"9 Food, drink & tob.",1199.374,1393.5208,1457.0782,1397.6902,1332.7166,1162.3152,1075.1416,1154.0266,1286.6663,1265.0654,1123.9985,1282.4702,1549.3805,1635.8966,1587.8862,1542.1992,1545.2279,1548.251,1551.4624,1554.6349,1557.9187,1583.6951,1610.0867,1637.2971,1665.123,1693.6851,1723.1086,1753.3699,1784.3455,1816.2595,1849.1772,1882.7603,1917.3843,1953.1199,1989.5964,2027.1921,2065.7041,2105.3657,2146.0791,2187.9087,2231.1707
"10 Tex., cloth. & footw.",1199.374,1393.5208,1457.0782,1397.6902,1332.7166,1162.3152,1075.1416,1154.0266,1286.6663,1265.0654,1123.9985,1282.4702,1549.3805,1635.8966,1587.8862,1542.1992,1545.2279,1548.251,1551.4624,1554.6349,1557.9187,1583.6951,1610.0867,1637.2971,1665.123,1693.6851,1723.1086,1753.3699,1784.3455,1816.2595,1849.1772,1882.7603,1917.3843,1953.1199,1989.5964,2027.1921,2065.7041,2105.3657,2146.0791,2187.9087,2231.1707
