RTI,FUTI,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
23 Poland (PL),5 Non-ferrous metals,366.5336,540.9733,607.1351,594.3624,600.5272,608.1628,612.0939,612.7667,781.3984,625.3267,444.9709,465.6637,487.5118,510.4731,534.3185,559.6246,586.1724,614.0576,643.4274,674.1534,706.4194,735.3898,765.7502,797.3023,830.1536,864.564,900.3484,937.5178,976.426,1016.9731,1059.1584,1103.2854,1149.1891,1197.1703,1246.8601,1298.899,1353.3116,1410.0049,1469.0116,1530.3738,1594.4924,1642.834,1691.0576,1743.7974,1796.14,1853.6058,1910.047,1971.0439,2033.9105,2099.218,2166.9773,2237.8101,2311.2754,2388.0249,2467.8433,2550.4167,2636.7322,2726.2444,2819.75,2916.7241,3017.8196
23 Poland (PL),6 Chemicals,366.5336,509.6571,584.5263,578.0047,581.6323,586.0898,590.2207,596.2065,762.1233,602.0042,416.7595,435.8092,455.8941,476.972,498.8938,522.076,546.3798,571.8606,598.6657,626.7068,656.0876,682.6534,710.4493,739.3165,769.3625,800.8076,833.5065,867.4299,902.9318,939.9124,978.3709,1018.5708,1060.3468,1104.0002,1149.2018,1196.5121,1245.9155,1297.4393,1350.916,1406.5476,1464.6152,1512.9568,1561.1804,1613.9202,1666.2629,1723.7288,1780.1699,1841.1667,1904.0334,1969.3408,2037.1001,2107.9331,2181.3984,2258.1479,2337.9661,2420.5396,2506.855,2596.3672,2689.8728,2786.8469,2887.9424
23 Poland (PL),7 Non-metallics nes,366.5336,510.4774,585.2712,578.5981,582.4013,586.9955,591.2513,597.575,767.6507,608.6922,424.8495,444.3704,464.9609,486.5789,509.0523,532.8436,557.7908,583.9611,611.5017,640.3127,670.5209,697.7763,726.3076,755.9446,786.7952,819.0906,852.6743,887.5285,924.0072,962.0106,1001.5378,1042.8638,1085.8235,1130.7179,1177.2065,1225.8729,1276.7128,1329.719,1384.7814,1442.0564,1501.8593,1550.2008,1598.4244,1651.1642,1703.5068,1760.9727,1817.4138,1878.4108,1941.2773,2006.5848,2074.3442,2145.177,2218.6423,2295.3918,2375.21,2457.7837,2544.0991,2633.6113,2727.1167,2824.0908,2925.1865
23 Poland (PL),8 Ore-extra.(non-energy),366.5336,477.9233,561.8898,561.8898,561.8898,561.8898,561.8898,561.8898,722.6708,554.2675,359.0161,374.703,391.179,408.4018,426.3866,445.2217,464.9322,485.4917,507.0474,529.5931,553.0683,574.7129,597.2593,620.631,644.9356,670.3111,696.6942,723.9739,752.504,782.1846,813.0151,845.1769,878.5047,913.2997,949.3149,986.9466,1026.0973,1067.0403,1109.1979,1153.1005,1198.7828,1247.1244,1295.348,1348.0878,1400.4304,1457.8962,1514.3374,1575.3344,1638.2009,1703.5084,1771.2677,1842.1006,1915.5659,1992.3154,2072.1338,2154.7073,2241.0227,2330.5349,2424.0405,2521.0146,2622.1101
23 Poland (PL),"9 Food, drink & tob.",366.5336,477.9233,561.8898,561.8898,561.8898,561.8898,561.8898,561.8898,722.6708,554.2675,359.0161,374.703,391.179,408.4018,426.3866,445.2217,464.9322,485.4917,507.0474,529.5931,553.0683,574.7129,597.2593,620.631,644.9356,670.3111,696.6942,723.9739,752.504,782.1846,813.0151,845.1769,878.5047,913.2997,949.3149,986.9466,1026.0973,1067.0403,1109.1979,1153.1005,1198.7828,1247.1244,1295.348,1348.0878,1400.4304,1457.8962,1514.3374,1575.3344,1638.2009,1703.5084,1771.2677,1842.1006,1915.5659,1992.3154,2072.1338,2154.7073,2241.0227,2330.5349,2424.0405,2521.0146,2622.1101
23 Poland (PL),"10 Tex., cloth. & footw.",366.5336,477.9233,561.8898,561.8898,561.8898,561.8898,561.8898,561.8898,722.6708,554.2675,359.0161,374.703,391.179,408.4018,426.3866,445.2217,464.9322,485.4917,507.0474,529.5931,553.0683,574.7129,597.2593,620.631,644.9356,670.3111,696.6942,723.9739,752.504,782.1846,813.0151,845.1769,878.5047,913.2997,949.3149,986.9466,1026.0973,1067.0403,1109.1979,1153.1005,1198.7828,1247.1244,1295.348,1348.0878,1400.4304,1457.8962,1514.3374,1575.3344,1638.2009,1703.5084,1771.2677,1842.1006,1915.5659,1992.3154,2072.1338,2154.7073,2241.0227,2330.5349,2424.0405,2521.0146,2622.1101
23 Poland (PL),11 Paper & pulp,366.5336,510.1029,584.7968,578.1887,581.8523,586.3181,590.6326,596.7225,765.1921,605.7173,421.251,440.5624,460.928,482.3057,504.5338,528.0542,552.7151,578.5788,605.7922,634.2608,664.101,691.0497,719.2538,748.5485,779.0411,810.9584,844.1484,878.5886,914.6329,952.1813,991.2332,1032.0583,1074.4915,1118.8339,1164.7501,1212.8132,1263.0142,1315.3611,1369.718,1426.2621,1485.2932,1533.6348,1581.8584,1634.5981,1686.9407,1744.4065,1800.8477,1861.8447,1924.7112,1990.0188,2057.7781,2128.6108,2202.0762,2278.8257,2358.644,2441.2175,2527.533,2617.0452,2710.5508,2807.5249,2908.6204
23 Poland (PL),12 Engineering etc,366.5336,477.9233,561.8898,561.8898,561.8898,561.8898,561.8898,561.8898,722.6708,554.2675,359.0161,374.703,391.179,408.4018,426.3866,445.2217,464.9322,485.4917,507.0474,529.5931,553.0683,574.7129,597.2593,620.631,644.9356,670.3111,696.6942,723.9739,752.504,782.1846,813.0151,845.1769,878.5047,913.2997,949.3149,986.9466,1026.0973,1067.0403,1109.1979,1153.1005,1198.7828,1247.1244,1295.348,1348.0878,1400.4304,1457.8962,1514.3374,1575.3344,1638.2009,1703.5084,1771.2677,1842.1006,1915.5659,1992.3154,2072.1338,2154.7073,2241.0227,2330.5349,2424.0405,2521.0146,2622.1101
23 Poland (PL),13 Other industry,366.5336,510.15,585.0157,578.3381,581.9556,586.4495,590.5989,596.5322,765.6166,606.231,421.8723,441.2199,461.6243,483.0435,505.314,528.8812,553.5916,579.5081,606.7781,635.3057,665.2094,692.2111,720.4717,749.8255,780.3799,812.3625,845.6205,880.1322,916.2515,953.8784,993.0124,1033.924,1076.4481,1120.8857,1166.9009,1215.0681,1265.3794,1317.8401,1372.319,1428.9891,1488.1534,1536.495,1584.7186,1637.4584,1689.801,1747.2668,1803.708,1864.705,1927.5715,1992.879,2060.6384,2131.4712,2204.9365,2281.686,2361.5044,2444.0779,2530.3933,2619.9055,2713.4111,2810.3853,2911.4807
23 Poland (PL),14 Construction,366.5336,477.9233,561.8898,561.8898,561.8898,561.8898,561.8898,561.8898,722.6708,554.2675,359.0161,374.703,391.179,408.4018,426.3866,445.2217,464.9322,485.4917,507.0474,529.5931,553.0683,574.7129,597.2593,620.631,644.9356,670.3111,696.6942,723.9739,752.504,782.1846,813.0151,845.1769,878.5047,913.2997,949.3149,986.9466,1026.0973,1067.0403,1109.1979,1153.1005,1198.7828,1247.1244,1295.348,1348.0878,1400.4304,1457.8962,1514.3374,1575.3344,1638.2009,1703.5084,1771.2677,1842.1006,1915.5659,1992.3154,2072.1338,2154.7073,2241.0227,2330.5349,2424.0405,2521.0146,2622.1101
23 Poland (PL),15 Rail transport,366.5336,477.9233,561.8898,561.8898,561.8898,561.8898,561.8898,561.8898,722.6708,554.2675,359.0161,374.703,391.179,408.4018,426.3866,445.2217,464.9322,485.4917,507.0474,529.5931,553.0683,574.7129,597.2593,620.631,644.9356,670.3111,696.6942,723.9739,752.504,782.1846,813.0151,845.1769,878.5047,913.2997,949.3149,986.9466,1026.0973,1067.0403,1109.1979,1153.1005,1198.7828,1247.1244,1295.348,1348.0878,1400.4304,1457.8962,1514.3374,1575.3344,1638.2009,1703.5084,1771.2677,1842.1006,1915.5659,1992.3154,2072.1338,2154.7073,2241.0227,2330.5349,2424.0405,2521.0146,2622.1101
23 Poland (PL),16 Road transport,366.5336,477.9233,561.8898,561.8898,561.8898,561.8898,561.8898,561.8898,722.6708,554.2675,359.0161,374.703,391.179,408.4018,426.3866,445.2217,464.9322,485.4917,507.0474,529.5931,553.0683,574.7129,597.2593,620.631,644.9356,670.3111,696.6942,723.9739,752.504,782.1846,813.0151,845.1769,878.5047,913.2997,949.3149,986.9466,1026.0973,1067.0403,1109.1979,1153.1005,1198.7828,1247.1244,1295.348,1348.0878,1400.4304,1457.8962,1514.3374,1575.3344,1638.2009,1703.5084,1771.2677,1842.1006,1915.5659,1992.3154,2072.1338,2154.7073,2241.0227,2330.5349,2424.0405,2521.0146,2622.1101
23 Poland (PL),17 Domestic aviation,366.5336,477.9233,631.3923,601.923,596.4744,619.6879,607.9109,618.7161,781.0757,624.9362,444.4985,465.1638,486.9823,509.9121,533.7252,558.9958,585.506,613.351,642.6778,673.3588,705.5765,734.5066,764.8242,796.3312,829.1355,863.4963,899.2291,936.3441,975.1952,1015.6826,1057.8054,1101.8667,1147.7012,1195.61,1245.2246,1297.1843,1351.5131,1408.1198,1467.0338,1528.3,1592.3174,1640.6589,1688.8826,1741.6223,1793.965,1851.4308,1907.8719,1968.8689,2031.7355,2097.043,2164.8022,2235.6353,2309.1006,2385.8501,2465.6682,2548.2417,2634.5571,2724.0693,2817.575,2914.5491,3015.6445
23 Poland (PL),18 Other transp. serv.,366.5336,477.9233,561.8898,561.8898,561.8898,561.8898,561.8898,561.8898,722.6708,554.2675,359.0161,374.703,391.179,408.4018,426.3866,445.2217,464.9322,485.4917,507.0474,529.5931,553.0683,574.7129,597.2593,620.631,644.9356,670.3111,696.6942,723.9739,752.504,782.1846,813.0151,845.1769,878.5047,913.2997,949.3149,986.9466,1026.0973,1067.0403,1109.1979,1153.1005,1198.7828,1247.1244,1295.348,1348.0878,1400.4304,1457.8962,1514.3374,1575.3344,1638.2009,1703.5084,1771.2677,1842.1006,1915.5659,1992.3154,2072.1338,2154.7073,2241.0227,2330.5349,2424.0405,2521.0146,2622.1101
23 Poland (PL),19 Households,366.5336,477.9233,561.8898,561.8898,561.8898,561.8898,561.8898,561.8898,722.6708,554.2675,359.0161,374.703,391.179,408.4018,426.3866,445.2217,464.9322,485.4917,507.0474,529.5931,553.0683,574.7129,597.2593,620.631,644.9356,670.3111,696.6942,723.9739,752.504,782.1846,813.0151,845.1769,878.5047,913.2997,949.3149,986.9466,1026.0973,1067.0403,1109.1979,1153.1005,1198.7828,1247.1244,1295.348,1348.0878,1400.4304,1457.8962,1514.3374,1575.3344,1638.2009,1703.5084,1771.2677,1842.1006,1915.5659,1992.3154,2072.1338,2154.7073,2241.0227,2330.5349,2424.0405,2521.0146,2622.1101
23 Poland (PL),"20 Agriculture, forestry",366.5336,477.9233,561.8898,561.8898,561.8898,561.8898,561.8898,561.8898,722.6708,554.2675,359.0161,374.703,391.179,408.4018,426.3866,445.2217,464.9322,485.4917,507.0474,529.5931,553.0683,574.7129,597.2593,620.631,644.9356,670.3111,696.6942,723.9739,752.504,782.1846,813.0151,845.1769,878.5047,913.2997,949.3149,986.9466,1026.0973,1067.0403,1109.1979,1153.1005,1198.7828,1247.1244,1295.348,1348.0878,1400.4304,1457.8962,1514.3374,1575.3344,1638.2009,1703.5084,1771.2677,1842.1006,1915.5659,1992.3154,2072.1338,2154.7073,2241.0227,2330.5349,2424.0405,2521.0146,2622.1101
23 Poland (PL),21 Fishing,366.5336,477.9233,561.8898,561.8898,561.8898,561.8898,561.8898,561.8898,722.6708,554.2675,359.0161,374.703,391.179,408.4018,426.3866,445.2217,464.9322,485.4917,507.0474,529.5931,553.0683,574.7129,597.2593,620.631,644.9356,670.3111,696.6942,723.9739,752.504,782.1846,813.0151,845.1769,878.5047,913.2997,949.3149,986.9466,1026.0973,1067.0403,1109.1979,1153.1005,1198.7828,1247.1244,1295.348,1348.0878,1400.4304,1457.8962,1514.3374,1575.3344,1638.2009,1703.5084,1771.2677,1842.1006,1915.5659,1992.3154,2072.1338,2154.7073,2241.0227,2330.5349,2424.0405,2521.0146,2622.1101
23 Poland (PL),22 Other final use,366.5336,477.9233,561.8898,561.8898,561.8898,561.8898,561.8898,561.8898,722.6708,554.2675,359.0161,374.703,391.179,408.4018,426.3866,445.2217,464.9322,485.4917,507.0474,529.5931,553.0683,574.7129,597.2593,620.631,644.9356,670.3111,696.6942,723.9739,752.504,782.1846,813.0151,845.1769,878.5047,913.2997,949.3149,986.9466,1026.0973,1067.0403,1109.1979,1153.1005,1198.7828,1247.1244,1295.348,1348.0878,1400.4304,1457.8962,1514.3374,1575.3344,1638.2009,1703.5084,1771.2677,1842.1006,1915.5659,1992.3154,2072.1338,2154.7073,2241.0227,2330.5349,2424.0405,2521.0146,2622.1101
23 Poland (PL),23 Non-energy use,366.5336,477.9233,561.8898,561.8898,561.8898,561.8898,561.8898,561.8898,722.6708,554.2675,359.0161,374.703,391.179,408.4018,426.3866,445.2217,464.9322,485.4917,507.0474,529.5931,553.0683,574.7129,597.2593,620.631,644.9356,670.3111,696.6942,723.9739,752.504,782.1846,813.0151,845.1769,878.5047,913.2997,949.3149,986.9466,1026.0973,1067.0403,1109.1979,1153.1005,1198.7828,1247.1244,1295.348,1348.0878,1400.4304,1457.8962,1514.3374,1575.3344,1638.2009,1703.5084,1771.2677,1842.1006,1915.5659,1992.3154,2072.1338,2154.7073,2241.0227,2330.5349,2424.0405,2521.0146,2622.1101
23 Poland (PL),24 Aviation bunkers,366.5336,477.9233,561.8898,561.8898,561.8898,561.8898,561.8898,561.8898,722.6708,554.2675,359.0161,374.703,391.179,408.4018,426.3866,445.2217,464.9322,485.4917,507.0474,529.5931,553.0683,574.7129,597.2593,620.631,644.9356,670.3111,696.6942,723.9739,752.504,782.1846,813.0151,845.1769,878.5047,913.2997,949.3149,986.9466,1026.0973,1067.0403,1109.1979,1153.1005,1198.7828,1247.1244,1295.348,1348.0878,1400.4304,1457.8962,1514.3374,1575.3344,1638.2009,1703.5084,1771.2677,1842.1006,1915.5659,1992.3154,2072.1338,2154.7073,2241.0227,2330.5349,2424.0405,2521.0146,2622.1101
23 Poland (PL),25 Marine bunkers,366.5336,477.9233,561.8898,561.8898,561.8898,561.8898,561.8898,561.8898,722.6708,554.2675,359.0161,374.703,391.179,408.4018,426.3866,445.2217,464.9322,485.4917,507.0474,529.5931,553.0683,574.7129,597.2593,620.631,644.9356,670.3111,696.6942,723.9739,752.504,782.1846,813.0151,845.1769,878.5047,913.2997,949.3149,986.9466,1026.0973,1067.0403,1109.1979,1153.1005,1198.7828,1247.1244,1295.348,1348.0878,1400.4304,1457.8962,1514.3374,1575.3344,1638.2009,1703.5084,1771.2677,1842.1006,1915.5659,1992.3154,2072.1338,2154.7073,2241.0227,2330.5349,2424.0405,2521.0146,2622.1101
24 Slovenia (SI),1 Power own use & trans.,227.1408,301.4634,322.0928,315.106,318.9672,323.6557,328.1604,334.5037,429.8216,347.262,251.9906,264.3152,277.3459,291.0598,305.2812,320.426,336.3239,353.0527,370.6926,389.148,408.5702,425.8907,444.0709,462.9769,482.6675,503.3099,524.7776,547.102,570.4761,594.8455,620.2096,646.7595,674.405,703.3103,733.2487,764.6206,797.4644,831.6533,867.332,904.422,943.2183,969.5831,995.8834,1024.647,1053.1938,1084.5349,1115.3171,1148.5839,1182.8704,1218.4882,1255.443,1294.0742,1334.1411,1375.999,1419.5305,1464.5653,1511.6403,1560.4589,1611.4553,1664.3436,1719.4796
24 Slovenia (SI),2 O.energy own use & tra,227.1408,302.8817,324.7649,314.5268,313.7677,321.3072,333.6421,335.5008,434.6304,353.0806,259.0289,271.7634,285.234,299.4177,314.119,329.7937,346.2515,363.5801,381.8598,400.9851,421.1271,439.0475,457.8675,477.4434,497.8339,519.216,541.4535,564.5877,588.8116,614.0707,640.3646,667.8943,696.5696,726.5546,757.6128,790.1644,824.2578,859.7364,896.7948,935.3145,975.6204,1001.9852,1028.2855,1057.0491,1085.5959,1116.937,1147.7192,1180.986,1215.2725,1250.8903,1287.8451,1326.4762,1366.5432,1408.4011,1451.9327,1496.9674,1544.0424,1592.861,1643.8574,1696.7457,1751.8817
24 Slovenia (SI),3 Hydrogen production,106.9524,101.8629,110.3595,110.3595,110.3595,110.3595,110.3595,110.3595,142.8424,108.8195,69.3724,72.5417,75.8704,79.3499,82.9835,86.7887,90.7709,94.9246,99.2795,103.8345,108.5772,112.9501,117.5053,122.2271,127.1374,132.2641,137.5943,143.1057,148.8697,154.8661,161.0949,167.5926,174.3259,181.3556,188.6318,196.2347,204.1444,212.4162,220.9334,229.8031,239.0325,248.7991,258.5417,269.1969,279.7718,291.3818,302.7847,315.1081,327.8091,341.0034,354.6929,369.0034,383.8459,399.3517,415.4776,432.1602,449.5986,467.683,486.5741,506.166,526.5906
24 Slovenia (SI),4 Iron & steel,106.9524,135.8778,134.5376,127.5508,131.4119,136.1004,140.6051,146.9484,187.0617,162.3239,134.0926,141.031,148.4047,156.2051,164.2513,172.929,182.0594,191.729,201.9676,212.682,224.0438,233.9327,244.3714,255.2527,266.5983,278.5279,290.9369,303.8948,317.473,331.6514,346.4298,361.9369,378.1392,395.0975,412.6701,431.121,450.5222,470.6532,491.8571,513.873,536.9841,546.7507,556.4934,567.1486,577.7234,589.3334,600.7363,613.0597,625.7607,638.955,652.6445,666.9551,681.7975,697.3033,713.4292,730.1118,747.5502,765.6346,784.5258,804.1177,824.5422
24 Slovenia (SI),5 Non-ferrous metals,106.9524,133.6609,132.5437,126.7566,130.2824,134.2399,138.2691,144.1603,183.0997,157.5299,128.2936,134.8944,141.9056,149.3189,156.9698,165.2108,173.8799,183.0553,192.7667,202.9292,213.698,223.0926,233.0042,243.3336,254.1026,265.4227,277.1974,289.4881,302.3661,315.8114,329.8238,344.5236,359.8775,375.9463,392.5963,410.0752,428.4467,447.5152,467.5823,488.4203,510.2877,520.0542,529.7969,540.452,551.027,562.637,574.0399,586.3633,599.0643,612.2585,625.9481,640.2586,655.1011,670.6069,686.7327,703.4154,720.8538,738.9381,757.8292,777.4211,797.8457
24 Slovenia (SI),6 Chemicals,106.9524,120.6856,122.9825,119.5033,121.5465,123.6722,125.5484,128.8442,163.8864,134.2823,100.1727,105.1358,110.3895,115.9253,121.6589,127.7829,134.2151,140.9938,148.1488,155.635,163.5278,170.5257,177.8809,185.534,193.5069,201.8711,210.5701,219.6252,229.108,238.9983,249.2958,260.0811,271.3206,283.0754,295.2516,308.0171,321.3956,335.3112,349.866,364.992,380.8277,390.5942,400.3369,410.9921,421.567,433.177,444.5799,456.9033,469.6043,482.7986,496.4881,510.7986,525.6411,541.1469,557.2728,573.9554,591.3938,609.4781,628.3693,647.9612,668.3857
24 Slovenia (SI),7 Non-metallics nes,106.9524,131.621,130.5733,125.2425,128.6467,132.4527,136.1004,141.0064,178.5672,152.0457,121.6598,127.8742,134.4709,141.4412,148.6398,156.3815,164.5229,173.1329,182.2412,191.7724,201.8627,210.6919,220.0004,229.6985,239.8079,250.4306,261.4798,273.0072,285.0843,297.691,310.827,324.6034,338.9867,354.0377,369.6324,385.9994,403.1931,421.0459,439.8126,459.3032,479.7476,489.5142,499.2569,509.912,520.4869,532.0969,543.4999,555.8232,568.5243,581.7185,595.4081,609.7186,624.561,640.0668,656.1927,672.8754,690.3137,708.3981,727.2892,746.8812,767.3057
24 Slovenia (SI),8 Ore-extra.(non-energy),106.9524,101.8629,110.3595,110.3595,110.3595,110.3595,110.3595,110.3595,142.8424,108.8195,69.3724,72.5417,75.8704,79.3499,82.9835,86.7887,90.7709,94.9246,99.2795,103.8345,108.5772,112.9501,117.5053,122.2271,127.1374,132.2641,137.5943,143.1057,148.8697,154.8661,161.0949,167.5926,174.3259,181.3556,188.6318,196.2347,204.1444,212.4162,220.9334,229.8031,239.0325,248.7991,258.5417,269.1969,279.7718,291.3818,302.7847,315.1081,327.8091,341.0034,354.6929,369.0034,383.8459,399.3517,415.4776,432.1602,449.5986,467.683,486.5741,506.166,526.5906
24 Slovenia (SI),"9 Food, drink & tob.",106.9524,101.8629,110.3595,110.3595,110.3595,110.3595,110.3595,110.3595,142.8424,108.8195,69.3724,72.5417,75.8704,79.3499,82.9835,86.7887,90.7709,94.9246,99.2795,103.8345,108.5772,112.9501,117.5053,122.2271,127.1374,132.2641,137.5943,143.1057,148.8697,154.8661,161.0949,167.5926,174.3259,181.3556,188.6318,196.2347,204.1444,212.4162,220.9334,229.8031,239.0325,248.7991,258.5417,269.1969,279.7718,291.3818,302.7847,315.1081,327.8091,341.0034,354.6929,369.0034,383.8459,399.3517,415.4776,432.1602,449.5986,467.683,486.5741,506.166,526.5906
24 Slovenia (SI),"10 Tex., cloth. & footw.",106.9524,101.8629,110.3595,110.3595,110.3595,110.3595,110.3595,110.3595,142.8424,108.8195,69.3724,72.5417,75.8704,79.3499,82.9835,86.7887,90.7709,94.9246,99.2795,103.8345,108.5772,112.9501,117.5053,122.2271,127.1374,132.2641,137.5943,143.1057,148.8697,154.8661,161.0949,167.5926,174.3259,181.3556,188.6318,196.2347,204.1444,212.4162,220.9334,229.8031,239.0325,248.7991,258.5417,269.1969,279.7718,291.3818,302.7847,315.1081,327.8091,341.0034,354.6929,369.0034,383.8459,399.3517,415.4776,432.1602,449.5986,467.683,486.5741,506.166,526.5906
24 Slovenia (SI),11 Paper & pulp,106.9524,140.7304,137.4308,129.6403,133.9395,139.4685,144.3617,151.5806,190.3074,166.2512,138.843,146.0582,153.7287,161.8463,170.2164,179.2517,188.7599,198.8344,209.5049,220.6714,232.5191,242.8128,253.6834,265.0168,276.8347,289.2637,302.1923,315.6967,329.8484,344.6274,360.0334,376.2018,393.0991,410.7862,429.1146,448.3617,468.6064,489.6078,511.7429,534.7238,558.8538,568.6204,578.363,589.0182,599.5931,611.2031,622.606,634.9294,647.6304,660.8247,674.5142,688.8247,703.6672,719.173,735.2988,751.9815,769.4199,787.5043,806.3954,825.9873,846.4119
24 Slovenia (SI),12 Engineering etc,106.9524,101.8629,110.3595,110.3595,110.3595,110.3595,110.3595,110.3595,142.8424,108.8195,69.3724,72.5417,75.8704,79.3499,82.9835,86.7887,90.7709,94.9246,99.2795,103.8345,108.5772,112.9501,117.5053,122.2271,127.1374,132.2641,137.5943,143.1057,148.8697,154.8661,161.0949,167.5926,174.3259,181.3556,188.6318,196.2347,204.1444,212.4162,220.9334,229.8031,239.0325,248.7991,258.5417,269.1969,279.7718,291.3818,302.7847,315.1081,327.8091,341.0034,354.6929,369.0034,383.8459,399.3517,415.4776,432.1602,449.5986,467.683,486.5741,506.166,526.5906
24 Slovenia (SI),13 Other industry,106.9524,141.0115,137.4545,130.1476,134.5276,140.649,145.2591,151.9538,191.9524,168.2415,141.2506,148.606,156.427,164.7053,173.2396,182.4561,192.1559,202.4355,213.3249,224.7205,236.8144,247.3133,258.4028,269.9653,282.0226,294.7047,307.8966,321.678,336.1205,351.2039,366.9279,383.4313,400.6809,418.7374,437.4488,457.0994,477.7716,499.2142,521.8212,545.2911,569.9376,579.7041,589.4468,600.1019,610.6769,622.2869,633.6898,646.0132,658.7142,671.9084,685.598,699.9085,714.751,730.2568,746.3826,763.0653,780.5037,798.588,817.4791,837.071,857.4956
24 Slovenia (SI),14 Construction,106.9524,101.8629,110.3595,110.3595,110.3595,110.3595,110.3595,110.3595,142.8424,108.8195,69.3724,72.5417,75.8704,79.3499,82.9835,86.7887,90.7709,94.9246,99.2795,103.8345,108.5772,112.9501,117.5053,122.2271,127.1374,132.2641,137.5943,143.1057,148.8697,154.8661,161.0949,167.5926,174.3259,181.3556,188.6318,196.2347,204.1444,212.4162,220.9334,229.8031,239.0325,248.7991,258.5417,269.1969,279.7718,291.3818,302.7847,315.1081,327.8091,341.0034,354.6929,369.0034,383.8459,399.3517,415.4776,432.1602,449.5986,467.683,486.5741,506.166,526.5906
24 Slovenia (SI),15 Rail transport,106.9524,101.8629,110.3595,110.3595,110.3595,110.3595,110.3595,110.3595,142.8424,108.8195,69.3724,72.5417,75.8704,79.3499,82.9835,86.7887,90.7709,94.9246,99.2795,103.8345,108.5772,112.9501,117.5053,122.2271,127.1374,132.2641,137.5943,143.1057,148.8697,154.8661,161.0949,167.5926,174.3259,181.3556,188.6318,196.2347,204.1444,212.4162,220.9334,229.8031,239.0325,248.7991,258.5417,269.1969,279.7718,291.3818,302.7847,315.1081,327.8091,341.0034,354.6929,369.0034,383.8459,399.3517,415.4776,432.1602,449.5986,467.683,486.5741,506.166,526.5906
24 Slovenia (SI),16 Road transport,106.9524,101.8629,110.3595,110.3595,110.3595,110.3595,110.3595,110.3595,142.8424,108.8195,69.3724,72.5417,75.8704,79.3499,82.9835,86.7887,90.7709,94.9246,99.2795,103.8345,108.5772,112.9501,117.5053,122.2271,127.1374,132.2641,137.5943,143.1057,148.8697,154.8661,161.0949,167.5926,174.3259,181.3556,188.6318,196.2347,204.1444,212.4162,220.9334,229.8031,239.0325,248.7991,258.5417,269.1969,279.7718,291.3818,302.7847,315.1081,327.8091,341.0034,354.6929,369.0034,383.8459,399.3517,415.4776,432.1602,449.5986,467.683,486.5741,506.166,526.5906
24 Slovenia (SI),17 Domestic aviation,106.9524,101.8629,127.9464,119.728,122.7923,126.4643,129.7424,312.6305,434.7119,461.9755,496.5577,524.6057,554.6334,586.6324,619.3922,655.3577,693.3206,733.8821,777.072,822.2824,870.7145,911.4953,954.8854,1000.2627,1047.6488,1097.6785,1149.7321,1204.394,1261.7358,1321.7373,1384.3981,1450.3619,1519.5953,1592.1592,1667.3966,1746.6017,1830.361,1916.9097,2009.1649,2104.8066,2205.6624,2215.4287,2225.1714,2235.8267,2246.4016,2258.0115,2269.4146,2281.7378,2294.439,2307.6331,2321.3228,2335.6333,2350.4756,2365.9814,2382.1074,2398.79,2416.2283,2434.3127,2453.2039,2472.7959,2493.2202
24 Slovenia (SI),18 Other transp. serv.,106.9524,101.8629,110.3595,110.3595,110.3595,110.3595,110.3595,110.3595,142.8424,108.8195,69.3724,72.5417,75.8704,79.3499,82.9835,86.7887,90.7709,94.9246,99.2795,103.8345,108.5772,112.9501,117.5053,122.2271,127.1374,132.2641,137.5943,143.1057,148.8697,154.8661,161.0949,167.5926,174.3259,181.3556,188.6318,196.2347,204.1444,212.4162,220.9334,229.8031,239.0325,248.7991,258.5417,269.1969,279.7718,291.3818,302.7847,315.1081,327.8091,341.0034,354.6929,369.0034,383.8459,399.3517,415.4776,432.1602,449.5986,467.683,486.5741,506.166,526.5906
24 Slovenia (SI),19 Households,106.9524,101.8629,110.3595,110.3595,110.3595,110.3595,110.3595,110.3595,142.8424,108.8195,69.3724,72.5417,75.8704,79.3499,82.9835,86.7887,90.7709,94.9246,99.2795,103.8345,108.5772,112.9501,117.5053,122.2271,127.1374,132.2641,137.5943,143.1057,148.8697,154.8661,161.0949,167.5926,174.3259,181.3556,188.6318,196.2347,204.1444,212.4162,220.9334,229.8031,239.0325,248.7991,258.5417,269.1969,279.7718,291.3818,302.7847,315.1081,327.8091,341.0034,354.6929,369.0034,383.8459,399.3517,415.4776,432.1602,449.5986,467.683,486.5741,506.166,526.5906
24 Slovenia (SI),"20 Agriculture, forestry",106.9524,101.8629,110.3595,110.3595,110.3595,110.3595,110.3595,110.3595,142.8424,108.8195,69.3724,72.5417,75.8704,79.3499,82.9835,86.7887,90.7709,94.9246,99.2795,103.8345,108.5772,112.9501,117.5053,122.2271,127.1374,132.2641,137.5943,143.1057,148.8697,154.8661,161.0949,167.5926,174.3259,181.3556,188.6318,196.2347,204.1444,212.4162,220.9334,229.8031,239.0325,248.7991,258.5417,269.1969,279.7718,291.3818,302.7847,315.1081,327.8091,341.0034,354.6929,369.0034,383.8459,399.3517,415.4776,432.1602,449.5986,467.683,486.5741,506.166,526.5906
