Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,426.2641,569.8626,638.9332,549.5825,595.0222,474.517,404.2171,451.8678,622.0773,562.3552,578.9441,599.527,844.4761,929.3389,892.1495,856.903,861.4648,866.0704,870.8792,875.707,880.6776,904.059,927.9969,952.6581,977.8794,1003.7581,1030.4004,1057.7869,1085.8185,1114.6794,1144.4244,1174.7787,1206.0508,1238.2993,1271.2233,1305.1333,1339.8657,1375.6118,1412.2936,1449.9664,1488.8892
2 O.energy own use & tra,426.2641,565.7153,636.5298,547.7188,593.1595,471.8958,402.4525,449.5049,616.8276,554.0901,572.8302,583.6351,818.47,898.0148,860.0806,824.0719,827.8541,831.6619,835.6544,839.647,843.7632,866.2703,889.3138,913.0599,937.345,962.2659,987.9283,1014.3121,1041.3182,1069.1299,1097.8014,1127.0576,1157.2062,1188.3054,1220.0537,1252.761,1286.2629,1320.7505,1356.1447,1392.5004,1430.0758
3 Hydrogen production,426.2641,552.5702,631.6521,544.9216,589.8648,467.5394,399.7768,446.2967,608.0117,540.2088,562.5618,556.9441,774.7919,845.405,806.2198,768.9312,771.4038,773.8717,776.4932,779.0833,781.7643,802.8032,824.3444,846.5536,869.2663,892.5785,916.5951,941.2952,966.5787,992.6281,1019.4968,1046.9086,1075.1703,1104.3394,1134.1129,1164.8002,1196.2357,1228.6093,1261.8409,1295.9845,1331.297
4 Iron & steel,426.2641,556.0287,633.1083,545.8538,590.8962,468.9349,400.6649,447.4109,610.8248,544.6381,565.8383,565.4607,788.7288,862.1918,823.4058,786.5256,789.416,792.3115,795.3704,798.408,801.547,823.0543,845.075,867.7745,890.9889,914.8145,939.3562,964.5936,990.4266,1017.0383,1044.4823,1072.4825,1101.3463,1131.1313,1161.5349,1192.8668,1224.9617,1258.0098,1291.9314,1326.7809,1362.8154
5 Non-ferrous metals,426.2641,568.9203,638.5043,549.4122,594.7412,474.1598,403.9434,451.5539,621.233,561.0264,577.9611,596.972,840.295,924.3029,886.9938,851.6246,856.0612,860.5386,865.2161,869.9096,874.7428,897.9836,921.7777,946.2919,971.3625,997.0873,1023.5721,1050.7974,1078.6641,1107.3563,1136.9288,1167.1066,1198.1979,1230.2617,1262.9966,1296.7134,1331.2479,1366.7917,1403.2665,1440.7275,1479.4336
6 Chemicals,426.2641,553.6461,632.3238,545.7288,590.8025,468.8988,400.8183,447.5987,611.0225,544.9503,566.0692,566.0611,789.7113,863.3752,824.6174,787.766,790.6859,793.6115,796.7013,799.7704,802.9417,824.4821,846.5364,869.2706,892.5204,916.3821,940.9608,966.2361,992.1079,1018.7593,1046.2438,1074.2855,1103.1918,1133.0201,1163.4683,1194.8455,1226.9868,1260.0825,1294.0529,1328.952,1365.0375
7 Non-metallics nes,426.2641,571.7433,639.9465,550.0509,595.7305,475.7952,405.0997,453.0447,625.8712,568.3281,583.3624,611.0116,863.27,951.9759,915.3248,880.6289,885.7543,890.9365,896.3351,901.7665,907.3546,931.3677,955.952,981.2745,1007.1723,1033.7432,1061.0938,1089.2046,1117.9774,1147.5967,1178.1174,1209.2654,1241.3492,1274.4283,1308.2019,1342.9812,1378.6028,1415.2585,1452.8707,1491.4954,1531.3918
8 Ore-extra.(non-energy),426.2641,552.5702,631.6521,544.9216,589.8648,467.5394,399.7768,446.2967,608.0117,540.2088,562.5618,556.9441,774.7919,845.405,806.2198,768.9312,771.4038,773.8717,776.4932,779.0833,781.7643,802.8032,824.3444,846.5536,869.2663,892.5785,916.5951,941.2952,966.5787,992.6281,1019.4968,1046.9086,1075.1703,1104.3394,1134.1129,1164.8002,1196.2357,1228.6093,1261.8409,1295.9845,1331.297
"9 Food, drink & tob.",426.2641,552.5702,631.6521,544.9216,589.8648,467.5394,399.7768,446.2967,608.0117,540.2088,562.5618,556.9441,774.7919,845.405,806.2198,768.9312,771.4038,773.8717,776.4932,779.0833,781.7643,802.8032,824.3444,846.5536,869.2663,892.5785,916.5951,941.2952,966.5787,992.6281,1019.4968,1046.9086,1075.1703,1104.3394,1134.1129,1164.8002,1196.2357,1228.6093,1261.8409,1295.9845,1331.297
"10 Tex., cloth. & footw.",426.2641,552.5702,631.6521,544.9216,589.8648,467.5394,399.7768,446.2967,608.0117,540.2088,562.5618,556.9441,774.7919,845.405,806.2198,768.9312,771.4038,773.8717,776.4932,779.0833,781.7643,802.8032,824.3444,846.5536,869.2663,892.5785,916.5951,941.2952,966.5787,992.6281,1019.4968,1046.9086,1075.1703,1104.3394,1134.1129,1164.8002,1196.2357,1228.6093,1261.8409,1295.9845,1331.297
