Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1144.4148,1318.0686,1406.03,1366.3263,1352.4636,1183.5261,1097.2136,1174.0669,1283.8618,1304.4585,1189.6982,1293.4783,1315.04,1337.2488,1360.1237,1383.6848,1407.9529,1432.949,1458.6948,1485.2131,1512.5271,1540.6604,1569.6377,1599.4844,1630.2263,1661.8905,1694.5048,1728.0974,1762.6978,1798.3361,1835.0436,1872.8524,1911.7954,1951.9067,1993.2214,2035.7755,2079.6062,2124.752,2171.252,2219.147,2268.479
2 O.energy own use & tra,1144.4148,1318.0686,1406.03,1366.3263,1352.4636,1183.5261,1097.2136,1174.0669,1283.8618,1304.4585,1189.6982,1293.4783,1315.04,1337.2488,1360.1237,1383.6848,1407.9529,1432.949,1458.6948,1485.2131,1512.5271,1540.6604,1569.6377,1599.4844,1630.2263,1661.8905,1694.5048,1728.0974,1762.6978,1798.3361,1835.0436,1872.8524,1911.7954,1951.9067,1993.2214,2035.7755,2079.6062,2124.752,2171.252,2219.147,2268.479
3 Hydrogen production,1144.4148,1318.0686,1406.03,1366.3263,1352.4636,1183.5261,1097.2136,1174.0669,1283.8618,1304.4585,1189.6982,1293.4783,1315.04,1337.2488,1360.1237,1383.6848,1407.9529,1432.949,1458.6948,1485.2131,1512.5271,1540.6604,1569.6377,1599.4844,1630.2263,1661.8905,1694.5048,1728.0974,1762.6978,1798.3361,1835.0436,1872.8524,1911.7954,1951.9067,1993.2214,2035.7755,2079.6062,2124.752,2171.252,2219.147,2268.479
4 Iron & steel,1144.4148,1318.0686,1406.03,1366.3263,1352.4636,1183.5261,1097.2136,1174.0669,1283.8618,1304.4585,1189.6982,1293.4783,1315.04,1337.2488,1360.1237,1383.6848,1407.9529,1432.949,1458.6948,1485.2131,1512.5271,1540.6604,1569.6377,1599.4844,1630.2263,1661.8905,1694.5048,1728.0974,1762.6978,1798.3361,1835.0436,1872.8524,1911.7954,1951.9067,1993.2214,2035.7755,2079.6062,2124.752,2171.252,2219.147,2268.479
5 Non-ferrous metals,1144.4148,1318.0686,1406.03,1366.3263,1352.4636,1183.5261,1097.2136,1174.0669,1283.8618,1304.4585,1189.6982,1293.4783,1315.04,1337.2488,1360.1237,1383.6848,1407.9529,1432.949,1458.6948,1485.2131,1512.5271,1540.6604,1569.6377,1599.4844,1630.2263,1661.8905,1694.5048,1728.0974,1762.6978,1798.3361,1835.0436,1872.8524,1911.7954,1951.9067,1993.2214,2035.7755,2079.6062,2124.752,2171.252,2219.147,2268.479
6 Chemicals,1144.4148,1318.0686,1406.03,1366.3263,1352.4636,1183.5261,1097.2136,1174.0669,1283.8618,1304.4585,1189.6982,1293.4783,1315.04,1337.2488,1360.1237,1383.6848,1407.9529,1432.949,1458.6948,1485.2131,1512.5271,1540.6604,1569.6377,1599.4844,1630.2263,1661.8905,1694.5048,1728.0974,1762.6978,1798.3361,1835.0436,1872.8524,1911.7954,1951.9067,1993.2214,2035.7755,2079.6062,2124.752,2171.252,2219.147,2268.479
7 Non-metallics nes,1144.4148,1318.0686,1406.03,1366.3263,1352.4636,1183.5261,1097.2136,1174.0669,1283.8618,1304.4585,1189.6982,1293.4783,1315.04,1337.2488,1360.1237,1383.6848,1407.9529,1432.949,1458.6948,1485.2131,1512.5271,1540.6604,1569.6377,1599.4844,1630.2263,1661.8905,1694.5048,1728.0974,1762.6978,1798.3361,1835.0436,1872.8524,1911.7954,1951.9067,1993.2214,2035.7755,2079.6062,2124.752,2171.252,2219.147,2268.479
8 Ore-extra.(non-energy),1144.4148,1318.0686,1406.03,1366.3263,1352.4636,1183.5261,1097.2136,1174.0669,1283.8618,1304.4585,1189.6982,1293.4783,1315.04,1337.2488,1360.1237,1383.6848,1407.9529,1432.949,1458.6948,1485.2131,1512.5271,1540.6604,1569.6377,1599.4844,1630.2263,1661.8905,1694.5048,1728.0974,1762.6978,1798.3361,1835.0436,1872.8524,1911.7954,1951.9067,1993.2214,2035.7755,2079.6062,2124.752,2171.252,2219.147,2268.479
"9 Food, drink & tob.",1144.4148,1318.0686,1406.03,1366.3263,1352.4636,1183.5261,1097.2136,1174.0669,1283.8618,1304.4585,1189.6982,1293.4783,1315.04,1337.2488,1360.1237,1383.6848,1407.9529,1432.949,1458.6948,1485.2131,1512.5271,1540.6604,1569.6377,1599.4844,1630.2263,1661.8905,1694.5048,1728.0974,1762.6978,1798.3361,1835.0436,1872.8524,1911.7954,1951.9067,1993.2214,2035.7755,2079.6062,2124.752,2171.252,2219.147,2268.479
"10 Tex., cloth. & footw.",1144.4148,1318.0686,1406.03,1366.3263,1352.4636,1183.5261,1097.2136,1174.0669,1283.8618,1304.4585,1189.6982,1293.4783,1315.04,1337.2488,1360.1237,1383.6848,1407.9529,1432.949,1458.6948,1485.2131,1512.5271,1540.6604,1569.6377,1599.4844,1630.2263,1661.8905,1694.5048,1728.0974,1762.6978,1798.3361,1835.0436,1872.8524,1911.7954,1951.9067,1993.2214,2035.7755,2079.6062,2124.752,2171.252,2219.147,2268.479
