Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,829.9346,677.7415,807.4713,1091.4689,1168.3035,1156.8508,1121.5637,1130.7179,1139.9452,1149.1831,1158.4121,1167.3569,1199.9987,1233.1304,1267.0786,1301.2266,1336.2783,1372.2898,1408.5369,1445.9529,1484.1344,1522.8739,1570.3096,1618.7035,1668.4537,1718.4152,1769.4546,1821.3308,1874.2264,1928.1565,1983.0352,2039.2432
2 O.energy own use & tra,705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,819.5144,663.3526,786.546,1060.3356,1137.6798,1117.9827,1081.087,1088.6329,1096.252,1103.8813,1111.5022,1118.9362,1149.2384,1180.0552,1211.6882,1243.5942,1276.3311,1310.0031,1344.0325,1379.1093,1414.9758,1451.4733,1494.62,1538.7251,1584.1863,1629.8589,1676.6094,1724.1968,1772.8035,1822.4446,1873.0343,1924.9535
3 Hydrogen production,705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,788.673,620.765,724.6118,968.188,1047.0408,1002.9415,961.2856,964.0712,966.9299,969.7991,972.6595,975.6216,998.9998,1022.9646,1047.7457,1073.0161,1098.901,1125.6489,1153.1149,1181.2675,1210.282,1240.1439,1270.5964,1302.0073,1334.7744,1367.7528,1401.8091,1436.7023,1472.6147,1509.5616,1547.4573,1586.6823
4 Iron & steel,705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,829.9346,677.7415,807.4713,1091.4689,1168.3035,1156.8508,1121.5637,1130.7179,1139.9452,1149.1831,1158.4121,1167.3569,1199.9987,1233.1304,1267.0786,1301.2266,1336.2783,1372.2898,1408.5369,1445.9529,1484.1344,1522.8739,1570.3096,1618.7035,1668.4537,1718.4152,1769.4546,1821.3308,1874.2264,1928.1565,1983.0352,2039.2432
5 Non-ferrous metals,705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,825.0286,670.9669,797.6193,1076.8108,1153.8854,1138.551,1102.5066,1110.9036,1119.3737,1127.8542,1136.3262,1144.5596,1176.0999,1208.1417,1241.0,1274.0923,1308.0542,1342.9641,1378.1671,1414.4818,1451.5734,1489.2573,1534.6736,1581.0483,1628.7793,1676.7214,1725.7416,1775.5985,1826.4749,1878.3855,1931.245,1985.4337
6 Chemicals,705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,825.0493,670.9954,797.6608,1076.8724,1153.946,1138.6279,1102.5867,1110.9869,1119.4602,1127.944,1136.4191,1144.6555,1176.2004,1208.2468,1241.1096,1274.2063,1308.1729,1343.0874,1378.2949,1414.6141,1451.7103,1489.3987,1534.8235,1581.2067,1628.946,1676.8967,1725.9253,1775.7908,1826.6755,1878.5948,1931.4628,1985.66
7 Non-metallics nes,705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,825.0534,671.0011,797.6691,1076.8848,1153.9581,1138.6433,1102.6028,1111.0037,1119.4775,1127.9619,1136.4376,1144.6747,1176.2205,1208.2678,1241.1316,1274.2292,1308.1967,1343.1122,1378.3203,1414.6406,1451.7377,1489.427,1534.8535,1581.2384,1628.9795,1676.9319,1725.9622,1775.8293,1826.7158,1878.6367,1931.5063,1985.7053
8 Ore-extra.(non-energy),705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,788.673,620.765,724.6118,968.188,1047.0408,1002.9415,961.2856,964.0712,966.9299,969.7991,972.6595,975.6216,998.9998,1022.9646,1047.7457,1073.0161,1098.901,1125.6489,1153.1149,1181.2675,1210.282,1240.1439,1270.5964,1302.0073,1334.7744,1367.7528,1401.8091,1436.7023,1472.6147,1509.5616,1547.4573,1586.6823
"9 Food, drink & tob.",705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,788.673,620.765,724.6118,968.188,1047.0408,1002.9415,961.2856,964.0712,966.9299,969.7991,972.6595,975.6216,998.9998,1022.9646,1047.7457,1073.0161,1098.901,1125.6489,1153.1149,1181.2675,1210.282,1240.1439,1270.5964,1302.0073,1334.7744,1367.7528,1401.8091,1436.7023,1472.6147,1509.5616,1547.4573,1586.6823
"10 Tex., cloth. & footw.",705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,788.673,620.765,724.6118,968.188,1047.0408,1002.9415,961.2856,964.0712,966.9299,969.7991,972.6595,975.6216,998.9998,1022.9646,1047.7457,1073.0161,1098.901,1125.6489,1153.1149,1181.2675,1210.282,1240.1439,1270.5964,1302.0073,1334.7744,1367.7528,1401.8091,1436.7023,1472.6147,1509.5616,1547.4573,1586.6823
11 Paper & pulp,705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,825.041,670.984,797.6442,1076.8478,1153.9218,1138.5972,1102.5547,1110.9536,1119.4255,1127.9081,1136.382,1144.6172,1176.1602,1208.2048,1241.0657,1274.1608,1308.1255,1343.0381,1378.2438,1414.5613,1451.6555,1489.3422,1534.7635,1581.1433,1628.8794,1676.8267,1725.8518,1775.7139,1826.5952,1878.5111,1931.3756,1985.5695
12 Engineering etc,705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,788.673,620.765,724.6118,968.188,1047.0408,1002.9415,961.2856,964.0712,966.9299,969.7991,972.6595,975.6216,998.9998,1022.9646,1047.7457,1073.0161,1098.901,1125.6489,1153.1149,1181.2675,1210.282,1240.1439,1270.5964,1302.0073,1334.7744,1367.7528,1401.8091,1436.7023,1472.6147,1509.5616,1547.4573,1586.6823
13 Other industry,705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,825.0534,671.0011,797.6691,1076.8848,1153.9581,1138.6433,1102.6028,1111.0037,1119.4775,1127.9619,1136.4376,1144.6747,1176.2205,1208.2678,1241.1316,1274.2292,1308.1967,1343.1122,1378.3203,1414.6406,1451.7377,1489.427,1534.8535,1581.2384,1628.9795,1676.9319,1725.9622,1775.8293,1826.7158,1878.6367,1931.5063,1985.7053
14 Construction,705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,788.673,620.765,724.6118,968.188,1047.0408,1002.9415,961.2856,964.0712,966.9299,969.7991,972.6595,975.6216,998.9998,1022.9646,1047.7457,1073.0161,1098.901,1125.6489,1153.1149,1181.2675,1210.282,1240.1439,1270.5964,1302.0073,1334.7744,1367.7528,1401.8091,1436.7023,1472.6147,1509.5616,1547.4573,1586.6823
15 Rail transport,705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,788.673,620.765,724.6118,968.188,1047.0408,1002.9415,961.2856,964.0712,966.9299,969.7991,972.6595,975.6216,998.9998,1022.9646,1047.7457,1073.0161,1098.901,1125.6489,1153.1149,1181.2675,1210.282,1240.1439,1270.5964,1302.0073,1334.7744,1367.7528,1401.8091,1436.7023,1472.6147,1509.5616,1547.4573,1586.6823
16 Road transport,860.458,1053.6895,1136.7991,1093.4568,1064.8427,896.0985,775.2608,876.6031,979.1489,964.1512,791.6596,897.1018,1140.678,1219.5308,1175.4315,1133.7756,1136.5613,1139.4199,1142.2891,1145.1495,1148.1116,1171.4897,1195.4546,1220.2357,1245.5061,1271.391,1298.1389,1325.6049,1353.7574,1382.772,1412.6339,1443.0864,1474.4973,1507.2644,1540.2428,1574.2991,1609.1923,1645.1047,1682.0516,1719.9473,1759.1722
17 Domestic aviation,705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,788.673,620.765,724.6118,968.188,1047.0408,1002.9415,961.2856,964.0712,966.9299,969.7991,972.6595,975.6216,998.9998,1022.9646,1047.7457,1073.0161,1098.901,1125.6489,1153.1149,1181.2675,1210.282,1240.1439,1270.5964,1302.0073,1334.7744,1367.7528,1401.8091,1436.7023,1472.6147,1509.5616,1547.4573,1586.6823
18 Other transp. serv.,705.2258,879.3791,945.5831,901.1819,890.1807,712.3115,597.4991,698.3918,808.8181,788.673,620.765,724.6118,968.188,1047.0408,1002.9415,961.2856,964.0712,966.9299,969.7991,972.6595,975.6216,998.9998,1022.9646,1047.7457,1073.0161,1098.901,1125.6489,1153.1149,1181.2675,1210.282,1240.1439,1270.5964,1302.0073,1334.7744,1367.7528,1401.8091,1436.7023,1472.6147,1509.5616,1547.4573,1586.6823
