Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,61.0812,62.9855,68.3941,65.7147,66.1848,72.8106,69.1387,66.1559,63.068,65.1157,61.0436,56.8976,89.8424,85.8499,76.0675,68.1548,61.7496,56.5887,52.4202,49.0525,46.3334,46.6004,46.8718,47.1499,47.435,47.727,48.0248,48.3311,48.6437,48.9631,49.29,49.6259,49.9683,50.3192,50.6772,51.0444,51.4216,51.8043,52.2003,52.603,53.0146
2 O.energy own use & tra,61.0812,62.9855,68.3941,65.7147,66.1848,72.8106,69.1387,66.1559,63.068,65.1157,61.0436,56.8976,89.8424,85.8499,76.0675,68.1548,61.7496,56.5887,52.4202,49.0525,46.3334,46.6004,46.8718,47.1499,47.435,47.727,48.0248,48.3311,48.6437,48.9631,49.29,49.6259,49.9683,50.3192,50.6772,51.0444,51.4216,51.8043,52.2003,52.603,53.0146
3 Hydrogen production,61.0812,62.9855,68.3941,65.7147,66.1848,72.8106,69.1387,66.1559,63.068,65.1157,61.0436,56.8976,89.8424,85.8499,76.0675,68.1548,61.7496,56.5887,52.4202,49.0525,46.3334,46.6004,46.8718,47.1499,47.435,47.727,48.0248,48.3311,48.6437,48.9631,49.29,49.6259,49.9683,50.3192,50.6772,51.0444,51.4216,51.8043,52.2003,52.603,53.0146
4 Iron & steel,58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,163.966,151.0907,119.544,94.0268,73.3707,56.7275,43.2848,32.4243,23.6556,24.5169,25.3919,26.2888,27.2083,28.1499,29.1102,30.098,31.1063,32.1362,33.1903,34.2738,35.3778,36.5093,37.664,38.848,40.0645,41.2986,42.5758,43.8744,45.2018
5 Non-ferrous metals,58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,163.966,151.0907,119.544,94.0268,73.3707,56.7275,43.2848,32.4243,23.6556,24.5169,25.3919,26.2888,27.2083,28.1499,29.1102,30.098,31.1063,32.1362,33.1903,34.2738,35.3778,36.5093,37.664,38.848,40.0645,41.2986,42.5758,43.8744,45.2018
6 Chemicals,58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,163.966,151.0907,119.544,94.0268,73.3707,56.7275,43.2848,32.4243,23.6556,24.5169,25.3919,26.2888,27.2083,28.1499,29.1102,30.098,31.1063,32.1362,33.1903,34.2738,35.3778,36.5093,37.664,38.848,40.0645,41.2986,42.5758,43.8744,45.2018
7 Non-metallics nes,58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,163.966,151.0907,119.544,94.0268,73.3707,56.7275,43.2848,32.4243,23.6556,24.5169,25.3919,26.2888,27.2083,28.1499,29.1102,30.098,31.1063,32.1362,33.1903,34.2738,35.3778,36.5093,37.664,38.848,40.0645,41.2986,42.5758,43.8744,45.2018
8 Ore-extra.(non-energy),58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,163.966,151.0907,119.544,94.0268,73.3707,56.7275,43.2848,32.4243,23.6556,24.5169,25.3919,26.2888,27.2083,28.1499,29.1102,30.098,31.1063,32.1362,33.1903,34.2738,35.3778,36.5093,37.664,38.848,40.0645,41.2986,42.5758,43.8744,45.2018
"9 Food, drink & tob.",58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,163.966,151.0907,119.544,94.0268,73.3707,56.7275,43.2848,32.4243,23.6556,24.5169,25.3919,26.2888,27.2083,28.1499,29.1102,30.098,31.1063,32.1362,33.1903,34.2738,35.3778,36.5093,37.664,38.848,40.0645,41.2986,42.5758,43.8744,45.2018
"10 Tex., cloth. & footw.",58.0295,65.4717,68.3185,63.9382,56.6333,44.2033,41.0897,47.5594,50.557,57.7238,57.7238,57.7238,163.966,151.0907,119.544,94.0268,73.3707,56.7275,43.2848,32.4243,23.6556,24.5169,25.3919,26.2888,27.2083,28.1499,29.1102,30.098,31.1063,32.1362,33.1903,34.2738,35.3778,36.5093,37.664,38.848,40.0645,41.2986,42.5758,43.8744,45.2018
