,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Male Children,3772.718,3631.409,3518.726,3426.924,3367.853,3338.0950000000003,3326.103,3324.1989999999996,3365.6949999999997,3401.317,3437.624,3481.4000000000005,3530.898,3554.887,3581.3450000000003,3602.8379999999997,3610.1530000000002,3599.633,3558.506,3511.023,3453.56,3385.3399999999997,3308.293,3235.2569999999996,3151.746,3064.143,2981.782,2909.854,2847.348,2795.032,2752.559,2716.719,2685.5159999999996,2660.724,2640.893,2625.673,2614.6620000000003,2607.23,2602.0150000000003,2599.1949999999997,2598.031,2597.518,2596.777,2593.806,2589.989,2584.793,2577.8,2568.66,2559.552407324074,2550.4771070669,2541.433984730569,2532.4229262231447,2523.44381785722,2514.4965463484855,2505.5809988142987,2496.6970627722612,2487.8446261387985,2479.0235772277465,2470.233804748942,2461.4751978068184,2452.7476458990072,2444.051038914944,2435.3852671344785,2426.750221226491,2418.145792247512,2409.5718716403494,2401.0283512327173,2392.515123235872,2384.032080243252,2375.579115229122,2367.156121547225,2358.7629929294344,2350.3996234844135,2342.065907696281,2333.761740423279,2325.4870168964467,2317.2416327182973,2309.025483861503,2300.83846666758,2292.680477845584,2284.5514144708036,2276.4511739834643,2268.379654187433,2260.33675324893,2252.3223696952427,2244.336402413446,2236.378750649128,2228.4493140051163,2220.5479924402134,2212.6746862679333,2204.8292961552447,2197.011723121317,2189.2218685362723,2181.45963411994,2173.7249219406176,2166.017634413836,2158.337674301126,2150.684944708794
2 Male 15-19,1864.903,1817.952,1762.23,1715.107,1653.721,1577.038,1492.351,1408.841,1325.878,1255.456,1195.916,1143.957,1098.319,1060.539,1030.426,1011.176,1007.445,1021.056,1049.572,1093.785,1146.449,1196.384,1235.982,1263.991,1281.957,1289.155,1285.684,1271.986,1246.76,1210.168,1166.607,1122.904,1083.559,1047.815,1017.142,990.9,967.332,945.409,925.419,908.299,894.033,882.571,873.791,867.01,862.748,860.591,859.942,860.322,860.7021679183015,861.0825038291059,861.4630078066475,861.8436799251933,862.2245202590433,862.60552888253,862.9867058700191,863.368051295909,863.749565234631,864.1312477606492,864.5130989484608,864.8951188725957,865.2773076076169,865.6596652281203,866.0421918087346,866.4248874241218,866.8077521489768,867.1907860580271,867.5739892260339,867.9573617277908,868.340903638125,868.7246150318964,869.108495983998,869.4925465693559,869.8767668629296,870.2611569397114,870.645716874727,871.0304467430349,871.415346619727,871.8004165799283,872.1856566987973,872.5710670515252,872.9566477133368,873.34239875949,873.728320265276,874.1144123060193,874.5006749570775,874.8871082938417,875.2737123917364,875.660487326219,876.0474331727808,876.434550006946,876.8218379042723,877.2092969403511,877.5969271908068,877.9847287312973,878.3727016375141,878.760845985182,879.1491618500594,879.537649307938
3 Male 20-24,1886.735,1910.402,1920.052,1913.076,1902.006,1890.286,1875.523,1850.1,1783.437,1698.567,1602.075,1505.316,1416.579,1334.467,1262.307,1200.239,1146.677,1100.799,1062.188,1030.987,1010.54,1005.628,1018.357,1045.696,1089.86,1143.03,1193.303,1232.761,1260.877,1278.473,1285.004,1281.016,1267.152,1241.922,1205.516,1162.259,1118.841,1079.755,1044.184,1013.639,987.503,964.072,942.356,922.407,905.378,891.216,879.86,871.195,862.6153342861365,854.1201624729057,845.7086524510526,837.3799803060655,829.1333302374727,820.9678944789342,812.8828732191203,804.8774745233691,796.9509142561163,789.1024160040885,781.3312110002522,773.6365380485131,766.017643449156,758.4737809250194,751.0042115483966,743.6082036686579,736.2850328405841,729.0339817534068,721.8543401605472,714.7454048100467,707.706479375683,700.7368743887641,693.8359071705945,687.0029017656059,680.2371888751471,673.5381057919258,666.9049963350951,660.337210785981,653.8341058244412,647.3950444658515,641.0193959987129,634.7065359228726,628.4558458883539,622.266713634788,616.1385329314427,610.0707035178418,604.0626310449688,598.1137270170501,592.2234087339111,586.3910992339006,580.6162272373765,574.8982270907488,569.2365387110733,563.6306075311908,558.079884445407,552.5838257557069,547.1418931184996,541.7535534918865,536.4182790834495,531.135547298554
4 Male 25-29,1721.067,1736.715,1760.322,1785.757,1814.952,1843.322,1866.905,1885.809,1898.155,1907.526,1907.569,1889.495,1848.85,1784.235,1697.532,1597.676,1498.413,1408.741,1327.055,1255.068,1193.071,1139.562,1093.783,1054.427,1023.654,1004.073,999.768,1012.602,1040.05,1083.728,1135.981,1185.381,1224.28,1252.013,1269.525,1276.26,1272.583,1259.055,1233.948,1197.743,1154.825,1111.89,1073.363,1037.987,1007.654,981.748,958.585,937.18,916.2529691159364,895.7932343986951,875.7903612238548,856.2341479699473,837.1146208155511,818.4220286525639,800.1468381130621,782.2797287072085,764.8115880697294,747.7335073125377,731.0367764811299,714.712880112442,698.7534928918961,683.1504754074257,667.8958699983111,652.9818966967114,638.4009492598192,624.1455912906181,610.2085524452617,596.5827247251419,583.2611588517536,570.2370607225089,557.5037879456914,545.0548464527849,532.8838871864474,520.9847028624425,509.3512248038761,497.9775198461235,486.8577873108694,475.98635604771647,465.35768154185456,454.96634308631474,444.80704101736643,434.8745940116476,425.1639364436494,415.67011580220753,406.388290164683,397.3137257275436,388.44179439208744,379.76797140407615,371.2878330460751,362.997054381323,354.8914070479802,346.96675710263133,339.21906291194193,331.6443730913937,324.23882449004753,316.99864022030664,309.92012773167414,302.99967692752364
5 Male 30-34,1610.965,1623.467,1635.058,1646.675,1657.986,1669.299,1685.004,1708.272,1735.626,1770.566,1808.519,1842.667,1868.429,1883.744,1891.822,1888.396,1867.232,1824.887,1760.631,1674.554,1576.016,1478.603,1390.954,1309.332,1238.648,1178.367,1126.252,1081.309,1042.951,1012.414,992.617,988.047,1000.674,1027.894,1071.211,1123.094,1172.158,1210.837,1238.282,1255.657,1262.513,1259.195,1246.175,1221.306,1185.498,1143.169,1100.938,1063.122,1026.6049376840476,991.3421959824623,957.2906903724526,924.4088162368294,892.6563980308887,861.9946401953556,832.3860797554148,803.7945405479111,776.1850890207953,749.5239915508103,723.7786732272666,698.9176780515506,674.9106305037345,651.7281984293313,629.3420572008482,607.7248551103514,586.8501799507574,566.6925267450201,547.2272665837851,528.4306165334349,510.27961057776037,492.75207155775325,475.8265840752356,459.4824683272197,443.69975483902857,428.45916006530587,413.742062829104,399.5304815702634,385.8070523752851,372.55500776185204,359.7581561920796,347.40086228946234,335.4680277353474,323.94507282159225,312.8179186368687,302.0729698648473,291.69709817324537,281.6776261734422,272.0023119310646,262.65933400861576,253.63727702187384,244.92511769241202,236.51221137919902,228.38827907282425,220.54339483645694,212.96797367819434,205.65275983998143,198.58881548879307,191.76750979626175,185.18050839340773
6 Male 35-39,1633.109,1589.43,1561.616,1532.961,1523.939,1533.752,1554.243,1576.701,1595.709,1612.123,1628.008,1648.007,1674.968,1705.697,1740.044,1774.847,1805.579,1828.869,1844.034,1852.066,1848.893,1828.423,1787.442,1723.411,1640.003,1544.98,1450.423,1364.56,1285.683,1216.714,1157.327,1105.803,1061.443,1024.052,994.364,975.191,970.894,983.481,1010.677,1053.622,1104.856,1153.221,1191.379,1218.661,1236.129,1243.216,1240.159,1227.433,1214.8375889615766,1202.371426834684,1190.0331873203168,1177.821557729403,1165.7352388431439,1153.7729447747884,1141.9334028328246,1130.215353385576,1118.6175497271865,1107.138757944981,1095.7777567881876,1084.5333375380055,1073.404303879008,1062.3894717718636,1051.4876693273636,1040.6977366817432,1030.0185258732809,1019.4489007201647,1008.9877366996119,998.6339208282283,988.3863515435962,978.2439385870771,968.2056028878167,958.2702764479405,948.4369022289279,938.7044340391512,929.0718364225696,919.538084548565,910.1021641029084,900.7630711798448,891.519812175286,882.3714036810989,873.3168723804788,864.3552549443968,855.485597929109,846.7069576747175,838.0184002047733,829.4190011269084,820.9078455344876,812.4840279092704,804.1466520250707,795.8948308524059,787.7276864641238,779.6443499419987,771.643961284285,763.7256693142201,755.8886315894665,748.1320143124823,740.4549922418119,732.856748604287
7 Male 40-44,1736.317,1721.727,1696.004,1654.849,1597.877,1531.836,1472.274,1432.247,1423.601,1439.773,1471.807,1505.69,1533.126,1554.308,1569.86,1583.391,1601.343,1627.017,1656.596,1689.801,1723.861,1754.492,1778.391,1791.643,1800.243,1799.015,1780.591,1741.215,1679.842,1598.903,1506.278,1414.283,1331.006,1254.269,1187.343,1129.799,1079.891,1036.956,1000.54,971.692,953.209,949.406,962.21,988.968,1031.273,1081.773,1129.499,1167.218,1206.196605330328,1246.476879820571,1288.1022919988484,1331.1177620009507,1375.5697100459813,1421.5061065308162,1468.9765237974414,1518.032189629032,1568.726042532503,1621.1127888671908,1675.2489618813163,1731.1929827199372,1789.0052234702287,1848.7480723121255,1910.4860008446353,1974.2856336604757,2040.21582024412,2108.3477092708376,2178.7548253869095,2251.513148553879,2326.7011960424593,2404.400107164581,2484.693730835024,2567.668716057115,2653.4146054301546,2742.0239317794653,2833.592318013353,2928.2185803147327,3026.0048347787842,3127.056607611714,3231.482949009543,3339.396550839816,3450.9138682532243,3566.155245356386,3685.245045081395,3808.311783392297,3935.488267973314,4066.9117415484884,4202.724029987405,4343.071695356825,4488.106194083398,4637.98404039812,4792.866975238945,4952.922140793796,5118.322260872345,5289.245827301217,5465.87729254375,5648.407268752191,5837.032733467136,6031.957242186176
8 Male 44-49,1723.305,1689.705,1666.588,1648.348,1640.95,1636.846,1625.007,1598.442,1553.901,1498.724,1441.94,1398.045,1375.89,1370.955,1386.721,1416.03,1447.342,1473.562,1493.135,1507.664,1521.038,1539.475,1566.005,1593.047,1625.614,1660.144,1691.366,1715.541,1729.258,1738.063,1737.209,1720.027,1682.937,1623.369,1545.328,1456.476,1368.524,1289.105,1215.068,1150.496,1095.047,1047.177,1006.293,970.996,943.158,925.54,922.378,935.527,948.8634461457234,962.3900105839149,976.1094035542242,990.0243739322411,1004.1377097802721,1018.4522389059676,1032.9708294289144,1047.6963903553035,1062.631872160791,1077.7802673816684,1093.1446112144588,1108.7279821240631,1124.5335024605731,1140.564339084879,1156.8237040031959,1173.3148550106332,1190.0410963439422,1207.0057793435656,1224.2123031251265,1241.66411526049,1259.364712468533,1277.3176413157614,1295.5264989269153,1313.9949337057046,1332.7266460658177,1351.7253891723526,1370.994969693817,1390.5392485648483,1410.3621417598067,1430.4676210773964,1450.8597149364723,1471.5425091831908,1492.5201479096672,1513.7968342843035,1535.3768313939531,1557.2644630980908,1579.4641148951598,1601.9802348012684,1624.8173342414132,1647.979988953408,1671.4728399046976,1695.300594222241,1719.468026135652,1743.9799779337845,1768.8413609349527,1794.0571564709844,1819.6324168853016,1845.5722665452295,1871.881902868736,1898.566597365809
9 Male 50-54,1551.117,1596.91,1622.825,1614.239,1590.088,1561.69,1541.46,1533.611,1526.401,1527.587,1530.017,1523.166,1501.934,1464.767,1413.996,1360.052,1318.691,1298.962,1294.71,1309.964,1337.962,1368.126,1394.225,1411.439,1425.908,1440.376,1459.664,1486.246,1513.272,1545.068,1578.313,1608.605,1632.801,1646.107,1655.374,1655.803,1640.648,1606.448,1549.725,1475.637,1391.527,1308.585,1234.034,1163.727,1102.47,1049.81,1004.436,965.991,929.0174904931723,893.4591498701659,859.2618122431209,826.3733849349729,794.7437691268725,764.3247835428406,735.0700910554102,706.9351281004531,679.877036793668,653.8545996453255,628.828176773819,604.759645522381,581.6123423869817,559.3510071669502,537.941729253242,517.3518959725343,497.5501429084624,478.50630612432104,460.1913762144517,442.57745411432325,425.63770860199077,409.346335426195,393.67851799884266,378.61038959198993,364.1189969817449,350.18226548370694,336.77896532668234,323.88867931345266,311.4917717193344,299.5693583811527,288.10327793106586,277.0760641314213,266.4709192685007,256.2716885646256,246.4628355696443,237.0294184943155,227.95706744953623,219.23196255674327,210.84081289614372,202.7708362607063,195.00973968507296,187.5457007197306,180.36734942191768,173.46375103583276,166.8243893357617,160.43915060675027,154.2983082384197,148.39250790845742,142.71275333321262,137.25039256369092
10 Male 55-59,1076.65,1142.494,1204.732,1255.955,1304.193,1344.718,1372.866,1388.243,1397.237,1397.477,1393.177,1390.259,1391.72,1392.784,1397.719,1401.831,1397.327,1380.075,1345.112,1297.746,1248.65,1212.581,1197.425,1193.421,1208.372,1235.697,1265.15,1290.736,1307.445,1321.26,1335.398,1354.814,1381.674,1407.336,1437.606,1469.769,1499.713,1524.348,1537.264,1546.717,1548.535,1536.208,1506.092,1453.003,1383.822,1305.94,1229.82,1161.807,1097.5553375689126,1036.856998646083,979.5154730171975,925.3451181145949,874.1705580014662,825.8261155941598,780.1552762844188,737.0101812250344,696.2511486384298,657.7462215984194,621.3707408210917,587.0069410817275,554.5435699511626,523.8755276172533,494.9035266253747,467.5337704363621,441.6776497612322,417.25145568957083,394.1761086828424,372.37690255524154,351.78326261322593,332.32851717071134,313.9496817002103,296.58725492110733,280.1850261649078,264.68989339380806,250.05169128342354,236.22302881309494,223.15913583797254,210.81771814615743,199.1588205316491,188.144697439799,177.73969076648658,167.91011441539368,158.62414523963284,149.85172001465423,141.5644381088821,133.73546953697772,126.33946809805292,119.35248931761927,112.75191292761157,106.51636963351514,100.62567193150647,95.06074875162845,89.80358371540808,84.83715680802645,80.14538927620526,75.7130915734174,71.52591418389466,67.57030116622602
