Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1065.6976,1056.1677,1065.4083,1101.3147,1008.8083,923.3555,882.7158,848.0881,918.8785,970.6155,1022.0574,1010.8745,1032.5693,1079.0569,1123.1731,1135.9779,1168.228,1193.9524,1212.5232,1230.6332,1249.0209,1269.9408,1298.2745,1326.8317,1355.9551,1386.0881,1416.7952,1448.5167,1480.9598,1514.3951,1548.4934,1583.3655,1618.9363,1655.8718,1693.2883,1731.8762,1771.2994,1811.6376,1853.1707,1895.7156,1939.0632
2 O.energy own use & tra,1065.6976,1056.1677,1065.4083,1101.3147,1008.8083,923.3555,882.7158,848.0881,918.8785,970.6155,1022.0574,1010.8745,1032.5693,1079.0569,1123.1731,1135.9779,1168.228,1193.9524,1212.5232,1230.6332,1249.0209,1269.9408,1298.2745,1326.8317,1355.9551,1386.0881,1416.7952,1448.5167,1480.9598,1514.3951,1548.4934,1583.3655,1618.9363,1655.8718,1693.2883,1731.8762,1771.2994,1811.6376,1853.1707,1895.7156,1939.0632
3 Hydrogen production,1065.6976,1056.1677,1065.4083,1101.3147,1008.8083,923.3555,882.7158,848.0881,918.8785,970.6155,1022.0574,1010.8745,1032.5693,1079.0569,1123.1731,1135.9779,1168.228,1193.9524,1212.5232,1230.6332,1249.0209,1269.9408,1298.2745,1326.8317,1355.9551,1386.0881,1416.7952,1448.5167,1480.9598,1514.3951,1548.4934,1583.3655,1618.9363,1655.8718,1693.2883,1731.8762,1771.2994,1811.6376,1853.1707,1895.7156,1939.0632
4 Iron & steel,1065.6976,1056.1677,1065.4083,1101.3147,1008.8083,923.3555,882.7158,848.0881,918.8785,970.6155,1022.0574,1010.8745,1032.5693,1079.0569,1123.1731,1135.9779,1168.228,1193.9524,1212.5232,1230.6332,1249.0209,1269.9408,1298.2745,1326.8317,1355.9551,1386.0881,1416.7952,1448.5167,1480.9598,1514.3951,1548.4934,1583.3655,1618.9363,1655.8718,1693.2883,1731.8762,1771.2994,1811.6376,1853.1707,1895.7156,1939.0632
5 Non-ferrous metals,1065.6976,1056.1677,1065.4083,1101.3147,1008.8083,923.3555,882.7158,848.0881,918.8785,970.6155,1022.0574,1010.8745,1032.5693,1079.0569,1123.1731,1135.9779,1168.228,1193.9524,1212.5232,1230.6332,1249.0209,1269.9408,1298.2745,1326.8317,1355.9551,1386.0881,1416.7952,1448.5167,1480.9598,1514.3951,1548.4934,1583.3655,1618.9363,1655.8718,1693.2883,1731.8762,1771.2994,1811.6376,1853.1707,1895.7156,1939.0632
6 Chemicals,1065.6976,1056.1677,1065.4083,1101.3147,1008.8083,923.3555,882.7158,848.0881,918.8785,970.6155,1022.0574,1010.8745,1032.5693,1079.0569,1123.1731,1135.9779,1168.228,1193.9524,1212.5232,1230.6332,1249.0209,1269.9408,1298.2745,1326.8317,1355.9551,1386.0881,1416.7952,1448.5167,1480.9598,1514.3951,1548.4934,1583.3655,1618.9363,1655.8718,1693.2883,1731.8762,1771.2994,1811.6376,1853.1707,1895.7156,1939.0632
7 Non-metallics nes,1065.6976,1056.1677,1065.4083,1101.3147,1008.8083,923.3555,882.7158,848.0881,918.8785,970.6155,1022.0574,1010.8745,1032.5693,1079.0569,1123.1731,1135.9779,1168.228,1193.9524,1212.5232,1230.6332,1249.0209,1269.9408,1298.2745,1326.8317,1355.9551,1386.0881,1416.7952,1448.5167,1480.9598,1514.3951,1548.4934,1583.3655,1618.9363,1655.8718,1693.2883,1731.8762,1771.2994,1811.6376,1853.1707,1895.7156,1939.0632
8 Ore-extra.(non-energy),1065.6976,1056.1677,1065.4083,1101.3147,1008.8083,923.3555,882.7158,848.0881,918.8785,970.6155,1022.0574,1010.8745,1032.5693,1079.0569,1123.1731,1135.9779,1168.228,1193.9524,1212.5232,1230.6332,1249.0209,1269.9408,1298.2745,1326.8317,1355.9551,1386.0881,1416.7952,1448.5167,1480.9598,1514.3951,1548.4934,1583.3655,1618.9363,1655.8718,1693.2883,1731.8762,1771.2994,1811.6376,1853.1707,1895.7156,1939.0632
"9 Food, drink & tob.",1065.6976,1056.1677,1065.4083,1101.3147,1008.8083,923.3555,882.7158,848.0881,918.8785,970.6155,1022.0574,1010.8745,1032.5693,1079.0569,1123.1731,1135.9779,1168.228,1193.9524,1212.5232,1230.6332,1249.0209,1269.9408,1298.2745,1326.8317,1355.9551,1386.0881,1416.7952,1448.5167,1480.9598,1514.3951,1548.4934,1583.3655,1618.9363,1655.8718,1693.2883,1731.8762,1771.2994,1811.6376,1853.1707,1895.7156,1939.0632
"10 Tex., cloth. & footw.",1065.6976,1056.1677,1065.4083,1101.3147,1008.8083,923.3555,882.7158,848.0881,918.8785,970.6155,1022.0574,1010.8745,1032.5693,1079.0569,1123.1731,1135.9779,1168.228,1193.9524,1212.5232,1230.6332,1249.0209,1269.9408,1298.2745,1326.8317,1355.9551,1386.0881,1416.7952,1448.5167,1480.9598,1514.3951,1548.4934,1583.3655,1618.9363,1655.8718,1693.2883,1731.8762,1771.2994,1811.6376,1853.1707,1895.7156,1939.0632
11 Paper & pulp,1065.6976,1056.1677,1065.4083,1101.3147,1008.8083,923.3555,882.7158,848.0881,918.8785,970.6155,1022.0574,1010.8745,1032.5693,1079.0569,1123.1731,1135.9779,1168.228,1193.9524,1212.5232,1230.6332,1249.0209,1269.9408,1298.2745,1326.8317,1355.9551,1386.0881,1416.7952,1448.5167,1480.9598,1514.3951,1548.4934,1583.3655,1618.9363,1655.8718,1693.2883,1731.8762,1771.2994,1811.6376,1853.1707,1895.7156,1939.0632
12 Engineering etc,1065.6976,1056.1677,1065.4083,1101.3147,1008.8083,923.3555,882.7158,848.0881,918.8785,970.6155,1022.0574,1010.8745,1032.5693,1079.0569,1123.1731,1135.9779,1168.228,1193.9524,1212.5232,1230.6332,1249.0209,1269.9408,1298.2745,1326.8317,1355.9551,1386.0881,1416.7952,1448.5167,1480.9598,1514.3951,1548.4934,1583.3655,1618.9363,1655.8718,1693.2883,1731.8762,1771.2994,1811.6376,1853.1707,1895.7156,1939.0632
13 Other industry,1065.6976,1056.1677,1065.4083,1101.3147,1008.8083,923.3555,882.7158,848.0881,918.8785,970.6155,1022.0574,1010.8745,1032.5693,1079.0569,1123.1731,1135.9779,1168.228,1193.9524,1212.5232,1230.6332,1249.0209,1269.9408,1298.2745,1326.8317,1355.9551,1386.0881,1416.7952,1448.5167,1480.9598,1514.3951,1548.4934,1583.3655,1618.9363,1655.8718,1693.2883,1731.8762,1771.2994,1811.6376,1853.1707,1895.7156,1939.0632
14 Construction,1065.6976,1056.1677,1065.4083,1101.3147,1008.8083,923.3555,882.7158,848.0881,918.8785,970.6155,1022.0574,1010.8745,1032.5693,1079.0569,1123.1731,1135.9779,1168.228,1193.9524,1212.5232,1230.6332,1249.0209,1269.9408,1298.2745,1326.8317,1355.9551,1386.0881,1416.7952,1448.5167,1480.9598,1514.3951,1548.4934,1583.3655,1618.9363,1655.8718,1693.2883,1731.8762,1771.2994,1811.6376,1853.1707,1895.7156,1939.0632
15 Rail transport,1628.2688,1686.8649,1749.9813,1863.6255,1864.2982,1847.6909,1862.2776,1838.5859,1843.442,1861.2222,1767.2693,1783.0798,1815.0032,1883.4082,1948.3237,1967.1658,2014.6208,2052.4734,2079.7998,2106.4482,2133.5051,2164.2881,2205.9805,2248.0015,2290.8555,2335.1953,2380.3799,2427.0574,2474.7964,2523.9954,2574.1699,2625.4832,2677.8245,2732.1741,2787.2312,2844.0122,2902.0222,2961.3787,3022.4934,3085.0969,3148.8816
16 Road transport,1628.2688,1686.8649,1749.9813,1863.6255,1864.2982,1847.6909,1862.2776,1838.5859,1843.442,1861.2222,1767.2693,1783.0798,1815.0032,1883.4082,1948.3237,1967.1658,2014.6208,2052.4734,2079.7998,2106.4482,2133.5051,2164.2881,2205.9805,2248.0015,2290.8555,2335.1953,2380.3799,2427.0574,2474.7964,2523.9954,2574.1699,2625.4832,2677.8245,2732.1741,2787.2312,2844.0122,2902.0222,2961.3787,3022.4934,3085.0969,3148.8816
17 Domestic aviation,1628.2688,1686.8649,1749.9813,1863.6255,1864.2982,1847.6909,1862.2776,1838.5859,1843.442,1861.2222,1767.2693,1783.0798,1815.0032,1883.4082,1948.3237,1967.1658,2014.6208,2052.4734,2079.7998,2106.4482,2133.5051,2164.2881,2205.9805,2248.0015,2290.8555,2335.1953,2380.3799,2427.0574,2474.7964,2523.9954,2574.1699,2625.4832,2677.8245,2732.1741,2787.2312,2844.0122,2902.0222,2961.3787,3022.4934,3085.0969,3148.8816
18 Other transp. serv.,1628.2688,1686.8649,1749.9813,1863.6255,1864.2982,1847.6909,1862.2776,1838.5859,1843.442,1861.2222,1767.2693,1783.0798,1815.0032,1883.4082,1948.3237,1967.1658,2014.6208,2052.4734,2079.7998,2106.4482,2133.5051,2164.2881,2205.9805,2248.0015,2290.8555,2335.1953,2380.3799,2427.0574,2474.7964,2523.9954,2574.1699,2625.4832,2677.8245,2732.1741,2787.2312,2844.0122,2902.0222,2961.3787,3022.4934,3085.0969,3148.8816
19 Households,1628.2688,1686.8649,1749.9813,1863.6255,1864.2982,1847.6909,1862.2776,1838.5859,1843.442,1861.2222,1767.2693,1783.0798,1815.0032,1883.4082,1948.3237,1967.1658,2014.6208,2052.4734,2079.7998,2106.4482,2133.5051,2164.2881,2205.9805,2248.0015,2290.8555,2335.1953,2380.3799,2427.0574,2474.7964,2523.9954,2574.1699,2625.4832,2677.8245,2732.1741,2787.2312,2844.0122,2902.0222,2961.3787,3022.4934,3085.0969,3148.8816
"20 Agriculture, forestry",1628.2688,1686.8649,1749.9813,1863.6255,1864.2982,1847.6909,1862.2776,1838.5859,1843.442,1861.2222,1767.2693,1783.0798,1815.0032,1883.4082,1948.3237,1967.1658,2014.6208,2052.4734,2079.7998,2106.4482,2133.5051,2164.2881,2205.9805,2248.0015,2290.8555,2335.1953,2380.3799,2427.0574,2474.7964,2523.9954,2574.1699,2625.4832,2677.8245,2732.1741,2787.2312,2844.0122,2902.0222,2961.3787,3022.4934,3085.0969,3148.8816
21 Fishing,1628.2688,1686.8649,1749.9813,1863.6255,1864.2982,1847.6909,1862.2776,1838.5859,1843.442,1861.2222,1767.2693,1783.0798,1815.0032,1883.4082,1948.3237,1967.1658,2014.6208,2052.4734,2079.7998,2106.4482,2133.5051,2164.2881,2205.9805,2248.0015,2290.8555,2335.1953,2380.3799,2427.0574,2474.7964,2523.9954,2574.1699,2625.4832,2677.8245,2732.1741,2787.2312,2844.0122,2902.0222,2961.3787,3022.4934,3085.0969,3148.8816
