Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,766.2824,772.1282,799.1044,756.0592,807.5042,782.1992,757.5466,847.8633,972.5316,984.3311,965.5516,965.5516,977.8638,990.5454,1003.6075,1017.0614,1030.9189,1045.1921,1059.8936,1075.0361,1090.6329,1106.6975,1123.2441,1140.2872,1157.8416,1175.9224,1194.5458,1213.7278,1233.4854,1253.8356,1274.7964,1296.386,1318.623,1341.5276,1365.1189,1389.4182,1414.4465,1440.2256,1466.7781,1494.127,1522.2965
2 O.energy own use & tra,766.2824,772.1282,799.1044,756.0592,807.5042,782.1992,757.5466,847.8633,972.5316,984.3311,965.5516,965.5516,977.8638,990.5454,1003.6075,1017.0614,1030.9189,1045.1921,1059.8936,1075.0361,1090.6329,1106.6975,1123.2441,1140.2872,1157.8416,1175.9224,1194.5458,1213.7278,1233.4854,1253.8356,1274.7964,1296.386,1318.623,1341.5276,1365.1189,1389.4182,1414.4465,1440.2256,1466.7781,1494.127,1522.2965
3 Hydrogen production,766.2824,772.1282,799.1044,756.0592,807.5042,782.1992,757.5466,847.8633,972.5316,984.3311,965.5516,965.5516,977.8638,990.5454,1003.6075,1017.0614,1030.9189,1045.1921,1059.8936,1075.0361,1090.6329,1106.6975,1123.2441,1140.2872,1157.8416,1175.9224,1194.5458,1213.7278,1233.4854,1253.8356,1274.7964,1296.386,1318.623,1341.5276,1365.1189,1389.4182,1414.4465,1440.2256,1466.7781,1494.127,1522.2965
4 Iron & steel,766.2824,772.1282,799.1044,756.0592,807.5042,782.1992,757.5466,847.8633,972.5316,984.3311,965.5516,965.5516,977.8638,990.5454,1003.6075,1017.0614,1030.9189,1045.1921,1059.8936,1075.0361,1090.6329,1106.6975,1123.2441,1140.2872,1157.8416,1175.9224,1194.5458,1213.7278,1233.4854,1253.8356,1274.7964,1296.386,1318.623,1341.5276,1365.1189,1389.4182,1414.4465,1440.2256,1466.7781,1494.127,1522.2965
5 Non-ferrous metals,766.2824,772.1282,799.1044,756.0592,807.5042,782.1992,757.5466,847.8633,972.5316,984.3311,965.5516,965.5516,977.8638,990.5454,1003.6075,1017.0614,1030.9189,1045.1921,1059.8936,1075.0361,1090.6329,1106.6975,1123.2441,1140.2872,1157.8416,1175.9224,1194.5458,1213.7278,1233.4854,1253.8356,1274.7964,1296.386,1318.623,1341.5276,1365.1189,1389.4182,1414.4465,1440.2256,1466.7781,1494.127,1522.2965
6 Chemicals,766.2824,772.1282,799.1044,756.0592,807.5042,782.1992,757.5466,847.8633,972.5316,984.3311,965.5516,965.5516,977.8638,990.5454,1003.6075,1017.0614,1030.9189,1045.1921,1059.8936,1075.0361,1090.6329,1106.6975,1123.2441,1140.2872,1157.8416,1175.9224,1194.5458,1213.7278,1233.4854,1253.8356,1274.7964,1296.386,1318.623,1341.5276,1365.1189,1389.4182,1414.4465,1440.2256,1466.7781,1494.127,1522.2965
7 Non-metallics nes,766.2824,772.1282,799.1044,756.0592,807.5042,782.1992,757.5466,847.8633,972.5316,984.3311,965.5516,965.5516,977.8638,990.5454,1003.6075,1017.0614,1030.9189,1045.1921,1059.8936,1075.0361,1090.6329,1106.6975,1123.2441,1140.2872,1157.8416,1175.9224,1194.5458,1213.7278,1233.4854,1253.8356,1274.7964,1296.386,1318.623,1341.5276,1365.1189,1389.4182,1414.4465,1440.2256,1466.7781,1494.127,1522.2965
8 Ore-extra.(non-energy),766.2824,772.1282,799.1044,756.0592,807.5042,782.1992,757.5466,847.8633,972.5316,984.3311,965.5516,965.5516,977.8638,990.5454,1003.6075,1017.0614,1030.9189,1045.1921,1059.8936,1075.0361,1090.6329,1106.6975,1123.2441,1140.2872,1157.8416,1175.9224,1194.5458,1213.7278,1233.4854,1253.8356,1274.7964,1296.386,1318.623,1341.5276,1365.1189,1389.4182,1414.4465,1440.2256,1466.7781,1494.127,1522.2965
"9 Food, drink & tob.",766.2824,772.1282,799.1044,756.0592,807.5042,782.1992,757.5466,847.8633,972.5316,984.3311,965.5516,965.5516,977.8638,990.5454,1003.6075,1017.0614,1030.9189,1045.1921,1059.8936,1075.0361,1090.6329,1106.6975,1123.2441,1140.2872,1157.8416,1175.9224,1194.5458,1213.7278,1233.4854,1253.8356,1274.7964,1296.386,1318.623,1341.5276,1365.1189,1389.4182,1414.4465,1440.2256,1466.7781,1494.127,1522.2965
"10 Tex., cloth. & footw.",766.2824,772.1282,799.1044,756.0592,807.5042,782.1992,757.5466,847.8633,972.5316,984.3311,965.5516,965.5516,977.8638,990.5454,1003.6075,1017.0614,1030.9189,1045.1921,1059.8936,1075.0361,1090.6329,1106.6975,1123.2441,1140.2872,1157.8416,1175.9224,1194.5458,1213.7278,1233.4854,1253.8356,1274.7964,1296.386,1318.623,1341.5276,1365.1189,1389.4182,1414.4465,1440.2256,1466.7781,1494.127,1522.2965
11 Paper & pulp,766.2824,772.1282,799.1044,756.0592,807.5042,782.1992,757.5466,847.8633,972.5316,984.3311,965.5516,965.5516,977.8638,990.5454,1003.6075,1017.0614,1030.9189,1045.1921,1059.8936,1075.0361,1090.6329,1106.6975,1123.2441,1140.2872,1157.8416,1175.9224,1194.5458,1213.7278,1233.4854,1253.8356,1274.7964,1296.386,1318.623,1341.5276,1365.1189,1389.4182,1414.4465,1440.2256,1466.7781,1494.127,1522.2965
