Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,484.4204,614.8644,719.3694,747.916,659.2181,513.5251,480.0359,580.5169,591.2536,644.1779,586.7898,586.7898,729.859,776.2337,750.6154,726.0532,727.6636,729.2708,731.0026,732.6967,734.4711,748.2625,762.4373,776.9941,791.9424,807.2463,823.0071,839.2371,855.8507,872.9766,890.59,908.6364,927.1739,946.3372,965.8978,986.0627,1006.6559,1027.954,1049.7434,1072.2185,1095.3784
2 O.energy own use & tra,484.4204,614.8644,719.3694,747.916,659.2181,513.5251,480.0359,580.5169,591.2536,644.1779,586.7898,586.7898,729.859,776.2337,750.6154,726.0532,727.6636,729.2708,731.0026,732.6967,734.4711,748.2625,762.4373,776.9941,791.9424,807.2463,823.0071,839.2371,855.8507,872.9766,890.59,908.6364,927.1739,946.3372,965.8978,986.0627,1006.6559,1027.954,1049.7434,1072.2185,1095.3784
3 Hydrogen production,484.4204,614.8644,719.3694,747.916,659.2181,513.5251,480.0359,580.5169,591.2536,644.1779,586.7898,586.7898,729.859,776.2337,750.6154,726.0532,727.6636,729.2708,731.0026,732.6967,734.4711,748.2625,762.4373,776.9941,791.9424,807.2463,823.0071,839.2371,855.8507,872.9766,890.59,908.6364,927.1739,946.3372,965.8978,986.0627,1006.6559,1027.954,1049.7434,1072.2185,1095.3784
4 Iron & steel,484.4204,614.8644,719.3694,747.916,659.2181,513.5251,480.0359,580.5169,591.2536,644.1779,586.7898,586.7898,729.859,776.2337,750.6154,726.0532,727.6636,729.2708,731.0026,732.6967,734.4711,748.2625,762.4373,776.9941,791.9424,807.2463,823.0071,839.2371,855.8507,872.9766,890.59,908.6364,927.1739,946.3372,965.8978,986.0627,1006.6559,1027.954,1049.7434,1072.2185,1095.3784
5 Non-ferrous metals,484.4204,614.8644,719.3694,747.916,659.2181,513.5251,480.0359,580.5169,591.2536,644.1779,586.7898,586.7898,729.859,776.2337,750.6154,726.0532,727.6636,729.2708,731.0026,732.6967,734.4711,748.2625,762.4373,776.9941,791.9424,807.2463,823.0071,839.2371,855.8507,872.9766,890.59,908.6364,927.1739,946.3372,965.8978,986.0627,1006.6559,1027.954,1049.7434,1072.2185,1095.3784
6 Chemicals,484.4204,614.8644,719.3694,747.916,659.2181,513.5251,480.0359,580.5169,591.2536,644.1779,586.7898,586.7898,729.859,776.2337,750.6154,726.0532,727.6636,729.2708,731.0026,732.6967,734.4711,748.2625,762.4373,776.9941,791.9424,807.2463,823.0071,839.2371,855.8507,872.9766,890.59,908.6364,927.1739,946.3372,965.8978,986.0627,1006.6559,1027.954,1049.7434,1072.2185,1095.3784
7 Non-metallics nes,484.4204,614.8644,719.3694,747.916,659.2181,513.5251,480.0359,580.5169,591.2536,644.1779,586.7898,586.7898,729.859,776.2337,750.6154,726.0532,727.6636,729.2708,731.0026,732.6967,734.4711,748.2625,762.4373,776.9941,791.9424,807.2463,823.0071,839.2371,855.8507,872.9766,890.59,908.6364,927.1739,946.3372,965.8978,986.0627,1006.6559,1027.954,1049.7434,1072.2185,1095.3784
8 Ore-extra.(non-energy),484.4204,614.8644,719.3694,747.916,659.2181,513.5251,480.0359,580.5169,591.2536,644.1779,586.7898,586.7898,729.859,776.2337,750.6154,726.0532,727.6636,729.2708,731.0026,732.6967,734.4711,748.2625,762.4373,776.9941,791.9424,807.2463,823.0071,839.2371,855.8507,872.9766,890.59,908.6364,927.1739,946.3372,965.8978,986.0627,1006.6559,1027.954,1049.7434,1072.2185,1095.3784
"9 Food, drink & tob.",484.4204,614.8644,719.3694,747.916,659.2181,513.5251,480.0359,580.5169,591.2536,644.1779,586.7898,586.7898,729.859,776.2337,750.6154,726.0532,727.6636,729.2708,731.0026,732.6967,734.4711,748.2625,762.4373,776.9941,791.9424,807.2463,823.0071,839.2371,855.8507,872.9766,890.59,908.6364,927.1739,946.3372,965.8978,986.0627,1006.6559,1027.954,1049.7434,1072.2185,1095.3784
"10 Tex., cloth. & footw.",484.4204,614.8644,719.3694,747.916,659.2181,513.5251,480.0359,580.5169,591.2536,644.1779,586.7898,586.7898,729.859,776.2337,750.6154,726.0532,727.6636,729.2708,731.0026,732.6967,734.4711,748.2625,762.4373,776.9941,791.9424,807.2463,823.0071,839.2371,855.8507,872.9766,890.59,908.6364,927.1739,946.3372,965.8978,986.0627,1006.6559,1027.954,1049.7434,1072.2185,1095.3784
