,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Power own use & trans.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 O.energy own use & tra,16.0,17.0,14.0,12.0,16.0,13.0,15.0,18.0,18.0,19.0,17.0,15.0,11.0,10.0,10.0,11.0,11.020362362201784,11.040762417657609,11.15374758783696,11.267888986924927,11.383198447140613,11.49968792178763,11.617369486493214,11.937941072373485,12.267358562810141,12.605866053134362,12.953714374283642,13.311161278665235,13.316336098790394,13.321512930668158,13.326691775080608,13.331872632810132,13.33705550463943,13.459827657964395,13.583729970913184,13.708772846991323,13.834966785472156,13.96232238227843,14.094708760352338,14.228350384696862,14.363259157164922,14.499447092459082,14.636926319201573,14.784911569239755,14.93439301005948,15.085385768755197,15.237905125362404,15.391966514403954,15.569103774878938,15.748279605865317,15.92951746809472,16.112841092294794,16.29827448229645,16.470985991027494,16.64552770977743,16.821919033135178,17.000179561212555,17.180329101822213,17.334827598870397,17.490715463109904,17.648005188780022,17.806709382477678,17.96684076416784,18.097778408626215,18.22967029245039,18.362523369887725,18.496344645866305,18.63114117636431,18.809910279332037,18.990394703539263,19.172610907797413,19.356575508843125,19.542305282853576,19.729817166976336,19.919128260873908,20.11025582828309,20.303217298589292,20.49803026841597,20.694712503229304,20.893281938958268,21.093756683630257,21.296155019022397,21.50049540232871,21.706796467843265,21.91507702865949,22.12535607838577,22.33765279287755,22.551986531985982,22.768376841323445,22.98684345404592,23.20740629265253,23.430085470802297,23.654901295148377,23.881874267189858,24.11102508514135,24.3423746458205,24.575944046553627,24.811754587099635
3 Hydrogen production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Iron & steel,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 Non-ferrous metals,37.0,35.0,39.0,49.0,50.0,50.0,44.0,63.0,64.0,64.0,64.0,64.0,67.0,68.0,68.0,71.0,69.22031154865947,67.48523282948561,68.08438288026971,68.6888523286213,69.29868840142525,69.91393874485807,70.53465142811037,71.6581323762584,72.79950820891061,73.95906395706109,75.13708919169781,76.33387809611605,75.75084318202383,75.17226146380648,74.59809892814333,74.028321821506,73.4628966481741,72.84955448525905,72.24133311972571,71.63818979800617,71.04008212348229,70.44696805350553,70.1053457477307,69.7653800895452,69.42706304527799,69.0903866202161,68.75534285841577,68.57208714042451,68.38931985950275,68.20703971380419,68.02524540495243,67.84393563803168,67.91935720699513,67.99486262152284,68.07045197482526,68.14612536021646,68.22188287111427,68.27563539371177,68.32943026831663,68.3832675282983,68.43714720705256,68.49106933800141,68.50536359931762,68.51966084388273,68.53396107231933,68.54826428525018,68.56257048329815,68.53448062937206,68.5064022837644,68.47833544176025,68.45028009864662,68.42223624971245,68.4512803298714,68.48033673875032,68.50940548158259,68.53848656360374,68.56757999005156,68.59668576616603,68.62580389718939,68.65493438836607,68.68407724494277,68.71323247216839,68.74240007529404,68.7715800595731,68.80077243026115,68.82997719261601,68.85919435189774,68.88842391336863,68.91766588229318,68.94692026393817,68.97618706357257,69.00546628646761,69.03475793789676,69.0640620231357,69.09337854746241,69.12270751615704,69.15204893450202,69.18140280778202,69.21076914128395,69.24014794029696,69.26953921011246,69.29894295602408
6 Chemicals,111.0,105.0,117.0,118.0,118.0,119.0,130.0,142.0,148.0,143.0,145.0,147.0,154.0,159.0,161.0,171.0,180.87000874487097,191.30970797292218,190.86342458907708,190.4181822860052,189.9739786350945,189.53081121339847,189.08867760362264,195.06773156816175,201.2358454318124,207.5989973385525,214.16335446348506,220.93527899007222,218.5463953063672,216.18334165433646,213.8458387443097,211.53361030646275,209.24638305816512,209.0832194761286,208.9201831237919,208.75727390194535,208.59449171145675,208.43183645327122,208.67089664930336,208.91023103462584,209.1498399237192,209.38972363142463,209.6298824729443,210.66569486435623,211.7066253586719,212.75269924519813,213.8039419381999,214.860378977518,216.3043286778571,217.75798231126674,219.2214050921495,220.69466267317543,222.17782114822722,223.3809182133397,224.5905300716057,225.8066920007523,227.02943946953596,228.25880813877728,229.75258374954075,231.25613495491768,232.76952572853926,234.29282046269418,235.82608397106836,237.42825172515862,239.0413043714925,240.665315860428,242.30036064473117,243.946513682989,245.50001883253546,247.06341704516868,248.63677132209423,250.22014506572322,251.81360208222728,253.41720658410978,255.03102319279347,256.65511694122455,258.2895532764934,259.9343980624718,261.58971758246736,263.2555785418941,264.9320480709611,266.6191937273773,268.31708349907393,270.02578580694444,271.74536950760165,273.4759038961523,275.21745870898985,276.97010412660427,278.7339107764105,280.5089497355943,282.29529253397675,284.09301115689647,285.90217804811067,287.7228661127143,289.5551487200781,291.399099706805,293.25479337970575,295.12230451879327
7 Non-metallics nes,47.0,44.0,49.0,82.0,81.0,70.0,77.0,50.0,52.0,50.0,51.0,51.0,54.0,56.0,56.0,60.0,60.41907390862991,60.841074866274695,62.34611132517151,63.88837813786447,65.46879627821806,67.08830950239067,68.74788491240406,71.93328098949965,75.26627067156075,78.75369262847315,82.40270239619427,86.22078705857136,85.97692540011471,85.7337534652212,85.49126930311839,85.24947096855134,85.00835652176693,85.80928819570407,86.61776608712577,87.43386129497858,88.25764558808916,89.08919141147558,89.3693592670791,89.65040819507838,89.93234096627155,90.21516036017034,90.49886916502744,90.37797822527799,90.25724877505264,90.13668059862913,90.01627348057342,89.89602720573916,89.84962339844782,89.80324354453239,89.75688763162825,89.71055564737719,89.66424757942742,89.99121872120783,90.31938220141126,90.64874236803882,90.97930358494727,91.3110702319066,91.66508090080184,92.02046405994801,92.37722503045441,92.73536915406027,93.09490179321452,93.37693007642318,93.6598127560703,93.94355242052488,94.22815166599736,94.51361309656328,94.75061971772304,94.98822066743118,95.22641743605291,95.46521151769075,95.7046044101939,95.94459761516762,96.18519263798271,96.42639098778484,96.66819417750415,96.91060372386461,97.15362114739364,97.39724797243157,97.64148572714126,97.88633594351765,98.1318001573974,98.37787990846846,98.62457674027982,98.87189220025111,99.11982783968236,99.36838521376369,99.6175658815851,99.86737140614622,100.11780335436616,100.36886329709327,100.62055280911505,100.87287346916801,101.12582685994758,101.379414568118,101.63363818432231,101.88849930319235
8 Ore-extra.(non-energy),37.0,35.0,39.0,56.0,58.0,51.0,55.0,56.0,59.0,56.0,57.0,58.0,61.0,63.0,63.0,67.0,67.12402529704723,67.24828018027816,67.93646258046147,68.63168746581545,69.33402690531099,70.04355370543374,70.76034141773138,72.71291380445666,74.71936579166176,76.78118414181836,78.89989664336399,81.07707324277914,81.1085926017233,81.14012421406966,81.17166808458185,81.20322421802533,81.23479261916741,81.98258664396492,82.73726436828936,83.49888915894714,84.26752496605766,85.04323632842316,85.84958972214604,86.66358870678998,87.48530577545905,88.31481410861441,89.15218758059139,90.05355228536942,90.96403015218047,91.88371331878166,92.8126948544801,93.75106876955134,94.82999571971718,95.9213394175433,97.02524276021329,98.14185028943193,99.27130821035112,100.32327830898566,101.38639605046254,102.46077956545973,103.54654823647647,104.64382271109893,105.58485901130153,106.53435782076033,107.49239524075105,108.4590480569095,109.43439374538598,110.2319230343597,111.0352645085615,111.84446052567979,112.65955375209478,113.48058716512809,114.56945351956789,115.66876773973917,116.77863007476607,117.89914173568087,119.03040490465362,120.17252274431044,121.32559940714111,122.48974004499703,123.66505081868027,124.85163890762459,126.04961251966944,127.25908090092767,128.48015434574796,129.71294420677282,130.95756290509308,132.21412394049992,133.48274190183508,134.76353247744063,136.05661246570872,137.36209978573282,138.680113488061,140.01077376555247,141.3542019643382,142.71052059488676,144.07985334317652,145.46232508197463,146.85806188222463,148.26719102454308,149.68984101082668,151.12614157597056
"9 Food, drink & tob.",151.0,143.0,160.0,155.0,143.0,133.0,145.0,167.0,174.0,168.0,170.0,172.0,180.0,186.0,188.0,200.0,198.14275432188765,196.3027554513196,201.79455742033926,207.43999905069518,213.24337859379358,219.20911454971196,225.34174903129824,234.10762926591482,243.21450559476582,252.67564289635428,262.5048220580308,272.7163600489356,270.9188550961259,269.1331977055776,267.3593097886426,265.59711377136426,263.84653259108467,261.8741003944902,259.9164134694442,257.9733615850177,256.0448353343332,254.13072612840378,255.5592040964383,256.9957115905999,258.44029374514434,259.89299594802856,261.3538638423368,264.51273603767703,267.70978816806695,270.9454816980263,274.22028366959876,277.53466676976507,281.16182169431386,284.8363806170723,288.55896307017866,292.33019668255815,296.1507172857413,300.1468577152294,304.1969204802044,308.3016331872947,312.4617332611643,316.6779680769932,321.24657749273024,325.8810967414764,330.58247668282394,335.3516818941055,340.1896908682956,344.63498392352176,349.1383640721469,353.70059034408825,358.3224316875835,363.00466709879487,367.9103091141553,372.88224593441515,377.9213734670097,383.02859972665976,388.2048449989896,393.45104200635546,398.76813607591583,404.1570853099724,409.6188607586132,415.15444659468915,420.76484029115466,426.45105280080526,432.21410873844417,438.0550465655103,443.9749187772017,449.9747920921278,456.0557476445243,462.21888117906565,468.4653032483109,474.79613941281684,481.21253044395627,487.71563252947664,494.3066174818369,500.98667294935973,507.75700263023725,514.6188264894288,521.5733809784898,528.6219192583718,535.7657114252328,543.0060447392996
"10 Tex., cloth. & footw.",15.0,14.0,15.0,8.0,7.0,6.0,7.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,12.0,11.949411455350178,11.899036177437836,11.518279822419533,11.149707261090477,10.79292862516166,10.447566521709835,10.113255633979255,10.12496052052037,10.136678954070863,10.148410950309785,10.160156524934328,10.171915693659846,9.691304186482677,9.233401029215948,8.797133278020494,8.381478684439546,7.985463300099244,7.797127263026072,7.613233105093459,7.433676065202015,7.258353853028245,7.087166590751662,6.995180953531581,6.904389214796378,6.8147758787182795,6.7263256505927025,6.639023434227854,6.607594147977641,6.576313648675386,6.545181231960331,6.514196196806175,6.483357845505298,6.477411003816591,6.471469616851643,6.4655336796071206,6.459603187084287,6.4536781342889835,6.441305908634574,6.428957401542581,6.4166325675425915,6.404331361251364,6.3920537373726605,6.372385288528289,6.352777359807156,6.3332297649879035,6.313742318422173,6.294314835032854,6.268077127641698,6.241948791533547,6.215929370796709,6.190018411419952,6.164215461284574,6.148677309753901,6.133178325276117,6.1177184091227454,6.102297462814175,6.08691538811903,6.07157208705355,6.05626746188096,6.041001415110853,6.025773849498563,6.010584668044552,5.995433773993787,5.980321070835124,5.9652464623007,5.95020985236531,5.935211145245802,5.920250245400464,5.905327057528416,5.890441486569004,5.875593437701193,5.860782816342964,5.846009528150711,5.83127347901864,5.81657457507817,5.801912722697334,5.787287828480183,5.772699799266194,5.758148542129671,5.743633964379158,5.7291559735568445,5.7147144774379806
