Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,46.2196,118.2724,74.3836,47.5938,43.9496,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.8103,144.1416,155.8129,167.8342,180.2163,192.9698,206.1059,219.6361,233.5722,247.9263,262.7111,277.9395,293.6247,309.7804,326.4208,343.5605,361.2143,379.3977,398.1266,417.4175,437.287,457.7526,478.8322,500.5441,522.9075,545.9417,569.6669,594.1039,619.274
2 O.energy own use & tra,46.2196,118.2724,74.3836,47.5938,43.9496,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.8103,144.1416,155.8129,167.8342,180.2163,192.9698,206.1059,219.6361,233.5722,247.9263,262.7111,277.9395,293.6247,309.7804,326.4208,343.5605,361.2143,379.3977,398.1266,417.4175,437.287,457.7526,478.8322,500.5441,522.9075,545.9417,569.6669,594.1039,619.274
3 Hydrogen production,46.2196,118.2724,74.3836,47.5938,43.9496,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.8103,144.1416,155.8129,167.8342,180.2163,192.9698,206.1059,219.6361,233.5722,247.9263,262.7111,277.9395,293.6247,309.7804,326.4208,343.5605,361.2143,379.3977,398.1266,417.4175,437.287,457.7526,478.8322,500.5441,522.9075,545.9417,569.6669,594.1039,619.274
4 Iron & steel,46.2196,118.2724,74.3836,47.5938,43.9496,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.8103,144.1416,155.8129,167.8342,180.2163,192.9698,206.1059,219.6361,233.5722,247.9263,262.7111,277.9395,293.6247,309.7804,326.4208,343.5605,361.2143,379.3977,398.1266,417.4175,437.287,457.7526,478.8322,500.5441,522.9075,545.9417,569.6669,594.1039,619.274
5 Non-ferrous metals,46.2196,118.2724,74.3836,47.5938,43.9496,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.8103,144.1416,155.8129,167.8342,180.2163,192.9698,206.1059,219.6361,233.5722,247.9263,262.7111,277.9395,293.6247,309.7804,326.4208,343.5605,361.2143,379.3977,398.1266,417.4175,437.287,457.7526,478.8322,500.5441,522.9075,545.9417,569.6669,594.1039,619.274
6 Chemicals,46.2196,118.2724,74.3836,47.5938,43.9496,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.8103,144.1416,155.8129,167.8342,180.2163,192.9698,206.1059,219.6361,233.5722,247.9263,262.7111,277.9395,293.6247,309.7804,326.4208,343.5605,361.2143,379.3977,398.1266,417.4175,437.287,457.7526,478.8322,500.5441,522.9075,545.9417,569.6669,594.1039,619.274
7 Non-metallics nes,46.2196,118.2724,74.3836,47.5938,43.9496,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.8103,144.1416,155.8129,167.8342,180.2163,192.9698,206.1059,219.6361,233.5722,247.9263,262.7111,277.9395,293.6247,309.7804,326.4208,343.5605,361.2143,379.3977,398.1266,417.4175,437.287,457.7526,478.8322,500.5441,522.9075,545.9417,569.6669,594.1039,619.274
8 Ore-extra.(non-energy),46.2196,118.2724,74.3836,47.5938,43.9496,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.8103,144.1416,155.8129,167.8342,180.2163,192.9698,206.1059,219.6361,233.5722,247.9263,262.7111,277.9395,293.6247,309.7804,326.4208,343.5605,361.2143,379.3977,398.1266,417.4175,437.287,457.7526,478.8322,500.5441,522.9075,545.9417,569.6669,594.1039,619.274
"9 Food, drink & tob.",46.2196,118.2724,74.3836,47.5938,43.9496,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.8103,144.1416,155.8129,167.8342,180.2163,192.9698,206.1059,219.6361,233.5722,247.9263,262.7111,277.9395,293.6247,309.7804,326.4208,343.5605,361.2143,379.3977,398.1266,417.4175,437.287,457.7526,478.8322,500.5441,522.9075,545.9417,569.6669,594.1039,619.274
"10 Tex., cloth. & footw.",46.2196,118.2724,74.3836,47.5938,43.9496,180.8275,170.1416,155.392,72.3319,72.9392,121.809,121.809,132.8103,144.1416,155.8129,167.8342,180.2163,192.9698,206.1059,219.6361,233.5722,247.9263,262.7111,277.9395,293.6247,309.7804,326.4208,343.5605,361.2143,379.3977,398.1266,417.4175,437.287,457.7526,478.8322,500.5441,522.9075,545.9417,569.6669,594.1039,619.274
