,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Male Children,196901.017,197757.42200000002,198490.694,199352.529,200068.641,200591.18200000003,200813.94300000003,200661.119,200400.75400000002,199657.522,198556.50199999998,197313.176,196065.699,194569.103,193328.71,192187.234,190907.615,189408.211,188390.568,187057.074,185595.454,184293.79499999998,183283.262,182578.745,182097.02,181770.249,181434.76299999998,180990.238,180588.185,180107.13199999998,179514.783,178794.562,177934.84999999998,177097.46600000001,176090.597,174928.755,173646.113,172265.851,170879.74800000002,169427.852,167907.227,166318.485,164676.318,163142.181,161587.19,160025.396,158478.426,156964.009,155464.06374172392,153978.45193346712,152507.03660503795,151049.6820951295,149606.25403881187,148176.61935514398,146760.6462349039,145358.20412843622,143969.16373361571,142593.39698392595,141230.77703665182,139881.17826118495,138544.47622744078,137220.54769438645,135909.27059867818,134610.52404340732,133324.18828695393,132050.1447319468,130788.27591432915,129538.46549252853,128300.59823673053,127074.56001825476,125860.23779903249,124657.5196211847,123466.2945966999,122286.45289721042,121117.88574386651,119960.48539730719,118814.14514772684,117678.75930503686,116554.22318912123,115440.43312018525,114337.28640919647,113244.68134841701,112162.51720202631,111090.69419683349,110029.11351307851,108977.67727532118,107936.28854341728,106904.85130358084,105883.27045953194,104871.45182372899,103869.30210868486,102876.72891836597,101893.64073967362,100919.94693400658,99955.55772890453,99000.38420977115,98054.33831167637,97117.33281123708
2 Male 15-19,59804.323,60465.257,61074.04,61587.429,62042.519,62460.595,62874.81,63304.646,63720.998,64169.756,64629.396,65060.949,65438.169,65817.811,66111.519,66338.616,66525.044,66670.855,66720.828,66768.299,66732.384,66487.331,65969.927,65226.622,64219.287,63091.933,62072.105,61300.117,60776.386,60495.404,60394.882,60354.832,60294.583,60251.557,60212.808,60167.958,60107.863,60022.616,59926.315,59784.702,59601.658,59384.264,59133.32,58861.364,58553.853,58204.851,57802.407,57338.532,56878.37968261467,56421.92017262795,55969.12383457791,55519.96127083269,55074.40331968184,54632.421053443046,54193.98577658398,53759.06902385926,53327.64255846237,52899.67837019239,52475.14867363543,52054.025906360665,51636.28272713091,51221.89201412743,50810.82686318912,50403.06058606572,49998.56670868514,49597.31896943458,49199.29131745556,48804.45791095254,48412.79311551517,48024.27150245399,47638.86784714946,47256.55712741428,46877.31452186882,46501.11540832963,46127.93536221081,45757.750154938294,45390.535752376796,45026.2683132694,44664.92418768969,44306.47991550629,43950.91222485968,43598.198030651365,43248.314433044994,42901.23871597965,42556.948345695,42215.42096926829,41876.634413163134,41540.566681789845,41207.19595607743,40876.50059205695,40548.45911945635,40223.05024030644,39900.25282755819,39580.04592371105,39262.40873945226,38947.32065230716,38634.761205300245,38324.71010562704
3 Male 20-24,54081.335,55397.684,56563.709,57559.964,58411.844,59139.426,59789.597,60395.85,60926.391,61415.364,61876.01,62320.313,62756.892,63233.735,63669.586,64079.395,64478.247,64865.811,65190.651,65505.601,65789.436,66013.003,66159.24,66269.076,66331.171,66279.943,66019.679,65501.631,64769.944,63774.173,62659.642,61649.456,60884.479,60369.434,60095.974,59999.907,59960.888,59900.83,59869.315,59834.883,59789.489,59728.456,59645.914,59553.111,59416.754,59238.618,59023.904,58774.719,58526.58600029169,58279.500559577995,58033.45825531193,57788.45468361748,57544.48545921074,57301.54621532145,57059.63260361482,56818.7402941137,56578.86497512108,56340.00235314294,56102.14815281135,55865.29811680799,55629.448005787934,55394.593598303756,55160.73069073001,54927.85509718794,54695.962649470595,54465.04919696822,54235.11060659394,54006.1427627098,53778.141567053106,53551.10293866305,53325.02281380768,53099.89714591117,52875.72190548139,52652.493080037755,52430.20667403944,52208.85870881384,51988.44522248538,51768.96226990459,51550.40592257746,51332.772268595196,51116.057412564136,50900.25747553606,50685.36859493876,50471.38692450688,50258.30863421309,50046.12991019955,49834.8469547096,49624.45598601985,49414.95323837242,49206.33496190759,48998.59742259666,48791.73690217511,48585.74969807606,48380.632123364005,48176.38050666879,47972.99119211995,47770.460539281215,47568.78492308539
4 Male 25-29,47256.43,48256.511,49379.563,50598.39,51933.559,53305.768,54601.029,55749.491,56748.453,57621.862,58381.375,59054.338,59663.745,60270.632,60766.362,61191.062,61604.481,62039.339,62464.037,62923.533,63390.857,63826.808,64212.43,64595.808,64928.055,65199.086,65407.501,65548.912,65668.556,65742.205,65703.152,65451.09,64937.329,64217.242,63237.236,62136.509,61134.466,60371.895,59873.015,59608.853,59515.1,59475.619,59415.759,59388.749,59362.346,59323.994,59266.007,59182.417,59098.94489706197,59015.59052490146,58932.353717468555,58849.234308947525,58766.23213375653,58683.34702654726,58600.5788222046,58517.927355846354,58435.39246282285,58352.97397871665,58270.67173934221,58188.48558074556,58106.41533920398,58024.46085122566,57942.62195354938,57860.8984831442,57779.290277209104,57697.79717317271,57616.419008692916,57535.1556216566,57454.00685017929,57372.972532604836,57292.05250750509,57211.246613679585,57130.554690155215,57049.976576185916,56969.512111252334,56889.16113506153,56808.92348754663,56728.79900886653,56648.78753940558,56568.88891977324,56489.10299080378,56409.429593555964,56329.868569312726,56250.41975958086,56171.083006090696,56091.85815079581,56012.745035872664,55933.74350372034,55854.85339696019,55776.074558435546,55697.40683121138,55618.85005857403,55540.40408403085,55462.068751309926,55383.84390435974,55305.72938734888,55227.72504466573,55149.83072091813
5 Male 30-34,42039.396,42925.727,43813.617,44684.707,45550.016,46445.755,47434.38,48547.628,49749.571,51083.36,52467.777,53773.35,54918.049,55970.165,56843.012,57577.792,58243.202,58874.888,59414.201,59919.373,60398.487,60859.108,61308.809,61775.097,62239.878,62694.17,63125.611,63521.051,63898.945,64230.763,64512.249,64737.273,64895.001,65010.052,65085.575,65056.254,64819.593,64321.903,63608.841,62635.242,61545.382,60560.646,59817.818,59317.811,59056.574,58970.972,58943.101,58894.204,58845.347563128984,58796.5316557373,58747.7562442032,58699.021294932834,58650.32677436021,58601.67264894719,58553.058885183455,58504.485449586486,58455.95230870153,58407.45942910161,58359.006777387454,58310.594320187505,58262.2220241579,58213.88985598242,58165.597782372504,58117.345770067186,58069.13378583311,58020.96179646447,57972.82976878302,57924.73766963803,57876.68546590628,57828.67312449202,57780.70061232696,57732.767896370235,57684.87494360839,57637.02172105537,57589.208195752464,57541.43433476832,57493.70010519889,57446.00547416744,57398.35040882449,57350.73487634782,57303.158843942445,57255.622278840565,57208.12514830158,57160.66741961205,57113.24906008567,57065.87003706324,57018.53031791268,56971.22987002895,56923.96866083406,56876.746657777076,56829.56382833404,56782.42014000798,56735.31556032888,56688.25005685368,56641.2235971662,56594.23614887718,56547.28767962421,56500.37815707174
6 Male 35-39,37404.923,38066.879,38782.123,39524.076,40329.306,41179.814,42050.262,42927.606,43786.687,44654.128,45559.544,46550.03,47649.721,48889.741,50212.014,51557.89,52838.83,53993.918,54983.196,55865.595,56646.522,57345.137,57980.519,58566.447,59084.296,59551.98,60002.045,60454.802,60923.183,61394.107,61857.855,62297.713,62701.561,63080.616,63419.771,63709.991,63942.515,64107.94,64232.727,64316.273,64293.652,64066.29,63584.191,62878.899,61922.49,60853.715,59888.598,59162.683,58445.56688000091,57737.14298799903,57037.305964729036,56345.95172799459,55662.97745718886,54988.28157800272,54321.763747318226,53663.32483828525,53012.866925578994,52370.293270836206,51735.50830826789,51108.41763044645,50488.92797426506,49876.9472070673,49272.384312944814,48675.149379201146,48085.15358297959,47502.309178053154,46926.52948177463,46357.728862184864,45795.82272527725,45240.72750241663,44692.360637910686,44150.64057673194,43615.48675238863,43086.81957494259,42564.560419172325,42048.631612879624,41538.956425337856,41035.45905588033,40538.06462262695,40046.69915134752,39561.28956446004,39081.763670162356,38608.05015169553,38140.078556737375,37677.77928692455,37221.08358750164,36769.9235370957,36324.232037614776,35883.94280426881,35448.99035571156,35019.310004301995,34594.83784648369,34175.510753280905,33761.266360909794,33352.04306150346,32947.77999394941,32548.417034838094,32153.89478952114
7 Male 40-44,33264.448,33962.154,34629.832,35242.042,35846.503,36458.942,37109.44,37817.318,38543.627,39347.49,40206.146,41080.925,41950.233,42832.384,43683.412,44553.894,45523.908,46631.243,47800.063,49112.693,50484.57,51786.337,52939.113,53952.31,54833.895,55600.226,56292.156,56935.406,57512.329,58029.748,58506.868,58971.191,59439.379,59900.13,60372.198,60843.49,61294.782,61711.686,62090.177,62430.682,62726.306,62971.262,63155.835,63275.641,63365.351,63357.963,63151.824,62694.188,62239.86830498109,61788.84088300801,61341.08187629529,60896.56759994533,60455.27454069547,60017.17935567428,59582.258871166756,59150.49008138856,58721.850147269055,58296.31639524321,57873.86631605224,57454.47756355297,57038.12795353578,56624.79546255113,56214.4582267446,55807.094540700404,55402.68285629319,55001.20178154826,54602.63007951,54206.946667118515,53814.1306140944,53424.16114183162,53037.01762229838,52652.679576945986,52271.12667562558,51892.33873551276,51516.29572003999,51142.97773783671,50772.365041677156,50404.438027435834,50039.177233050475,49676.563337492604,49316.5771597455,48959.199657789606,48604.411927595254,48252.19520212272,47902.530850329495,47555.40037618479,47210.785417691164,46868.6677459132,46529.02926401329,46191.85200629438,45857.11813724962,45524.809950618954,45194.90986845249,44867.40044018071,44542.2643416914,44219.48437441325,43899.043464406124,43580.92466145789
8 Male 44-49,29120.655,29639.084,30233.392,30820.349,31468.587,32155.364,32842.04,33507.006,34099.283,34699.419,35319.628,35977.862,36685.165,37425.217,38208.384,39029.708,39881.404,40756.605,41569.276,42410.326,43304.013,44292.236,45397.147,46571.192,47866.065,49206.228,50485.035,51634.497,52619.315,53487.897,54256.264,54959.117,55618.876,56179.389,56694.028,57177.739,57655.152,58141.766,58595.506,59065.336,59539.433,60002.138,60440.915,60806.542,61148.77,61456.624,61720.875,61930.379,62140.594135835585,62351.52282137082,62563.16747866332,62775.53053799212,62988.614437885495,63202.42162514904,63416.954554893724,63632.21569056409,63848.20750396654,64064.93247529773,64282.39309317304,64500.591854655155,64719.53126528273,64939.21383909915,65159.642098681456,65380.81857516923,65602.74580829372,65825.42634640698,66048.86274651112,66273.05757428771,66498.0134041272,66723.73281915847,66950.21841127856,67177.47278118237,67405.49853839254,67634.29830128941,67863.87469714112,68094.23036213372,68325.36794140149,68557.2900890573,68789.99946822306,69023.49875106037,69257.7906188011,69492.87776177828,69728.76287945692,69965.44868046505,70202.93788262481,70441.23321298366,70680.33740784565,70920.25321280294,71160.98338276724,71402.53068200147,71644.8978841515,71888.08777227803,72132.10313888849,72376.94678596915,72622.6215250173,72869.13017707347,73116.4755727539,73364.66055228302
9 Male 50-54,23399.218,24697.775,25782.165,26602.68,27230.92,27740.961,28255.822,28848.729,29414.304,30052.84,30738.91,31426.003,32088.187,32680.385,33254.782,33842.038,34484.803,35202.663,35871.178,36632.1,37464.055,38329.086,39205.503,40011.879,40829.341,41694.446,42666.06,43769.976,44897.948,46152.79,47466.858,48734.389,49885.923,50827.677,51671.473,52435.684,53150.934,53833.294,54373.802,54875.634,55360.202,55855.475,56374.253,56806.686,57268.13,57749.613,58234.144,58705.08,59179.82443094553,59658.40809138728,60140.86202894195,60627.21754230644,61117.50618328833,61611.75975885275,62110.010333185826,62612.29022977483,63118.63203350512,63629.06859277404,64143.63302162195,64662.35870188044,65185.27928533795,65712.42869592292,66243.84113190453,66779.55106811128,67319.59325816754,67864.00273674817,68412.81482185125,68966.06511708944,69523.78951399964,70086.02419437144,70652.80563259436,71224.17059802412,71800.156157368,72380.79967708945,72966.13882583233,73556.21157686447,74151.05621054128,74750.71131678905,75355.21579760847,75964.60886959838,76578.93006649986,77198.21924176098,77822.51657112222,78451.86255522286,79086.29802222838,79725.86413047917,80370.60237116064,81020.5545709949,81675.76289495423,82336.26984899648,83002.11828282264,83673.35139265662,84350.01272404757,85032.14617469488,85719.79599729597,86413.00680241715,87111.82356138767,87816.29160921724
10 Male 55-59,16854.709,17456.37,18296.224,19279.421,20494.078,21810.743,23040.994,24076.311,24840.015,25440.311,25946.383,26463.197,27051.249,27616.1,28219.81,28854.082,29500.956,30150.272,30683.717,31241.401,31834.341,32477.049,33180.168,33847.841,34586.021,35380.58,36211.138,37066.971,37838.918,38627.197,39468.173,40416.733,41499.474,42582.239,43793.125,45064.707,46295.383,47422.631,48330.674,49151.145,49902.493,50615.235,51306.952,51832.058,52330.805,52821.605,53329.447,53867.759,54411.50476737704,54960.73915104384,55515.51755356275,56075.89593673431,56641.93082724228,57213.67932235558,57791.199095687865,58374.548403015164,58963.78608815231,59558.97158888862,60160.16494298355,60767.42679422284,61380.818398535775,62000.40163017425,62626.23898795414,63258.39360155971,63896.92923791166,64541.91030759946,65193.401871378555,65851.46964673324,66516.1800145057,67187.60002559205,67865.79740770585,68550.84057221001,69242.7986210176,69941.74135356229,70647.73927383922,71360.86359751689,72081.18625912083,72808.77991928985,73543.71797210546,74286.07455249528,75035.92454371125,75793.34358488329,76558.4080786491,77331.1951988612,78111.78289837156,78900.2499168949,79696.67578895135,80501.14085188933,81313.72625398927,82134.51396264932,82963.58677265355,83801.02831452368,84646.92306295503,85501.35634533776,86364.41435036398,87236.18413672184,88116.75364187735,89006.21169094481
