,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Male Children,1946.962,1930.538,1912.458,1839.3319999999999,1828.8220000000001,1729.826,1655.0430000000001,1646.788,1642.549,1635.5049999999999,1612.2730000000001,1590.242,1583.062,1576.298,1571.867,1568.7069999999999,1558.6812915060682,1532.879806282605,1507.530291488141,1480.690278656711,1449.7222692404223,1417.8904941153799,1390.3032235080045,1372.1500823219376,1355.4492727810543,1332.056287754791,1307.839712169018,1283.4081995347879,1257.6358412945267,1231.956890276259,1207.280309231638,1183.0888431141427,1170.844462003191,1160.143811001954,1150.766931168319,1142.5039073474838,1135.1408068697226,1128.499854699629,1122.2686890518276,1116.325780099855,1110.5254929276994,1104.718175104426,1098.764217986411,1092.5250173087609,1085.8760301088184,1078.7499630115988,1071.1046321103959,1062.971173145874,1054.8994757989797,1046.8890710813737,1038.9394935659911,1031.050281359999,1023.2209760779582,1015.451122815191,1007.7402701213491,1000.0879699741835,992.4937777535129,984.9572522153902,977.477955466465,970.0554529385404,962.6893133633238,955.3791087473687,948.1244143472073,940.9248086446718,933.7798733224023,926.6891932395424,919.6523564076176,912.668953966598,905.7385801611421,898.8608323170214,892.035310817724,885.2616190812358,878.5393635369976,871.8681536030377,865.2476016632784,858.6773230450136,852.1569359965591,845.6860616650713,839.2643240745348,832.8913501039171,826.5667694654895,820.290214683312,814.0613210718819,807.8797267149449,801.7450724444666,795.6570018197635,789.6151611067934,783.6191992576017,777.6687678899253,771.7635212669502,765.903116277223,760.0872124147159,754.3154717590413,748.5875589558187,742.903141197189,737.2618882024777,731.6634721990047,726.1075679030395
2 Male 15-19,834.166,832.55,827.433,761.675,751.075,668.094,591.391,579.458,570.577,564.558,558.872,556.99,553.519,554.991,553.137,540.482,538.7685687262892,537.1799905607933,537.0175800135221,538.6741675956879,540.8220470833488,542.5507043458663,537.5474444239942,524.5200884010067,509.66358358937754,498.6511334184727,488.68724634338724,483.0739318033279,488.36445538068585,495.38160608872016,495.54097143823003,494.8212897006347,482.12281503587116,466.70294863839536,450.0721085978289,433.23013484580997,415.7720160800811,408.7589256357284,402.58224950982236,397.19123440634036,392.55644341358976,388.6382889606731,385.4144395973406,382.7377107651279,380.6081024640348,378.9718162002779,377.7557672275851,376.8300271081396,375.9065556364371,374.9853472528584,374.06639641140885,373.149697579685,372.2352452388412,371.3230338835565,370.4130580220015,369.5053121758053,368.5997908800223,367.6964886830996,366.7954001468439,365.89651984638914,364.9998423701634,364.10536231985657,363.2130743103879,362.3229729698735,361.4350529395938,360.54930887396165,359.66573544048987,358.7843273197593,357.9050792053867,357.0279858039928,356.1530418351704,355.28024203145276,354.4095811382817,353.54105391397593,352.6746551296998,351.81037956943135,350.9482220299314,350.08817732071185,349.23024026400464,348.37440569473046,347.52066846046773,346.66902342142157,345.81946545039284,344.97198943274725,344.1265902663846,343.28326286170807,342.44200214159355,341.6028030413591,340.7656605087344,339.9305695038305,339.0975249991092,338.2665219793531,337.43755544163514,336.6106203952886,335.78571186187713,334.96282487516464,334.14195448108546,333.3230957377144
3 Male 20-24,869.792,859.683,851.459,812.96,810.026,760.921,722.78,716.421,708.72,696.449,660.668,620.499,585.245,559.011,536.178,524.285,519.6673716456045,524.5044077988791,526.3250899464601,521.5363637672507,518.7947727390525,515.9797102919636,514.3734036542968,514.2586674658921,516.0078911101683,518.648836359064,521.0039475947407,516.7919217309342,505.0032816012408,491.6586577235319,482.10435389435247,473.6591665530857,468.9751119843507,473.76081879018113,479.92134694128276,480.1105610063713,479.4986346682126,467.8035951132705,453.82691574154234,438.95448893402255,424.08407504208884,408.7889359614989,402.58513012529727,397.1321418026917,392.3927320553404,388.34073298062464,384.9419250135816,382.1651079626277,379.4083217590131,376.6714219082185,373.9542649580502,371.2567084911212,368.5786111173866,365.91983246673266,363.2802331816196,360.65967490977715,358.0580202969529,355.4751329797131,352.91087757829536,350.36511968951254,347.83772587970844,345.3285636777639,342.8375015681533,340.3644089840515,337.9091563004903,335.47161482756394,333.0516568036843,330.6491553888842,328.2639846581693,325.8960195949178,323.5451360843277,321.21121090691156,318.8941217320381,316.59374711152026,314.3099664732495,312.04266011487636,309.79170919753614,307.5569957396202,305.33840261059214,303.13581352484823,300.9491130356227,298.7781865289365,296.6229202175899,294.48320113519867,292.35891713027274,290.2499568603381,288.1562097861008,286.07756616565314,284.01391704872157,281.9651542709563,279.9311704482619,277.91185897116884,275.90711399924555,273.9168304555511,271.94090402112755,269.97923112953214,268.03170896140904,266.09823543910016
4 Male 25-29,860.158,861.435,856.856,809.126,803.198,736.871,680.711,673.549,668.74,670.368,694.2,724.596,732.741,701.838,673.836,633.267,592.4028941599161,567.6382328966547,550.9689059739688,544.1904184099923,540.6058477222656,534.3435812663121,537.3249996407146,538.343489934922,534.0870805494358,532.3226990492493,530.9736555299462,529.5924152679389,529.7576918804868,531.7055948140868,534.5592994424296,537.0727918228655,533.5461752720063,522.9352021014813,510.8957667796496,502.1178614937465,494.37347164864593,489.9957878656409,494.4657689777311,500.17854435820095,500.44685054740205,499.90701849472936,489.11467034030443,476.18445847032507,462.46542640409456,448.8118610480291,434.7107609683762,429.0505736009898,423.4640851707141,417.95033607445134,412.5083792036952,407.137279781844,401.83611520363183,396.60397487665097,391.43996006493734,386.3431837345926,381.31277040141674,376.34785598052395,371.447587637917,366.6111236439944,361.8376332289642,357.12629644014123,352.476304001102,347.8868571726735,343.3571676157322,338.886457255789,334.4739581493382,330.1189123519458,325.820571788056,321.5781981224924,317.3910626336329,313.2584460882354,309.1796386178937,305.1539395971018,301.18065752290585,297.25910989612345,293.3886231041092,289.56853230504663,285.7981813137472,282.07692248893574,278.4041166220038,274.7791328272114,271.20134843331846,267.6701488766272,264.18492759541726,260.74508592575523,257.35003299866094,253.99918563861252,250.69196826337316,247.42781278512211,244.20615851287303,241.0264520561628,237.88814722999467,234.79070496101863,231.73359319493377,228.7162868050962,225.7382675023168,222.79902374583372
5 Male 30-34,958.934,945.087,939.405,892.46,892.573,832.545,784.447,780.234,778.715,768.829,743.184,714.28,690.134,671.831,670.281,684.044,686.5554555760551,670.6353318838522,641.6463195310947,604.7346210723509,565.1590516817575,530.7034732877296,508.6556698135165,493.917007828333,487.7339925349833,484.94294700689727,480.78307567199334,483.20521779114983,484.0381628565751,480.60347795975133,479.1521342851466,478.0735772132497,476.8464879793364,477.1066619624762,478.9220550537878,481.53835686185465,483.80420043143823,481.2510005222673,472.98659336379893,463.4756810025262,456.1519775368284,449.71655464789535,445.99839660526237,449.6214164003292,454.2657161590645,454.491912196645,454.0055421759246,445.3838811898612,436.9259473640486,428.62863148518716,420.4888833845933,412.50371081693004,404.6701783602303,396.9854063368092,389.44656975466836,382.05089726900314,374.7956701634312,367.6782213505677,360.6959343915795,353.84624253435874,347.1266277699614,340.5346199069642,334.0677956634001,327.7237777759374,321.5002341259765,315.39487688234175,309.40546166025405,303.52978669627447,297.76569203891614,292.1110587546264,286.5638081488476,281.12190100187007,275.78333681919645,270.5461530961418,265.4084245963989,260.36826264430414,255.42381443054293,250.57326233104035,245.8148232387859,241.14674790834724,236.56732031283173,232.07485701305922,227.66770653871464,223.34424878125245,219.10289439833002,214.942084229551,210.86028872330374,206.85600737448425,202.92776817289686,199.07412706212997,195.29366740870776,191.58499948132282,187.94675993995835,184.37761133471196,180.87624161413697,177.44136364292035,174.07171472872005,170.76605615798795
6 Male 35-39,605.437,615.445,620.008,691.167,692.196,734.189,790.081,785.115,784.269,784.196,798.886,810.551,796.511,783.245,764.56,737.386,714.4382002412992,698.8897919628771,695.3353887703015,706.5302848445475,723.9780246867749,725.532023238979,709.1592376798144,680.1091509234338,643.4217298190255,604.2517012714617,570.4574969837587,548.2108916937356,533.3931575313225,527.0834601577726,524.1965604083526,520.0020277308585,522.4035661438515,523.1689841299304,519.6745930765661,518.1932407981438,517.1267092714617,515.8696128816705,516.2728523433874,518.3027366310904,521.1843721577726,523.6490812436194,521.3022907470997,513.2174974663573,503.8113842784223,496.30460265429235,489.76538516937353,485.95724644083526,482.1787176459814,478.4295685547087,474.70957072705295,471.01849749927004,467.3561239700249,463.7222269866881,460.11658513173893,456.5389787092741,452.98918973162137,449.46700190605753,445.9722006216292,442.50457293607656,439.0639075628583,435.64999485827775,432.2626268087093,428.90159701792345,425.56670069451127,422.25773463940595,418.9744972335017,415.71678842536903,412.4844097190651,409.27716416203947,406.0948563331332,402.9372923306719,399.8042797606509,396.6956277250126,393.6111468100149,390.5506490746895,387.51394803939115,384.50085867443477,381.5111973888214,378.5447820190521,375.6014318180281,372.68096744403806,369.78321094983016,366.90798577177,364.05511671908204,361.22442996317534,358.41575302705166,355.6289147747964,352.86374540115105,350.12007642116686,347.39774065993873,344.69657224241917,342.01640658331115,339.35708037703995,336.7184315878027,334.1002994396952,331.50252440691594,328.9249482040457
7 Male 40-44,708.818,700.453,692.245,753.038,746.286,809.67,885.576,887.045,889.105,895.345,846.024,796.81,781.476,777.605,777.594,788.247,773.3620816482949,759.8132305569831,741.5955721524808,709.6616828442083,676.2075094405292,655.4989621109795,641.0686433682591,637.4645301283992,647.1408660320627,662.8359422925904,665.0019757236356,650.9826784138755,625.7311062337523,593.6645015712227,559.2545795342747,529.4540400250289,509.74580991786416,496.64561595698837,491.0517628163648,488.5004586927377,484.82899736265773,487.0029540984348,487.68931037082365,484.61803937417466,483.3295119421719,482.44606346458056,481.37146526033547,481.8577580882473,483.8366034450047,486.6176834058529,488.9827898682837,487.1010049944904,485.22646191812754,483.35913277010627,481.4989897885881,479.6460053185723,477.8001518114846,475.9614018247679,474.12972802147397,472.3051031698572,470.4875001429698,468.6768919182583,466.873251577162,465.0765523047126,463.2867673891357,461.50387022145355,459.72783429508945,457.9586332054738,456.1962406496514,454.44063042589045,452.69177643329306,450.94965267140714,449.2142332398398,447.4854923378725,445.76340426407705,444.04794341593407,442.3390842894519,440.6368014787875,438.941069675869,437.2518636700192,435.56915834758075,433.8929286915429,432.2231497811695,430.55979679162857,428.9028449936231,427.25226975302354,425.60804653050144,423.9701508811647,422.3385584541942,420.7132449924815,419.0941863322686,417.4813584027883,415.87473722590676,414.2742989157665,412.68001967843185,411.0918758115347,409.50984370392246,407.9338998353069,406.36402077591435,404.80018318613764,403.24236381618886,401.69053950575386
8 Male 44-49,778.482,772.896,763.434,706.77,695.957,624.198,562.757,555.573,549.784,541.458,631.016,719.08,783.163,838.278,882.122,827.251,811.0309150784029,805.0389244829009,805.9574047931603,813.1057631660391,816.9823687961004,801.8503790155773,788.1275791187393,769.8838505867333,738.125340346624,704.9992438605767,684.8609496711714,670.4778253700933,667.0524591955949,677.0159970560169,693.1283392234486,695.5680192113272,681.709740801826,656.395527372724,624.1121712410378,589.3443312038995,559.190227916903,539.2044803992366,525.962789236344,520.3462981405064,517.8298114367875,514.2113617127457,516.552899785939,517.3497694627844,514.3169709470263,513.1136657321916,512.347732093671,511.37698054624235,510.40806829370626,509.44099185112805,508.475747740176,507.51233248910887,506.55074263276333,505.5909747125416,504.6330252763988,503.67689087883093,502.722568080862,501.770053450032,500.8193435603844,499.87043499245397,498.9233243332542,497.97800817626535,497.034483121422,496.0927457751009,495.1527927501088,494.21462066567005,493.2782261474147,492.34360582736633,491.41075634392973,490.479674341879,489.55035647234536,488.62279939280535,487.69699976706846,486.77295426526535,485.85065956383585,484.930112345517,484.011309299331,483.0942471205735,482.1789225108016,481.26533217782196,480.353472835679,479.4433412046431,478.5349340111988,477.628247988033,476.7232798740232,475.8200264142258,474.9184843598644,474.01865046831807,473.12052150310967,472.2240942338944,471.32936543644786,470.4363318926547,469.54499039049705,468.6553377240428,467.76737069343415,466.88108610487615,465.99648077062517,465.11355150897737
9 Male 50-54,689.625,689.235,685.46,692.817,689.041,678.999,680.38,671.517,663.279,648.962,615.597,586.576,561.247,540.238,525.717,611.299,663.2409587348825,704.5304618723003,737.8768961826163,690.6873816461062,646.9643661882682,634.9175547447676,630.6675017172172,631.8036108736901,637.849051295915,641.5120999028208,630.7600474592108,620.7051729386185,607.09213498538,583.0267165149863,557.8313586042528,542.659145245428,531.9018044737039,529.6146025644352,537.6590310137204,550.4858708540236,552.7184267061151,542.2960133816057,522.9257488883507,498.1023367216292,471.2861062439803,448.0201067068072,432.60903719483713,422.46426109630835,418.26268440980215,416.4831619994694,413.85750709091013,415.90761562307154,417.9678796916715,420.0383496037639,422.1190759156065,424.2101094338956,426.3115012170063,428.4233025762397,430.5455650770752,432.67834054043016,434.821681043925,436.9756389231549,439.1402667729676,441.31561744874773,443.5017440677074,445.69870001018336,447.90653892094014,450.12531471048015,452.35508155635995,454.5958939045132,456.84780647058017,459.11087424124355,461.3851524755714,463.6706967063662,465.96756274152096,468.2758066653819,470.59548484011793,472.92665390709686,475.2693707882685,477.62369268755435,479.98967709224485,482.3673817744026,484.7568647922733,487.15818449170337,489.5713995075646,491.9965687651858,494.4337514817919,496.88300716794936,499.34439562901997,501.8179769666207,504.30381158009124,506.8019601679692,509.3124837294718,511.8354435659856,514.3709012825632,516.9189187894276,519.4795583034839,522.0528823498385,524.6389537633255,527.2378356900417,529.8495915888878,532.4742852331184
10 Male 55-59,500.4,501.378,503.834,574.5,574.375,631.842,698.41,694.031,691.68,690.034,690.675,687.883,669.221,640.353,609.051,577.647,553.4977071607829,532.3740504704783,518.1596665864768,602.5395423594442,680.5070486880738,737.4066946784839,782.7017521965677,819.4441764252402,769.0948116173407,722.523807330822,710.7855181657637,707.1471749052756,709.3400768183533,716.9157475655963,721.8089823673176,710.8202592906468,700.5442556547603,686.2161735438686,660.2350759380861,632.8980217005013,616.7181323572025,605.3988422134621,603.5059772880115,613.0903167103156,628.0111034669408,631.0935887292989,619.9806398121368,598.7769732584651,571.3999140891968,541.7046744049995,515.955184298438,498.94466624202437,482.49496767798786,466.58759895763063,451.2046800171813,436.3289202803994,421.9435992237705,408.03254758244714,394.580129175811,381.57122333222753,368.99120789323865,356.8259427780901,345.0617540901194,333.68541874714003,322.68414961854654,312.0455811524338,301.7577554765757,291.80910895764066,282.18845920353573,272.88499249427053,263.88825162721275,255.188124163073,246.77483105940797,238.63891567886512,230.7712331598146,223.16294013742052,215.80548480359798,208.69059729468339,201.81028039601338,195.15680055296443,188.72267917834924,182.50068424639954,176.48382216388669,170.66532990924307,165.0386674308489,159.5975102959396,154.33574258187122,149.2474500017537,144.326913256725,139.56860160739402,134.96716665722644,130.51743634088606,126.2144091107744,122.05324831523414,118.02927676209761,114.13797146146942,110.37495854183427,106.73600833377554,103.2170306157786,99.81407001677523,96.52330157026147,93.34102641499162
