Sector,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Power own use & trans.,1900.0,1983.7209,2402.1743,2144.7048,1914.5031,1470.8795,1228.6169,1471.4039,1686.3988,1792.8474,1518.5979,1518.5979,1561.3502,1664.1505,1759.576,1844.2335,1947.7386,1795.6041,2040.8656,2088.666,2135.499,2182.9858,2246.1074,2307.7827,2378.7852,2449.3115,2521.8545,2595.8633,2669.7769,2745.5791,2824.002,2904.4062,2985.4028,3069.3486,3154.7231,3241.1558,3331.5967,3423.7642,3519.2178,3599.5601,3724.1191
2 O.energy own use & tra,1900.0,1983.7209,2402.1743,2144.7048,1914.5031,1470.8795,1228.6169,1471.4039,1686.3988,1792.8474,1518.5979,1518.5979,1561.3502,1664.1505,1759.576,1844.2335,1947.7386,1795.6041,2040.8656,2088.666,2135.499,2182.9858,2246.1074,2307.7827,2378.7852,2449.3115,2521.8545,2595.8633,2669.7769,2745.5791,2824.002,2904.4062,2985.4028,3069.3486,3154.7231,3241.1558,3331.5967,3423.7642,3519.2178,3599.5601,3724.1191
3 Hydrogen production,1900.0,1983.7209,2402.1743,2144.7048,1914.5031,1470.8795,1228.6169,1471.4039,1686.3988,1792.8474,1518.5979,1518.5979,1561.3502,1664.1505,1759.576,1844.2335,1947.7386,1795.6041,2040.8656,2088.666,2135.499,2182.9858,2246.1074,2307.7827,2378.7852,2449.3115,2521.8545,2595.8633,2669.7769,2745.5791,2824.002,2904.4062,2985.4028,3069.3486,3154.7231,3241.1558,3331.5967,3423.7642,3519.2178,3599.5601,3724.1191
4 Iron & steel,1900.0,1983.7209,2402.1743,2144.7048,1914.5031,1470.8795,1228.6169,1471.4039,1686.3988,1792.8474,1518.5979,1518.5979,1561.3502,1664.1505,1759.576,1844.2335,1947.7386,1795.6041,2040.8656,2088.666,2135.499,2182.9858,2246.1074,2307.7827,2378.7852,2449.3115,2521.8545,2595.8633,2669.7769,2745.5791,2824.002,2904.4062,2985.4028,3069.3486,3154.7231,3241.1558,3331.5967,3423.7642,3519.2178,3599.5601,3724.1191
5 Non-ferrous metals,1900.0,1983.7209,2402.1743,2144.7048,1914.5031,1470.8795,1228.6169,1471.4039,1686.3988,1792.8474,1518.5979,1518.5979,1561.3502,1664.1505,1759.576,1844.2335,1947.7386,1795.6041,2040.8656,2088.666,2135.499,2182.9858,2246.1074,2307.7827,2378.7852,2449.3115,2521.8545,2595.8633,2669.7769,2745.5791,2824.002,2904.4062,2985.4028,3069.3486,3154.7231,3241.1558,3331.5967,3423.7642,3519.2178,3599.5601,3724.1191
6 Chemicals,1900.0,1983.7209,2402.1743,2144.7048,1914.5031,1470.8795,1228.6169,1471.4039,1686.3988,1792.8474,1518.5979,1518.5979,1561.3502,1664.1505,1759.576,1844.2335,1947.7386,1795.6041,2040.8656,2088.666,2135.499,2182.9858,2246.1074,2307.7827,2378.7852,2449.3115,2521.8545,2595.8633,2669.7769,2745.5791,2824.002,2904.4062,2985.4028,3069.3486,3154.7231,3241.1558,3331.5967,3423.7642,3519.2178,3599.5601,3724.1191
7 Non-metallics nes,1900.0,1983.7209,2402.1743,2144.7048,1914.5031,1470.8795,1228.6169,1471.4039,1686.3988,1792.8474,1518.5979,1518.5979,1561.3502,1664.1505,1759.576,1844.2335,1947.7386,1795.6041,2040.8656,2088.666,2135.499,2182.9858,2246.1074,2307.7827,2378.7852,2449.3115,2521.8545,2595.8633,2669.7769,2745.5791,2824.002,2904.4062,2985.4028,3069.3486,3154.7231,3241.1558,3331.5967,3423.7642,3519.2178,3599.5601,3724.1191
8 Ore-extra.(non-energy),1900.0,1983.7209,2402.1743,2144.7048,1914.5031,1470.8795,1228.6169,1471.4039,1686.3988,1792.8474,1518.5979,1518.5979,1561.3502,1664.1505,1759.576,1844.2335,1947.7386,1795.6041,2040.8656,2088.666,2135.499,2182.9858,2246.1074,2307.7827,2378.7852,2449.3115,2521.8545,2595.8633,2669.7769,2745.5791,2824.002,2904.4062,2985.4028,3069.3486,3154.7231,3241.1558,3331.5967,3423.7642,3519.2178,3599.5601,3724.1191
"9 Food, drink & tob.",1900.0,1983.7209,2402.1743,2144.7048,1914.5031,1470.8795,1228.6169,1471.4039,1686.3988,1792.8474,1518.5979,1518.5979,1561.3502,1664.1505,1759.576,1844.2335,1947.7386,1795.6041,2040.8656,2088.666,2135.499,2182.9858,2246.1074,2307.7827,2378.7852,2449.3115,2521.8545,2595.8633,2669.7769,2745.5791,2824.002,2904.4062,2985.4028,3069.3486,3154.7231,3241.1558,3331.5967,3423.7642,3519.2178,3599.5601,3724.1191
"10 Tex., cloth. & footw.",1900.0,1983.7209,2402.1743,2144.7048,1914.5031,1470.8795,1228.6169,1471.4039,1686.3988,1792.8474,1518.5979,1518.5979,1561.3502,1664.1505,1759.576,1844.2335,1947.7386,1795.6041,2040.8656,2088.666,2135.499,2182.9858,2246.1074,2307.7827,2378.7852,2449.3115,2521.8545,2595.8633,2669.7769,2745.5791,2824.002,2904.4062,2985.4028,3069.3486,3154.7231,3241.1558,3331.5967,3423.7642,3519.2178,3599.5601,3724.1191
11 Paper & pulp,1900.0,1983.7209,2402.1743,2144.7048,1914.5031,1470.8795,1228.6169,1471.4039,1686.3988,1792.8474,1518.5979,1518.5979,1561.3502,1664.1505,1759.576,1844.2335,1947.7386,1795.6041,2040.8656,2088.666,2135.499,2182.9858,2246.1074,2307.7827,2378.7852,2449.3115,2521.8545,2595.8633,2669.7769,2745.5791,2824.002,2904.4062,2985.4028,3069.3486,3154.7231,3241.1558,3331.5967,3423.7642,3519.2178,3599.5601,3724.1191
12 Engineering etc,1900.0,1983.7209,2402.1743,2144.7048,1914.5031,1470.8795,1228.6169,1471.4039,1686.3988,1792.8474,1518.5979,1518.5979,1561.3502,1664.1505,1759.576,1844.2335,1947.7386,1795.6041,2040.8656,2088.666,2135.499,2182.9858,2246.1074,2307.7827,2378.7852,2449.3115,2521.8545,2595.8633,2669.7769,2745.5791,2824.002,2904.4062,2985.4028,3069.3486,3154.7231,3241.1558,3331.5967,3423.7642,3519.2178,3599.5601,3724.1191
13 Other industry,1900.0,1983.7209,2402.1743,2144.7048,1914.5031,1470.8795,1228.6169,1471.4039,1686.3988,1792.8474,1518.5979,1518.5979,1561.3502,1664.1505,1759.576,1844.2335,1947.7386,1795.6041,2040.8656,2088.666,2135.499,2182.9858,2246.1074,2307.7827,2378.7852,2449.3115,2521.8545,2595.8633,2669.7769,2745.5791,2824.002,2904.4062,2985.4028,3069.3486,3154.7231,3241.1558,3331.5967,3423.7642,3519.2178,3599.5601,3724.1191
14 Construction,1900.0,1983.7209,2402.1743,2144.7048,1914.5031,1470.8795,1228.6169,1471.4039,1686.3988,1792.8474,1518.5979,1518.5979,1561.3502,1664.1505,1759.576,1844.2335,1947.7386,1795.6041,2040.8656,2088.666,2135.499,2182.9858,2246.1074,2307.7827,2378.7852,2449.3115,2521.8545,2595.8633,2669.7769,2745.5791,2824.002,2904.4062,2985.4028,3069.3486,3154.7231,3241.1558,3331.5967,3423.7642,3519.2178,3599.5601,3724.1191
15 Rail transport,2255.2327,2594.7673,3308.1396,3047.093,2701.7441,2206.3953,1830.2325,2144.7673,2369.7673,2580.814,2480.2327,2480.2327,2524.4998,2630.9424,2729.749,2817.406,2924.5781,2767.0535,3021.0046,3070.4988,3118.9912,3168.1602,3233.5186,3297.3787,3370.897,3443.9219,3519.0354,3595.6665,3672.1987,3750.6868,3831.8882,3915.1411,3999.0073,4085.9277,4174.3267,4263.8218,4357.4673,4452.8999,4551.7358,4634.9243,4763.8965
16 Road transport,2255.2327,2594.7673,3308.1396,3047.093,2701.7441,2206.3953,1830.2325,2144.7673,2369.7673,2580.814,2480.2327,2480.2327,2524.4998,2630.9424,2729.749,2817.406,2924.5781,2767.0535,3021.0046,3070.4988,3118.9912,3168.1602,3233.5186,3297.3787,3370.897,3443.9219,3519.0354,3595.6665,3672.1987,3750.6868,3831.8882,3915.1411,3999.0073,4085.9277,4174.3267,4263.8218,4357.4673,4452.8999,4551.7358,4634.9243,4763.8965
17 Domestic aviation,2255.2327,2594.7673,3308.1396,3047.093,2701.7441,2206.3953,1830.2325,2144.7673,2369.7673,2580.814,2480.2327,2480.2327,2524.4998,2630.9424,2729.749,2817.406,2924.5781,2767.0535,3021.0046,3070.4988,3118.9912,3168.1602,3233.5186,3297.3787,3370.897,3443.9219,3519.0354,3595.6665,3672.1987,3750.6868,3831.8882,3915.1411,3999.0073,4085.9277,4174.3267,4263.8218,4357.4673,4452.8999,4551.7358,4634.9243,4763.8965
